latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime,day,confidence_level,frp_category
32.8771,-115.5426,2011-02-17,Aqua,MODIS,37.3,0,302.6,85,2011,2,2011-02-17,17,high,medium-high
32.8781,-115.6525,2011-08-02,Aqua,MODIS,45.3,0,315.3,76,2011,8,2011-08-02,2,high,medium-high
32.8781,-115.5622,2011-02-28,Aqua,MODIS,12.8,0,299.4,71,2011,2,2011-02-28,28,high,low
32.8819,-115.6788,2011-01-21,Aqua,MODIS,88.2,0,302.1,84,2011,1,2011-01-21,21,high,high
32.8982,-115.6065,2011-06-24,Aqua,MODIS,553.7,0,320.2,100,2011,6,2011-06-24,24,high,high
32.9026,-115.5851,2011-06-24,Aqua,MODIS,74.4,0,318.6,83,2011,6,2011-06-24,24,high,medium-high
32.9031,-115.6202,2011-01-17,Terra,MODIS,9.1,0,296.8,57,2011,1,2011-01-17,17,medium,low
32.9056,-115.3489,2011-07-13,Aqua,MODIS,32.2,0,318.8,71,2011,7,2011-07-13,13,high,medium-low
32.9136,-115.6132,2011-01-17,Aqua,MODIS,18.9,0,282.3,51,2011,1,2011-01-17,17,medium,medium-low
32.9308,-115.3968,2011-01-08,Aqua,MODIS,87.5,0,293.9,83,2011,1,2011-01-08,8,high,high
32.933,-115.241,2011-11-02,Aqua,MODIS,7.6,0,305.7,69,2011,11,2011-11-02,2,medium,low
32.9484,-116.8457,2011-08-07,Aqua,MODIS,25.7,0,318.6,78,2011,8,2011-08-07,7,high,medium-low
32.9507,-116.591,2011-06-15,Aqua,MODIS,62.0,0,302.2,61,2011,6,2011-06-15,15,medium,medium-high
32.9544,-116.5729,2011-06-15,Aqua,MODIS,91.4,0,303.6,81,2011,6,2011-06-15,15,high,high
32.9599,-115.3955,2011-02-23,Aqua,MODIS,14.3,0,295.3,52,2011,2,2011-02-23,23,medium,low
32.9707,-115.3985,2011-02-23,Aqua,MODIS,59.0,0,296.0,86,2011,2,2011-02-23,23,high,medium-high
32.9723,-115.4057,2011-02-23,Aqua,MODIS,31.7,0,295.4,76,2011,2,2011-02-23,23,high,medium-low
33.0016,-115.5756,2011-01-27,Terra,MODIS,164.6,0,294.8,86,2011,1,2011-01-27,27,high,high
33.0091,-115.4148,2011-12-23,Aqua,MODIS,22.9,0,293.0,60,2011,12,2011-12-23,23,medium,medium-low
33.0101,-115.6116,2011-01-27,Terra,MODIS,111.9,0,296.3,81,2011,1,2011-01-27,27,high,high
33.0109,-115.5677,2011-01-27,Terra,MODIS,251.3,0,295.2,91,2011,1,2011-01-27,27,high,high
33.0169,-115.5703,2011-01-27,Terra,MODIS,141.6,0,294.9,84,2011,1,2011-01-27,27,high,high
33.0189,-115.5861,2011-06-30,Terra,MODIS,21.6,0,318.8,52,2011,6,2011-06-30,30,medium,medium-low
33.0196,-115.6037,2011-01-27,Terra,MODIS,349.8,0,297.6,95,2011,1,2011-01-27,27,high,high
33.0254,-115.6064,2011-01-27,Terra,MODIS,89.5,0,295.6,78,2011,1,2011-01-27,27,high,high
33.0461,-116.4781,2011-10-02,Terra,MODIS,17.2,0,309.2,76,2011,10,2011-10-02,2,high,medium-low
33.0474,-115.4154,2011-06-30,Aqua,MODIS,51.5,0,320.0,58,2011,6,2011-06-30,30,medium,medium-high
33.0476,-116.4899,2011-10-02,Terra,MODIS,17.1,0,307.4,76,2011,10,2011-10-02,2,high,medium-low
33.0501,-115.5042,2011-02-24,Aqua,MODIS,51.1,0,299.3,73,2011,2,2011-02-24,24,high,medium-high
33.0518,-115.4869,2011-02-24,Aqua,MODIS,77.4,0,301.2,78,2011,2,2011-02-24,24,high,medium-high
33.0561,-116.508,2011-10-02,Terra,MODIS,228.0,0,293.3,100,2011,10,2011-10-02,2,high,high
33.0571,-116.4893,2011-10-02,Terra,MODIS,25.6,0,306.2,82,2011,10,2011-10-02,2,high,medium-low
33.058,-116.4859,2011-10-02,Terra,MODIS,179.1,0,288.9,100,2011,10,2011-10-02,2,high,high
33.0591,-116.5162,2011-10-01,Aqua,MODIS,44.8,0,312.8,86,2011,10,2011-10-01,1,high,medium-high
33.0607,-116.5056,2011-10-01,Aqua,MODIS,46.6,0,309.3,92,2011,10,2011-10-01,1,high,medium-high
33.0609,-116.4872,2011-10-02,Aqua,MODIS,65.1,0,289.8,85,2011,10,2011-10-02,2,high,medium-high
33.0637,-116.4925,2011-10-02,Aqua,MODIS,80.1,0,290.1,91,2011,10,2011-10-02,2,high,medium-high
33.0647,-115.6486,2011-06-04,Aqua,MODIS,22.7,0,317.8,78,2011,6,2011-06-04,4,high,medium-low
33.0666,-116.4886,2011-10-02,Terra,MODIS,19.1,0,306.8,56,2011,10,2011-10-02,2,medium,medium-low
33.0681,-116.5004,2011-10-02,Terra,MODIS,11.6,0,306.5,56,2011,10,2011-10-02,2,medium,low
33.0689,-115.399,2011-06-08,Aqua,MODIS,99.2,0,313.6,87,2011,6,2011-06-08,8,high,high
33.0691,-116.5067,2011-10-02,Terra,MODIS,52.8,0,290.8,98,2011,10,2011-10-02,2,high,medium-high
33.0695,-116.5075,2011-10-01,Aqua,MODIS,1207.2,0,400.1,100,2011,10,2011-10-01,1,high,high
33.0711,-116.497,2011-10-01,Aqua,MODIS,20.2,0,310.9,75,2011,10,2011-10-01,1,high,medium-low
33.0712,-116.483,2011-10-02,Terra,MODIS,19.9,0,287.3,62,2011,10,2011-10-02,2,medium,medium-low
33.0721,-115.656,2011-06-04,Aqua,MODIS,28.2,0,315.9,82,2011,6,2011-06-04,4,high,medium-low
33.0763,-115.7363,2011-07-06,Terra,MODIS,11.5,0,299.3,87,2011,7,2011-07-06,6,high,low
33.0766,-116.4912,2011-10-02,Aqua,MODIS,56.4,0,289.7,78,2011,10,2011-10-02,2,high,medium-high
33.0784,-116.5094,2011-10-01,Aqua,MODIS,23.2,0,307.9,55,2011,10,2011-10-01,1,medium,medium-low
33.0844,-115.5311,2011-01-10,Aqua,MODIS,146.1,0,285.3,82,2011,1,2011-01-10,10,high,high
33.0869,-115.4937,2011-05-21,Terra,MODIS,304.2,0,301.6,100,2011,5,2011-05-21,21,high,high
33.0886,-115.4651,2011-09-19,Aqua,MODIS,24.5,0,319.2,57,2011,9,2011-09-19,19,medium,medium-low
33.0891,-115.4985,2011-05-21,Terra,MODIS,168.0,0,303.3,81,2011,5,2011-05-21,21,high,high
33.0917,-115.4486,2011-09-19,Aqua,MODIS,24.7,0,319.0,53,2011,9,2011-09-19,19,medium,medium-low
33.0943,-115.4909,2011-01-10,Aqua,MODIS,131.2,0,285.7,81,2011,1,2011-01-10,10,high,high
33.0948,-115.5266,2011-01-10,Aqua,MODIS,210.9,0,285.4,87,2011,1,2011-01-10,10,high,high
33.1037,-115.4626,2011-01-08,Aqua,MODIS,59.7,0,296.3,79,2011,1,2011-01-08,8,high,medium-high
33.1064,-115.7965,2011-08-16,Aqua,MODIS,46.8,0,323.5,93,2011,8,2011-08-16,16,high,medium-high
33.1084,-115.7846,2011-08-16,Aqua,MODIS,20.1,0,323.1,54,2011,8,2011-08-16,16,medium,medium-low
33.1092,-115.4371,2011-01-08,Aqua,MODIS,14.1,0,294.2,51,2011,1,2011-01-08,8,medium,low
33.1255,-115.5023,2011-02-17,Aqua,MODIS,74.9,0,304.9,94,2011,2,2011-02-17,17,high,medium-high
33.126999999999995,-115.4883,2011-02-17,Aqua,MODIS,239.2,0,307.7,100,2011,2,2011-02-17,17,high,high
33.1309,-115.494,2011-02-01,Aqua,MODIS,152.4,0,307.4,100,2011,2,2011-02-01,1,high,high
33.1324,-115.48,2011-02-01,Aqua,MODIS,390.7,0,310.9,100,2011,2,2011-02-01,1,high,high
33.1357,-115.5039,2011-02-17,Aqua,MODIS,54.2,0,305.2,90,2011,2,2011-02-17,17,high,medium-high
33.1372,-115.4899,2011-02-17,Aqua,MODIS,344.0,0,311.3,100,2011,2,2011-02-17,17,high,high
33.1443,-115.4594,2011-02-15,Aqua,MODIS,316.0,0,307.5,100,2011,2,2011-02-15,15,high,high
33.1462,-115.4376,2011-02-15,Aqua,MODIS,211.9,0,302.2,99,2011,2,2011-02-15,15,high,high
33.1798,-115.4738,2011-02-23,Aqua,MODIS,13.5,0,296.4,61,2011,2,2011-02-23,23,medium,low
33.1967,-115.4732,2011-02-15,Aqua,MODIS,15.5,0,300.7,56,2011,2,2011-02-15,15,medium,low
33.2034,-116.455,2011-10-27,Terra,MODIS,32.4,0,298.6,81,2011,10,2011-10-27,27,high,medium-low
33.2049,-116.4683,2011-10-27,Terra,MODIS,37.0,0,300.0,83,2011,10,2011-10-27,27,high,medium-high
33.2392,-114.6912,2011-08-31,Terra,MODIS,97.2,0,300.5,100,2011,8,2011-08-31,31,high,high
33.2471,-114.6656,2011-08-31,Aqua,MODIS,66.7,0,297.7,100,2011,8,2011-08-31,31,high,medium-high
33.2483,-114.6751,2011-08-31,Terra,MODIS,84.7,0,324.2,100,2011,8,2011-08-31,31,high,high
33.2491,-114.6924,2011-08-31,Aqua,MODIS,81.0,0,299.2,100,2011,8,2011-08-31,31,high,medium-high
33.2498,-114.6858,2011-08-31,Terra,MODIS,30.2,0,326.7,63,2011,8,2011-08-31,31,medium,medium-low
33.2511,-114.717,2011-08-29,Aqua,MODIS,81.2,0,316.5,74,2011,8,2011-08-29,29,high,medium-high
33.2516,-114.7237,2011-08-31,Terra,MODIS,46.3,0,300.6,94,2011,8,2011-08-31,31,high,medium-high
33.2528,-114.6699,2011-08-31,Aqua,MODIS,129.7,0,300.8,100,2011,8,2011-08-31,31,high,high
33.2538,-114.6925,2011-08-31,Terra,MODIS,668.9,0,308.1,100,2011,8,2011-08-31,31,high,high
33.2549,-114.6967,2011-08-31,Aqua,MODIS,162.5,0,300.7,100,2011,8,2011-08-31,31,high,high
33.2559,-114.6617,2011-08-31,Terra,MODIS,71.7,0,301.9,100,2011,8,2011-08-31,31,high,medium-high
33.2566,-114.6873,2011-08-31,Aqua,MODIS,90.9,0,316.9,56,2011,8,2011-08-31,31,medium,high
33.2583,-114.6917,2011-08-31,Aqua,MODIS,105.6,0,316.7,71,2011,8,2011-08-31,31,high,high
33.2603,-114.6947,2011-08-31,Terra,MODIS,227.7,0,334.3,100,2011,8,2011-08-31,31,high,high
33.2608,-114.6641,2011-08-31,Aqua,MODIS,52.1,0,299.3,99,2011,8,2011-08-31,31,high,medium-high
