event_id,start_date,end_date,duration_days,num_detections,latitude,longitude,max_frp,avg_frp,total_frp,max_confidence,avg_confidence,year,month,day
56,2011-02-14,2011-02-14,1,3,33.7963,-114.4699,60.8,45.96666666666667,137.9,93,88.66666666666667,2011,2,14
57,2011-02-21,2011-02-21,1,1,34.0171,-114.4075,7.8,7.8,7.8,60,60.0,2011,2,21
58,2011-02-01,2011-02-23,23,5,34.3735,-118.9432,49.0,17.2,86.0,86,65.8,2011,2,4
59,2011-02-14,2011-02-14,1,2,34.4181,-118.7709,25.0,20.9,41.8,80,75.0,2011,2,14
60,2011-02-04,2011-02-04,1,1,34.4581,-119.2172,7.9,7.9,7.9,54,54.0,2011,2,4
61,2011-02-10,2011-02-10,1,3,34.9265,-119.6536,19.0,14.333333333333334,43.0,67,58.0,2011,2,10
62,2011-02-25,2011-02-25,1,1,34.9742,-114.6708,8.8,8.8,8.8,70,70.0,2011,2,25
63,2011-02-01,2011-02-10,10,3,35.204,-120.428,14.5,11.0,33.0,76,69.66666666666667,2011,2,1
64,2011-02-17,2011-02-19,3,2,35.4749,-119.1074,10.5,9.85,19.7,74,72.0,2011,2,19
65,2011-02-08,2011-02-08,1,1,35.4883,-120.2203,3.7,3.7,3.7,51,51.0,2011,2,8
66,2011-02-09,2011-02-09,1,1,35.5088,-116.5081,4.3,4.3,4.3,54,54.0,2011,2,9
67,2011-02-10,2011-02-10,1,2,35.7906,-121.0322,7.8,6.5,13.0,64,59.0,2011,2,10
68,2011-02-28,2011-02-28,1,2,35.8396,-119.2041,9.8,9.0,18.0,71,66.0,2011,2,28
69,2011-02-01,2011-02-01,1,2,35.9872,-119.1141,10.2,8.7,17.4,70,66.5,2011,2,1
70,2011-02-01,2011-02-01,1,1,36.3401,-121.2958,4.2,4.2,4.2,61,61.0,2011,2,1
71,2011-02-08,2011-02-09,2,2,36.486,-121.3615,10.0,8.15,16.3,70,68.0,2011,2,9
72,2011-02-15,2011-02-15,1,2,36.558,-119.7665,17.9,14.6,29.2,79,65.0,2011,2,15
73,2011-02-01,2011-02-28,28,2,36.5858,-121.5356,14.2,9.0,18.0,71,60.5,2011,2,28
74,2011-02-10,2011-02-23,14,3,36.6393,-118.0736,25.7,15.033333333333331,45.099999999999994,84,76.0,2011,2,23
75,2011-02-28,2011-02-28,1,3,36.7291,-120.6912,15.6,11.633333333333333,34.9,71,61.666666666666664,2011,2,28
76,2011-02-09,2011-02-09,1,1,36.734,-121.7624,7.3,7.3,7.3,56,56.0,2011,2,9
77,2011-02-09,2011-02-17,9,6,36.8756,-120.4414,43.0,25.083333333333332,150.5,90,79.0,2011,2,15
78,2011-02-13,2011-02-13,1,3,36.8981,-120.5839,33.5,26.099999999999998,78.3,81,73.33333333333333,2011,2,13
79,2011-02-13,2011-02-13,1,1,36.9234,-121.1226,26.1,26.1,26.1,59,59.0,2011,2,13
80,2011-02-15,2011-02-15,1,1,36.9496,-120.2583,14.5,14.5,14.5,74,74.0,2011,2,15
81,2011-02-23,2011-02-23,1,2,37.1722,-120.793,29.6,19.15,38.3,86,74.0,2011,2,23
82,2011-02-15,2011-02-15,1,3,37.4542,-118.4048,36.5,25.066666666666666,75.2,85,80.66666666666667,2011,2,15
83,2011-02-12,2011-02-12,1,1,37.5119,-117.9276,56.8,56.8,56.8,83,83.0,2011,2,12
84,2011-02-08,2011-02-08,1,2,37.6184,-120.5132,6.5,5.5,11.0,61,56.5,2011,2,8
85,2011-02-09,2011-02-09,1,2,37.5533,-120.9303,11.6,10.399999999999999,20.799999999999997,69,66.5,2011,2,9
86,2011-02-10,2011-02-10,1,1,37.6443,-120.6266,10.6,10.6,10.6,54,54.0,2011,2,10
87,2011-02-08,2011-02-08,1,1,37.7469,-121.0794,4.3,4.3,4.3,52,52.0,2011,2,8
88,2011-02-10,2011-02-10,1,1,37.8765,-120.2601,18.8,18.8,18.8,71,71.0,2011,2,10
89,2011-02-08,2011-02-08,1,2,38.0901,-120.7756,8.7,7.75,15.5,66,63.5,2011,2,8
90,2011-02-10,2011-02-10,1,1,38.1535,-121.3877,12.9,12.9,12.9,75,75.0,2011,2,10
91,2011-02-10,2011-02-10,1,1,38.2487,-122.39,9.1,9.1,9.1,50,50.0,2011,2,10
92,2011-02-10,2011-02-10,1,2,38.3347,-122.9972,16.6,12.55,25.1,75,69.0,2011,2,10
93,2011-02-05,2011-02-05,1,1,38.5236,-121.8463,9.6,9.6,9.6,70,70.0,2011,2,5
94,2011-02-06,2011-02-12,7,3,38.7784,-119.306,12.4,10.133333333333333,30.4,69,66.66666666666667,2011,2,6
95,2011-02-22,2011-02-22,1,1,38.8352,-122.1911,5.6,5.6,5.6,51,51.0,2011,2,22
96,2011-02-13,2011-02-13,1,1,38.8819,-122.9301,7.7,7.7,7.7,50,50.0,2011,2,13
97,2011-02-12,2011-02-12,1,4,38.959,-121.5265,11.7,8.375,33.5,67,61.25,2011,2,12
98,2011-02-20,2011-02-20,1,1,39.0517,-117.14,9.8,9.8,9.8,52,52.0,2011,2,20
99,2011-02-11,2011-02-11,1,3,39.0796,-122.0496,93.7,64.26666666666667,192.8,87,74.66666666666667,2011,2,11
100,2011-02-10,2011-02-10,1,4,39.1009,-121.8347,65.4,29.875,119.5,96,83.0,2011,2,10
101,2011-02-07,2011-02-09,3,3,39.111,-119.1613,86.7,68.30000000000001,204.90000000000003,86,78.0,2011,2,9
102,2011-02-12,2011-02-12,1,1,39.1353,-122.1816,9.3,9.3,9.3,65,65.0,2011,2,12
103,2011-02-08,2011-02-08,1,2,39.1545,-123.1996,7.9,6.65,13.3,65,59.5,2011,2,8
104,2011-02-13,2011-02-13,1,1,39.1836,-123.0649,7.4,7.4,7.4,51,51.0,2011,2,13
105,2011-02-10,2011-02-10,1,3,39.195,-121.613,10.4,7.300000000000001,21.900000000000002,64,59.0,2011,2,10
106,2011-02-09,2011-02-13,5,6,39.2659,-122.2336,133.7,55.4,332.4,89,79.33333333333333,2011,2,9
107,2011-02-10,2011-02-10,1,3,39.2762,-120.8493,29.1,17.03333333333333,51.099999999999994,85,73.33333333333333,2011,2,10
108,2011-02-10,2011-02-10,1,2,39.2708,-120.8846,16.5,13.2,26.4,72,63.0,2011,2,10
109,2011-02-10,2011-02-13,4,5,39.3558,-122.2102,157.9,54.44,272.2,85,76.4,2011,2,13
110,2011-02-13,2011-02-13,1,2,39.3669,-121.8426,50.8,48.45,96.9,86,85.5,2011,2,13
111,2011-02-11,2011-02-13,3,3,39.3923,-121.9766,19.3,14.333333333333334,43.0,67,63.666666666666664,2011,2,11
112,2011-02-07,2011-02-11,5,5,39.4146,-122.2195,69.6,41.1,205.5,93,77.4,2011,2,11
113,2011-02-12,2011-02-13,2,2,39.4388,-120.7971,109.4,67.95,135.9,92,86.0,2011,2,13
114,2011-02-13,2011-02-13,1,1,39.4404,-120.778,110.3,110.3,110.3,92,92.0,2011,2,13
115,2011-02-10,2011-02-13,4,5,39.4937,-122.1549,33.3,15.36,76.8,87,73.6,2011,2,10
116,2011-02-11,2011-02-13,3,3,39.6067,-122.0796,104.4,49.63333333333333,148.9,96,79.66666666666667,2011,2,13
117,2011-02-10,2011-02-10,1,1,39.7313,-120.5331,7.5,7.5,7.5,50,50.0,2011,2,10
118,2011-02-07,2011-02-10,4,4,40.0007,-122.1929,24.4,16.625,66.5,76,68.25,2011,2,10
119,2011-02-10,2011-02-10,1,2,39.9887,-122.4467,12.9,11.4,22.8,67,63.5,2011,2,10
120,2011-02-01,2011-02-01,1,2,40.0436,-120.9711,24.4,18.25,36.5,82,75.0,2011,2,1
121,2011-02-10,2011-02-13,4,4,40.0878,-122.647,21.5,13.5,54.0,75,67.25,2011,2,10
122,2011-02-10,2011-02-10,1,1,40.1111,-122.3941,10.3,10.3,10.3,61,61.0,2011,2,10
123,2011-02-10,2011-02-10,1,1,40.4329,-122.1774,12.7,12.7,12.7,65,65.0,2011,2,10
124,2011-02-02,2011-02-02,1,1,41.0304,-121.4793,42.9,42.9,42.9,56,56.0,2011,2,2
125,2011-02-12,2011-02-12,1,1,41.6946,-122.5057,25.5,25.5,25.5,79,79.0,2011,2,12
126,2011-02-10,2011-02-10,1,1,41.7775,-123.9611,9.1,9.1,9.1,58,58.0,2011,2,10
127,2011-02-12,2011-02-14,3,3,41.79600000000001,-121.4175,19.2,12.533333333333333,37.6,77,63.666666666666664,2011,2,12
128,2011-02-10,2011-02-10,1,1,41.8111,-122.5249,11.0,11.0,11.0,56,56.0,2011,2,10
129,2011-02-10,2011-02-10,1,1,41.9141,-121.706,101.2,101.2,101.2,75,75.0,2011,2,10
130,2011-03-30,2011-03-30,1,1,32.7145,-115.3708,28.0,28.0,28.0,81,81.0,2011,3,30
131,2011-03-09,2011-03-09,1,1,32.7315,-114.0355,14.9,14.9,14.9,59,59.0,2011,3,9
132,2011-03-05,2011-03-25,21,2,32.7934,-115.6515,153.4,129.1,258.2,100,99.5,2011,3,25
133,2011-03-25,2011-03-25,1,7,32.8045,-115.6546,1870.2,562.8285714285714,3939.8,100,99.71428571428571,2011,3,25
134,2011-03-13,2011-03-13,1,3,32.8395,-115.4014,132.7,95.33333333333333,286.0,87,79.66666666666667,2011,3,13
135,2011-03-13,2011-03-13,1,1,33.2751,-115.5714,15.7,15.7,15.7,68,68.0,2011,3,13
136,2011-03-15,2011-03-17,3,8,33.3407,-116.8152,153.3,95.10000000000001,760.8000000000001,100,75.0,2011,3,15
137,2011-03-08,2011-03-08,1,1,33.4011,-116.7726,7.0,7.0,7.0,53,53.0,2011,3,8
138,2011-03-15,2011-03-15,1,1,33.5429,-116.0056,10.8,10.8,10.8,74,74.0,2011,3,15
139,2011-03-02,2011-03-02,1,2,33.6369,-117.3682,48.6,37.7,75.4,77,68.5,2011,3,2
140,2011-03-09,2011-03-09,1,4,33.8995,-114.4975,29.8,17.45,69.8,84,68.0,2011,3,9
141,2011-03-15,2011-03-15,1,1,34.0814,-114.3019,96.8,96.8,96.8,82,82.0,2011,3,15
142,2011-03-03,2011-03-03,1,1,34.8281,-118.4402,190.8,190.8,190.8,100,100.0,2011,3,3
143,2011-03-15,2011-03-24,10,5,34.9584,-114.6304,720.0,264.24,1321.2,100,84.8,2011,3,24
144,2011-03-18,2011-03-18,1,2,34.9661,-119.9188,11.6,9.899999999999999,19.799999999999997,67,63.0,2011,3,18
145,2011-03-17,2011-03-18,2,3,35.2246,-118.8803,23.7,19.766666666666666,59.3,74,62.333333333333336,2011,3,18
146,2011-03-04,2011-03-04,1,1,35.3505,-119.2813,4.8,4.8,4.8,55,55.0,2011,3,4
147,2011-03-09,2011-03-09,1,1,35.4875,-120.2281,7.9,7.9,7.9,59,59.0,2011,3,9
148,2011-03-04,2011-03-04,1,1,35.5917,-119.1646,4.4,4.4,4.4,60,60.0,2011,3,4
149,2011-03-07,2011-03-07,1,4,35.6486,-119.9979,38.3,19.925,79.7,100,76.25,2011,3,7
150,2011-03-03,2011-03-12,10,5,35.8183,-119.2116,22.4,11.08,55.4,84,66.0,2011,3,12
151,2011-03-11,2011-03-12,2,2,36.0446,-121.0119,9.3,8.95,17.9,72,68.0,2011,3,11
152,2011-03-29,2011-03-29,1,1,36.0853,-115.1355,8.7,8.7,8.7,69,69.0,2011,3,29
153,2011-03-09,2011-03-09,1,1,36.2961,-119.2277,6.0,6.0,6.0,58,58.0,2011,3,9
154,2011-03-10,2011-03-11,2,4,36.361,-119.4731,35.2,24.75,99.0,88,69.0,2011,3,10
155,2011-03-09,2011-03-11,3,2,36.5706,-119.6988,7.2,6.45,12.9,73,71.5,2011,3,9
156,2011-03-11,2011-03-11,1,1,36.5714,-119.5007,6.5,6.5,6.5,67,67.0,2011,3,11
157,2011-03-11,2011-03-11,1,1,36.5902,-121.5341,3.3,3.3,3.3,51,51.0,2011,3,11
158,2011-03-03,2011-03-08,6,4,36.632,-118.076,88.2,53.724999999999994,214.89999999999998,85,77.75,2011,3,3
159,2011-03-08,2011-03-08,1,1,36.7151,-119.5434,9.5,9.5,9.5,55,55.0,2011,3,8
160,2011-03-02,2011-03-02,1,1,36.8566,-119.9675,12.1,12.1,12.1,59,59.0,2011,3,2
161,2011-03-12,2011-03-12,1,2,36.8743,-120.4381,41.6,25.6,51.2,91,82.0,2011,3,12
162,2011-03-02,2011-03-09,8,7,36.9,-118.2196,34.8,23.442857142857147,164.10000000000002,81,69.14285714285714,2011,3,9
163,2011-03-30,2011-03-30,1,1,37.2889,-120.7293,6.1,6.1,6.1,52,52.0,2011,3,30
164,2011-03-12,2011-03-12,1,4,37.3712,-118.4191,189.4,168.27500000000003,673.1000000000001,85,84.0,2011,3,12
165,2011-03-28,2011-03-30,3,2,37.436,-120.5885,8.7,6.85,13.7,71,61.5,2011,3,28
166,2011-03-01,2011-03-01,1,3,37.5055,-114.7248,24.8,17.6,52.800000000000004,78,67.66666666666667,2011,3,1
167,2011-03-12,2011-03-12,1,2,38.1843,-121.4422,9.2,6.8,13.6,73,61.5,2011,3,12
168,2011-03-11,2011-03-11,1,2,38.2768,-121.1425,18.8,13.5,27.0,81,74.5,2011,3,11
169,2011-03-30,2011-03-30,1,4,38.8803,-122.689,35.5,20.125,80.5,83,75.25,2011,3,30
170,2011-03-30,2011-03-30,1,2,39.42,-122.286,26.1,23.05,46.1,86,84.5,2011,3,30
171,2011-03-04,2011-03-04,1,1,39.5261,-118.4773,24.7,24.7,24.7,64,64.0,2011,3,4
172,2011-03-01,2011-03-01,1,1,39.5645,-122.0513,80.4,80.4,80.4,92,92.0,2011,3,1
173,2011-03-29,2011-03-29,1,1,39.5938,-122.2636,9.5,9.5,9.5,50,50.0,2011,3,29
174,2011-03-31,2011-03-31,1,2,40.1915,-122.7837,47.8,42.55,85.1,80,73.0,2011,3,31
175,2011-03-31,2011-03-31,1,3,41.4624,-120.5581,67.1,56.06666666666666,168.2,72,67.33333333333333,2011,3,31
176,2011-03-31,2011-03-31,1,1,41.8701,-119.0216,12.1,12.1,12.1,72,72.0,2011,3,31
177,2011-04-05,2011-04-05,1,1,32.6506,-114.5712,36.9,36.9,36.9,80,80.0,2011,4,5
178,2011-04-18,2011-04-18,1,1,33.5848,-116.1815,15.0,15.0,15.0,58,58.0,2011,4,18
179,2011-04-23,2011-04-23,1,2,33.904,-118.4114,9.0,8.6,17.2,62,58.0,2011,4,23
180,2011-04-05,2011-04-05,1,1,34.0954,-117.3874,5.1,5.1,5.1,66,66.0,2011,4,5
181,2011-04-26,2011-04-26,1,9,34.8082,-114.5676,205.5,80.5,724.5,99,78.0,2011,4,26
182,2011-04-12,2011-04-12,1,1,35.0767,-120.4666,10.8,10.8,10.8,69,69.0,2011,4,12
183,2011-04-04,2011-04-05,2,2,35.4927,-120.2445,7.2,6.050000000000001,12.100000000000001,59,56.5,2011,4,4
184,2011-04-05,2011-04-05,1,1,35.5539,-119.2775,21.7,21.7,21.7,82,82.0,2011,4,5
185,2011-04-27,2011-04-28,2,2,35.6474,-120.3828,29.0,21.8,43.6,82,79.5,2011,4,27
186,2011-04-21,2011-04-28,8,7,35.7288,-119.121,37.7,22.37142857142857,156.6,89,70.71428571428571,2011,4,28
187,2011-04-04,2011-04-30,27,2,35.8895,-119.2502,51.0,30.75,61.5,63,61.5,2011,4,4
188,2011-04-06,2011-04-06,1,2,36.0066,-121.2426,29.8,26.0,52.0,68,61.5,2011,4,6
189,2011-04-30,2011-04-30,1,4,36.0156,-118.9669,35.5,19.225,76.9,89,72.75,2011,4,30
190,2011-04-14,2011-04-21,8,2,36.1247,-121.0691,21.8,17.9,35.8,83,76.5,2011,4,21
191,2011-04-05,2011-04-05,1,1,36.0817,-119.1005,5.3,5.3,5.3,50,50.0,2011,4,5
192,2011-04-12,2011-04-14,3,2,36.3994,-121.5963,11.0,8.9,17.8,58,55.5,2011,4,14
193,2011-04-03,2011-04-26,24,6,36.4774,-119.5572,24.9,11.15,66.9,80,63.833333333333336,2011,4,26
194,2011-04-13,2011-04-13,1,1,36.4864,-121.3918,4.4,4.4,4.4,57,57.0,2011,4,13
195,2011-04-15,2011-04-30,16,3,36.4887,-119.2847,25.0,13.233333333333334,39.7,68,59.666666666666664,2011,4,15
196,2011-04-03,2011-04-03,1,1,36.506,-120.0842,7.1,7.1,7.1,54,54.0,2011,4,3
197,2011-04-04,2011-04-10,7,2,36.5674,-121.2056,8.2,7.8,15.6,54,52.5,2011,4,10
198,2011-04-30,2011-04-30,1,1,36.5673,-119.8496,12.9,12.9,12.9,78,78.0,2011,4,30
199,2011-04-05,2011-04-21,17,5,36.6405,-120.0889,22.0,15.319999999999999,76.6,78,70.4,2011,4,15
200,2011-04-04,2011-04-21,18,2,36.6264,-119.4852,15.2,14.7,29.4,78,75.5,2011,4,4
201,2011-04-03,2011-04-03,1,1,36.7189,-120.1915,39.1,39.1,39.1,90,90.0,2011,4,3
202,2011-04-05,2011-04-05,1,2,36.8331,-120.2177,34.7,32.7,65.4,90,89.0,2011,4,5
203,2011-04-14,2011-04-14,1,2,36.8594,-119.9546,13.4,10.5,21.0,70,63.5,2011,4,14
204,2011-04-05,2011-04-05,1,1,36.904,-120.6018,9.4,9.4,9.4,69,69.0,2011,4,5
205,2011-04-21,2011-04-26,6,2,37.047,-120.1318,10.9,10.3,20.6,76,69.5,2011,4,21
206,2011-04-12,2011-04-12,1,1,37.0883,-120.4425,7.3,7.3,7.3,64,64.0,2011,4,12
207,2011-04-26,2011-04-26,1,1,37.1088,-120.062,16.4,16.4,16.4,76,76.0,2011,4,26
208,2011-04-22,2011-04-22,1,2,37.4309,-121.0123,17.2,14.45,28.9,81,68.5,2011,4,22
209,2011-04-05,2011-04-26,22,2,37.5503,-120.7414,6.8,6.35,12.7,67,62.0,2011,4,26
210,2011-04-06,2011-04-17,12,6,37.6285,-120.2288,11.6,7.249999999999999,43.49999999999999,71,60.333333333333336,2011,4,14
211,2011-04-12,2011-04-12,1,2,37.7581,-120.9219,7.1,6.1,12.2,71,68.0,2011,4,12
212,2011-04-12,2011-04-12,1,2,37.8371,-120.8285,5.9,5.550000000000001,11.100000000000001,62,61.5,2011,4,12
213,2011-04-26,2011-04-26,1,1,37.8284,-120.9947,22.1,22.1,22.1,83,83.0,2011,4,26
214,2011-04-17,2011-04-17,1,2,37.8927,-121.7161,33.8,25.099999999999998,50.199999999999996,83,81.5,2011,4,17
215,2011-04-04,2011-04-14,11,8,38.1618,-121.5782,244.0,78.3625,626.9,100,88.625,2011,4,4
216,2011-04-05,2011-04-05,1,1,38.1731,-121.4042,13.5,13.5,13.5,77,77.0,2011,4,5
217,2011-04-12,2011-04-12,1,2,38.1914,-121.1157,6.3,5.949999999999999,11.899999999999999,73,71.5,2011,4,12
218,2011-04-13,2011-04-13,1,2,38.3773,-115.1185,18.5,16.25,32.5,70,68.5,2011,4,13
219,2011-04-10,2011-04-10,1,2,38.5378,-121.95,7.6,5.9,11.8,67,66.0,2011,4,10
220,2011-04-12,2011-04-26,15,2,38.6303,-121.9256,7.9,6.85,13.7,65,60.0,2011,4,26
221,2011-04-26,2011-04-26,1,1,38.6631,-121.389,6.1,6.1,6.1,57,57.0,2011,4,26
222,2011-04-10,2011-04-28,19,2,38.7569,-121.5828,113.1,60.65,121.3,94,77.5,2011,4,10
223,2011-04-12,2011-04-12,1,1,38.7258,-123.0666,12.7,12.7,12.7,72,72.0,2011,4,12
224,2011-04-10,2011-04-10,1,2,38.766,-121.5805,10.3,10.15,20.3,74,72.0,2011,4,10
225,2011-04-17,2011-04-21,5,3,38.8644,-121.8913,20.7,13.299999999999999,39.9,72,67.66666666666667,2011,4,17
226,2011-04-09,2011-04-10,2,6,38.8521,-121.7661,67.9,25.0,150.0,97,74.5,2011,4,10
227,2011-04-10,2011-04-17,8,3,38.8451,-121.5105,20.3,14.466666666666667,43.4,78,68.33333333333333,2011,4,17
228,2011-04-26,2011-04-26,1,1,38.9067,-121.3373,5.5,5.5,5.5,51,51.0,2011,4,26
229,2011-04-30,2011-04-30,1,1,38.9257,-122.9819,39.4,39.4,39.4,79,79.0,2011,4,30
230,2011-04-14,2011-04-14,1,1,38.9786,-114.4413,7.4,7.4,7.4,70,70.0,2011,4,14
231,2011-04-29,2011-04-29,1,1,38.9812,-119.8992,14.1,14.1,14.1,50,50.0,2011,4,29
232,2011-04-12,2011-04-21,10,2,39.0841,-122.0152,8.7,7.1,14.2,56,55.5,2011,4,21
233,2011-04-11,2011-04-11,1,1,39.1171,-121.4939,7.7,7.7,7.7,70,70.0,2011,4,11
234,2011-04-06,2011-04-26,21,10,39.2512,-122.1928,96.5,32.87,328.7,88,73.7,2011,4,21
235,2011-04-10,2011-04-12,3,6,39.1941,-121.7234,51.8,37.983333333333334,227.9,85,68.66666666666667,2011,4,12
236,2011-04-21,2011-04-21,1,1,39.194,-122.0885,7.8,7.8,7.8,61,61.0,2011,4,21
237,2011-04-12,2011-04-16,5,2,39.2689,-121.7529,16.4,10.6,21.2,54,53.0,2011,4,16
238,2011-04-06,2011-04-26,21,10,39.2933,-122.2096,169.6,40.440000000000005,404.40000000000003,100,82.3,2011,4,6
239,2011-04-08,2011-04-08,1,1,39.3018,-121.506,18.2,18.2,18.2,79,79.0,2011,4,8
240,2011-04-03,2011-04-20,18,11,39.3824,-121.9562,55.0,22.036363636363635,242.4,95,68.36363636363636,2011,4,10
