fire_id,fire_date,fire_latitude,fire_longitude,fire_frp,confidence,station_id,station_name,station_distance_km,fire_month,fire_year,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
10,2013-10-07,32.6134,-114.6083,17.5,79,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.8786746810272,10,2013,71.12666666666665,107.1,87.84,0.52,26,7.333333333333333,28.0,42.38,114.72043010752685
11,2013-10-03,32.6136,-114.6103,33.1,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.7050068157214,10,2013,72.42666666666666,107.1,88.95333333333333,0.52,26,6.85,28.0,45.48333333333333,116.81720430107526
12,2013-10-14,32.6141,-114.6078,11.6,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.863651029386,10,2013,67.11333333333334,95.0,82.42,0.52,26,8.156666666666668,28.0,39.910000000000004,108.247311827957
13,2013-03-11,32.6141,-114.5833,54.2,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1193.8019357974622,3,2013,51.86,78.1,67.97999999999999,0.53,26,7.246666666666666,29.9,31.449999999999996,82.31746031746032
14,2013-03-11,32.6161,-114.5953,16.7,67,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1192.696485756543,3,2013,51.86,78.1,67.97999999999999,0.53,26,7.246666666666666,29.9,31.449999999999996,82.31746031746032
15,2013-03-13,32.617,-114.5833,16.0,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1193.5763501493361,3,2013,52.46000000000001,79.0,69.10999999999999,0.51,27,6.73,29.9,32.446666666666665,86.00000000000001
16,2013-08-16,32.6184,-114.7843,36.2,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1177.6524114676795,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
17,2013-08-16,32.6198,-114.7682,22.9,66,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1178.8012277855587,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
18,2013-08-16,32.6222,-114.7655,87.5,92,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1178.823630143845,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
19,2013-08-16,32.6234,-114.7789,79.0,90,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1177.6806633389492,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
20,2013-08-16,32.6271,-114.76,32.6,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1178.8688113230514,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
21,2013-08-16,32.6298,-114.7598,62.3,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1178.6721571454561,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
22,2013-08-16,32.6309,-114.7652,62.8,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1178.1626376486647,8,2013,80.47666666666667,106.0,97.94333333333334,0.0,30,4.963333333333334,15.9,49.39,804.7666666666667
23,2013-11-25,32.652,-115.6768,20.9,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.3201159596529,11,2013,56.39333333333334,82.9,72.17666666666668,1.17,27,6.246666666666666,26.0,34.40333333333333,44.40419947506562
24,2013-03-14,32.6525,-114.5684,11.3,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1192.0016962816762,3,2013,52.71333333333334,79.0,69.47666666666666,0.51,27,6.56,29.9,33.15666666666666,86.4153005464481
25,2013-03-14,32.6542,-114.5575,11.5,61,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1192.7363201783332,3,2013,52.71333333333334,79.0,69.47666666666666,0.51,27,6.56,29.9,33.15666666666666,86.4153005464481
26,2013-01-06,32.6562,-115.6539,7.6,64,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.6479491934358,1,2013,40.38,57.9,56.56,0.0,5,4.38,15.0,27.28,403.8
27,2013-12-10,32.6572,-114.0184,39.7,51,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1236.0829822509568,12,2013,50.01999999999999,82.9,65.08333333333333,1.44,26,6.413333333333332,26.0,30.37666666666666,32.480519480519476
28,2013-11-25,32.6577,-115.6417,8.5,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.4185473240618,11,2013,56.39333333333334,82.9,72.17666666666668,1.17,27,6.246666666666666,26.0,34.40333333333333,44.40419947506562
29,2013-01-16,32.6578,-115.6502,7.5,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.786174361612,1,2013,41.24666666666667,62.1,55.13333333333333,0.21000000000000002,13,4.8,19.0,27.706666666666663,133.0537634408602
30,2013-01-30,32.6602,-114.5714,14.1,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.166532415757,1,2013,43.80344827586206,69.1,58.831034482758625,0.8900000000000001,25,4.710344827586207,19.0,29.80344827586207,44.24590734935561
31,2013-01-30,32.6617,-114.5588,11.6,67,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1192.0521733684745,1,2013,43.80344827586206,69.1,58.831034482758625,0.8900000000000001,25,4.710344827586207,19.0,29.80344827586207,44.24590734935561
32,2013-10-31,32.6622,-115.5724,52.5,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1114.1503528568212,10,2013,63.01,91.0,81.01666666666667,0.01,29,6.23,25.1,33.413333333333334,572.8181818181818
33,2013-12-03,32.663000000000004,-114.0172,29.8,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1235.7483402757512,12,2013,54.54333333333333,82.9,70.56666666666668,1.17,27,6.313333333333334,26.0,33.88333333333333,42.94750656167979
34,2013-10-31,32.6636,-115.6045,260.0,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1111.6652045214983,10,2013,63.01,91.0,81.01666666666667,0.01,29,6.23,25.1,33.413333333333334,572.8181818181818
35,2013-01-19,32.6637,-115.6121,341.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1111.0969026324967,1,2013,41.46666666666667,66.0,56.33888888888889,0.21000000000000002,16,4.633333333333333,19.0,27.91111111111111,133.76344086021504
36,2013-01-19,32.6656,-115.5912,127.2,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1112.480228022271,1,2013,41.46666666666667,66.0,56.33888888888889,0.21000000000000002,16,4.633333333333333,19.0,27.91111111111111,133.76344086021504
37,2013-12-06,32.6683,-114.014,20.2,74,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1235.6156107784984,12,2013,53.20333333333334,82.9,68.7,1.17,27,6.040000000000001,26.0,32.88999999999999,41.89238845144357
38,2013-02-01,32.67,-114.0898,9.0,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1229.2723926919775,2,2013,44.49333333333333,72.0,59.77,0.8900000000000001,26,4.746666666666667,19.0,30.306666666666665,44.942760942760934
39,2013-12-08,32.6707,-115.6538,24.7,72,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.447906212218,12,2013,51.48,82.9,66.83666666666667,1.44,26,6.123333333333334,26.0,31.903333333333325,33.42857142857142
40,2013-10-31,32.6708,-115.6093,198.0,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1110.7138509627187,10,2013,63.01,91.0,81.01666666666667,0.01,29,6.23,25.1,33.413333333333334,572.8181818181818
41,2013-08-23,32.6769,-115.31,34.6,79,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1132.5536008490938,8,2013,80.61999999999999,106.0,97.60333333333332,0.02,29,4.873333333333334,15.9,50.809999999999995,671.8333333333331
42,2013-10-22,32.6776,-116.8695,18.4,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1022.5612752043495,10,2013,64.88666666666666,91.0,80.94333333333334,0.47,27,7.723333333333333,28.0,35.64,113.83625730994152
43,2013-10-22,32.6792,-116.8589,16.0,75,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1023.1055426848435,10,2013,64.88666666666666,91.0,80.94333333333334,0.47,27,7.723333333333333,28.0,35.64,113.83625730994152
44,2013-01-12,32.6803,-115.635,79.5,92,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.0318684163915,1,2013,42.14545454545455,62.1,56.1,0.21000000000000002,9,3.972727272727273,15.0,31.545454545454547,135.95307917888562
45,2013-01-12,32.6804,-115.6404,42.1,84,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.6261537497369,1,2013,42.14545454545455,62.1,56.1,0.21000000000000002,9,3.972727272727273,15.0,31.545454545454547,135.95307917888562
46,2013-02-06,32.6842,-115.6099,109.8,99,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.5579992974185,2,2013,45.69333333333332,72.0,61.72333333333333,0.6900000000000001,27,4.636666666666668,19.0,31.356666666666666,57.83966244725737
47,2013-10-21,32.6854,-116.8585,13.9,74,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1022.5736830122163,10,2013,64.94,91.0,80.74000000000001,0.52,26,8.063333333333333,28.0,36.336666666666666,104.74193548387096
48,2013-01-21,32.6917,-115.6849,14.4,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1103.416549600032,1,2013,41.839999999999996,69.1,57.504999999999995,0.21000000000000002,18,4.694999999999999,19.0,27.47,134.96774193548384
49,2013-02-06,32.6942,-115.6115,53.1,90,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.6108639449244,2,2013,45.69333333333332,72.0,61.72333333333333,0.6900000000000001,27,4.636666666666668,19.0,31.356666666666666,57.83966244725737
50,2013-06-13,32.6959,-115.4256,117.8,99,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1122.302984690441,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
51,2013-01-21,32.6979,-115.6313,29.3,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1106.8431497499691,1,2013,41.839999999999996,69.1,57.504999999999995,0.21000000000000002,18,4.694999999999999,19.0,27.47,134.96774193548384
52,2013-05-15,32.6981,-116.8683,20.2,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1020.7939544383516,5,2013,70.28666666666668,98.1,86.97,0.04,28,8.596666666666666,27.0,36.53666666666667,502.0476190476191
53,2013-04-02,32.6985,-115.2802,20.2,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1133.055799244938,4,2013,57.07666666666667,80.1,72.60666666666667,0.97,24,6.6400000000000015,29.9,38.56333333333334,53.34267912772585
54,2013-06-13,32.6988,-115.4411,105.2,97,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1120.9040211955814,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
55,2013-01-21,32.6995,-115.6179,18.7,74,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.6990588237322,1,2013,41.839999999999996,69.1,57.504999999999995,0.21000000000000002,18,4.694999999999999,19.0,27.47,134.96774193548384
56,2013-04-02,32.7,-115.2683,9.1,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1133.8372646020457,4,2013,57.07666666666667,80.1,72.60666666666667,0.97,24,6.6400000000000015,29.9,38.56333333333334,53.34267912772585
57,2013-09-09,32.7049,-116.7513,218.8,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1027.8474456075626,9,2013,79.33,106.0,96.24,0.02,29,5.293333333333333,18.1,49.583333333333336,661.0833333333333
58,2013-01-13,32.7051,-115.6321,44.2,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1106.1868434611215,1,2013,41.78333333333334,62.1,55.5,0.21000000000000002,10,4.108333333333333,15.0,30.808333333333334,134.78494623655914
59,2013-09-09,32.7064,-116.7368,768.6,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1028.671070171282,9,2013,79.33,106.0,96.24,0.02,29,5.293333333333333,18.1,49.583333333333336,661.0833333333333
60,2013-01-21,32.7079,-115.6329,113.0,99,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1105.8955971050495,1,2013,41.839999999999996,69.1,57.504999999999995,0.21000000000000002,18,4.694999999999999,19.0,27.47,134.96774193548384
61,2013-01-21,32.7095,-115.6195,66.2,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1106.7521784096054,1,2013,41.839999999999996,69.1,57.504999999999995,0.21000000000000002,18,4.694999999999999,19.0,27.47,134.96774193548384
62,2013-06-17,32.7121,-114.2914,74.2,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1209.6731409749173,6,2013,75.27666666666667,111.9,91.92000000000002,0.08,29,7.706666666666665,22.0,39.72666666666667,418.20370370370375
63,2013-09-09,32.7151,-116.7525,86.4,96,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1026.857901306318,9,2013,79.33,106.0,96.24,0.02,29,5.293333333333333,18.1,49.583333333333336,661.0833333333333
64,2013-06-06,32.7151,-114.1443,69.6,54,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1221.4302264403345,6,2013,72.65333333333334,102.9,88.40333333333335,0.19,27,6.733333333333334,22.0,41.84333333333333,250.5287356321839
65,2013-09-09,32.7166,-116.739,137.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1027.616156315477,9,2013,79.33,106.0,96.24,0.02,29,5.293333333333333,18.1,49.583333333333336,661.0833333333333
66,2013-06-13,32.7167,-114.5072,38.0,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.9281100847993,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
67,2013-06-25,32.7175,-115.3448,32.3,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1126.6228358946964,6,2013,77.08666666666667,111.9,93.70666666666668,0.1,28,7.956666666666667,22.9,42.18666666666666,385.43333333333334
68,2013-02-06,32.7213,-115.4643,32.6,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1117.3231579729404,2,2013,45.69333333333332,72.0,61.72333333333333,0.6900000000000001,27,4.636666666666668,19.0,31.356666666666666,57.83966244725737
69,2013-05-17,32.7222,-114.3324,40.7,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1205.5844473690665,5,2013,71.49000000000001,98.1,88.30999999999999,0.04,28,8.203333333333331,27.0,37.580000000000005,510.64285714285717
70,2013-01-22,32.7232,-114.3011,7.6,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1208.0452599348655,1,2013,41.98571428571428,69.1,58.05714285714285,0.21000000000000002,19,4.7142857142857135,19.0,27.319047619047616,135.43778801843314
71,2013-06-12,32.7236,-114.0071,41.9,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1232.066359590753,6,2013,74.78333333333333,111.9,91.56000000000002,0.16,28,7.426666666666666,22.0,41.60666666666667,287.62820512820514
72,2013-05-17,32.7248,-114.3179,25.8,98,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1206.561750935831,5,2013,71.49000000000001,98.1,88.30999999999999,0.04,28,8.203333333333331,27.0,37.580000000000005,510.64285714285717
73,2013-04-12,32.7281,-114.5862,50.5,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.736294092923,4,2013,59.446666666666644,86.0,74.05666666666666,1.2900000000000003,23,7.379999999999999,25.1,40.82,42.76738609112707
74,2013-02-01,32.729,-115.4691,8.1,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1116.3328200734231,2,2013,44.49333333333333,72.0,59.77,0.8900000000000001,26,4.746666666666667,19.0,30.306666666666665,44.942760942760934
75,2013-06-12,32.7291,-114.013,42.0,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1231.171167824809,6,2013,74.78333333333333,111.9,91.56000000000002,0.16,28,7.426666666666666,22.0,41.60666666666667,287.62820512820514
76,2013-04-12,32.7295,-114.5727,16.1,61,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.70541404002,4,2013,59.446666666666644,86.0,74.05666666666666,1.2900000000000003,23,7.379999999999999,25.1,40.82,42.76738609112707
77,2013-04-12,32.7315,-114.5847,30.9,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.5934859762044,4,2013,59.446666666666644,86.0,74.05666666666666,1.2900000000000003,23,7.379999999999999,25.1,40.82,42.76738609112707
78,2013-03-04,32.7334,-114.5609,69.2,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.3471988766796,3,2013,50.83666666666666,78.1,67.01333333333332,0.25,27,6.2666666666666675,25.1,31.85666666666667,145.24761904761903
79,2013-05-01,32.734,-114.5784,91.4,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.9033295031973,5,2013,64.88000000000001,93.9,80.28666666666668,0.8900000000000001,26,9.253333333333334,27.0,36.68333333333333,65.53535353535354
80,2013-03-04,32.7393,-114.5591,98.6,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.0366175550969,3,2013,50.83666666666666,78.1,67.01333333333332,0.25,27,6.2666666666666675,25.1,31.85666666666667,145.24761904761903
81,2013-03-28,32.7414,-116.707,34.3,86,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1027.531384712477,3,2013,56.059999999999995,80.1,72.25333333333334,0.51,26,6.6066666666666665,29.9,36.06666666666667,91.90163934426229
82,2013-03-18,32.7424,-116.6968,32.9,84,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1028.1215190035716,3,2013,53.77666666666667,80.1,70.28666666666666,0.51,27,6.586666666666665,29.9,34.10666666666666,88.1584699453552
83,2013-01-30,32.7461,-114.35,7.9,55,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1202.3448474162255,1,2013,43.80344827586206,69.1,58.831034482758625,0.8900000000000001,25,4.710344827586207,19.0,29.80344827586207,44.24590734935561
84,2013-07-12,32.7477,-114.5174,40.8,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1188.729854313826,7,2013,81.41000000000001,116.1,98.10333333333334,0.49,27,7.7633333333333345,24.1,45.08333333333333,137.98305084745766
85,2013-07-12,32.7492,-114.5288,29.6,85,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.7007367285557,7,2013,81.41000000000001,116.1,98.10333333333334,0.49,27,7.7633333333333345,24.1,45.08333333333333,137.98305084745766
86,2013-08-10,32.7754,-115.4873,33.7,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1111.1701428628835,8,2013,80.85333333333332,106.0,98.68999999999998,0.0,30,5.313333333333333,17.1,48.70333333333333,808.5333333333332
87,2013-06-13,32.7852,-114.5011,41.9,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.1668370538564,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
88,2013-06-13,32.7874,-114.5063,113.9,96,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.5802051804346,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
89,2013-06-13,32.7887,-114.5185,428.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.4995049923484,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
90,2013-06-13,32.7908,-114.5238,208.7,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.9126837919175,6,2013,74.73000000000002,111.9,91.43,0.16,28,7.513333333333332,22.0,41.263333333333335,287.42307692307696
91,2013-06-22,32.7934,-114.5077,116.4,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.00880588192,6,2013,75.97,111.9,92.34666666666666,0.08,29,7.506666666666667,20.0,40.919999999999995,422.05555555555554
92,2013-06-07,32.7947,-115.5136,10.8,90,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.6182210245634,6,2013,73.36,102.9,89.36666666666669,0.16,28,6.796666666666667,22.0,42.11,282.15384615384613
93,2013-06-20,32.7971,-114.5779,32.3,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1180.0870456312243,6,2013,75.47666666666667,111.9,92.11333333333333,0.08,29,7.693333333333333,22.0,40.29333333333333,419.3148148148149
94,2013-06-22,32.8035,-115.3114,83.0,97,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1122.1925457126297,6,2013,75.97,111.9,92.34666666666666,0.08,29,7.506666666666667,20.0,40.919999999999995,422.05555555555554
95,2013-02-07,32.8038,-115.3596,43.9,61,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1118.5005369706867,2,2013,45.67666666666666,72.0,61.61999999999998,0.6900000000000001,27,4.616666666666668,19.0,31.416666666666668,57.81856540084387
96,2013-06-22,32.8057,-115.3244,64.7,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1121.0243508927404,6,2013,75.97,111.9,92.34666666666666,0.08,29,7.506666666666667,20.0,40.919999999999995,422.05555555555554
97,2013-12-04,32.8086,-115.3664,6.8,55,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1117.5955303843568,12,2013,54.37666666666667,82.9,70.07,1.17,27,6.2233333333333345,26.0,34.00666666666667,42.81627296587927
98,2013-07-17,32.8102,-118.418,12.4,62,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",919.4985163033176,7,2013,81.95666666666668,116.1,99.24999999999999,0.49,27,7.483333333333333,24.1,47.14666666666666,138.90960451977404
99,2013-01-12,32.828,-115.5322,12.3,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1103.4985999850994,1,2013,42.14545454545455,62.1,56.1,0.21000000000000002,9,3.972727272727273,15.0,31.545454545454547,135.95307917888562
100,2013-06-14,32.8293,-115.3168,117.9,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1119.7003693481183,6,2013,74.53666666666666,111.9,91.16000000000001,0.16,28,7.616666666666665,22.0,40.84,286.6794871794871
101,2013-06-14,32.8379,-115.3324,461.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1117.8166021966506,6,2013,74.53666666666666,111.9,91.16000000000001,0.16,28,7.616666666666665,22.0,40.84,286.6794871794871
102,2013-02-07,32.8388,-115.4132,85.7,76,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1111.5976025031084,2,2013,45.67666666666666,72.0,61.61999999999998,0.6900000000000001,27,4.616666666666668,19.0,31.416666666666668,57.81856540084387
103,2013-06-14,32.8395,-115.3184,120.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1118.7565292198092,6,2013,74.53666666666666,111.9,91.16000000000001,0.16,28,7.616666666666665,22.0,40.84,286.6794871794871
104,2013-02-07,32.8402,-115.4066,61.6,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1111.9847995197717,2,2013,45.67666666666666,72.0,61.61999999999998,0.6900000000000001,27,4.616666666666668,19.0,31.416666666666668,57.81856540084387
105,2013-01-28,32.844,-115.3714,334.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1114.3523132058747,1,2013,43.52592592592592,69.1,58.67407407407408,0.8900000000000001,23,4.692592592592593,19.0,29.72962962962963,43.96558174335951
106,2013-02-06,32.8496,-116.4479,19.0,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1035.5940489505917,2,2013,45.69333333333332,72.0,61.72333333333333,0.6900000000000001,27,4.636666666666668,19.0,31.356666666666666,57.83966244725737
107,2013-04-15,32.8578,-115.6774,47.9,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1090.2055811076673,4,2013,59.896666666666654,86.0,74.28666666666666,1.29,23,7.760000000000001,25.1,39.429999999999986,43.09112709832133
108,2013-04-15,32.8598,-115.6699,58.4,67,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1090.5984914028709,4,2013,59.896666666666654,86.0,74.28666666666666,1.29,23,7.760000000000001,25.1,39.429999999999986,43.09112709832133
109,2013-04-15,32.8626,-115.6823,40.9,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1089.4456593534428,4,2013,59.896666666666654,86.0,74.28666666666666,1.29,23,7.760000000000001,25.1,39.429999999999986,43.09112709832133
