event_id,fire_start_date,fire_end_date,fire_duration_days,fire_latitude,fire_longitude,fire_max_frp,fire_avg_frp,fire_total_frp,confidence,station_id,station_name,station_distance_km,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
15,2017-01-29,2017-01-29,1,36.2224,-119.9955,5.9,5.9,5.9,56,74702023110,"LEMOORE REEVES NAS, CA US",13.308763401717464,46.77499999999999,72.0,56.88214285714286,3.12,12,6.442857142857144,22.0,41.89285714285715,14.526397515527947
16,2017-01-25,2017-01-25,1,36.2442,-120.184,13.5,10.55,21.1,74,74702023110,"LEMOORE REEVES NAS, CA US",27.794399312898694,47.604166666666664,72.0,56.94583333333333,3.12,8,6.845833333333334,22.0,42.925000000000004,14.783902691511386
17,2017-01-25,2017-01-29,5,36.3736,-120.1135,21.5,16.7,33.4,82,74702023110,"LEMOORE REEVES NAS, CA US",18.690871677129,47.604166666666664,72.0,56.94583333333333,3.12,8,6.845833333333334,22.0,42.925000000000004,14.783902691511386
18,2017-01-25,2017-01-29,5,36.4309,-120.3452,19.3,11.733333333333334,35.2,80,74702023110,"LEMOORE REEVES NAS, CA US",45.18435552393037,47.604166666666664,72.0,56.94583333333333,3.12,8,6.845833333333334,22.0,42.925000000000004,14.783902691511386
19,2017-01-25,2017-01-29,5,36.5261,-120.3028,16.9,9.5,28.5,77,74702023110,"LEMOORE REEVES NAS, CA US",44.62532889560515,47.604166666666664,72.0,56.94583333333333,3.12,8,6.845833333333334,22.0,42.925000000000004,14.783902691511386
20,2017-01-25,2017-01-29,5,36.5209,-120.1135,25.3,12.5,37.5,78,74702023110,"LEMOORE REEVES NAS, CA US",27.619770004887812,47.604166666666664,72.0,56.94583333333333,3.12,8,6.845833333333334,22.0,42.925000000000004,14.783902691511386
21,2017-01-31,2017-01-31,1,36.5441,-114.433,12.8,12.35,24.700000000000003,71,74614023112,"LAS VEGAS NELLIS AFB, NV US",74.20338948974565,48.236666666666665,67.1,58.53,0.86,21,8.696666666666667,34.0,31.946666666666665,50.24652777777778
22,2017-01-31,2017-01-31,1,36.6939,-114.6895,6.5,6.5,6.5,55,74614023112,"LAS VEGAS NELLIS AFB, NV US",62.32492135836985,48.236666666666665,67.1,58.53,0.86,21,8.696666666666667,34.0,31.946666666666665,50.24652777777778
23,2017-01-25,2017-01-25,1,36.7229,-120.4331,5.3,5.3,5.3,56,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",46.12544583336665,48.75833333333333,71.1,57.104166666666664,5.27,8,6.487500000000001,24.1,42.541666666666664,9.079764121663564
24,2017-01-06,2017-01-06,1,36.8529,-120.2954,11.7,11.7,11.7,68,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",25.21071256805137,48.839999999999996,57.9,55.839999999999996,0.64,2,7.7,15.9,41.9,66.0
25,2017-01-06,2017-01-06,1,37.0375,-120.3484,26.5,25.35,50.7,82,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",27.0215589648132,48.839999999999996,57.9,55.839999999999996,0.64,2,7.7,15.9,41.9,66.0
29,2017-02-01,2017-02-16,16,32.7834,-116.6445,25.3,16.3,48.9,80,74718603164,"CAMPO ASOS, CA US",26.234598153010463,46.91666666666667,75.9,58.07,6.63,15,8.23,34.0,37.330000000000005,6.971272907379892
30,2017-02-09,2017-02-09,1,32.828,-116.528,12.3,11.1,22.200000000000003,64,74718603164,"CAMPO ASOS, CA US",23.376404984941725,46.60666666666666,70.0,58.476666666666674,7.180000000000001,15,8.4,34.0,36.713333333333345,6.4020146520146515
35,2017-02-02,2017-02-02,1,33.6474,-117.4407,84.9,49.05,98.1,99,72033353175,"CORONA MUNICIPAL AIRPORT, CA US",33.07383824389563,53.04999999999999,79.0,65.91333333333334,7.6899999999999995,17,4.123333333333334,22.0,41.216666666666676,6.810012836970475
36,2017-02-09,2017-02-25,17,33.8459,-115.4099,44.9,31.1,62.2,79,74718823158,"BLYTHE ASOS, CA US",81.20162736285218,56.42333333333334,80.1,69.24333333333334,0.18,29,6.819999999999999,28.0,38.196666666666665,201.51190476190476
38,2017-02-23,2017-02-23,1,34.2063,-119.1335,29.1,29.1,29.1,86,72392623136,"CAMARILLO AIRPORT, CA US",5.1242928492423365,56.849999999999994,79.0,67.34666666666666,6.16,14,5.4366666666666665,28.0,46.73333333333334,9.0814696485623
39,2017-02-01,2017-02-01,1,34.2773,-118.9759,5.9,5.6,11.2,63,72392623136,"CAMARILLO AIRPORT, CA US",14.396461566260461,54.763333333333335,79.0,64.84666666666666,8.25,15,6.27,28.0,43.393333333333324,6.558483033932136
40,2017-02-14,2017-02-28,15,34.3114,-119.132,35.8,17.799999999999997,106.79999999999998,88,72392623136,"CAMARILLO AIRPORT, CA US",12.14199202440891,55.793333333333344,79.0,65.86333333333333,7.19,15,6.006666666666666,28.0,45.05,7.6534064929126675
41,2017-02-14,2017-02-14,1,34.4174,-119.2702,7.9,7.9,7.9,53,72392793110,"OXNARD VENTURA CO AIRPORT, CA US",25.20715892629134,56.656666666666666,80.1,66.11333333333333,6.7700000000000005,15,5.986666666666666,28.0,46.106666666666676,8.246967491508975
43,2017-02-05,2017-02-05,1,35.2086,-119.0434,24.2,24.2,24.2,97,72384023155,"BAKERSFIELD AIRPORT, CA US",25.080497332772907,50.38666666666668,9999.9,393.08333333333326,3.0999999999999996,16,4.2733333333333325,26.0,373.81999999999994,15.745833333333337
44,2017-02-12,2017-02-26,15,35.2235,-118.862,28.9,16.160000000000004,80.80000000000001,84,72384023155,"BAKERSFIELD AIRPORT, CA US",31.73766327109198,51.17333333333334,9999.9,393.8533333333333,2.76,16,3.986666666666667,26.0,375.3566666666667,17.892773892773896
45,2017-02-04,2017-02-28,25,35.4896,-119.1904,50.8,38.8,77.6,77,72384023155,"BAKERSFIELD AIRPORT, CA US",16.212444017457617,50.28333333333334,9999.9,392.7166666666666,3.11,16,4.203333333333333,26.0,373.96666666666664,15.66458982346833
46,2017-02-24,2017-02-24,1,35.5732,-119.2357,29.3,29.3,29.3,85,72384023155,"BAKERSFIELD AIRPORT, CA US",25.281622098219398,54.64666666666667,9999.9,398.53666666666663,1.53,19,4.486666666666667,27.0,377.6933333333333,33.52556237218814
47,2017-02-28,2017-02-28,1,35.6491,-120.5842,13.6,10.7,21.4,68,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",5.47587649860831,51.16,72.0,63.01666666666667,3.9999999999999996,14,5.196666666666667,27.0,46.01666666666666,12.478048780487805
48,2017-02-28,2017-02-28,1,35.7029,-119.2088,22.4,15.833333333333334,47.5,81,72384023155,"BAKERSFIELD AIRPORT, CA US",34.3488722873572,55.61666666666667,75.0,67.24,1.53,19,4.483333333333334,27.0,45.629999999999995,34.120654396728014
49,2017-02-24,2017-02-28,5,35.9049,-119.8741,165.5,62.43333333333332,1311.0999999999997,100,74702023110,"LEMOORE REEVES NAS, CA US",48.29623583513414,51.01666666666667,70.0,63.226666666666674,2.5300000000000002,15,6.709999999999999,32.1,46.04333333333333,19.397972116603295
50,2017-02-22,2017-02-22,1,36.0107,-119.976,13.1,13.1,13.1,64,74702023110,"LEMOORE REEVES NAS, CA US",35.92802981412801,50.81666666666667,70.0,62.70000000000002,2.78,13,6.4433333333333325,32.1,46.14333333333333,17.644675925925927
51,2017-02-28,2017-02-28,1,36.064,-121.0075,10.1,10.1,10.1,56,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",60.68226471871261,51.16,72.0,63.01666666666667,3.9999999999999996,14,5.196666666666667,27.0,46.01666666666666,12.478048780487805
52,2017-02-16,2017-02-16,1,36.0739,-115.4495,11.0,11.0,11.0,67,72386023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",31.75454602435478,53.19666666666667,75.9,63.28,0.9400000000000001,24,5.840000000000001,22.0,30.33,51.15064102564103
53,2017-02-13,2017-02-13,1,36.1587,-119.1484,17.3,17.3,17.3,64,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",17.227170533479857,49.486666666666665,73.0,61.46,3.1100000000000003,16,4.029999999999999,18.1,44.80666666666666,15.416407061266872
55,2017-02-03,2017-02-03,1,36.4802,-119.9116,11.4,11.4,11.4,71,74702023110,"LEMOORE REEVES NAS, CA US",16.850573947641102,47.01666666666666,72.0,58.18666666666666,2.8699999999999997,12,6.126666666666666,22.0,41.976666666666674,15.830527497194163
56,2017-02-03,2017-02-03,1,36.5533,-120.5139,6.0,6.0,6.0,55,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",65.57408316643821,48.49999999999999,71.1,58.68666666666666,5.17,15,5.473333333333334,24.1,42.03666666666666,9.20303605313093
57,2017-02-28,2017-02-28,1,36.5601,-119.7381,9.3,9.3,9.3,71,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",21.167451137642605,52.06999999999999,68.0,61.790000000000006,0.0,20,5.925,24.1,44.03,520.6999999999999
58,2017-02-19,2017-02-28,10,36.6381,-120.1174,23.0,12.225,48.900000000000006,70,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",34.640846264812,49.975,68.0,59.63000000000001,0.0,20,5.260000000000001,18.1,44.559999999999995,499.75
59,2017-02-28,2017-02-28,1,36.6446,-119.8418,30.0,19.2,38.4,83,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",10.040599537612767,52.06999999999999,68.0,61.790000000000006,0.0,20,5.925,24.1,44.03,520.6999999999999
60,2017-02-03,2017-02-03,1,36.6747,-120.5266,11.0,9.1,18.2,65,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",57.60317903915457,48.49999999999999,71.1,58.68666666666666,5.17,15,5.473333333333334,24.1,42.03666666666666,9.20303605313093
61,2017-02-14,2017-02-28,15,36.7037,-120.0935,60.7,27.99230769230769,363.9,91,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",30.536143678731957,48.71304347826087,68.0,58.217391304347835,0.0,23,4.700000000000001,,43.34347826086957,487.1304347826087
62,2017-02-28,2017-02-28,1,36.6914,-119.3448,25.3,18.15,72.60000000000001,81,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",42.04389492590922,52.59,73.0,63.52,2.9199999999999995,14,4.596666666666666,21.0,47.27666666666667,17.413907284768214
63,2017-02-01,2017-02-01,1,36.6918,-114.6947,7.1,7.1,7.1,55,74614023112,"LAS VEGAS NELLIS AFB, NV US",61.78797994533389,48.22666666666667,67.1,58.78000000000001,0.84,22,8.673333333333336,34.0,31.569999999999997,51.304964539007095
65,2017-02-21,2017-02-21,1,36.9557,-120.1201,35.1,35.1,35.1,61,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",3.4215358842044417,52.47666666666666,72.0,63.35,4.3500000000000005,17,5.960000000000002,24.1,46.05333333333333,11.792509363295878
66,2017-02-28,2017-02-28,1,37.0465,-120.3683,19.2,17.35,34.7,70,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",29.398065929154576,53.356666666666676,72.0,64.43666666666668,3.8600000000000003,17,6.2700000000000005,24.1,46.15666666666666,13.473905723905725
67,2017-02-26,2017-02-26,1,37.3221,-120.8011,3.5,3.5,3.5,52,99999993243,"MERCED 23 WSW, CA US",12.983660083349674,51.476666666666674,67.6,62.18333333333332,3.36,17,,,9999.900000000001,14.877649325626207
69,2017-02-26,2017-02-26,1,37.5706,-120.8711,5.6,5.6,5.6,63,72492623258,"MODESTO AIRPORT, CA US",11.11842070520828,53.56666666666668,69.1,63.61000000000001,3.4799999999999995,16,5.656666666666667,22.9,45.25666666666668,14.96275605214153
70,2017-02-10,2017-02-10,1,38.8266,-122.678,9.1,9.1,9.1,57,72495723213,"SANTA ROSA SONOMA CO AIRPORT, CA US",38.76467863857764,47.75666666666667,64.0,58.039999999999985,17.349999999999998,11,4.243333333333333,22.9,44.51666666666667,2.7367717287488063
72,2017-03-07,2017-03-16,10,32.5976,-114.6087,58.5,23.866666666666664,143.2,96,74003503145,"YUMA MCAS, AZ US",5.883294142646475,63.65333333333333,86.0,76.68333333333334,1.07,25,6.163333333333332,28.9,41.18333333333333,54.404558404558394
73,2017-03-15,2017-03-15,1,32.7711,-116.5473,77.6,77.6,77.6,99,74718603164,"CAMPO ASOS, CA US",18.339417178307116,50.55333333333333,86.0,66.78333333333333,3.65,24,7.523333333333335,28.0,36.263333333333335,13.480888888888888
74,2017-03-09,2017-03-29,21,32.84,-116.4283,47.5,33.2,99.6,89,74718603164,"CAMPO ASOS, CA US",24.150409049331365,49.11666666666667,81.0,63.81666666666667,4.2299999999999995,22,7.489999999999999,28.0,38.006666666666675,11.343341031562742
77,2017-03-08,2017-03-29,22,33.3537,-116.8447,146.4,47.6,285.6,90,74505653120,"RAMONA AIRPORT, CA US",35.92370085591226,52.56333333333334,82.0,67.40333333333334,7.25,20,4.3933333333333335,20.0,45.10333333333333,7.151473922902496
80,2017-03-24,2017-03-24,1,34.2931,-119.0314,17.5,17.5,17.5,64,72392623136,"CAMARILLO AIRPORT, CA US",11.006539027632902,56.98,84.9,70.95333333333333,0.45,25,4.65,22.0,45.71666666666667,103.59999999999998
81,2017-03-23,2017-03-23,1,34.3863,-118.8285,58.2,58.2,58.2,78,72392623136,"CAMARILLO AIRPORT, CA US",34.699918907755105,57.059999999999995,84.9,70.72,0.5900000000000001,24,4.483333333333333,22.0,46.07666666666667,82.69565217391303
82,2017-03-20,2017-03-20,1,34.3998,-118.964,6.8,6.8,6.8,62,72392623136,"CAMARILLO AIRPORT, CA US",25.010477239445432,56.51,84.9,70.16000000000001,4.08,22,4.58,22.0,45.846666666666664,13.519138755980862
84,2017-03-28,2017-03-28,1,35.0558,-119.1127,21.0,21.0,21.0,79,72384023155,"BAKERSFIELD AIRPORT, CA US",42.488283751515,58.67666666666666,90.0,72.94333333333334,0.16000000000000003,25,4.000000000000001,21.0,46.08666666666668,225.67948717948715
86,2017-03-31,2017-03-31,1,35.1413,-118.8315,17.3,17.3,17.3,66,72384023155,"BAKERSFIELD AIRPORT, CA US",40.91572492105167,59.833333333333336,90.0,74.75333333333333,0.16000000000000003,25,4.196666666666667,25.1,46.53333333333333,230.12820512820514
88,2017-03-07,2017-03-20,14,35.4866,-119.1822,11.7,8.5,17.0,70,72384023155,"BAKERSFIELD AIRPORT, CA US",15.243986565042308,54.966666666666676,75.0,66.75,1.48,19,4.593333333333334,27.0,44.74666666666666,34.789029535864984
89,2017-03-09,2017-03-28,20,35.5495,-119.4647,57.7,28.290909090909096,311.20000000000005,92,72384023155,"BAKERSFIELD AIRPORT, CA US",47.21642518979126,54.60333333333334,75.0,66.68333333333334,1.4100000000000001,20,4.486666666666667,27.0,44.14999999999999,36.16114790286976
90,2017-03-28,2017-03-28,1,35.5627,-119.231,43.7,27.0,54.0,89,72384023155,"BAKERSFIELD AIRPORT, CA US",24.164766079835665,58.67666666666666,90.0,72.94333333333334,0.16000000000000003,25,4.000000000000001,21.0,46.08666666666668,225.67948717948715
91,2017-03-30,2017-03-30,1,35.6384,-120.5995,20.7,15.5,31.0,81,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",4.760624234698591,54.029999999999994,84.0,72.04333333333332,0.54,22,4.916666666666666,21.0,44.913333333333334,84.42187499999999
92,2017-03-14,2017-03-24,11,35.6628,-119.1966,19.6,17.15,34.3,69,72384023155,"BAKERSFIELD AIRPORT, CA US",29.83037452240903,54.66666666666667,80.1,67.48,0.77,24,4.263333333333333,27.0,43.57333333333333,62.8352490421456
94,2017-03-02,2017-03-23,22,35.7176,-119.2182,36.9,27.899999999999995,83.69999999999999,84,72384023155,"BAKERSFIELD AIRPORT, CA US",36.2833942132645,55.62000000000001,75.0,67.14,1.53,19,4.56,27.0,45.483333333333334,34.12269938650307
95,2017-03-02,2017-03-02,1,35.7225,-118.5051,23.6,23.6,23.6,69,74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",65.6312691588386,42.96666666666667,68.0,54.379999999999995,1899.81,11,8.75,29.9,34.56666666666667,0.02261510632959807
96,2017-03-01,2017-03-01,1,35.9157,-119.8743,21.4,18.03333333333333,54.1,70,74702023110,"LEMOORE REEVES NAS, CA US",47.11231607886466,51.30333333333335,70.0,63.220000000000006,2.5300000000000002,15,7.066666666666666,32.1,45.816666666666656,19.506970849176177
97,2017-03-01,2017-03-29,29,35.9501,-118.996,57.5,34.74,173.70000000000002,82,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",11.491092710339252,52.42666666666666,75.0,65.56333333333335,2.31,15,4.420000000000001,18.1,46.94333333333334,21.753803596127245
98,2017-03-20,2017-03-20,1,35.9528,-119.1495,11.4,11.4,11.4,78,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",12.869630086432265,53.80333333333332,87.1,69.64,0.9099999999999999,24,4.106666666666667,18.1,45.71,53.27062706270626
99,2017-03-02,2017-03-02,1,36.0757,-120.9997,6.0,6.0,6.0,67,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",61.0396323251213,51.21333333333333,72.0,62.55,4.01,13,5.313333333333333,27.0,46.029999999999994,12.460665044606651
100,2017-03-08,2017-03-22,15,36.1724,-119.0391,35.4,22.559999999999995,112.79999999999998,81,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",16.07972895398442,51.693333333333335,75.0,65.27666666666666,2.35,17,4.503333333333333,18.1,45.55,21.099319727891157
101,2017-03-15,2017-03-15,1,36.1839,-119.2594,10.4,10.4,10.4,57,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",21.465297239053644,50.82,73.0,63.672,1.55,17,4.236000000000001,21.0,43.128,30.799999999999997
102,2017-03-20,2017-03-20,1,36.1962,-118.9856,34.6,34.6,34.6,89,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",20.38369485985246,53.80333333333332,87.1,69.64,0.9099999999999999,24,4.106666666666667,18.1,45.71,53.27062706270626
103,2017-03-02,2017-03-02,1,36.2126,-120.5078,19.0,18.55,37.1,56,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",61.78651279560989,51.21333333333333,72.0,62.55,4.01,13,5.313333333333333,27.0,46.029999999999994,12.460665044606651
104,2017-03-20,2017-03-20,1,36.273,-119.1892,75.1,41.7,83.39999999999999,99,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",23.89562381183907,49.989999999999995,71.1,62.94999999999999,0.79,14,4.3,21.0,41.544999999999995,56.16853932584269
105,2017-03-20,2017-03-20,1,36.2965,-119.4107,34.6,34.6,34.6,84,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",2.5343973971932856,49.989999999999995,71.1,62.94999999999999,0.79,14,4.3,21.0,41.544999999999995,56.16853932584269
106,2017-03-02,2017-03-28,27,36.4003,-119.8232,26.9,14.5,58.0,84,74702023110,"LEMOORE REEVES NAS, CA US",15.91726875782768,51.323333333333345,70.0,63.25000000000001,2.5300000000000002,15,7.216666666666666,32.1,45.65333333333332,19.514575411913818
107,2017-03-20,2017-03-20,1,36.3478,-120.1578,14.7,14.7,14.7,71,74702023110,"LEMOORE REEVES NAS, CA US",23.121654605777216,52.53,88.0,68.88666666666668,0.67,26,6.273333333333334,22.9,41.813333333333325,68.22077922077922
108,2017-03-20,2017-03-20,1,36.3549,-119.119,7.0,7.0,7.0,71,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",31.47834220318693,49.989999999999995,71.1,62.94999999999999,0.79,14,4.3,21.0,41.544999999999995,56.16853932584269
109,2017-03-23,2017-03-23,1,36.3614,-120.3035,18.0,18.0,18.0,80,74702023110,"LEMOORE REEVES NAS, CA US",39.36201093621713,53.133333333333326,88.0,69.75666666666667,0.25,26,6.150000000000001,21.0,41.65000000000001,151.8095238095238
110,2017-03-09,2017-03-09,1,36.3898,-119.8544,10.9,10.9,10.9,67,74702023110,"LEMOORE REEVES NAS, CA US",12.324609921166552,50.46666666666667,70.0,63.523333333333326,2.18,20,7.053333333333333,32.1,43.306666666666665,22.134502923976605
112,2017-03-07,2017-03-07,1,36.495,-119.8572,6.2,6.1,12.2,64,74702023110,"LEMOORE REEVES NAS, CA US",20.69161146641064,50.8,70.0,63.38999999999999,2.31,19,7.256666666666666,32.1,44.18,21.078838174273855
113,2017-03-02,2017-03-02,1,36.5174,-114.7387,5.2,5.2,5.2,62,74614023112,"LAS VEGAS NELLIS AFB, NV US",44.16483378667922,55.69666666666667,75.6,66.12,0.95,24,8.173333333333334,33.0,35.523333333333326,53.044444444444444
114,2017-03-03,2017-03-20,18,36.5782,-119.4847,9.5,7.7,15.4,72,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",30.514308000000575,52.89,73.0,63.72666666666666,2.92,14,4.726666666666666,21.0,47.0,17.513245033112582
115,2017-03-20,2017-03-28,9,36.5985,-119.2841,38.5,28.96666666666667,86.9,72,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",33.82513672709876,49.989999999999995,71.1,62.94999999999999,0.79,14,4.3,21.0,41.544999999999995,56.16853932584269
116,2017-03-20,2017-03-20,1,36.6234,-119.3766,14.5,10.533333333333331,31.6,81,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",34.145962258821534,49.989999999999995,71.1,62.94999999999999,0.79,14,4.3,21.0,41.544999999999995,56.16853932584269
117,2017-03-01,2017-03-02,2,36.6114,-119.9378,31.1,16.400000000000002,98.4,78,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",18.749936106885304,52.175,68.0,61.790000000000006,0.0,20,6.015,24.1,43.845,521.7499999999999
120,2017-03-06,2017-03-20,15,36.6821,-120.5113,27.9,19.566666666666663,58.7,87,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",55.75196270710974,53.03666666666666,72.0,64.63333333333334,3.7300000000000004,18,6.190000000000001,24.1,45.49333333333333,13.847693646649256
121,2017-03-01,2017-03-14,14,36.6939,-120.1565,38.3,18.166666666666664,54.49999999999999,80,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",32.7154107564448,53.40333333333334,72.0,64.40666666666668,3.8600000000000003,17,6.463333333333335,24.1,46.11666666666666,13.485690235690237
122,2017-03-23,2017-03-28,6,36.8405,-120.3956,80.8,38.27142857142858,267.90000000000003,97,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",35.463433220105834,54.76666666666665,84.9,69.91000000000001,0.7899999999999999,24,4.136666666666667,22.0,45.556666666666665,61.53558052434456
123,2017-03-08,2017-03-27,20,36.8019,-120.7062,74.3,38.66666666666666,232.0,96,99999993243,"MERCED 23 WSW, CA US",52.22336252799109,51.45333333333333,67.6,62.20666666666667,2.81,19,,,9999.900000000001,17.681557846506298
124,2017-03-04,2017-03-27,24,36.8667,-120.416,6.6,5.266666666666667,15.8,60,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",36.34754701204552,53.376666666666665,72.0,64.53666666666668,3.8600000000000003,17,6.380000000000001,24.1,45.86,13.478956228956227
125,2017-03-07,2017-03-07,1,36.907,-119.9514,9.4,9.4,9.4,53,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",19.68863447293618,52.696666666666665,72.0,64.4,3.4400000000000004,18,6.163333333333335,24.1,45.04,14.886064030131825
126,2017-03-23,2017-03-23,1,36.9152,-120.1261,23.2,23.2,23.2,77,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",7.940030179218529,54.76666666666665,84.9,69.91000000000001,0.7899999999999999,24,4.136666666666667,22.0,45.556666666666665,61.53558052434456
128,2017-03-08,2017-03-29,22,37.0645,-120.2096,23.2,15.05,30.1,65,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",14.0832139200143,52.55333333333332,72.0,64.3,3.440000000000001,18,6.113333333333334,24.1,44.733333333333334,14.845574387947261
129,2017-03-02,2017-03-16,15,37.0073,-120.0526,20.4,14.566666666666665,43.7,72,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",6.903761785932754,53.38333333333335,72.0,64.44000000000001,3.8600000000000003,17,6.466666666666668,24.1,45.99666666666667,13.480639730639732
131,2017-03-01,2017-03-01,1,37.1038,-120.4163,17.4,17.4,17.4,68,72481523257,"MERCED MUNICIPAL AIRPORT, CA US",23.152057742267594,52.016666666666666,68.0,62.263333333333335,3.51,16,6.233333333333333,25.1,45.41,14.409048938134811
132,2017-03-20,2017-03-20,1,37.1122,-120.1561,8.7,8.399999999999999,16.799999999999997,67,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",14.9870960678476,54.22666666666666,84.9,69.01,1.32,24,4.503333333333334,22.9,45.24999999999999,38.18779342723004
133,2017-03-20,2017-03-20,1,37.2072,-120.1769,18.5,18.5,18.5,61,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",25.730870447750064,54.22666666666666,84.9,69.01,1.32,24,4.503333333333334,22.9,45.24999999999999,38.18779342723004
