latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime,day,confidence_level,frp_category
32.6074,-116.5259,2016-06-20,Aqua,MODIS,712.6,0,318.3,100,2016,6,2016-06-20,20,high,high
32.6161,-116.5196,2016-06-21,Terra,MODIS,249.0,0,284.5,100,2016,6,2016-06-21,21,high,high
32.6165,-114.6103,2016-05-18,Aqua,MODIS,20.7,0,308.4,73,2016,5,2016-05-18,18,high,medium-low
32.6174,-116.5186,2016-06-21,Terra,MODIS,80.0,0,281.1,77,2016,6,2016-06-21,21,high,medium-high
32.6186,-116.5337,2016-06-21,Terra,MODIS,309.0,0,289.0,100,2016,6,2016-06-21,21,high,high
32.621,-116.5158,2016-06-23,Aqua,MODIS,859.1,0,317.3,100,2016,6,2016-06-23,23,high,high
32.6221,-116.5022,2016-06-23,Terra,MODIS,28.6,0,314.8,73,2016,6,2016-06-23,23,high,medium-low
32.6238,-116.5129,2016-06-23,Terra,MODIS,105.1,0,319.1,100,2016,6,2016-06-23,23,high,medium-high
32.6278,-114.654,2016-07-07,Terra,MODIS,32.3,0,315.2,62,2016,7,2016-07-07,7,medium,medium-low
32.628,-116.5214,2016-06-23,Aqua,MODIS,680.5,0,319.6,100,2016,6,2016-06-23,23,high,high
32.6302,-114.6598,2016-07-07,Terra,MODIS,69.0,0,316.3,87,2016,7,2016-07-07,7,high,medium-high
32.6312,-114.6714,2016-07-07,Terra,MODIS,40.3,0,315.0,75,2016,7,2016-07-07,7,high,medium-low
32.6327,-116.511,2016-06-23,Terra,MODIS,130.3,0,319.3,100,2016,6,2016-06-23,23,high,high
32.6331,-116.5132,2016-06-22,Aqua,MODIS,74.3,0,321.2,99,2016,6,2016-06-22,22,high,medium-high
32.6343,-116.5218,2016-06-23,Terra,MODIS,350.6,0,327.5,100,2016,6,2016-06-23,23,high,high
32.6346,-116.5008,2016-06-22,Aqua,MODIS,92.4,0,322.7,100,2016,6,2016-06-22,22,high,medium-high
32.636,-114.605,2016-11-01,Aqua,MODIS,26.7,0,305.8,84,2016,11,2016-11-01,1,high,medium-low
32.6369,-116.5206,2016-06-23,Aqua,MODIS,102.3,0,313.3,53,2016,6,2016-06-23,23,medium,medium-high
32.6372,-114.4065,2016-05-25,Aqua,MODIS,7.1,0,316.5,53,2016,5,2016-05-25,25,medium,low
32.6424,-114.6684,2016-07-07,Terra,MODIS,24.0,0,311.2,50,2016,7,2016-07-07,7,medium,medium-low
32.6426,-116.515,2016-06-22,Aqua,MODIS,18.1,0,317.3,53,2016,6,2016-06-22,22,medium,low
32.6433,-116.5199,2016-06-23,Terra,MODIS,28.3,0,317.5,72,2016,6,2016-06-23,23,high,medium-low
32.6478,-115.6531,2016-11-30,Terra,MODIS,12.2,0,296.9,51,2016,11,2016-11-30,30,medium,low
32.6481,-115.5825,2016-06-08,Aqua,MODIS,75.6,0,323.1,100,2016,6,2016-06-08,8,high,medium-high
32.6496,-115.5719,2016-06-08,Aqua,MODIS,43.6,0,321.2,96,2016,6,2016-06-08,8,high,medium-low
32.6514,-114.5627,2016-10-14,Aqua,MODIS,35.9,0,314.1,87,2016,10,2016-10-14,14,high,medium-low
32.6528,-114.1928,2016-10-17,Terra,MODIS,15.4,0,308.0,69,2016,10,2016-10-17,17,medium,low
32.6544,-114.2055,2016-10-17,Terra,MODIS,64.6,0,308.7,94,2016,10,2016-10-17,17,high,medium-high
32.6642,-115.6381,2016-11-30,Terra,MODIS,19.2,0,299.0,71,2016,11,2016-11-30,30,high,low
32.6706,-116.4997,2016-01-20,Terra,MODIS,23.6,0,291.0,71,2016,1,2016-01-20,20,high,medium-low
32.6807,-116.5078,2016-01-13,Terra,MODIS,10.8,0,286.5,58,2016,1,2016-01-13,13,medium,low
32.6827,-116.5115,2016-02-02,Terra,MODIS,10.0,0,281.3,58,2016,2,2016-02-02,2,medium,low
32.6866,-115.4611,2016-08-29,Aqua,MODIS,81.4,0,323.0,100,2016,8,2016-08-29,29,high,medium-high
32.6885,-115.4494,2016-08-29,Aqua,MODIS,54.8,0,320.8,96,2016,8,2016-08-29,29,high,medium-high
32.6915,-115.6164,2016-05-29,Aqua,MODIS,74.0,0,309.9,60,2016,5,2016-05-29,29,medium,medium-high
32.6971,-115.6251,2016-05-29,Aqua,MODIS,96.7,0,307.6,76,2016,5,2016-05-29,29,high,medium-high
32.6972,-115.5897,2016-05-29,Aqua,MODIS,75.4,0,309.3,69,2016,5,2016-05-29,29,medium,medium-high
32.7008,-114.1038,2016-06-13,Terra,MODIS,94.0,0,317.3,91,2016,6,2016-06-13,13,high,medium-high
32.7029,-114.13,2016-05-17,Terra,MODIS,40.9,0,291.8,82,2016,5,2016-05-17,17,high,medium-low
32.703,-115.5984,2016-05-29,Aqua,MODIS,262.6,0,308.0,98,2016,5,2016-05-29,29,high,high
32.703,-114.1548,2016-05-16,Terra,MODIS,130.8,0,307.4,63,2016,5,2016-05-16,16,medium,high
32.7031,-115.6069,2016-08-04,Terra,MODIS,157.3,0,300.6,84,2016,8,2016-08-04,4,high,high
32.7031,-114.1344,2016-05-16,Aqua,MODIS,362.0,0,323.1,100,2016,5,2016-05-16,16,high,high
32.7031,-114.0918,2016-06-13,Terra,MODIS,332.5,0,321.1,100,2016,6,2016-06-13,13,high,high
32.7036,-114.147,2016-05-16,Terra,MODIS,177.6,0,307.2,81,2016,5,2016-05-16,16,high,high
32.7043,-115.6433,2016-09-02,Aqua,MODIS,133.1,0,309.7,87,2016,9,2016-09-02,2,high,high
32.7051,-114.0201,2016-06-07,Aqua,MODIS,340.1,0,317.3,100,2016,6,2016-06-07,7,high,high
32.7075,-114.0906,2016-06-15,Terra,MODIS,80.0,0,315.4,73,2016,6,2016-06-15,15,high,medium-high
32.7086,-114.2865,2016-07-07,Terra,MODIS,201.2,0,318.8,100,2016,7,2016-07-07,7,high,high
32.7091,-115.6494,2016-09-02,Aqua,MODIS,80.6,0,309.5,78,2016,9,2016-09-02,2,high,medium-high
32.7103,-115.6097,2016-08-04,Terra,MODIS,204.5,0,300.1,88,2016,8,2016-08-04,4,high,high
32.7107,-114.1311,2016-07-20,Terra,MODIS,32.9,0,317.5,91,2016,7,2016-07-20,20,high,medium-low
32.711,-114.0295,2016-06-07,Aqua,MODIS,132.2,0,312.9,85,2016,6,2016-06-07,7,high,high
32.7121,-115.6439,2016-08-04,Terra,MODIS,178.3,0,299.7,86,2016,8,2016-08-04,4,high,high
32.7122,-114.3049,2016-07-07,Terra,MODIS,35.1,0,314.7,60,2016,7,2016-07-07,7,medium,medium-low
32.7123,-114.0136,2016-06-08,Terra,MODIS,10.6,0,302.0,89,2016,6,2016-06-08,8,high,low
32.7135,-114.6965,2016-02-02,Terra,MODIS,6.1,0,292.4,57,2016,2,2016-02-02,2,medium,low
32.7139,-114.0029,2016-06-08,Terra,MODIS,20.9,0,304.9,100,2016,6,2016-06-08,8,high,medium-low
32.715,-115.6225,2016-09-02,Aqua,MODIS,40.0,0,309.6,57,2016,9,2016-09-02,2,medium,medium-low
32.7169,-114.003,2016-06-07,Aqua,MODIS,311.0,0,313.6,100,2016,6,2016-06-07,7,high,high
32.7188,-115.4589,2016-02-09,Aqua,MODIS,41.9,0,302.3,51,2016,2,2016-02-09,9,medium,medium-low
32.719,-115.6469,2016-08-04,Terra,MODIS,142.8,0,299.8,83,2016,8,2016-08-04,4,high,high
32.7202,-114.0387,2016-01-27,Aqua,MODIS,15.7,0,293.6,73,2016,1,2016-01-27,27,high,low
32.7222,-114.0269,2016-01-27,Aqua,MODIS,15.0,0,294.9,73,2016,1,2016-01-27,27,high,low
32.7233,-115.4641,2016-02-09,Aqua,MODIS,49.2,0,302.9,57,2016,2,2016-02-09,9,medium,medium-high
32.7244,-114.0013,2016-02-11,Terra,MODIS,37.4,0,300.4,88,2016,2,2016-02-11,11,high,medium-low
32.7249,-114.4917,2016-07-07,Terra,MODIS,47.2,0,311.9,77,2016,7,2016-07-07,7,high,medium-high
32.7254,-115.3984,2016-07-19,Aqua,MODIS,48.5,0,317.5,96,2016,7,2016-07-19,19,high,medium-high
32.7263,-115.6064,2016-02-13,Aqua,MODIS,95.5,0,304.6,89,2016,2,2016-02-13,13,high,medium-high
32.727,-115.3877,2016-07-19,Aqua,MODIS,55.1,0,320.9,98,2016,7,2016-07-19,19,high,medium-high
32.7284,-114.5095,2016-07-07,Terra,MODIS,58.4,0,309.0,82,2016,7,2016-07-07,7,high,medium-high
32.7335,-115.4431,2016-06-28,Terra,MODIS,39.6,0,314.1,64,2016,6,2016-06-28,28,medium,medium-low
32.7338,-114.6761,2016-11-30,Aqua,MODIS,51.7,0,292.7,73,2016,11,2016-11-30,30,high,medium-high
32.7341,-115.5998,2016-02-13,Aqua,MODIS,31.0,0,305.1,68,2016,2,2016-02-13,13,medium,medium-low
32.7343,-115.7047,2016-05-18,Terra,MODIS,49.7,0,310.2,54,2016,5,2016-05-18,18,medium,medium-high
32.7354,-114.457,2016-07-18,Terra,MODIS,17.5,0,316.0,79,2016,7,2016-07-18,18,high,low
32.7358,-114.6811,2016-11-30,Aqua,MODIS,56.1,0,292.5,75,2016,11,2016-11-30,30,high,medium-high
32.7362,-114.4886,2016-07-07,Terra,MODIS,149.8,0,314.4,100,2016,7,2016-07-07,7,high,high
32.7397,-114.5064,2016-07-07,Terra,MODIS,229.9,0,312.8,100,2016,7,2016-07-07,7,high,high
32.7417,-115.7229,2016-01-15,Terra,MODIS,4.7,0,288.4,51,2016,1,2016-01-15,15,medium,low
32.7454,-115.4042,2016-06-12,Aqua,MODIS,38.9,0,313.9,74,2016,6,2016-06-12,12,high,medium-low
32.7485,-115.3876,2016-06-12,Aqua,MODIS,109.3,0,316.3,96,2016,6,2016-06-12,12,high,medium-high
32.7542,-116.5564,2016-03-03,Terra,MODIS,11.1,0,290.2,59,2016,3,2016-03-03,3,medium,low
32.7562,-115.6842,2016-11-14,Terra,MODIS,10.1,0,303.5,63,2016,11,2016-11-14,14,medium,low
32.758,-115.6952,2016-11-14,Terra,MODIS,49.9,0,307.5,88,2016,11,2016-11-14,14,high,medium-high
32.76,-116.5575,2016-04-19,Aqua,MODIS,262.9,0,316.1,100,2016,4,2016-04-19,19,high,high
32.7615,-116.5452,2016-04-19,Aqua,MODIS,97.0,0,306.3,100,2016,4,2016-04-19,19,high,medium-high
32.7615,-115.7171,2016-11-14,Terra,MODIS,9.2,0,306.1,61,2016,11,2016-11-14,14,medium,low
32.7621,-115.5362,2016-06-22,Terra,MODIS,6.6,0,299.1,79,2016,6,2016-06-22,22,high,low
32.7662,-114.3788,2016-02-11,Terra,MODIS,24.6,0,298.9,81,2016,2,2016-02-11,11,high,medium-low
32.7696,-116.5592,2016-04-19,Aqua,MODIS,71.4,0,308.8,94,2016,4,2016-04-19,19,high,medium-high
32.7746,-114.552,2016-06-28,Aqua,MODIS,35.2,0,316.0,65,2016,6,2016-06-28,28,medium,medium-low
32.7831,-114.3575,2016-01-20,Terra,MODIS,34.4,0,295.1,73,2016,1,2016-01-20,20,high,medium-low
32.787,-114.3734,2016-01-20,Terra,MODIS,39.7,0,295.1,77,2016,1,2016-01-20,20,high,medium-low
32.7878,-114.3802,2016-01-20,Terra,MODIS,22.2,0,294.5,67,2016,1,2016-01-20,20,medium,medium-low
32.7886,-114.5892,2016-07-01,Aqua,MODIS,37.3,0,309.8,87,2016,7,2016-07-01,1,high,medium-low
32.7929,-115.7689,2016-11-17,Aqua,MODIS,7.1,0,302.0,56,2016,11,2016-11-17,17,medium,low
32.806,-114.5051,2016-06-27,Terra,MODIS,21.3,0,314.3,57,2016,6,2016-06-27,27,medium,medium-low
32.8325,-116.4344,2016-03-18,Aqua,MODIS,68.3,0,301.8,93,2016,3,2016-03-18,18,high,medium-high
32.8338,-116.4359,2016-03-24,Aqua,MODIS,64.0,0,295.7,77,2016,3,2016-03-24,24,high,medium-high
32.8347,-116.4403,2016-03-18,Aqua,MODIS,26.9,0,300.8,71,2016,3,2016-03-18,18,high,medium-low
32.8369,-116.4308,2016-11-29,Aqua,MODIS,13.3,0,278.8,56,2016,11,2016-11-29,29,medium,low
32.8384,-115.7162,2016-11-06,Aqua,MODIS,47.1,0,311.8,92,2016,11,2016-11-06,6,high,medium-high
32.8399,-115.7048,2016-11-06,Aqua,MODIS,117.0,0,313.6,100,2016,11,2016-11-06,6,high,high
32.8437,-115.3721,2016-01-30,Aqua,MODIS,17.2,0,301.7,56,2016,1,2016-01-30,30,medium,low
32.8438,-116.4264,2016-03-01,Terra,MODIS,19.0,0,293.9,68,2016,3,2016-03-01,1,medium,low
32.8441,-116.4325,2016-03-17,Terra,MODIS,20.0,0,296.0,55,2016,3,2016-03-17,17,medium,low
32.8638,-116.4355,2016-12-14,Aqua,MODIS,72.5,0,289.8,79,2016,12,2016-12-14,14,high,medium-high
32.8724,-115.3779,2016-02-15,Aqua,MODIS,365.5,0,317.0,100,2016,2,2016-02-15,15,high,high
32.883,-115.6895,2016-01-25,Aqua,MODIS,26.4,0,299.0,85,2016,1,2016-01-25,25,high,medium-low
32.9167,-115.3049,2016-08-12,Aqua,MODIS,90.6,0,304.9,68,2016,8,2016-08-12,12,medium,medium-high
32.9657,-115.3177,2016-06-03,Aqua,MODIS,67.2,0,327.2,88,2016,6,2016-06-03,3,high,medium-high
32.968,-115.3043,2016-06-03,Aqua,MODIS,96.7,0,330.8,100,2016,6,2016-06-03,3,high,medium-high
32.9716,-116.6128,2016-12-14,Aqua,MODIS,181.8,0,293.4,88,2016,12,2016-12-14,14,high,high
32.976,-116.6089,2016-12-14,Aqua,MODIS,535.3,0,295.9,100,2016,12,2016-12-14,14,high,high
32.977,-116.5877,2016-12-14,Aqua,MODIS,138.3,0,292.2,78,2016,12,2016-12-14,14,high,high
32.9772,-116.5923,2016-12-14,Terra,MODIS,35.2,0,288.5,83,2016,12,2016-12-14,14,high,medium-low
32.9785,-115.4187,2016-07-14,Aqua,MODIS,8.8,0,296.5,80,2016,7,2016-07-14,14,high,low
32.979,-116.5995,2016-12-14,Terra,MODIS,66.4,0,288.2,87,2016,12,2016-12-14,14,high,medium-high
32.9795,-116.6058,2016-12-14,Terra,MODIS,28.3,0,286.9,79,2016,12,2016-12-14,14,high,medium-low
32.981,-116.5847,2016-12-14,Aqua,MODIS,138.3,0,291.9,89,2016,12,2016-12-14,14,high,high
32.9829,-116.596,2016-12-15,Terra,MODIS,10.5,0,279.3,67,2016,12,2016-12-15,15,medium,low
32.9841,-116.6187,2016-12-14,Aqua,MODIS,150.5,0,292.3,85,2016,12,2016-12-14,14,high,high
33.0659,-115.4136,2016-07-13,Aqua,MODIS,156.4,0,319.7,92,2016,7,2016-07-13,13,high,high
33.0855,-115.4756,2016-09-02,Aqua,MODIS,113.1,0,308.6,81,2016,9,2016-09-02,2,high,high
33.092,-115.4827,2016-09-02,Aqua,MODIS,96.7,0,308.1,83,2016,9,2016-09-02,2,high,medium-high
33.1014,-115.5304,2016-08-04,Aqua,MODIS,53.8,0,315.4,98,2016,8,2016-08-04,4,high,medium-high
33.103,-115.5197,2016-08-04,Aqua,MODIS,91.4,0,318.1,100,2016,8,2016-08-04,4,high,medium-high
33.1086,-115.446,2016-01-30,Aqua,MODIS,76.2,0,304.9,94,2016,1,2016-01-30,30,high,medium-high
33.1119,-115.5216,2016-08-04,Aqua,MODIS,14.3,0,315.1,72,2016,8,2016-08-04,4,high,low
33.1276,-115.4904,2016-04-30,Terra,MODIS,9.9,0,290.6,62,2016,4,2016-04-30,30,medium,low
33.1497,-115.4732,2016-07-28,Aqua,MODIS,35.4,0,321.0,89,2016,7,2016-07-28,28,high,medium-low
33.154,-115.4797,2016-07-28,Aqua,MODIS,37.4,0,320.9,89,2016,7,2016-07-28,28,high,medium-low
33.1557,-115.5067,2016-07-18,Terra,MODIS,19.3,0,317.3,78,2016,7,2016-07-18,18,high,low
33.1559,-115.4681,2016-07-28,Aqua,MODIS,40.7,0,318.2,91,2016,7,2016-07-28,28,high,medium-low
33.17,-115.8658,2016-01-25,Aqua,MODIS,16.4,0,299.3,80,2016,1,2016-01-25,25,high,low
33.1715,-115.5483,2016-01-25,Aqua,MODIS,19.2,0,299.5,81,2016,1,2016-01-25,25,high,low
33.172,-115.8723,2016-02-12,Aqua,MODIS,8.5,0,308.1,53,2016,2,2016-02-12,12,medium,low
33.1726,-115.858,2016-02-03,Aqua,MODIS,8.0,0,298.3,71,2016,2,2016-02-03,3,high,low
33.1731,-115.5376,2016-01-25,Aqua,MODIS,11.2,0,297.9,72,2016,1,2016-01-25,25,high,low
33.1745,-115.8582,2016-02-12,Aqua,MODIS,17.4,0,308.2,74,2016,2,2016-02-12,12,high,low
33.2453,-115.5076,2016-11-17,Aqua,MODIS,36.2,0,303.4,84,2016,11,2016-11-17,17,high,medium-low
33.2517,-117.1632,2016-11-13,Aqua,MODIS,21.0,0,307.9,79,2016,11,2016-11-13,13,high,medium-low
33.2545,-115.5098,2016-11-17,Aqua,MODIS,13.4,0,302.4,71,2016,11,2016-11-17,17,high,low
33.2723,-115.5312,2016-05-18,Terra,MODIS,65.5,0,310.2,83,2016,5,2016-05-18,18,high,medium-high
33.2741,-115.5359,2016-05-18,Terra,MODIS,71.3,0,310.0,85,2016,5,2016-05-18,18,high,medium-high
33.2773,-115.5542,2016-05-18,Terra,MODIS,30.4,0,308.1,68,2016,5,2016-05-18,18,medium,medium-low
33.2949,-115.578,2016-03-15,Aqua,MODIS,27.1,0,306.5,80,2016,3,2016-03-15,15,high,medium-low
33.2952,-115.5629,2016-03-16,Terra,MODIS,40.2,0,309.2,76,2016,3,2016-03-16,16,high,medium-low
33.3105,-116.3472,2016-12-19,Aqua,MODIS,31.2,0,296.2,86,2016,12,2016-12-19,19,high,medium-low
33.3149,-115.5858,2016-11-08,Aqua,MODIS,8.8,0,309.2,59,2016,11,2016-11-08,8,medium,low
33.3151,-116.3505,2016-12-08,Aqua,MODIS,7.5,0,296.7,52,2016,12,2016-12-08,8,medium,low
33.3197,-116.3456,2016-05-04,Terra,MODIS,21.4,0,318.9,74,2016,5,2016-05-04,4,high,medium-low
33.334,-116.7884,2016-01-20,Aqua,MODIS,27.6,0,288.7,64,2016,1,2016-01-20,20,medium,medium-low
33.3412,-116.7872,2016-01-19,Terra,MODIS,17.7,0,286.1,63,2016,1,2016-01-19,19,medium,low
33.3422,-116.8758,2016-11-29,Aqua,MODIS,16.1,0,283.7,69,2016,11,2016-11-29,29,medium,low
33.3444,-116.8025,2016-02-10,Aqua,MODIS,131.5,0,301.3,100,2016,2,2016-02-10,10,high,high
33.3444,-116.8015,2016-03-10,Terra,MODIS,28.4,0,297.2,81,2016,3,2016-03-10,10,high,medium-low
33.3446,-116.8692,2016-11-30,Terra,MODIS,8.6,0,282.6,54,2016,11,2016-11-30,30,medium,low
33.3459,-116.8185,2016-03-01,Aqua,MODIS,42.8,0,296.6,59,2016,3,2016-03-01,1,medium,medium-low
33.3462,-116.8124,2016-03-10,Terra,MODIS,11.5,0,294.7,55,2016,3,2016-03-10,10,medium,low
33.3462,-116.7912,2016-02-10,Aqua,MODIS,16.4,0,294.2,74,2016,2,2016-02-10,10,high,low
33.3479,-114.7064,2016-06-28,Aqua,MODIS,49.1,0,320.6,82,2016,6,2016-06-28,28,high,medium-high
33.3493,-116.8445,2016-03-24,Aqua,MODIS,45.4,0,296.0,64,2016,3,2016-03-24,24,medium,medium-high
33.3509,-116.812,2016-03-04,Aqua,MODIS,16.8,0,295.6,67,2016,3,2016-03-04,4,medium,low
33.3533,-116.8246,2016-03-24,Aqua,MODIS,355.1,0,301.0,100,2016,3,2016-03-24,24,high,high
33.3535,-116.7992,2016-03-10,Terra,MODIS,30.0,0,293.7,82,2016,3,2016-03-10,10,high,medium-low
33.3553,-116.8107,2016-03-10,Terra,MODIS,16.4,0,295.6,68,2016,3,2016-03-10,10,medium,low
33.3668,-116.8266,2016-03-21,Terra,MODIS,33.6,0,291.0,81,2016,3,2016-03-21,21,high,medium-low
33.3694,-116.82,2016-03-21,Terra,MODIS,16.2,0,289.1,60,2016,3,2016-03-21,21,medium,low
33.3709,-116.8321,2016-03-21,Terra,MODIS,49.7,0,289.0,88,2016,3,2016-03-21,21,high,medium-high
33.3802,-117.3979,2016-04-16,Aqua,MODIS,20.1,0,311.9,51,2016,4,2016-04-16,16,medium,low
33.3828,-114.7248,2016-10-25,Aqua,MODIS,9.1,0,289.4,72,2016,10,2016-10-25,25,high,low
33.3834,-117.3811,2016-04-16,Aqua,MODIS,22.2,0,310.4,54,2016,4,2016-04-16,16,medium,medium-low
33.3844,-114.7355,2016-10-25,Aqua,MODIS,21.0,0,290.1,100,2016,10,2016-10-25,25,high,medium-low
33.4057,-117.1071,2016-05-31,Aqua,MODIS,69.0,0,295.0,69,2016,5,2016-05-31,31,medium,medium-high
33.411,-117.1163,2016-05-31,Aqua,MODIS,60.2,0,295.1,66,2016,5,2016-05-31,31,medium,medium-high
33.4382,-114.7037,2016-04-04,Terra,MODIS,35.3,0,315.5,85,2016,4,2016-04-04,4,high,medium-low
33.4386,-114.7126,2016-10-06,Terra,MODIS,87.3,0,311.2,100,2016,10,2016-10-06,6,high,medium-high
33.4402,-114.7233,2016-10-06,Terra,MODIS,13.4,0,308.3,58,2016,10,2016-10-06,6,medium,low
33.4422,-117.4143,2016-06-17,Aqua,MODIS,31.5,0,320.1,68,2016,6,2016-06-17,17,medium,medium-low
33.444,-116.0781,2016-01-29,Terra,MODIS,6.1,0,294.5,50,2016,1,2016-01-29,29,medium,low
33.4574,-114.7304,2016-09-30,Aqua,MODIS,27.7,0,314.9,85,2016,9,2016-09-30,30,high,medium-low
33.4591,-114.7194,2016-09-30,Aqua,MODIS,41.1,0,313.2,91,2016,9,2016-09-30,30,high,medium-low
33.4871,-115.8371,2016-01-26,Terra,MODIS,11.4,0,298.3,74,2016,1,2016-01-26,26,high,low
33.4876,-115.8309,2016-01-26,Terra,MODIS,12.7,0,298.0,76,2016,1,2016-01-26,26,high,low
33.4878,-115.7957,2016-04-27,Terra,MODIS,12.9,0,315.0,74,2016,4,2016-04-27,27,high,low
33.4899,-115.8078,2016-04-27,Terra,MODIS,36.8,0,316.0,89,2016,4,2016-04-27,27,high,medium-low
33.4965,-117.6252,2016-11-13,Aqua,MODIS,11.6,0,307.3,70,2016,11,2016-11-13,13,medium,low
33.4973,-115.7935,2016-04-27,Terra,MODIS,22.6,0,313.4,83,2016,4,2016-04-27,27,high,medium-low
33.4993,-115.8056,2016-04-27,Terra,MODIS,62.0,0,313.8,96,2016,4,2016-04-27,27,high,medium-high
33.5352,-117.6563,2016-09-06,Aqua,MODIS,88.2,0,306.6,80,2016,9,2016-09-06,6,high,medium-high
33.5361,-117.674,2016-09-06,Aqua,MODIS,59.6,0,307.2,69,2016,9,2016-09-06,6,medium,medium-high
33.5365,-116.1909,2016-10-06,Terra,MODIS,8.9,0,313.1,61,2016,10,2016-10-06,6,medium,low
33.5381,-117.6494,2016-09-06,Aqua,MODIS,66.1,0,306.4,73,2016,9,2016-09-06,6,high,medium-high
33.5592,-117.5852,2016-06-03,Terra,MODIS,50.7,0,307.9,77,2016,6,2016-06-03,3,high,medium-high
33.5643,-117.7812,2016-06-26,Aqua,MODIS,493.8,0,308.0,94,2016,6,2016-06-26,26,high,high
33.5917,-114.7012,2016-02-04,Terra,MODIS,8.2,0,293.0,54,2016,2,2016-02-04,4,medium,low
33.6149,-116.0929,2016-11-30,Terra,MODIS,6.5,0,293.3,65,2016,11,2016-11-30,30,medium,low
33.6166,-116.1037,2016-11-30,Terra,MODIS,6.4,0,296.2,66,2016,11,2016-11-30,30,medium,low
33.6231,-116.0972,2016-11-02,Terra,MODIS,15.6,0,301.6,66,2016,11,2016-11-02,2,medium,low
33.6461,-117.4345,2016-01-13,Terra,MODIS,18.9,0,282.6,75,2016,1,2016-01-13,13,high,low
33.6482,-117.4471,2016-01-13,Terra,MODIS,14.1,0,284.3,68,2016,1,2016-01-13,13,medium,low
33.6641,-114.5775,2016-02-02,Terra,MODIS,5.2,0,289.0,50,2016,2,2016-02-02,2,medium,low
33.6702,-117.5224,2016-08-31,Terra,MODIS,43.9,0,311.3,82,2016,8,2016-08-31,31,high,medium-low
33.6728,-114.5717,2016-04-13,Terra,MODIS,13.6,0,306.3,58,2016,4,2016-04-13,13,medium,low
33.6961,-114.5817,2016-01-15,Terra,MODIS,5.9,0,291.6,54,2016,1,2016-01-15,15,medium,low
33.7007,-114.5395,2016-01-27,Terra,MODIS,19.3,0,289.4,61,2016,1,2016-01-27,27,medium,low
