"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72083900279","2013-01-01","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  15.3","24","   9.6","24","9999.9"," 0","999.9"," 0","  9.6","24","  2.7","24","  8.0","999.9","  24.8","*","   5.0","*","99.99"," ","999.9","001000"
"72083900279","2013-01-02","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  10.5","24","   4.2","24","9999.9"," 0","999.9"," 0","  9.9","24","  2.8","24","  8.0","999.9","  24.8","*","  -0.4","*","99.99"," ","999.9","001000"
"72083900279","2013-01-03","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  11.1","24","   5.1","24","9999.9"," 0","999.9"," 0","  9.6","24","  1.7","24","  7.0","999.9","  26.6","*","  -0.4","*"," 0.00","I","999.9","000000"
"72083900279","2013-01-04","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  13.2","24","   7.8","24","9999.9"," 0","999.9"," 0","  6.6","24","  1.8","24","  8.9","999.9","  26.6","*","   3.2","*","99.99"," ","999.9","101000"
"72083900279","2013-01-05","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  14.7","24","   9.7","24","9999.9"," 0","999.9"," 0","  7.9","24","  2.3","24","  7.0","999.9","  28.4","*","   5.0","*"," 0.00","I","999.9","000000"
"72083900279","2013-01-06","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  20.6","24","  15.6","24","9999.9"," 0","999.9"," 0","  9.0","24","  3.2","24","  9.9","999.9","  32.0","*","   8.6","*"," 0.00","I","999.9","000000"
"72083900279","2013-01-07","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  20.5","24","  15.1","24","9999.9"," 0","999.9"," 0","  9.6","24","  2.2","24","  7.0","999.9","  37.4","*","   6.8","*"," 0.00","I","999.9","000000"
"72083900279","2013-01-09","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  33.0","24","  24.4","24","9999.9"," 0","999.9"," 0","  8.4","24","  5.6","24"," 35.0"," 46.0","  53.6","*","  21.2","*"," 0.00","I","999.9","000000"
"72083900279","2013-01-10","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  30.0","24","  19.5","24","9999.9"," 0","999.9"," 0","  9.3","24"," 14.9","24"," 35.9"," 47.0","  46.4","*","  19.4","*","99.99"," ","999.9","011000"
"72083900279","2013-01-11","39.667","-119.876","1540.2","RENO STEAD AIRPORT, NV US","  23.5","24","  13.8","24","9999.9"," 0","999.9"," 0","  8.2","24","  9.5","24"," 16.9"," 21.0","  26.6","*","  19.4","*","99.99"," ","999.9","001000"
