latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime
32.5532,-117.0007,2019-08-02,Terra,MODIS,14.9,0,291.3,92,2019,8,2019-08-02
32.5548,-116.99,2019-08-02,Terra,MODIS,26.3,0,292.1,100,2019,8,2019-08-02
32.5555,-117.0066,2019-08-01,Terra,MODIS,15.1,0,306.6,52,2019,8,2019-08-01
32.5606,-116.7636,2019-07-12,Aqua,MODIS,21.1,0,313.5,66,2019,7,2019-07-12
32.5635,-114.5969,2019-06-03,Terra,MODIS,75.3,0,312.8,56,2019,6,2019-06-03
32.5794,-114.6637,2019-12-14,Terra,MODIS,36.3,0,293.9,75,2019,12,2019-12-14
32.6032,-114.5783,2019-02-08,Terra,MODIS,7.3,0,292.3,53,2019,2,2019-02-08
32.6064,-114.6197,2019-02-01,Terra,MODIS,27.8,0,293.9,86,2019,2,2019-02-01
32.6085,-114.6412,2019-02-04,Aqua,MODIS,10.2,0,298.9,67,2019,2,2019-02-04
32.618,-116.1331,2019-12-19,Aqua,MODIS,5.5,0,288.3,54,2019,12,2019-12-19
32.6182,-116.1261,2019-11-23,Terra,MODIS,6.2,0,288.0,53,2019,11,2019-11-23
32.6495,-114.652,2019-06-25,Terra,MODIS,43.4,0,293.3,69,2019,6,2019-06-25
32.6517,-114.6249,2019-06-25,Aqua,MODIS,24.5,0,294.7,81,2019,6,2019-06-25
32.6565,-114.6376,2019-06-25,Aqua,MODIS,23.2,0,293.7,78,2019,6,2019-06-25
32.6584,-116.2738,2019-01-07,Terra,MODIS,11.0,0,284.2,70,2019,1,2019-01-07
32.6613,-115.6377,2019-11-23,Terra,MODIS,15.1,0,295.4,61,2019,11,2019-11-23
32.6739,-115.6576,2019-11-23,Terra,MODIS,165.1,0,298.9,100,2019,11,2019-11-23
32.6891,-115.3949,2019-06-26,Aqua,MODIS,14.3,0,319.6,62,2019,6,2019-06-26
32.6949,-115.6076,2019-02-23,Aqua,MODIS,51.5,0,305.7,91,2019,2,2019-02-23
32.6964,-115.5943,2019-02-23,Aqua,MODIS,65.7,0,302.4,93,2019,2,2019-02-23
32.7232,-115.6407,2019-06-09,Terra,MODIS,35.0,0,317.4,88,2019,6,2019-06-09
32.7403,-115.5926,2019-06-02,Terra,MODIS,56.0,0,313.7,94,2019,6,2019-06-02
32.7406,-114.4539,2019-10-23,Aqua,MODIS,10.6,0,313.3,50,2019,10,2019-10-23
32.7551,-115.4735,2019-02-08,Aqua,MODIS,119.6,0,294.3,83,2019,2,2019-02-08
32.7627,-115.4406,2019-02-08,Aqua,MODIS,45.0,0,294.0,66,2019,2,2019-02-08
32.7672,-114.4051,2019-01-25,Aqua,MODIS,36.2,0,296.7,53,2019,1,2019-01-25
32.7696,-115.7064,2019-01-26,Aqua,MODIS,16.8,0,277.5,84,2019,1,2019-01-26
32.7782,-114.3613,2019-01-25,Aqua,MODIS,44.1,0,296.8,65,2019,1,2019-01-25
32.7815,-114.4019,2019-01-25,Aqua,MODIS,102.7,0,296.7,77,2019,1,2019-01-25
32.792,-114.3587,2019-01-25,Aqua,MODIS,53.7,0,296.6,69,2019,1,2019-01-25
32.8348,-114.4625,2019-02-17,Terra,MODIS,258.8,0,282.8,100,2019,2,2019-02-17
32.8363,-114.4664,2019-02-16,Terra,MODIS,41.1,0,291.1,71,2019,2,2019-02-16
32.837,-114.4235,2019-02-17,Terra,MODIS,102.3,0,280.7,88,2019,2,2019-02-17
32.8379,-114.4737,2019-02-16,Terra,MODIS,19.3,0,291.2,56,2019,2,2019-02-16
32.8456,-114.4416,2019-02-17,Aqua,MODIS,25.0,0,280.0,61,2019,2,2019-02-17
32.8475,-114.4617,2019-02-17,Aqua,MODIS,26.1,0,280.2,64,2019,2,2019-02-17
32.8504,-115.6961,2019-11-10,Aqua,MODIS,72.1,0,307.2,97,2019,11,2019-11-10
32.851,-114.4639,2019-02-17,Terra,MODIS,78.8,0,282.2,74,2019,2,2019-02-17
32.8524,-115.6842,2019-11-10,Aqua,MODIS,7.5,0,305.1,52,2019,11,2019-11-10
32.8576,-114.44,2019-02-17,Aqua,MODIS,33.7,2,280.4,71,2019,2,2019-02-17
32.8586,-114.4714,2019-02-17,Terra,MODIS,139.5,0,282.3,100,2019,2,2019-02-17
32.8596,-114.4602,2019-02-17,Aqua,MODIS,33.2,0,281.0,70,2019,2,2019-02-17
32.8607,-114.4324,2019-02-17,Terra,MODIS,75.0,2,281.2,73,2019,2,2019-02-17
32.8615,-114.4565,2019-02-19,Terra,MODIS,8.2,0,289.3,59,2019,2,2019-02-19
32.8672,-114.4652,2019-02-17,Terra,MODIS,128.4,2,281.8,97,2019,2,2019-02-17
32.8696,-114.4383,2019-02-17,Aqua,MODIS,48.5,2,281.4,91,2019,2,2019-02-17
32.8698,-116.4429,2019-04-10,Aqua,MODIS,70.2,0,298.7,83,2019,4,2019-04-10
32.8716,-114.4586,2019-02-17,Aqua,MODIS,75.0,2,281.8,100,2019,2,2019-02-17
32.8773,-114.4524,2019-02-17,Aqua,MODIS,92.3,2,282.0,100,2019,2,2019-02-17
32.8814,-116.4443,2019-04-10,Aqua,MODIS,51.2,0,299.3,77,2019,4,2019-04-10
32.8989,-115.6161,2019-01-23,Aqua,MODIS,75.3,0,294.8,77,2019,1,2019-01-23
32.9066,-115.5828,2019-01-23,Aqua,MODIS,121.6,0,296.7,84,2019,1,2019-01-23
32.9143,-116.5709,2019-10-06,Terra,MODIS,14.9,0,304.9,62,2019,10,2019-10-06
32.9265,-115.5479,2019-10-24,Terra,MODIS,52.0,0,307.8,93,2019,10,2019-10-24
32.9344,-115.472,2019-01-24,Aqua,MODIS,38.5,0,300.5,90,2019,1,2019-01-24
32.9358,-115.4613,2019-01-24,Aqua,MODIS,18.5,0,295.0,81,2019,1,2019-01-24
32.9504,-116.5934,2019-12-19,Aqua,MODIS,13.7,0,283.8,70,2019,12,2019-12-19
32.9528,-116.6078,2019-01-29,Aqua,MODIS,37.9,0,281.7,69,2019,1,2019-01-29
32.9544,-116.5925,2019-01-29,Aqua,MODIS,138.8,0,283.5,100,2019,1,2019-01-29
33.0232,-115.3318,2019-02-07,Aqua,MODIS,30.4,0,297.9,82,2019,2,2019-02-07
33.0251,-115.3361,2019-02-18,Aqua,MODIS,15.6,0,299.0,76,2019,2,2019-02-18
33.0381,-115.6265,2019-10-25,Aqua,MODIS,9.8,0,310.0,58,2019,10,2019-10-25
33.0492,-115.3343,2019-03-13,Aqua,MODIS,49.9,0,306.5,94,2019,3,2019-03-13
33.0526,-116.7472,2019-10-25,Aqua,MODIS,11.8,0,305.9,52,2019,10,2019-10-25
33.0527,-115.5898,2019-08-12,Terra,MODIS,10.1,0,315.9,52,2019,8,2019-08-12
33.0582,-115.336,2019-03-13,Aqua,MODIS,23.9,0,307.9,76,2019,3,2019-03-13
33.0765,-115.3883,2019-02-07,Aqua,MODIS,10.9,0,297.9,56,2019,2,2019-02-07
33.0802,-115.4408,2019-01-23,Aqua,MODIS,175.7,0,295.4,89,2019,1,2019-01-23
33.0819,-115.4374,2019-01-23,Aqua,MODIS,220.6,0,295.5,92,2019,1,2019-01-23
33.0878,-115.4085,2019-01-23,Aqua,MODIS,153.9,0,293.6,88,2019,1,2019-01-23
33.0892,-115.405,2019-01-23,Aqua,MODIS,101.4,0,293.2,82,2019,1,2019-01-23
33.0899,-115.7576,2019-10-23,Aqua,MODIS,15.6,0,315.6,78,2019,10,2019-10-23
33.0899,-115.7515,2019-07-30,Terra,MODIS,32.7,0,307.0,63,2019,7,2019-07-30
33.0914,-115.747,2019-10-23,Aqua,MODIS,7.9,0,313.7,50,2019,10,2019-10-23
33.139,-115.56,2019-08-31,Aqua,MODIS,8.9,0,298.7,81,2019,8,2019-08-31
33.1437,-115.3344,2019-07-05,Terra,MODIS,68.4,0,315.8,81,2019,7,2019-07-05
33.1451,-115.3274,2019-07-05,Terra,MODIS,79.6,0,317.4,83,2019,7,2019-07-05
33.1728,-115.5653,2019-02-09,Aqua,MODIS,59.5,0,302.0,96,2019,2,2019-02-09
33.1743,-115.5546,2019-02-09,Aqua,MODIS,73.7,0,300.6,98,2019,2,2019-02-09
33.1898,-115.462,2019-05-11,Terra,MODIS,49.1,0,301.1,60,2019,5,2019-05-11
33.192,-115.4681,2019-05-11,Terra,MODIS,54.8,0,301.4,73,2019,5,2019-05-11
33.229,-115.5184,2019-02-08,Aqua,MODIS,118.3,0,295.8,73,2019,2,2019-02-08
33.2292,-115.551,2019-08-26,Terra,MODIS,23.0,0,305.2,67,2019,8,2019-08-26
33.2387,-115.5487,2019-08-26,Terra,MODIS,25.2,0,304.9,69,2019,8,2019-08-26
33.2566,-117.0261,2019-02-11,Terra,MODIS,18.0,0,287.4,52,2019,2,2019-02-11
33.2581,-117.0371,2019-02-08,Terra,MODIS,15.1,0,289.5,77,2019,2,2019-02-08
33.2609,-117.0271,2019-10-25,Aqua,MODIS,10.2,0,306.6,60,2019,10,2019-10-25
33.2625,-117.0221,2019-10-25,Aqua,MODIS,63.9,0,307.8,93,2019,10,2019-10-25
33.2633,-117.0135,2019-10-25,Aqua,MODIS,106.9,0,312.2,99,2019,10,2019-10-25
33.2649,-117.0085,2019-10-25,Aqua,MODIS,94.0,0,311.2,98,2019,10,2019-10-25
33.2653,-117.0217,2019-01-21,Terra,MODIS,8.5,0,281.8,55,2019,1,2019-01-21
33.296,-116.9951,2019-06-10,Aqua,MODIS,131.6,0,319.0,100,2019,6,2019-06-10
33.2996,-115.5634,2019-04-18,Terra,MODIS,37.9,0,316.1,81,2019,4,2019-04-18
33.3011,-115.5303,2019-07-25,Terra,MODIS,14.7,0,307.5,71,2019,7,2019-07-25
33.3797,-117.4455,2019-08-20,Aqua,MODIS,20.1,0,315.1,73,2019,8,2019-08-20
33.3838,-117.3564,2019-10-21,Aqua,MODIS,11.9,0,313.0,63,2019,10,2019-10-21
33.386,-117.4648,2019-08-20,Aqua,MODIS,32.0,0,317.6,83,2019,8,2019-08-20
33.3877,-117.4538,2019-08-20,Aqua,MODIS,34.1,0,315.2,85,2019,8,2019-08-20
33.4078,-117.4792,2019-07-24,Aqua,MODIS,50.3,0,311.5,91,2019,7,2019-07-24
33.4087,-117.4716,2019-07-24,Aqua,MODIS,27.4,0,309.8,83,2019,7,2019-07-24
33.4273,-117.4886,2019-07-19,Aqua,MODIS,12.3,0,311.3,50,2019,7,2019-07-19
33.4386,-117.4784,2019-08-02,Aqua,MODIS,23.9,0,316.8,79,2019,8,2019-08-02
33.44,-117.4671,2019-08-02,Aqua,MODIS,13.7,0,313.1,56,2019,8,2019-08-02
33.446,-116.0621,2019-10-14,Aqua,MODIS,112.8,0,312.1,87,2019,10,2019-10-14
33.5153,-116.7874,2019-07-16,Aqua,MODIS,74.8,0,317.7,65,2019,7,2019-07-16
33.5259,-117.2672,2019-09-05,Terra,MODIS,7.9,0,293.8,65,2019,9,2019-09-05
33.5263,-117.2756,2019-09-05,Terra,MODIS,16.3,0,293.6,87,2019,9,2019-09-05
33.5287,-117.2616,2019-09-05,Terra,MODIS,16.4,0,294.5,88,2019,9,2019-09-05
33.5291,-116.0853,2019-03-22,Aqua,MODIS,42.0,0,307.5,92,2019,3,2019-03-22
33.5308,-116.0743,2019-03-22,Aqua,MODIS,58.1,0,309.5,83,2019,3,2019-03-22
33.5358,-117.2218,2019-09-05,Terra,MODIS,57.7,0,298.0,59,2019,9,2019-09-05
33.536,-117.2699,2019-09-05,Terra,MODIS,52.4,0,297.4,100,2019,9,2019-09-05
33.5385,-117.2559,2019-09-05,Terra,MODIS,13.3,0,295.5,83,2019,9,2019-09-05
33.5402,-117.2272,2019-09-05,Terra,MODIS,91.3,0,298.6,78,2019,9,2019-09-05
33.5411,-116.0766,2019-03-16,Terra,MODIS,15.3,0,284.8,59,2019,3,2019-03-16
33.5414,-117.2519,2019-09-05,Aqua,MODIS,30.1,0,312.3,87,2019,9,2019-09-05
33.5417,-116.1864,2019-01-07,Terra,MODIS,13.5,0,285.5,76,2019,1,2019-01-07
33.542,-116.1382,2019-05-14,Aqua,MODIS,32.4,0,315.9,85,2019,5,2019-05-14
33.543,-117.2412,2019-09-05,Aqua,MODIS,37.2,0,309.5,91,2019,9,2019-09-05
33.5436,-115.9892,2019-12-09,Terra,MODIS,5.2,0,293.2,61,2019,12,2019-12-09
33.5444,-117.2579,2019-09-05,Terra,MODIS,205.2,0,300.4,89,2019,9,2019-09-05
33.5447,-116.1263,2019-03-21,Terra,MODIS,8.4,0,302.8,73,2019,3,2019-03-21
33.5458,-116.1872,2019-01-09,Terra,MODIS,18.2,0,294.9,80,2019,1,2019-01-09
33.5461,-117.2725,2019-09-05,Terra,MODIS,18.3,0,296.4,92,2019,9,2019-09-05
33.5471,-117.2754,2019-09-05,Aqua,MODIS,14.4,0,309.3,62,2019,9,2019-09-05
33.5485,-117.2587,2019-09-05,Terra,MODIS,51.6,0,303.4,100,2019,9,2019-09-05
33.5487,-117.2646,2019-09-05,Aqua,MODIS,106.8,0,316.7,100,2019,9,2019-09-05
33.5487,-117.264,2019-09-05,Terra,MODIS,391.9,0,300.8,99,2019,9,2019-09-05
33.5503,-117.2539,2019-09-05,Aqua,MODIS,397.3,0,327.7,100,2019,9,2019-09-05
33.551,-117.2452,2019-09-05,Terra,MODIS,21.9,0,297.2,97,2019,9,2019-09-05
33.5519,-117.2432,2019-09-05,Aqua,MODIS,364.7,0,318.5,100,2019,9,2019-09-05
33.553000000000004,-116.6525,2019-12-19,Aqua,MODIS,5.6,0,289.7,59,2019,12,2019-12-19
33.5552,-116.6385,2019-12-16,Terra,MODIS,14.4,0,283.6,73,2019,12,2019-12-16
33.5556,-116.0124,2019-01-08,Aqua,MODIS,13.6,0,292.3,78,2019,1,2019-01-08
33.556999999999995,-116.6497,2019-12-16,Terra,MODIS,6.0,0,284.2,50,2019,12,2019-12-16
33.5576,-117.2666,2019-09-05,Aqua,MODIS,201.9,0,317.7,100,2019,9,2019-09-05
33.5586,-117.2615,2019-09-05,Terra,MODIS,51.1,0,298.8,100,2019,9,2019-09-05
33.5589,-117.2512,2019-09-05,Terra,MODIS,379.2,0,299.1,98,2019,9,2019-09-05
33.559,-116.0232,2019-12-20,Terra,MODIS,8.6,0,293.2,55,2019,12,2019-12-20
33.5593,-117.2559,2019-09-05,Aqua,MODIS,801.6,0,324.4,100,2019,9,2019-09-05
33.5603,-116.029,2019-12-20,Terra,MODIS,9.2,0,292.3,62,2019,12,2019-12-20
33.5607,-114.6158,2019-02-07,Terra,MODIS,18.0,0,289.8,51,2019,2,2019-02-07
33.5609,-117.2452,2019-09-05,Aqua,MODIS,211.2,0,308.5,100,2019,9,2019-09-05
33.561,-117.2481,2019-09-05,Terra,MODIS,24.1,0,295.5,99,2019,9,2019-09-05
33.5627,-116.0147,2019-12-02,Terra,MODIS,5.8,0,290.3,64,2019,12,2019-12-02
33.5641,-116.1438,2019-10-15,Aqua,MODIS,114.0,0,306.8,72,2019,10,2019-10-15
33.5643,-116.0254,2019-12-02,Terra,MODIS,16.7,0,293.0,80,2019,12,2019-12-02
33.5656,-114.6152,2019-02-06,Terra,MODIS,13.0,0,293.4,64,2019,2,2019-02-06
33.5666,-117.2686,2019-09-05,Aqua,MODIS,19.5,0,307.1,79,2019,9,2019-09-05
33.5671,-116.1512,2019-05-30,Terra,MODIS,35.2,0,294.8,100,2019,5,2019-05-30
33.5673,-116.1483,2019-10-15,Aqua,MODIS,197.4,0,306.9,84,2019,10,2019-10-15
33.5682,-117.2579,2019-09-05,Aqua,MODIS,35.1,2,305.1,89,2019,9,2019-09-05
33.5686,-116.1406,2019-05-30,Terra,MODIS,105.5,0,299.0,100,2019,5,2019-05-30
33.5692,-116.1391,2019-05-30,Aqua,MODIS,14.6,0,318.1,74,2019,5,2019-05-30
33.5715,-116.1495,2019-05-31,Terra,MODIS,17.9,0,320.5,84,2019,5,2019-05-31
33.5737,-116.1551,2019-10-16,Terra,MODIS,18.8,0,290.3,81,2019,10,2019-10-16
33.574,-116.1355,2019-10-15,Terra,MODIS,14.1,0,310.6,76,2019,10,2019-10-15
33.5743,-116.1439,2019-10-17,Terra,MODIS,17.1,0,312.7,74,2019,10,2019-10-17
33.5755,-116.1462,2019-10-15,Terra,MODIS,138.5,0,315.0,100,2019,10,2019-10-15
33.5757,-116.0464,2019-11-16,Terra,MODIS,17.6,0,303.3,79,2019,11,2019-11-16
33.576,-116.1531,2019-05-30,Terra,MODIS,26.9,0,293.4,100,2019,5,2019-05-30
33.5764,-116.1405,2019-10-16,Terra,MODIS,28.0,0,292.1,95,2019,10,2019-10-16
33.5764,-116.044,2019-11-23,Terra,MODIS,6.4,0,288.2,55,2019,11,2019-11-23
33.5765,-116.1444,2019-05-30,Aqua,MODIS,21.1,0,287.4,58,2019,5,2019-05-30
33.5775,-116.1424,2019-05-30,Terra,MODIS,81.4,0,295.0,100,2019,5,2019-05-30
33.5778,-116.1434,2019-10-16,Aqua,MODIS,27.2,0,286.2,100,2019,10,2019-10-16
33.5781,-116.1461,2019-10-16,Aqua,MODIS,22.5,0,314.3,81,2019,10,2019-10-16
33.5805,-116.1499,2019-10-15,Aqua,MODIS,62.7,0,304.5,66,2019,10,2019-10-15
33.5822,-116.1726,2019-10-15,Terra,MODIS,43.1,0,284.9,69,2019,10,2019-10-15
33.5828,-116.1298,2019-10-15,Aqua,MODIS,84.6,0,288.0,100,2019,10,2019-10-15
33.5844,-116.1412,2019-10-15,Terra,MODIS,143.5,0,287.7,100,2019,10,2019-10-15
33.5849,-116.1563,2019-10-15,Aqua,MODIS,34.6,0,284.4,65,2019,10,2019-10-15
33.5854,-116.1482,2019-10-15,Terra,MODIS,109.7,0,287.1,100,2019,10,2019-10-15
33.5874,-116.1948,2019-06-27,Terra,MODIS,19.2,0,316.0,73,2019,6,2019-06-27
33.5887,-116.2012,2019-05-31,Terra,MODIS,10.4,0,315.6,66,2019,5,2019-05-31
33.5891,-116.1946,2019-09-04,Terra,MODIS,12.5,0,317.3,68,2019,9,2019-09-04
33.5893,-116.239,2019-09-21,Aqua,MODIS,44.8,0,320.8,94,2019,9,2019-09-21
33.5898,-116.1917,2019-05-24,Terra,MODIS,16.9,0,313.1,81,2019,5,2019-05-24
33.5905,-116.1875,2019-10-15,Terra,MODIS,7.9,0,310.2,66,2019,10,2019-10-15
33.5908,-116.2283,2019-09-21,Aqua,MODIS,60.9,0,317.6,98,2019,9,2019-09-21
33.5921,-116.1991,2019-05-01,Terra,MODIS,27.6,0,314.4,86,2019,5,2019-05-01
33.5927,-116.1941,2019-05-13,Terra,MODIS,18.4,0,312.1,75,2019,5,2019-05-13
33.5928,-116.1955,2019-05-08,Terra,MODIS,9.6,0,311.6,60,2019,5,2019-05-08
33.594,-116.187,2019-10-08,Terra,MODIS,9.4,0,314.7,67,2019,10,2019-10-08
33.6146,-114.5173,2019-10-17,Terra,MODIS,17.1,0,308.9,67,2019,10,2019-10-17
33.6307,-114.5329,2019-07-22,Terra,MODIS,201.4,0,297.4,100,2019,7,2019-07-22
33.6325,-114.5132,2019-07-22,Terra,MODIS,16.0,0,293.5,70,2019,7,2019-07-22
33.6377,-117.4272,2019-02-08,Terra,MODIS,44.7,0,288.7,92,2019,2,2019-02-08
33.6549,-117.0,2019-06-20,Terra,MODIS,56.9,0,295.3,70,2019,6,2019-06-20
33.7076,-117.0686,2019-11-14,Terra,MODIS,6.0,0,303.7,64,2019,11,2019-11-14
33.7308,-116.9872,2019-05-22,Terra,MODIS,8.9,2,300.1,60,2019,5,2019-05-22
33.7325,-116.9824,2019-06-30,Terra,MODIS,10.1,2,316.2,52,2019,6,2019-06-30
33.7341,-117.3436,2019-08-05,Aqua,MODIS,115.7,0,314.1,83,2019,8,2019-08-05
33.7755,-117.0512,2019-09-15,Terra,MODIS,11.9,0,294.5,63,2019,9,2019-09-15
33.7772,-117.0403,2019-09-15,Terra,MODIS,19.2,0,294.0,81,2019,9,2019-09-15
33.7883,-117.042,2019-09-15,Terra,MODIS,18.7,0,294.0,79,2019,9,2019-09-15
33.8,-114.4654,2019-02-04,Aqua,MODIS,11.6,0,281.4,70,2019,2,2019-02-04
33.8007,-117.0612,2019-09-15,Aqua,MODIS,61.8,0,290.4,60,2019,9,2019-09-15
33.8041,-114.4731,2019-02-04,Aqua,MODIS,8.1,0,278.8,61,2019,2,2019-02-04
33.8045,-117.0565,2019-09-15,Aqua,MODIS,68.2,0,290.6,68,2019,9,2019-09-15
33.8061,-115.3657,2019-12-16,Terra,MODIS,3.0,0,287.4,51,2019,12,2019-12-16
33.8074,-115.3634,2019-11-07,Terra,MODIS,6.3,0,304.2,50,2019,11,2019-11-07
33.8137,-114.4663,2019-11-15,Aqua,MODIS,23.2,0,303.9,76,2019,11,2019-11-15
33.8174,-115.401,2019-11-26,Aqua,MODIS,6.8,0,292.2,69,2019,11,2019-11-26
33.8221,-117.1861,2019-07-13,Terra,MODIS,58.1,2,316.0,90,2019,7,2019-07-13
33.8239,-117.3252,2019-07-12,Aqua,MODIS,12.6,0,321.0,73,2019,7,2019-07-12
33.845,-117.4848,2019-06-09,Terra,MODIS,12.4,0,320.0,72,2019,6,2019-06-09
33.8455,-117.397,2019-06-05,Terra,MODIS,68.7,0,311.9,81,2019,6,2019-06-05
33.8456,-117.482,2019-11-01,Terra,MODIS,27.6,0,303.7,58,2019,11,2019-11-01
33.8522,-117.4748,2019-11-01,Terra,MODIS,36.8,0,303.5,62,2019,11,2019-11-01
33.8594,-118.161,2019-05-25,Aqua,MODIS,17.1,2,307.4,79,2019,5,2019-05-25
33.8616,-118.1482,2019-05-25,Aqua,MODIS,14.5,2,306.8,77,2019,5,2019-05-25
33.921,-117.1245,2019-06-21,Aqua,MODIS,97.6,0,296.1,84,2019,6,2019-06-21
33.9252,-117.1038,2019-06-21,Aqua,MODIS,62.2,0,294.1,66,2019,6,2019-06-21
33.926,-117.3404,2019-07-02,Aqua,MODIS,100.0,2,310.2,61,2019,7,2019-07-02
33.9361,-117.3375,2019-07-02,Aqua,MODIS,363.1,2,309.8,93,2019,7,2019-07-02
33.9362,-117.2993,2019-07-02,Aqua,MODIS,131.9,2,310.8,71,2019,7,2019-07-02
33.9415,-117.3479,2019-07-02,Aqua,MODIS,150.1,2,309.2,74,2019,7,2019-07-02
33.9657,-117.2241,2019-10-10,Aqua,MODIS,253.1,2,306.1,100,2019,10,2019-10-10
33.9675,-117.2033,2019-10-10,Aqua,MODIS,89.4,0,303.7,88,2019,10,2019-10-10
33.978,-117.2258,2019-10-10,Aqua,MODIS,261.9,0,304.1,100,2019,10,2019-10-10
33.9797,-117.2312,2019-10-10,Aqua,MODIS,85.3,0,302.1,87,2019,10,2019-10-10
33.9799,-117.2051,2019-10-10,Aqua,MODIS,107.3,0,301.1,90,2019,10,2019-10-10
33.9815,-117.2104,2019-10-10,Aqua,MODIS,113.0,0,301.3,91,2019,10,2019-10-10
33.9868,-117.4034,2019-10-31,Aqua,MODIS,158.6,2,283.2,100,2019,10,2019-10-31
33.9873,-117.3987,2019-10-31,Aqua,MODIS,132.8,2,282.7,100,2019,10,2019-10-31
33.9891,-117.4356,2019-10-31,Aqua,MODIS,48.8,2,281.4,62,2019,10,2019-10-31
33.9894,-117.431,2019-10-31,Aqua,MODIS,79.5,2,281.8,87,2019,10,2019-10-31
33.9896,-117.0951,2019-10-10,Aqua,MODIS,15.5,0,303.2,53,2019,10,2019-10-10
33.9916,-117.0734,2019-10-10,Aqua,MODIS,386.6,0,308.5,100,2019,10,2019-10-10
33.9923,-117.0787,2019-10-10,Aqua,MODIS,205.3,0,307.0,99,2019,10,2019-10-10
33.9929,-117.3871,2019-10-30,Aqua,MODIS,12.8,2,297.5,76,2019,10,2019-10-30
33.9935,-117.0519,2019-10-10,Aqua,MODIS,50.8,2,304.0,78,2019,10,2019-10-10
33.9941,-117.0571,2019-10-10,Aqua,MODIS,128.6,2,305.0,92,2019,10,2019-10-10
34.0005,-117.7782,2019-07-28,Aqua,MODIS,12.0,2,310.8,57,2019,7,2019-07-28
34.0025,-117.7659,2019-07-28,Aqua,MODIS,132.8,0,314.6,100,2019,7,2019-07-28
34.0051,-117.7718,2019-07-28,Aqua,MODIS,66.2,2,314.5,95,2019,7,2019-07-28
34.007,-117.379,2019-01-01,Aqua,MODIS,6.5,2,288.6,59,2019,1,2019-01-01
34.0071,-117.7596,2019-07-28,Aqua,MODIS,57.2,0,311.4,93,2019,7,2019-07-28
34.0092,-117.5371,2019-04-23,Aqua,MODIS,6.6,2,311.7,60,2019,4,2019-04-23
34.0152,-117.4911,2019-10-30,Aqua,MODIS,4.8,2,299.6,59,2019,10,2019-10-30
34.0153,-117.4717,2019-10-30,Terra,MODIS,58.4,2,294.8,69,2019,10,2019-10-30
34.0154,-117.4068,2019-10-26,Aqua,MODIS,21.3,2,311.0,69,2019,10,2019-10-26
34.0211,-117.4656,2019-10-30,Terra,MODIS,70.6,0,294.9,73,2019,10,2019-10-30
34.0212,-117.4211,2019-10-26,Aqua,MODIS,20.5,0,310.2,66,2019,10,2019-10-26
34.0231,-117.4003,2019-10-26,Aqua,MODIS,27.2,2,310.2,71,2019,10,2019-10-26
34.0272,-118.4678,2019-11-17,Terra,MODIS,21.8,2,303.5,60,2019,11,2019-11-17
34.0276,-117.4084,2019-10-26,Aqua,MODIS,20.0,2,310.0,68,2019,10,2019-10-26
34.0311,-117.5055,2019-10-30,Terra,MODIS,30.0,2,294.8,51,2019,10,2019-10-30
34.0393,-117.3724,2019-06-23,Terra,MODIS,12.5,2,315.8,76,2019,6,2019-06-23
34.0412,-117.3768,2019-06-07,Terra,MODIS,10.3,2,309.9,77,2019,6,2019-06-07
34.0497,-116.9471,2019-03-14,Terra,MODIS,11.2,0,285.8,58,2019,3,2019-03-14
34.0532,-118.5301,2019-10-21,Terra,MODIS,101.0,2,302.3,59,2019,10,2019-10-21
34.0533,-117.6396,2019-04-30,Aqua,MODIS,43.8,2,305.7,92,2019,4,2019-04-30
34.0536,-118.5356,2019-10-21,Terra,MODIS,123.1,2,302.3,62,2019,10,2019-10-21
34.0543,-118.5585,2019-10-21,Aqua,MODIS,27.3,0,309.3,79,2019,10,2019-10-21
34.0558,-118.5475,2019-10-21,Aqua,MODIS,14.8,0,307.9,73,2019,10,2019-10-21
34.0575,-118.5449,2019-10-21,Terra,MODIS,160.4,2,301.8,61,2019,10,2019-10-21
34.0605,-118.5372,2019-10-21,Terra,MODIS,132.9,2,301.4,68,2019,10,2019-10-21
34.0623,-117.6415,2019-04-30,Aqua,MODIS,43.5,2,302.2,92,2019,4,2019-04-30
34.0657,-114.2993,2019-07-25,Terra,MODIS,49.0,0,310.8,79,2019,7,2019-07-25
34.0658,-118.2007,2019-10-11,Aqua,MODIS,82.6,2,309.8,86,2019,10,2019-10-11
34.0708,-118.177,2019-10-11,Aqua,MODIS,49.7,2,309.2,79,2019,10,2019-10-11
34.0765,-118.2086,2019-10-11,Aqua,MODIS,25.2,2,307.5,58,2019,10,2019-10-11
34.0771,-118.1829,2019-10-11,Terra,MODIS,7.4,2,307.2,63,2019,10,2019-10-11
34.0816,-118.1849,2019-10-11,Aqua,MODIS,32.0,2,308.3,67,2019,10,2019-10-11
34.0823,-118.4712,2019-10-28,Aqua,MODIS,480.2,2,293.8,100,2019,10,2019-10-28
34.083,-114.3044,2019-02-01,Terra,MODIS,8.1,0,294.2,68,2019,2,2019-02-01
34.0835,-118.4958,2019-10-28,Aqua,MODIS,23.2,0,305.4,81,2019,10,2019-10-28
34.085,-118.4835,2019-10-28,Aqua,MODIS,20.3,2,308.3,80,2019,10,2019-10-28
34.0861,-118.4904,2019-10-28,Aqua,MODIS,611.5,0,293.1,100,2019,10,2019-10-28
