fire_id,fire_date,fire_latitude,fire_longitude,fire_frp,confidence,station_id,station_name,station_distance_km,fire_month,fire_year,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
0,2015-07-30,32.5589,-116.9451,9.1,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1028.4480554484721,7,2015,83.26666666666667,113.0,99.53333333333333,0.03,29,6.846666666666667,22.0,52.519999999999996,640.5128205128204
1,2015-06-03,32.5865,-114.7392,23.7,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1183.6921269062263,6,2015,68.84666666666665,93.0,83.40333333333334,0.30000000000000004,26,6.646666666666666,24.1,47.19333333333334,172.11666666666662
2,2015-09-08,32.5896,-114.6166,29.6,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1193.0799772925614,9,2015,78.80999999999999,106.0,96.19666666666667,0.0,30,5.993333333333333,22.9,46.88666666666668,788.0999999999998
4,2015-05-11,32.6101,-114.6243,27.2,51,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.8720701913728,5,2015,68.0,93.0,85.46666666666667,0.16999999999999998,27,7.353333333333334,24.1,40.35,251.85185185185185
5,2015-04-23,32.6169,-114.6128,27.3,74,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.2502237194176,4,2015,61.56666666666667,93.0,78.77666666666667,0.6799999999999999,27,7.163333333333335,27.0,38.5,78.93162393162395
6,2015-02-06,32.629,-114.5249,10.5,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1197.2803275597043,2,2015,51.88,79.0,67.25333333333333,0.41,28,4.813333333333334,18.1,41.45,101.72549019607844
7,2015-02-08,32.6294,-114.5308,177.4,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1196.7801101509551,2,2015,52.29666666666666,79.0,66.55333333333333,1.94,26,5.733333333333333,39.0,42.22666666666667,25.635620915032675
8,2015-02-06,32.6307,-114.5357,16.6,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1196.289819216577,2,2015,51.88,79.0,67.25333333333333,0.41,28,4.813333333333334,18.1,41.45,101.72549019607844
9,2015-02-08,32.6309,-114.5421,16.8,76,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1195.7656135687223,2,2015,52.29666666666666,79.0,66.55333333333333,1.94,26,5.733333333333333,39.0,42.22666666666667,25.635620915032675
10,2015-01-13,32.6439,-115.6571,42.9,92,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.4384462829937,1,2015,46.42499999999999,72.0,63.01666666666667,0.0,12,4.316666666666666,13.0,35.949999999999996,464.2499999999999
11,2015-01-13,32.6454,-115.6465,32.2,89,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1110.0904962205057,1,2015,46.42499999999999,72.0,63.01666666666667,0.0,12,4.316666666666666,13.0,35.949999999999996,464.2499999999999
12,2015-01-13,32.6529,-115.6588,4.5,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.5635810789931,1,2015,46.42499999999999,72.0,63.01666666666667,0.0,12,4.316666666666666,13.0,35.949999999999996,464.2499999999999
13,2015-11-28,32.6668,-115.6515,21.9,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.9414274057094,11,2015,52.96000000000001,87.1,68.65333333333334,1.1800000000000002,23,6.300000000000001,25.1,37.96,41.375
14,2015-02-07,32.673,-114.0946,17.5,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1228.6546053788961,2,2015,52.01,79.0,66.82,0.63,27,5.1033333333333335,29.9,41.783333333333324,71.24657534246575
15,2015-11-28,32.6741,-115.6537,34.7,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.1722906262885,11,2015,52.96000000000001,87.1,68.65333333333334,1.1800000000000002,23,6.300000000000001,25.1,37.96,41.375
16,2015-07-24,32.676,-116.5285,18.2,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1045.2803778041266,7,2015,84.08333333333334,113.0,100.60333333333332,0.03,29,6.640000000000001,22.0,55.126666666666665,646.7948717948718
17,2015-07-24,32.6776,-116.518,17.1,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1045.8486168372724,7,2015,84.08333333333334,113.0,100.60333333333332,0.03,29,6.640000000000001,22.0,55.126666666666665,646.7948717948718
18,2015-11-28,32.6783,-115.623,393.6,97,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.0816781114365,11,2015,52.96000000000001,87.1,68.65333333333334,1.1800000000000002,23,6.300000000000001,25.1,37.96,41.375
19,2015-08-05,32.6783,-114.6833,288.4,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1180.8929391290908,8,2015,82.15000000000002,111.9,98.49333333333334,0.03,29,6.619999999999999,17.1,52.44666666666665,631.923076923077
20,2015-02-03,32.6806,-115.657,40.1,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1106.3889958021257,2,2015,51.10333333333333,79.0,67.45333333333333,0.04,29,4.856666666666667,18.1,40.186666666666675,365.02380952380946
21,2015-11-28,32.6819,-115.6199,430.7,98,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.0112990101295,11,2015,52.96000000000001,87.1,68.65333333333334,1.1800000000000002,23,6.300000000000001,25.1,37.96,41.375
22,2015-11-28,32.6862,-115.5895,34.5,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1110.8989397569849,11,2015,52.96000000000001,87.1,68.65333333333334,1.1800000000000002,23,6.300000000000001,25.1,37.96,41.375
23,2015-08-05,32.6891,-114.6817,16.0,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1180.1775964560509,8,2015,82.15000000000002,111.9,98.49333333333334,0.03,29,6.619999999999999,17.1,52.44666666666665,631.923076923077
24,2015-01-23,32.69,-114.3077,9.4,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1210.0295025026069,1,2015,48.02727272727273,72.0,63.095454545454544,0.04,21,4.431818181818182,13.0,38.22727272727273,343.05194805194805
25,2015-12-01,32.6913,-115.0114,40.5,90,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1154.2212619569518,12,2015,50.66000000000001,78.1,65.87666666666668,1.17,24,6.256666666666666,25.1,35.36333333333333,39.88976377952757
26,2015-11-29,32.6929,-115.0092,29.8,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1154.2639839965448,11,2015,52.38333333333334,87.1,67.88333333333334,1.17,24,6.3,25.1,36.913333333333334,41.246719160104995
27,2015-12-01,32.6931,-115.0001,58.2,94,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1154.95210706221,12,2015,50.66000000000001,78.1,65.87666666666668,1.17,24,6.256666666666666,25.1,35.36333333333333,39.88976377952757
28,2015-01-23,32.6991,-114.306,10.5,61,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1209.4759622419228,1,2015,48.02727272727273,72.0,63.095454545454544,0.04,21,4.431818181818182,13.0,38.22727272727273,343.05194805194805
29,2015-02-13,32.7121,-114.7611,19.7,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1172.116213045788,2,2015,53.016666666666666,79.0,67.08999999999999,2.36,25,6.6866666666666665,39.0,43.00333333333333,21.551490514905147
30,2015-08-04,32.7121,-114.5465,14.5,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1189.139064876155,8,2015,82.50333333333333,111.9,98.75666666666667,0.03,29,6.629999999999998,17.1,52.646666666666654,634.6410256410256
31,2015-07-02,32.7131,-114.5294,15.2,57,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.4285368323133,7,2015,83.99999999999999,113.0,101.80333333333334,0.01,29,6.486666666666667,22.9,50.54333333333332,763.6363636363635
32,2015-03-24,32.7168,-114.5618,36.6,56,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.5550608630163,3,2015,57.74,87.1,74.8,0.7100000000000001,27,6.5600000000000005,25.1,38.67666666666666,71.28395061728395
33,2015-06-22,32.7176,-114.5501,45.3,94,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1188.4275826164796,6,2015,79.66333333333333,109.9,96.56666666666666,0.01,29,6.503333333333333,22.9,50.603333333333325,724.2121212121211
34,2015-03-24,32.7189,-114.5576,62.9,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.7283944668472,3,2015,57.74,87.1,74.8,0.7100000000000001,27,6.5600000000000005,25.1,38.67666666666666,71.28395061728395
35,2015-02-12,32.7198,-115.6044,166.7,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.0160275814203,2,2015,53.05333333333333,79.0,66.88666666666667,2.36,25,6.7733333333333325,39.0,42.78333333333333,21.566395663956637
36,2015-04-10,32.7246,-114.5623,13.0,80,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.9136089144054,4,2015,60.03,88.0,75.33,1.39,24,6.746666666666667,27.0,42.056666666666665,40.288590604026844
37,2015-04-10,32.7261,-114.5518,9.2,62,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.6367825623358,4,2015,60.03,88.0,75.33,1.39,24,6.746666666666667,27.0,42.056666666666665,40.288590604026844
38,2015-03-27,32.7269,-114.5498,22.5,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.7349997657054,3,2015,58.3,87.1,75.43333333333334,0.7100000000000001,27,5.83,19.0,41.55,71.9753086419753
39,2015-07-21,32.7272,-114.528,20.8,51,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1189.455538388956,7,2015,83.85999999999999,113.0,100.53666666666666,0.03,29,6.439999999999999,22.0,53.813333333333325,645.076923076923
40,2015-04-09,32.7274,-114.5575,78.2,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.0811729728039,4,2015,60.32333333333334,88.0,75.93,1.39,24,6.756666666666666,27.0,42.233333333333334,40.48545861297539
41,2015-04-09,32.7285,-114.5506,51.0,72,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.547822539792,4,2015,60.32333333333334,88.0,75.93,1.39,24,6.756666666666666,27.0,42.233333333333334,40.48545861297539
42,2015-04-09,32.7302,-114.4635,25.0,66,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1194.398587319691,4,2015,60.32333333333334,88.0,75.93,1.39,24,6.756666666666666,27.0,42.233333333333334,40.48545861297539
43,2015-07-21,32.7308,-114.5099,24.1,54,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.6285413301232,7,2015,83.85999999999999,113.0,100.53666666666666,0.03,29,6.439999999999999,22.0,53.813333333333325,645.076923076923
