event_id,fire_start_date,fire_end_date,fire_duration_days,fire_latitude,fire_longitude,fire_max_frp,fire_avg_frp,fire_total_frp,confidence,station_id,station_name,station_distance_km,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
27,2015-01-13,2015-01-30,18,38.5017,-121.9945,31.7,20.2,40.4,78,72482893241,"VACAVILLE NUT TREE AIRPORT ASOS, CA US",14.349217981147993,46.383333333333326,69.1,62.49166666666667,0.0,12,1.5083333333333335,14.0,36.89166666666667,463.83333333333326
29,2015-01-30,2015-01-31,2,38.7156,-122.1018,22.2,18.433333333333334,55.3,71,72482893241,"VACAVILLE NUT TREE AIRPORT ASOS, CA US",40.756012630684424,48.19310344827585,70.0,62.858620689655176,0.01,28,1.8896551724137933,14.0,40.65517241379311,438.11912225705316
32,2015-01-31,2015-01-31,1,38.8033,-123.043,5.0,5.0,5.0,56,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",40.022059793250556,48.116666666666674,75.9,65.98666666666666,0.46,26,0.62,8.9,40.77333333333333,85.92261904761905
34,2015-01-07,2015-01-07,1,38.8901,-122.9681,28.3,27.55,55.1,81,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",36.873599652848156,41.38333333333333,68.0,60.31666666666666,0.0,6,0.39999999999999997,5.1,33.63333333333333,413.8333333333333
40,2015-01-20,2015-01-20,1,39.1865,-123.6053,21.9,17.375,69.5,74,99404499999,"ARENA COVE, CA US",31.393645521665867,52.142105263157895,66.9,58.45789473684211,0.0,19,4.636842105263159,13.0,9999.9,521.421052631579
41,2015-01-29,2015-01-29,1,39.4017,-122.5874,66.6,28.64,143.2,94,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",74.50062461326401,47.86785714285715,75.9,65.52142857142857,0.46,24,0.6178571428571429,8.9,40.792857142857144,85.47831632653062
46,2015-01-23,2015-01-23,1,40.0979,-123.2931,15.1,15.1,15.1,71,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",82.99401190700411,38.44545454545454,60.8,54.09090909090909,0.0,22,0.4636363636363635,9.9,34.268181818181816,384.4545454545454
48,2015-01-31,2015-01-31,1,40.5074,-122.3184,7.8,7.8,7.8,66,72592024257,"REDDING AIRPORT, CA US",2.4303102092733746,50.06333333333334,80.1,66.40666666666667,0.26,27,2.9866666666666664,22.9,38.669999999999995,139.06481481481484
49,2015-01-13,2015-01-13,1,40.9124,-121.5655,15.2,12.0,24.0,72,72592024257,"REDDING AIRPORT, CA US",92.4963540347256,45.75833333333333,71.1,63.949999999999996,0.0,12,1.7333333333333332,21.0,35.36666666666666,457.5833333333333
50,2015-01-28,2015-01-28,1,41.3691,-114.1801,9.0,9.0,9.0,61,72580524172,"LOVELOCK DERBY FIELD AIRPORT, NV US",508.2363201918485,32.24814814814815,64.9,52.5,0.0,27,2.8148148148148153,14.0,19.062962962962963,322.48148148148147
51,2015-01-23,2015-01-23,1,41.3777,-117.5471,50.7,50.7,50.7,70,72580524172,"LOVELOCK DERBY FIELD AIRPORT, NV US",184.4364663248433,31.927272727272726,64.9,51.56818181818182,0.0,22,2.8727272727272726,14.0,19.481818181818177,319.27272727272725
52,2015-01-13,2015-01-22,10,41.5687,-120.3563,24.9,22.85,45.7,69,72595894299,"ALTURAS MUNICIPAL AIRPORT, CA US",24.65740678364918,33.65833333333334,63.0,51.98333333333333,0.03,11,0.9583333333333335,7.0,25.974999999999998,258.91025641025647
53,2015-01-21,2015-01-22,2,41.7487,-121.228,105.4,53.46,534.6,91,72595894299,"ALTURAS MUNICIPAL AIRPORT, CA US",79.61800711211234,35.2,63.0,51.239999999999995,0.11,15,2.08,14.0,27.7,167.61904761904762
64,2015-02-05,2015-02-06,2,33.5399,-114.6723,17.1,16.9,33.8,76,74718823158,"BLYTHE ASOS, CA US",9.92850400451623,59.25000000000001,79.0,73.26333333333334,0.46,26,4.753333333333334,25.1,36.803333333333335,105.80357142857143
65,2015-02-06,2015-02-06,1,33.5488,-114.6704,129.7,69.6,139.2,100,74718823158,"BLYTHE ASOS, CA US",9.180239347517407,59.506666666666675,80.1,73.47,0.46,26,4.716666666666668,25.1,37.466666666666676,106.26190476190477
67,2015-02-02,2015-02-02,1,33.6593,-114.5999,24.1,24.1,24.1,70,74718823158,"BLYTHE ASOS, CA US",13.49412336269745,57.816666666666684,77.0,71.94,0.46,26,4.819999999999999,25.1,34.43999999999999,103.24404761904763
68,2015-02-04,2015-02-04,1,33.8094,-115.4173,13.2,13.2,13.2,60,74718823158,"BLYTHE ASOS, CA US",80.82883982699218,58.903333333333336,77.0,72.93333333333334,0.46,26,4.830000000000001,25.1,35.95333333333333,105.18452380952381
69,2015-02-04,2015-02-04,1,33.909,-114.5023,23.2,23.2,23.2,54,74718823158,"BLYTHE ASOS, CA US",39.90945404394395,58.903333333333336,77.0,72.93333333333334,0.46,26,4.830000000000001,25.1,35.95333333333333,105.18452380952381
70,2015-02-11,2015-02-11,1,34.0143,-119.685,15.8,15.8,15.8,55,99834099999,"SANTA BARBARA, CA US",43.803346784121715,59.10666666666667,78.4,66.28333333333332,0.0,30,3.5033333333333334,14.0,9999.900000000001,591.0666666666666
71,2015-02-02,2015-02-02,1,34.2239,-119.2334,6.4,6.4,6.4,62,72392793110,"OXNARD VENTURA CO AIRPORT, CA US",4.182625670233954,60.25666666666666,84.9,73.56666666666666,1.6400000000000001,27,5.543333333333334,26.0,43.85666666666667,34.63026819923371
74,2015-02-27,2015-02-27,1,34.4978,-115.4976,14.0,14.0,14.0,75,72380523179,"NEEDLES AIRPORT, CA US",102.08824383213476,63.97666666666667,86.0,78.57333333333332,0.8,24,5.916666666666666,25.1,32.13333333333334,71.08518518518518
75,2015-02-05,2015-02-05,1,34.8541,-120.3782,9.6,9.6,9.6,70,72394023273,"SANTA MARIA PUBLIC AIRPORT, CA US",9.329605466818922,57.31666666666668,82.0,75.57333333333332,0.32,26,3.453333333333333,18.1,44.16666666666666,136.46825396825398
76,2015-02-09,2015-02-09,1,34.8804,-114.5806,53.4,30.375,121.5,79,72380523179,"NEEDLES AIRPORT, CA US",13.181621459187447,60.836666666666666,84.0,73.2,0.7,25,6.8,26.0,33.94666666666667,76.04583333333333
77,2015-02-05,2015-02-05,1,34.9074,-120.5071,9.9,9.3,18.6,70,72394023273,"SANTA MARIA PUBLIC AIRPORT, CA US",6.276321734940304,57.31666666666668,82.0,75.57333333333332,0.32,26,3.453333333333333,18.1,44.16666666666666,136.46825396825398
78,2015-02-18,2015-02-18,1,34.9618,-114.6698,40.0,40.0,40.0,80,72380523179,"NEEDLES AIRPORT, CA US",22.273212897139338,63.56000000000001,86.0,77.18333333333334,0.7,25,6.840000000000001,26.0,31.53333333333334,79.45000000000002
79,2015-02-24,2015-02-25,2,35.0757,-118.9602,23.6,15.85,63.4,80,72384023155,"BAKERSFIELD AIRPORT, CA US",41.172402317052594,57.52333333333334,84.9,72.78333333333333,0.8400000000000001,26,3.52,15.9,46.28,61.19503546099291
80,2015-02-08,2015-02-25,18,35.1287,-118.8683,32.6,27.683333333333334,166.1,82,72384023155,"BAKERSFIELD AIRPORT, CA US",39.75927269605383,53.04666666666667,84.9,64.85,0.73,26,3.036666666666666,15.0,44.90333333333333,63.911646586345384
81,2015-02-06,2015-02-06,1,35.1283,-120.4043,44.8,26.866666666666664,80.6,83,72394023273,"SANTA MARIA PUBLIC AIRPORT, CA US",26.541075468272055,57.29333333333334,82.0,75.21,0.32,26,3.5100000000000002,18.1,44.52999999999999,136.4126984126984
82,2015-02-25,2015-02-25,1,35.2167,-118.824,18.1,14.45,28.9,76,72384023155,"BAKERSFIELD AIRPORT, CA US",35.24063640931015,57.806666666666665,84.9,73.15,1.0,25,3.593333333333333,15.9,46.309999999999995,52.55151515151515
83,2015-02-25,2015-02-25,1,35.2361,-119.1031,14.8,14.8,14.8,68,72384023155,"BAKERSFIELD AIRPORT, CA US",22.62604766598026,57.806666666666665,84.9,73.15,1.0,25,3.593333333333333,15.9,46.309999999999995,52.55151515151515
84,2015-02-09,2015-02-09,1,35.3589,-118.9791,7.7,7.7,7.7,58,72384023155,"BAKERSFIELD AIRPORT, CA US",11.889657214537294,53.20333333333334,84.9,65.28000000000002,0.8,25,3.0499999999999994,15.0,45.169999999999995,59.11481481481482
85,2015-02-24,2015-02-25,2,35.456,-119.094,26.1,19.075000000000003,152.60000000000002,80,72384023155,"BAKERSFIELD AIRPORT, CA US",4.933990828852113,57.52333333333334,84.9,72.78333333333333,0.8400000000000001,26,3.52,15.9,46.28,61.19503546099291
86,2015-02-10,2015-02-10,1,35.5616,-119.2371,35.7,31.200000000000003,62.400000000000006,85,72384023155,"BAKERSFIELD AIRPORT, CA US",24.644407182425564,53.516666666666666,84.9,65.78333333333335,0.8,25,3.189999999999999,15.0,45.29333333333333,59.46296296296296
87,2015-02-10,2015-02-10,1,35.6397,-119.8839,7.7,7.7,7.7,60,74702023110,"LEMOORE REEVES NAS, CA US",77.34173715656308,50.18999999999999,82.0,62.48,0.47000000000000003,24,4.319999999999999,22.9,45.02666666666667,88.05263157894734
89,2015-02-04,2015-02-04,1,35.7003,-118.5605,12.8,12.8,12.8,73,72384023155,"BAKERSFIELD AIRPORT, CA US",62.353511843159964,51.33666666666668,72.0,62.36000000000001,0.73,26,2.8033333333333337,14.0,44.446666666666665,61.85140562248998
90,2015-02-09,2015-02-28,20,35.8328,-119.2736,85.1,23.76,118.8,70,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",32.02316326616751,50.193333333333335,82.4,62.42,0.22000000000000003,27,2.5533333333333332,19.0,44.210000000000015,156.85416666666663
91,2015-02-25,2015-02-25,1,35.9856,-120.0884,21.6,21.6,21.6,79,74702023110,"LEMOORE REEVES NAS, CA US",41.54288451276408,54.04827586206896,82.0,70.69655172413792,0.6900000000000001,22,5.106896551724139,22.9,45.834482758620695,68.41553906591008
92,2015-02-09,2015-02-09,1,36.0118,-119.2044,19.8,11.02,55.1,71,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",15.872138212970041,50.193333333333335,82.4,62.42,0.22000000000000003,27,2.5533333333333332,19.0,44.210000000000015,156.85416666666663
93,2015-02-09,2015-02-09,1,36.0425,-119.3369,11.8,10.3,20.6,72,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",30.492878589526416,50.193333333333335,82.4,62.42,0.22000000000000003,27,2.5533333333333332,19.0,44.210000000000015,156.85416666666663
94,2015-02-09,2015-02-24,16,36.2831,-120.1628,25.8,15.7,62.8,76,74702023110,"LEMOORE REEVES NAS, CA US",24.26991403818535,49.919999999999995,82.0,62.24666666666667,0.43000000000000005,25,4.113333333333333,20.0,44.82000000000001,94.188679245283
95,2015-02-10,2015-02-10,1,36.2606,-119.25,6.3,6.3,6.3,58,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",17.77520219330651,50.453333333333326,75.2,60.50000000000001,0.5,26,2.2966666666666664,17.1,43.143333333333345,84.08888888888887
96,2015-02-09,2015-02-28,20,36.3496,-119.7622,27.2,9.58,47.9,87,72389853119,"HANFORD MUNICIPAL AIRPORT, CA US",16.002112068478592,49.72,79.0,61.25666666666666,0.5,27,2.433333333333334,18.1,45.86333333333334,82.86666666666667
97,2015-02-09,2015-02-09,1,36.3812,-120.1183,5.2,5.2,5.2,55,74702023110,"LEMOORE REEVES NAS, CA US",19.422280912264462,49.919999999999995,82.0,62.24666666666667,0.43000000000000005,25,4.113333333333333,20.0,44.82000000000001,94.188679245283
98,2015-02-25,2015-02-25,1,36.3879,-119.015,7.1,7.1,7.1,55,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",40.1368727223934,54.39333333333333,82.4,70.03999999999999,1.02,24,3.1599999999999993,19.0,46.153333333333336,48.56547619047618
99,2015-02-10,2015-02-10,1,36.4223,-119.1549,9.0,9.0,9.0,59,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",29.625088366365123,50.453333333333326,75.2,60.50000000000001,0.5,26,2.2966666666666664,17.1,43.143333333333345,84.08888888888887
100,2015-02-24,2015-02-24,1,36.4255,-119.292,20.0,20.0,20.0,60,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",17.01886261819233,53.90333333333333,75.2,67.52000000000001,0.8300000000000001,25,2.6233333333333326,17.1,45.36333333333333,57.9605734767025
101,2015-02-09,2015-02-25,17,36.4413,-119.4346,9.8,7.866666666666667,23.6,70,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",14.357152489434887,50.143333333333324,75.2,60.20000000000001,0.5,26,2.0999999999999996,17.1,42.95000000000001,83.57222222222221
102,2015-02-09,2015-02-09,1,36.4876,-119.9909,6.3,6.3,6.3,66,74702023110,"LEMOORE REEVES NAS, CA US",17.715559279088772,49.919999999999995,82.0,62.24666666666667,0.43000000000000005,25,4.113333333333333,20.0,44.82000000000001,94.188679245283
103,2015-02-09,2015-02-09,1,36.5191,-120.1209,5.8,5.65,11.3,59,74702023110,"LEMOORE REEVES NAS, CA US",28.018938042526468,49.919999999999995,82.0,62.24666666666667,0.43000000000000005,25,4.113333333333333,20.0,44.82000000000001,94.188679245283
104,2015-02-09,2015-02-09,1,36.5836,-119.4115,6.3,6.3,6.3,65,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",29.65671462995972,50.143333333333324,75.2,60.20000000000001,0.5,26,2.0999999999999996,17.1,42.95000000000001,83.57222222222221
107,2015-02-09,2015-02-24,16,36.661,-120.6235,66.7,41.5,166.0,89,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",67.33527109266703,50.51333333333333,75.9,60.85333333333334,0.4,27,3.5200000000000005,20.0,44.76000000000001,101.02666666666666
109,2015-02-09,2015-02-09,1,36.7382,-119.483,18.2,18.2,18.2,78,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",26.730327981035245,51.36333333333333,77.0,62.02333333333334,0.67,26,2.683333333333333,17.1,45.80666666666665,66.7056277056277
110,2015-02-09,2015-02-09,1,36.7535,-120.1446,10.5,10.5,10.5,61,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",25.976364310982543,50.51333333333333,75.9,60.85333333333334,0.4,27,3.5200000000000005,20.0,44.76000000000001,101.02666666666666
111,2015-02-09,2015-02-09,1,36.7787,-120.7331,7.2,6.333333333333333,19.0,67,99999993243,"MERCED 23 WSW, CA US",53.62215959022935,48.546666666666674,71.6,59.99666666666666,0.48000000000000004,18,,,9999.900000000001,83.70114942528735
113,2015-02-25,2015-02-25,1,36.8596,-120.1468,5.7,5.7,5.7,60,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",14.490647996721865,54.146666666666675,75.9,68.61333333333333,0.58,24,3.9733333333333323,20.0,46.60333333333334,79.62745098039218
115,2015-02-09,2015-02-14,6,36.9431,-120.3228,7.1,5.333333333333333,15.999999999999998,64,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",24.001346222762038,50.51333333333333,75.9,60.85333333333334,0.4,27,3.5200000000000005,20.0,44.76000000000001,101.02666666666666
116,2015-02-28,2015-02-28,1,36.9428,-119.8022,13.1,9.95,19.9,78,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",20.236629672988666,55.82999999999999,77.0,69.55,1.12,24,3.0933333333333333,17.1,47.72333333333334,45.762295081967196
117,2015-02-09,2015-02-09,1,36.9571,-119.9488,9.6,7.7,30.8,67,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",18.234545701631525,50.51333333333333,75.9,60.85333333333334,0.4,27,3.5200000000000005,20.0,44.76000000000001,101.02666666666666
118,2015-02-07,2015-02-25,19,36.9598,-120.162,20.4,10.52,52.6,77,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",6.348680782092052,49.64333333333333,75.9,60.419999999999995,0.03,28,2.8733333333333335,15.0,43.99666666666667,381.87179487179486
119,2015-02-09,2015-02-09,1,37.1483,-121.0212,6.3,6.0,12.0,62,99999993243,"MERCED 23 WSW, CA US",18.340791022472526,48.546666666666674,71.6,59.99666666666666,0.48000000000000004,18,,,9999.900000000001,83.70114942528735
120,2015-02-10,2015-02-24,15,37.1883,-119.7104,12.1,9.95,19.9,56,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",45.33535614834962,51.626666666666665,77.0,62.29333333333334,0.68,25,2.866666666666667,17.1,46.00333333333332,66.18803418803418
122,2015-02-07,2015-02-24,18,37.3802,-120.8219,13.1,10.85,21.7,70,99999993243,"MERCED 23 WSW, CA US",17.147531343315514,47.55666666666668,70.9,59.373333333333335,0.14,20,,,9999.900000000001,198.1527777777778
131,2015-02-23,2015-02-24,2,37.9923,-121.0677,9.1,8.95,17.9,64,72492023237,"STOCKTON AIRPORT, CA US",20.95743430131198,53.653333333333336,75.0,67.23333333333333,1.4900000000000002,23,4.279999999999999,26.0,47.52333333333334,33.74423480083857
132,2015-02-25,2015-02-25,1,38.0057,-121.5984,11.1,11.1,11.1,68,99847899999,"PITTSBURG SUISUN BAY, CA US",32.28700753631437,56.30344827586206,71.1,64.93103448275862,0.0,29,5.2,26.0,9999.900000000001,563.0344827586206
133,2015-02-23,2015-02-27,5,38.1652,-121.3954,23.2,16.700000000000003,66.80000000000001,79,72492023237,"STOCKTON AIRPORT, CA US",35.85191641055986,53.653333333333336,75.0,67.23333333333333,1.4900000000000002,23,4.279999999999999,26.0,47.52333333333334,33.74423480083857
134,2015-02-16,2015-02-16,1,38.2302,-114.0358,45.0,31.03333333333333,93.1,84,74614023112,"LAS VEGAS NELLIS AFB, NV US",246.1162663336769,56.11666666666667,78.8,69.80333333333333,0.47,27,4.516666666666667,20.0,33.81333333333333,98.45029239766083
139,2015-02-25,2015-02-25,1,38.7598,-115.4391,9.8,9.8,9.8,61,74614023112,"LAS VEGAS NELLIS AFB, NV US",282.2052555262937,57.57,78.8,71.27333333333333,0.88,25,4.966666666666667,25.1,32.67666666666667,58.744897959183675
150,2015-02-23,2015-02-23,1,39.6616,-122.7127,19.7,19.7,19.7,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",74.46483575268267,55.52666666666667,79.0,70.45333333333333,2.3200000000000003,26,7.3,39.0,43.08333333333333,22.944903581267216
152,2015-02-25,2015-02-25,1,39.9828,-122.1129,4.8,4.8,4.8,57,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",24.498386007613007,55.373333333333335,77.0,69.82000000000001,2.32,26,7.739999999999999,39.0,41.21333333333333,22.88154269972452
154,2015-02-19,2015-02-19,1,40.1014,-123.2894,31.8,18.8,75.2,70,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",82.4530624083791,43.559999999999995,69.8,59.239999999999995,0.0,30,0.8866666666666666,15.9,39.19666666666667,435.5999999999999
155,2015-02-17,2015-02-17,1,40.2031,-122.5342,6.9,5.800000000000001,11.6,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",31.53280724505847,54.246666666666655,79.0,69.29666666666665,2.32,26,6.906666666666666,39.0,43.29999999999999,22.415977961432503
156,2015-02-24,2015-02-24,1,40.7654,-122.9347,22.4,22.4,22.4,76,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",2.4816631217799996,44.730000000000004,69.8,60.74,0.0,30,1.15,15.9,38.09333333333334,447.3
157,2015-02-17,2015-02-17,1,41.2371,-123.3779,17.2,17.2,17.2,75,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",74.29896086231608,43.586666666666666,68.0,58.34,0.0,30,0.9133333333333334,15.9,39.57000000000001,435.8666666666666
158,2015-02-19,2015-02-19,1,41.3175,-123.2298,29.4,22.23333333333333,66.69999999999999,87,A0705300346,"TRINITY CENTER AIRPORT, CA US",70.11228606093212,42.91333333333333,68.0,57.800000000000004,0.0,30,1.1766666666666667,17.1,39.470000000000006,429.13333333333327
159,2015-02-06,2015-02-06,1,41.3867,-117.5381,7.9,7.9,7.9,57,72580524172,"LOVELOCK DERBY FIELD AIRPORT, NV US",185.83882810299647,36.46333333333333,64.9,55.106666666666676,0.41000000000000003,28,3.213333333333334,20.0,25.183333333333334,71.49673202614379
165,2015-03-03,2015-03-26,24,33.5953,-114.6877,15.2,11.919999999999998,59.6,77,74718823158,"BLYTHE ASOS, CA US",3.954386022089701,63.95,87.1,79.56333333333333,0.99,28,5.576666666666667,24.1,37.98666666666667,58.6697247706422
167,2015-03-09,2015-03-09,1,34.0882,-117.535,5.9,5.9,5.9,68,74704003102,"ONTARIO INTERNATIONAL AIRPORT, CA US",6.063461437142224,60.89666666666667,86.0,75.38333333333334,1.85,25,4.223333333333334,20.0,39.74333333333333,31.22905982905983
170,2015-03-06,2015-03-06,1,34.4909,-115.4958,321.2,145.725,582.9,100,72380523179,"NEEDLES AIRPORT, CA US",102.12518123394103,63.65,86.0,78.16333333333334,1.23,26,6.343333333333333,25.1,30.066666666666666,47.857142857142854
172,2015-03-24,2015-03-24,1,34.7946,-120.434,11.3,9.3,18.6,73,72394023273,"SANTA MARIA PUBLIC AIRPORT, CA US",11.219300221961234,57.953333333333326,95.0,76.24000000000001,0.43,26,5.2366666666666655,26.0,45.15,109.34591194968552
173,2015-03-24,2015-03-24,1,35.2784,-118.8509,37.4,25.55,51.1,90,72384023155,"BAKERSFIELD AIRPORT, CA US",28.525259622398327,60.833333333333336,91.9,75.77,1.26,25,3.9633333333333334,19.0,42.74333333333335,44.73039215686274
174,2015-03-19,2015-03-19,1,35.4473,-119.1769,19.9,19.9,19.9,61,72384023155,"BAKERSFIELD AIRPORT, CA US",13.581846423193557,59.52666666666667,91.9,74.34666666666666,1.2600000000000002,25,3.7499999999999996,19.0,43.809999999999995,43.769607843137244
176,2015-03-19,2015-03-24,6,35.5639,-119.1832,48.7,30.675,122.7,93,72384023155,"BAKERSFIELD AIRPORT, CA US",20.220738477641866,59.52666666666667,91.9,74.34666666666666,1.2600000000000002,25,3.7499999999999996,19.0,43.809999999999995,43.769607843137244
177,2015-03-16,2015-03-29,14,35.7534,-119.1089,38.5,21.842857142857145,152.9,87,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",31.070294230238936,55.533333333333346,91.4,71.36,1.03,26,3.5733333333333333,13.0,44.19000000000001,49.144542772861364
178,2015-03-19,2015-03-19,1,35.8143,-118.9832,35.1,25.5,51.0,80,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",25.451142920929833,55.98666666666668,91.4,71.72,1.03,26,3.630000000000001,13.0,44.14666666666667,49.545722713864315
179,2015-03-04,2015-03-24,21,35.8254,-119.1994,41.1,20.62727272727273,226.90000000000003,85,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",27.273929149346742,54.30666666666666,82.4,69.98,1.21,23,3.393333333333334,19.0,45.25000000000001,41.45547073791348
180,2015-03-02,2015-03-02,1,35.999,-119.1466,9.5,9.5,9.5,54,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",9.927771741715885,54.49666666666666,82.4,70.34,1.06,24,3.3900000000000006,19.0,45.44666666666667,46.97988505747126
181,2015-03-02,2015-03-24,23,36.2185,-119.1225,11.0,7.9,15.8,70,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",22.017118922229425,54.49666666666666,82.4,70.34,1.06,24,3.3900000000000006,19.0,45.44666666666667,46.97988505747126
182,2015-03-29,2015-03-29,1,36.2364,-119.5105,19.3,18.15,36.3,73,72389853119,"HANFORD MUNICIPAL AIRPORT, CA US",15.025659678965642,61.85999999999999,93.9,79.35,0.13999999999999999,28,4.266666666666667,15.0,45.13333333333332,257.75
183,2015-03-02,2015-03-02,1,36.2801,-119.1245,30.6,18.9,37.8,87,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",28.661746649978852,54.49666666666666,82.4,70.34,1.06,24,3.3900000000000006,19.0,45.44666666666667,46.97988505747126
