event_id,start_date,end_date,duration_days,num_detections,latitude,longitude,max_frp,avg_frp,total_frp,max_confidence,avg_confidence,year,month,day
56,2014-01-22,2014-01-22,1,2,39.014,-121.3784,13.5,9.7,19.4,76,70.0,2014,1,22
57,2014-01-13,2014-01-25,13,6,39.0943,-121.8827,143.5,65.65,393.90000000000003,89,77.83333333333333,2014,1,25
58,2014-01-03,2014-01-31,29,8,39.1157,-122.1323,26.4,15.837499999999999,126.69999999999999,83,71.0,2014,1,3
59,2014-01-05,2014-01-05,1,1,39.1577,-121.9766,25.7,25.7,25.7,68,68.0,2014,1,5
60,2014-01-10,2014-01-31,22,18,39.2645,-122.2548,277.3,69.88333333333334,1257.9,100,85.27777777777777,2014,1,22
61,2014-01-10,2014-01-24,15,4,39.289,-122.153,345.4,99.74999999999999,398.99999999999994,100,77.75,2014,1,24
62,2014-01-21,2014-01-21,1,1,39.307,-122.0325,33.1,33.1,33.1,60,60.0,2014,1,21
63,2014-01-01,2014-01-01,1,2,39.3547,-121.5348,14.5,12.7,25.4,62,58.0,2014,1,1
64,2014-01-08,2014-01-08,1,3,39.4065,-121.6658,49.0,29.633333333333336,88.9,93,84.0,2014,1,8
65,2014-01-10,2014-01-21,12,3,39.4237,-122.0374,19.1,15.933333333333335,47.800000000000004,76,72.66666666666667,2014,1,10
66,2014-01-10,2014-01-10,1,2,39.4733,-121.7577,46.7,30.8,61.6,88,78.5,2014,1,10
67,2014-01-03,2014-01-31,29,10,39.4902,-122.1774,156.1,51.489999999999995,514.9,100,78.2,2014,1,31
68,2014-01-10,2014-01-24,15,2,39.5018,-122.2296,13.5,10.95,21.9,67,62.5,2014,1,24
69,2014-01-03,2014-01-03,1,1,39.5376,-118.5655,124.9,124.9,124.9,75,75.0,2014,1,3
70,2014-01-10,2014-01-25,16,13,39.5948,-122.0392,72.4,29.400000000000002,382.20000000000005,91,75.76923076923077,2014,1,25
71,2014-01-10,2014-01-10,1,1,39.5699,-120.4104,16.8,16.8,16.8,71,71.0,2014,1,10
72,2014-01-10,2014-01-31,22,6,39.6205,-122.0789,36.7,13.633333333333331,81.79999999999998,84,71.83333333333333,2014,1,10
73,2014-01-15,2014-01-15,1,3,39.6239,-118.4389,67.2,42.06666666666667,126.2,80,74.0,2014,1,15
74,2014-01-21,2014-01-21,1,2,39.6321,-122.2508,9.2,7.8,15.6,70,66.5,2014,1,21
75,2014-01-03,2014-01-03,1,1,39.746,-121.9521,7.6,7.6,7.6,52,52.0,2014,1,3
76,2014-01-03,2014-01-23,21,2,39.9105,-122.0314,7.1,6.699999999999999,13.399999999999999,60,57.5,2014,1,3
77,2014-01-15,2014-01-15,1,2,39.835,-114.6139,79.4,57.95,115.9,83,75.0,2014,1,15
78,2014-01-03,2014-01-07,5,2,39.9289,-122.0466,15.6,12.3,24.6,76,65.5,2014,1,3
79,2014-01-24,2014-01-28,5,3,40.0109,-120.877,32.9,25.566666666666663,76.69999999999999,87,78.33333333333333,2014,1,24
80,2014-01-28,2014-01-28,1,1,39.9962,-122.1879,18.9,18.9,18.9,79,79.0,2014,1,28
81,2014-01-14,2014-01-14,1,5,40.0648,-114.4423,91.2,49.82000000000001,249.10000000000002,98,86.2,2014,1,14
82,2014-01-03,2014-01-05,3,15,40.0657,-121.742,80.1,38.68666666666666,580.3,100,81.0,2014,1,3
83,2014-01-10,2014-01-30,21,4,40.4551,-121.7949,18.8,15.500000000000002,62.00000000000001,74,70.25,2014,1,30
84,2014-01-03,2014-01-03,1,1,40.5711,-122.0902,9.2,9.2,9.2,66,66.0,2014,1,3
85,2014-01-04,2014-01-05,2,12,40.8039,-123.8035,254.6,71.78333333333333,861.4,100,73.91666666666667,2014,1,4
86,2014-01-25,2014-01-25,1,1,41.4752,-120.5303,24.9,24.9,24.9,53,53.0,2014,1,25
87,2014-02-01,2014-02-01,1,2,32.7048,-115.6237,40.5,33.8,67.6,69,64.0,2014,2,1
88,2014-02-04,2014-02-26,23,2,32.6968,-115.351,30.8,24.6,49.2,86,81.0,2014,2,4
89,2014-02-10,2014-02-27,18,3,32.7481,-116.6822,21.6,14.9,44.7,81,68.0,2014,2,10
90,2014-02-25,2014-02-25,1,2,32.8557,-116.4426,55.7,34.15,68.3,91,74.5,2014,2,25
91,2014-02-25,2014-02-26,2,6,32.958,-116.5898,592.5,137.01666666666668,822.1,100,80.5,2014,2,25
92,2014-02-05,2014-02-05,1,1,33.1067,-115.4877,45.9,45.9,45.9,59,59.0,2014,2,5
93,2014-02-03,2014-02-04,2,3,33.4273,-114.6448,54.6,39.03333333333333,117.1,78,68.33333333333333,2014,2,4
94,2014-02-03,2014-02-03,1,1,34.0495,-114.3962,15.7,15.7,15.7,77,77.0,2014,2,3
95,2014-02-03,2014-02-10,8,5,34.3755,-118.9252,14.8,10.219999999999999,51.099999999999994,75,64.6,2014,2,3
96,2014-02-17,2014-02-17,1,1,34.5466,-118.5206,6.1,6.1,6.1,66,66.0,2014,2,17
97,2014-02-24,2014-02-24,1,1,34.9294,-118.3332,3.0,3.0,3.0,50,50.0,2014,2,24
98,2014-02-07,2014-02-08,2,4,34.9587,-114.678,26.4,21.650000000000002,86.60000000000001,74,71.75,2014,2,7
99,2014-02-01,2014-02-01,1,1,35.1393,-118.8518,9.4,9.4,9.4,71,71.0,2014,2,1
100,2014-02-10,2014-02-10,1,2,35.3205,-119.3625,10.7,8.05,16.1,74,63.0,2014,2,10
101,2014-02-17,2014-02-17,1,3,35.3555,-120.5494,13.4,9.766666666666667,29.3,74,64.66666666666667,2014,2,17
102,2014-02-01,2014-02-04,4,3,35.4988,-119.5279,19.0,17.166666666666668,51.5,81,75.66666666666667,2014,2,1
103,2014-02-01,2014-02-18,18,5,35.5434,-119.1768,32.2,18.619999999999997,93.1,88,72.6,2014,2,1
104,2014-02-01,2014-02-01,1,2,35.5093,-119.3979,11.1,9.649999999999999,19.299999999999997,72,69.5,2014,2,1
105,2014-02-01,2014-02-01,1,1,35.6202,-115.3428,6.1,6.1,6.1,59,59.0,2014,2,1
106,2014-02-01,2014-02-01,1,4,35.9042,-119.7747,37.2,23.8,95.2,78,68.5,2014,2,1
107,2014-02-17,2014-02-17,1,1,35.938,-119.1033,6.7,6.7,6.7,65,65.0,2014,2,17
108,2014-02-01,2014-02-01,1,2,35.9758,-119.3085,17.4,17.25,34.5,78,77.5,2014,2,1
109,2014-02-24,2014-02-25,2,3,36.0714,-120.9421,28.1,18.033333333333335,54.1,86,66.66666666666667,2014,2,24
110,2014-02-01,2014-02-01,1,4,36.2285,-119.3041,27.6,13.9,55.6,75,62.5,2014,2,1
111,2014-02-01,2014-02-04,4,3,36.3045,-119.6317,38.2,25.76666666666667,77.30000000000001,85,75.33333333333333,2014,2,4
112,2014-02-10,2014-02-27,18,2,36.3555,-121.2914,14.1,12.25,24.5,61,58.5,2014,2,27
113,2014-02-25,2014-02-25,1,3,36.3678,-120.8482,39.5,29.46666666666667,88.4,88,70.0,2014,2,25
114,2014-02-01,2014-02-01,1,1,36.3848,-119.2069,8.7,8.7,8.7,62,62.0,2014,2,1
115,2014-02-12,2014-02-12,1,1,36.4013,-116.2612,10.5,10.5,10.5,70,70.0,2014,2,12
116,2014-02-25,2014-02-25,1,5,36.57,-119.3453,44.6,25.5,127.5,92,74.6,2014,2,25
117,2014-02-01,2014-02-10,10,3,36.5123,-120.0535,35.7,20.2,60.6,69,62.666666666666664,2014,2,1
118,2014-02-01,2014-02-27,27,11,36.496,-119.9522,49.7,21.654545454545453,238.2,89,67.54545454545455,2014,2,1
119,2014-02-01,2014-02-04,4,4,36.5792,-119.3564,13.6,12.2,48.8,73,59.75,2014,2,1
120,2014-02-01,2014-02-21,21,2,36.5904,-119.5321,21.6,17.05,34.1,72,69.0,2014,2,21
121,2014-02-01,2014-02-25,25,9,36.6233,-120.0599,71.7,35.75555555555556,321.8,91,79.22222222222223,2014,2,1
122,2014-02-01,2014-02-22,22,3,36.6806,-119.9193,17.1,11.533333333333333,34.6,66,61.333333333333336,2014,2,1
123,2014-02-01,2014-02-25,25,7,36.6921,-119.5189,40.7,19.457142857142856,136.2,80,68.42857142857143,2014,2,1
124,2014-02-16,2014-02-16,1,1,36.7026,-121.7721,5.5,5.5,5.5,53,53.0,2014,2,16
125,2014-02-01,2014-02-20,20,3,36.743,-119.6183,11.4,10.899999999999999,32.699999999999996,70,67.0,2014,2,1
126,2014-02-01,2014-02-22,22,5,36.7466,-120.0087,29.4,14.959999999999999,74.8,77,69.8,2014,2,21
127,2014-02-01,2014-02-01,1,1,36.8027,-120.2358,37.5,37.5,37.5,55,55.0,2014,2,1
128,2014-02-01,2014-02-01,1,2,36.8703,-120.1211,8.7,7.5,15.0,64,60.5,2014,2,1
129,2014-02-20,2014-02-20,1,1,36.8738,-119.9443,14.8,14.8,14.8,70,70.0,2014,2,20
130,2014-02-24,2014-02-25,2,4,37.001,-119.2484,67.7,39.95,159.8,74,69.25,2014,2,24
131,2014-02-20,2014-02-20,1,1,37.0762,-119.9066,11.0,11.0,11.0,69,69.0,2014,2,20
132,2014-02-01,2014-02-01,1,2,37.1197,-120.341,35.6,21.85,43.7,58,54.0,2014,2,1
133,2014-02-20,2014-02-20,1,2,37.1408,-120.1825,24.0,15.95,31.9,78,65.0,2014,2,20
134,2014-02-01,2014-02-01,1,1,37.2072,-121.0696,22.6,22.6,22.6,79,79.0,2014,2,1
135,2014-02-16,2014-02-16,1,2,37.3285,-120.6242,5.2,4.55,9.1,67,63.0,2014,2,16
136,2014-02-25,2014-02-25,1,1,37.326,-120.4004,18.4,18.4,18.4,84,84.0,2014,2,25
137,2014-02-27,2014-02-27,1,2,37.4312,-120.5821,8.5,7.25,14.5,67,63.5,2014,2,27
138,2014-02-16,2014-02-16,1,1,37.4889,-119.8698,8.2,8.2,8.2,65,65.0,2014,2,16
139,2014-02-22,2014-02-22,1,1,37.6427,-120.7825,5.2,5.2,5.2,64,64.0,2014,2,22
140,2014-02-20,2014-02-20,1,1,37.6614,-120.9095,29.8,29.8,29.8,83,83.0,2014,2,20
141,2014-02-24,2014-02-25,2,4,37.8625,-120.5382,16.0,10.100000000000001,40.400000000000006,74,67.75,2014,2,25
142,2014-02-04,2014-02-22,19,4,37.8971,-120.9947,14.7,11.524999999999999,46.099999999999994,69,65.5,2014,2,4
143,2014-02-04,2014-02-25,22,10,38.0052,-121.0628,29.0,18.779999999999998,187.79999999999998,89,75.5,2014,2,25
144,2014-02-24,2014-02-24,1,1,38.0189,-120.5848,5.5,5.5,5.5,63,63.0,2014,2,24
145,2014-02-25,2014-02-25,1,2,38.077,-120.2377,11.9,9.7,19.4,68,60.5,2014,2,25
146,2014-02-25,2014-02-25,1,1,38.1593,-121.5796,11.5,11.5,11.5,76,76.0,2014,2,25
147,2014-02-24,2014-02-24,1,1,38.1706,-121.3921,5.8,5.8,5.8,58,58.0,2014,2,24
148,2014-02-27,2014-02-27,1,2,38.2326,-120.1722,31.2,20.95,41.9,64,57.5,2014,2,27
149,2014-02-21,2014-02-21,1,2,38.3312,-121.6343,17.0,15.9,31.8,72,63.5,2014,2,21
150,2014-02-24,2014-02-24,1,2,38.4918,-122.4429,9.5,7.95,15.9,67,64.0,2014,2,24
151,2014-02-05,2014-02-25,21,5,38.7932,-120.4867,129.7,55.5,277.5,94,80.8,2014,2,5
152,2014-02-05,2014-02-05,1,2,38.7531,-120.3981,65.3,43.849999999999994,87.69999999999999,84,69.5,2014,2,5
153,2014-02-25,2014-02-25,1,1,38.8546,-121.5044,7.3,7.3,7.3,72,72.0,2014,2,25
154,2014-02-23,2014-02-23,1,2,38.8852,-122.9151,12.9,12.8,25.6,71,71.0,2014,2,23
155,2014-02-01,2014-02-01,1,7,38.924,-122.7108,95.9,57.685714285714276,403.79999999999995,90,62.42857142857143,2014,2,1
156,2014-02-05,2014-02-05,1,2,38.9409,-120.4601,81.2,53.8,107.6,87,75.0,2014,2,5
157,2014-02-25,2014-02-25,1,1,39.0332,-121.9169,6.5,6.5,6.5,70,70.0,2014,2,25
158,2014-02-25,2014-02-25,1,1,39.0498,-121.6832,6.1,6.1,6.1,69,69.0,2014,2,25
159,2014-02-25,2014-02-25,1,1,39.0941,-119.9305,70.7,70.7,70.7,73,73.0,2014,2,25
160,2014-02-25,2014-02-25,1,1,39.1827,-121.9069,13.8,13.8,13.8,80,80.0,2014,2,25
161,2014-02-18,2014-02-18,1,1,39.1912,-120.1298,19.3,19.3,19.3,66,66.0,2014,2,18
162,2014-02-21,2014-02-24,4,4,39.2637,-122.2404,77.1,40.224999999999994,160.89999999999998,73,67.25,2014,2,24
163,2014-02-23,2014-02-23,1,1,39.2723,-121.5023,6.7,6.7,6.7,64,64.0,2014,2,23
164,2014-02-23,2014-02-25,3,4,39.3517,-122.0545,114.7,73.275,293.1,76,68.5,2014,2,24
165,2014-02-25,2014-02-25,1,2,39.4215,-122.2269,37.1,26.85,53.7,92,82.5,2014,2,25
166,2014-02-03,2014-02-03,1,2,39.3725,-121.8395,41.8,38.849999999999994,77.69999999999999,72,71.0,2014,2,3
167,2014-02-03,2014-02-03,1,1,39.3837,-122.0564,20.1,20.1,20.1,59,59.0,2014,2,3
168,2014-02-11,2014-02-11,1,2,39.4057,-120.8128,13.1,10.899999999999999,21.799999999999997,66,61.0,2014,2,11
169,2014-02-01,2014-02-24,24,4,39.4717,-122.2674,95.6,49.974999999999994,199.89999999999998,77,75.25,2014,2,1
170,2014-02-01,2014-02-25,25,6,39.5564,-122.026,191.0,84.06666666666666,504.4,89,79.16666666666667,2014,2,24
171,2014-02-01,2014-02-25,25,18,39.5335,-122.1485,163.2,54.72222222222223,985.0000000000001,94,76.16666666666667,2014,2,1
172,2014-02-24,2014-02-24,1,1,39.5213,-121.2636,15.6,15.6,15.6,74,74.0,2014,2,24
173,2014-02-24,2014-02-24,1,2,39.5214,-123.5867,14.6,12.75,25.5,64,60.0,2014,2,24
174,2014-02-05,2014-02-05,1,4,39.5329,-120.3735,70.5,48.525,194.1,84,75.25,2014,2,5
175,2014-02-03,2014-02-22,20,4,39.6009,-122.0944,108.0,42.15,168.6,89,69.5,2014,2,3
176,2014-02-25,2014-02-25,1,1,39.6014,-121.7028,5.0,5.0,5.0,69,69.0,2014,2,25
177,2014-02-24,2014-02-24,1,1,39.66,-122.6213,9.7,9.7,9.7,52,52.0,2014,2,24
178,2014-02-20,2014-02-20,1,1,39.7481,-122.0131,6.9,6.9,6.9,61,61.0,2014,2,20
179,2014-02-11,2014-02-11,1,1,39.7756,-121.4854,11.4,11.4,11.4,65,65.0,2014,2,11
180,2014-02-05,2014-02-25,21,4,39.9809,-120.8694,74.6,37.349999999999994,149.39999999999998,87,79.5,2014,2,5
181,2014-02-04,2014-02-04,1,1,40.1577,-120.1577,21.0,21.0,21.0,74,74.0,2014,2,4
182,2014-02-18,2014-02-18,1,2,40.375,-121.7572,51.0,37.3,74.6,92,87.0,2014,2,18
183,2014-02-20,2014-02-24,5,4,40.5859,-122.27,18.3,11.15,44.6,78,70.75,2014,2,24
184,2014-02-25,2014-02-25,1,2,40.7637,-121.3033,23.7,17.65,35.3,73,70.0,2014,2,25
185,2014-02-20,2014-02-20,1,2,40.7851,-122.906,18.0,14.85,29.7,76,70.5,2014,2,20
186,2014-02-18,2014-02-25,8,18,41.0318,-122.0319,213.2,45.13333333333333,812.4,100,78.16666666666667,2014,2,25
187,2014-02-25,2014-02-25,1,5,41.0716,-122.3293,49.5,33.86,169.3,93,82.4,2014,2,25
188,2014-02-25,2014-02-25,1,4,41.1102,-121.1358,16.7,10.774999999999999,43.099999999999994,69,62.0,2014,2,25
189,2014-02-20,2014-02-20,1,2,41.3273,-121.4489,15.3,12.8,25.6,70,62.5,2014,2,20
190,2014-02-24,2014-02-24,1,1,41.6346,-122.4082,6.7,6.7,6.7,62,62.0,2014,2,24
191,2014-03-03,2014-03-28,26,7,32.5749,-114.5842,83.2,46.48571428571428,325.4,90,70.85714285714286,2014,3,28
192,2014-03-08,2014-03-08,1,4,32.8126,-116.4902,370.8,224.975,899.9,100,96.0,2014,3,8
193,2014-03-21,2014-03-30,10,2,33.2534,-117.0056,10.7,10.25,20.5,69,68.5,2014,3,30
194,2014-03-05,2014-03-05,1,1,33.6593,-117.4171,8.8,8.8,8.8,61,61.0,2014,3,5
195,2014-03-10,2014-03-10,1,5,33.8282,-114.4305,48.4,29.72,148.6,87,73.4,2014,3,10
196,2014-03-26,2014-03-26,1,1,34.0165,-119.6908,16.7,16.7,16.7,55,55.0,2014,3,26
197,2014-03-06,2014-03-06,1,1,34.0908,-117.5336,4.5,4.5,4.5,58,58.0,2014,3,6
198,2014-03-28,2014-03-28,1,1,34.0951,-117.3879,4.0,4.0,4.0,61,61.0,2014,3,28
199,2014-03-10,2014-03-28,19,2,34.3088,-118.8731,8.0,7.75,15.5,67,65.0,2014,3,28
200,2014-03-18,2014-03-18,1,1,35.2649,-118.8832,34.4,34.4,34.4,68,68.0,2014,3,18
201,2014-03-20,2014-03-20,1,1,35.7678,-120.7118,5.4,5.4,5.4,65,65.0,2014,3,20
202,2014-03-21,2014-03-26,6,2,35.8986,-114.9472,11.3,9.05,18.1,75,69.5,2014,3,26
203,2014-03-10,2014-03-10,1,1,35.9243,-118.9894,19.4,19.4,19.4,71,71.0,2014,3,10
204,2014-03-08,2014-03-08,1,1,36.0535,-118.9527,13.2,13.2,13.2,71,71.0,2014,3,8
205,2014-03-08,2014-03-08,1,1,36.2082,-119.2682,23.3,23.3,23.3,74,74.0,2014,3,8
206,2014-03-13,2014-03-13,1,2,36.2876,-119.1916,16.8,12.05,24.1,81,76.0,2014,3,13
207,2014-03-08,2014-03-18,11,3,36.4231,-119.6312,35.3,17.366666666666664,52.099999999999994,81,66.66666666666667,2014,3,18
208,2014-03-10,2014-03-11,2,5,36.5829,-120.1118,56.0,31.479999999999997,157.39999999999998,80,72.2,2014,3,11
209,2014-03-30,2014-03-30,1,1,36.6522,-119.4439,11.1,11.1,11.1,62,62.0,2014,3,30
210,2014-03-12,2014-03-19,8,3,36.7149,-121.5209,25.1,17.666666666666668,53.0,74,73.33333333333333,2014,3,15
211,2014-03-15,2014-03-15,1,1,36.7237,-121.53,18.1,18.1,18.1,69,69.0,2014,3,15
212,2014-03-08,2014-03-17,10,2,36.7295,-119.8573,11.0,8.3,16.6,76,65.5,2014,3,8
213,2014-03-19,2014-03-20,2,2,36.7898,-118.6664,28.0,21.8,43.6,83,82.5,2014,3,19
214,2014-03-20,2014-03-27,8,4,36.7963,-120.0929,10.4,8.675,34.7,70,63.0,2014,3,21
215,2014-03-15,2014-03-15,1,2,36.8006,-119.9775,15.0,13.7,27.4,78,77.0,2014,3,15
216,2014-03-17,2014-03-21,5,3,36.8774,-120.16,22.7,19.433333333333334,58.3,83,77.33333333333333,2014,3,21
217,2014-03-17,2014-03-17,1,1,36.9508,-121.8199,28.1,28.1,28.1,70,70.0,2014,3,17
218,2014-03-23,2014-03-24,2,2,37.0117,-119.2274,42.2,30.900000000000002,61.800000000000004,82,75.0,2014,3,23
219,2014-03-10,2014-03-10,1,1,37.0838,-120.1636,4.8,4.8,4.8,59,59.0,2014,3,10
220,2014-03-19,2014-03-19,1,2,37.3064,-121.5558,28.1,27.85,55.7,55,54.5,2014,3,19
221,2014-03-12,2014-03-12,1,1,37.367,-119.719,3.4,3.4,3.4,57,57.0,2014,3,12
222,2014-03-11,2014-03-11,1,1,37.3895,-120.9864,9.3,9.3,9.3,60,60.0,2014,3,11
223,2014-03-10,2014-03-28,19,4,37.5145,-120.689,26.0,13.925,55.7,85,73.75,2014,3,28
224,2014-03-13,2014-03-13,1,3,37.631,-120.714,17.5,10.1,30.299999999999997,69,60.333333333333336,2014,3,13
225,2014-03-21,2014-03-21,1,1,37.7521,-120.9841,21.9,21.9,21.9,80,80.0,2014,3,21
226,2014-03-18,2014-03-18,1,1,37.7749,-114.4158,7.2,7.2,7.2,65,65.0,2014,3,18
227,2014-03-19,2014-03-19,1,1,37.8067,-120.8784,7.1,7.1,7.1,69,69.0,2014,3,19
228,2014-03-24,2014-03-24,1,2,37.9411,-119.7883,25.1,21.9,43.8,67,62.5,2014,3,24
229,2014-03-13,2014-03-13,1,1,37.9809,-121.6008,8.7,8.7,8.7,69,69.0,2014,3,13
230,2014-03-11,2014-03-20,10,10,38.1457,-120.5342,55.5,22.620000000000005,226.20000000000005,75,60.9,2014,3,18
231,2014-03-15,2014-03-20,6,4,38.1421,-121.5928,41.8,29.225,116.9,89,82.5,2014,3,15
232,2014-03-22,2014-03-22,1,1,38.1957,-121.93,12.1,12.1,12.1,63,63.0,2014,3,22
233,2014-03-22,2014-03-22,1,5,38.2123,-120.6097,40.5,22.160000000000004,110.80000000000001,77,70.2,2014,3,22
234,2014-03-12,2014-03-12,1,1,38.2883,-122.4815,9.0,9.0,9.0,68,68.0,2014,3,12
235,2014-03-19,2014-03-19,1,1,38.2899,-120.837,6.6,6.6,6.6,50,50.0,2014,3,19
236,2014-03-17,2014-03-17,1,1,38.3523,-122.3821,5.8,5.8,5.8,54,54.0,2014,3,17
237,2014-03-15,2014-03-15,1,1,38.4831,-121.9713,16.7,16.7,16.7,77,77.0,2014,3,15
