STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,month,day,drought_index,wind_danger
72591024216,2021-09-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",65.1,24,38.4,24,1016.6,24,4.0,24,10.0,24,11.3,24,18.1,28.0,77.0, ,50.0, ,0.0,G,,0,9,28,77.0,483.27
72591024216,2021-09-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.4,24,33.2,24,1015.3,24,2.7,24,10.0,24,9.2,24,14.0,21.0,88.0, ,50.0, ,0.0,G,,0,9,29,88.0,506.80000000000007
72591024216,2021-09-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",74.8,24,28.8,24,1015.6,24,3.1,24,10.0,24,6.7,24,13.0,,93.9, ,53.1, ,0.0,G,,0,9,30,93.9,598.0
72591024216,2021-10-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",73.1,24,29.9,24,1014.3,24,1.9,24,9.6,24,3.6,24,8.0,,93.9, ,54.0, ,0.0,G,,0,10,1,93.9,345.59999999999997
72591024216,2021-10-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",72.3,24,34.1,24,1015.1,24,2.5,24,10.0,24,4.6,24,8.0,,93.9, ,54.0, ,0.0,G,,0,10,2,93.9,305.59999999999997
72591024216,2021-10-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",73.1,24,36.9,24,1014.4,24,1.9,24,10.0,24,4.3,24,8.0,,93.9, ,54.0, ,0.0,G,,0,10,3,93.9,289.59999999999997
72591024216,2021-10-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.7,24,40.8,24,1012.3,24,999.8,24,10.0,24,5.7,24,9.9,,91.0, ,55.0, ,0.0,G,,0,10,4,91.0,305.9100000000001
72591024216,2021-10-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.4,24,38.4,24,1010.7,24,998.2,24,9.8,24,5.6,24,13.0,19.0,90.0, ,52.0, ,0.0,G,,0,10,5,90.0,403.0000000000001
72591024216,2021-10-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",67.3,24,43.9,24,1012.5,24,,24,10.0,24,7.3,24,12.0,,84.0, ,52.0, ,0.0,G,,0,10,6,84.0,280.79999999999995
72591024216,2021-10-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.8,24,41.9,24,1013.5,24,0.9,24,10.0,24,4.5,24,9.9,,73.0, ,48.9, ,0.0,G,,0,10,7,73.0,197.01
72591024216,2021-10-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",59.2,24,41.1,24,1014.8,24,2.1,24,9.9,24,5.6,24,13.0,18.1,72.0, ,46.0, ,0.0,G,,0,10,8,72.0,235.3
72591024216,2021-10-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.5,24,41.1,24,1020.7,24,7.9,24,10.0,24,5.5,24,12.0,,79.0, ,46.0, ,0.0,G,,0,10,9,79.0,256.79999999999995
72591024216,2021-10-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.3,24,34.6,24,1018.9,24,6.2,24,10.0,24,4.2,24,8.0,,82.0, ,46.0, ,0.0,G,,0,10,10,82.0,221.59999999999997
72591024216,2021-10-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.3,24,26.4,23,1016.0,24,3.4,24,10.0,24,14.1,24,22.9,33.0,82.0, ,46.0, ,0.0,G,,0,10,11,82.0,845.0099999999999
72591024216,2021-10-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.8,24,19.0,24,1018.4,24,5.7,24,10.0,24,13.9,24,22.0,32.1,73.0, ,50.0, ,0.0,G,,0,10,12,73.0,875.5999999999999
72591024216,2021-10-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",60.3,24,18.9,24,1015.3,24,2.6,24,10.0,24,3.2,24,13.0,,73.0, ,50.0, ,0.0,G,,10000,10,13,73.0,538.1999999999999
72591024216,2021-10-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.5,24,27.6,24,1018.4,24,5.7,24,10.0,24,10.1,24,20.0,28.0,79.0, ,51.1, ,0.0,G,,0,10,14,79.0,718.0
72591024216,2021-10-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.9,24,28.2,24,1020.2,24,7.5,24,10.0,24,4.2,24,11.1,,80.1, ,46.0, ,0.0,G,,0,10,15,80.1,385.17
72591024216,2021-10-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.4,24,26.1,24,1017.8,24,5.1,24,10.0,24,3.4,24,8.0,,82.9, ,44.1, ,0.0,G,,0,10,16,82.9,282.4
72591024216,2021-10-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",60.3,24,30.3,24,1009.9,24,997.3,24,10.0,24,7.6,24,25.1,33.0,82.9, ,43.0, ,0.0,G,,0,10,17,82.9,753.0
72591024216,2021-10-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.8,24,44.0,24,1012.2,23,999.8,24,10.0,24,5.9,24,19.0,22.9,75.0, ,43.0, ,0.07,G,,10000,10,18,68.0,186.19999999999993
72591024216,2021-10-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.1,24,40.3,24,1016.6,24,3.8,24,10.0,24,4.7,24,13.0,,66.0, ,39.9, ,0.01,G,,0,10,19,65.0,127.40000000000006
72591024216,2021-10-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.3,24,47.4,24,1014.4,14,3.1,24,8.0,24,12.0,24,22.0,31.1,66.0, ,39.9, ,0.18,G,,10000,10,20,48.0,173.79999999999995
72591024216,2021-10-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.1,24,55.3,24,1017.8,11,5.7,24,6.3,24,7.4,24,18.1,25.1,66.0, ,51.1, ,0.3,G,,10000,10,21,36.0,50.68000000000008
72591024216,2021-10-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.0,24,57.1,24,1012.5,20,999.8,24,9.0,24,13.7,24,22.9,32.1,66.2,*,57.0,*,0.56,G,,10000,10,22,10.199999999999996,135.10999999999996
72591024216,2021-10-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.1,24,50.3,24,1012.8,23,0.3,24,9.8,24,8.2,24,14.0,,66.0, ,55.0, ,0.26,G,,10000,10,23,40.0,109.20000000000006
72591024216,2021-10-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.2,24,51.8,24,1003.8,17,990.8,24,6.2,24,19.4,24,28.9,38.1,60.1, ,53.1, ,0.82,G,,10000,10,24,-21.9,98.26000000000016
72591024216,2021-10-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.1,24,50.3,24,1003.6,17,990.0,24,9.7,24,8.8,24,19.0,28.9,64.9, ,50.0, ,1.75,G,,10000,10,25,-110.1,129.20000000000007
72591024216,2021-10-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.8,24,47.2,24,1017.3,24,4.5,24,10.0,24,10.4,24,19.0,24.1,64.9, ,50.0, ,0.18,G,,0,10,26,46.900000000000006,163.3999999999999
72591024216,2021-10-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",59.3,24,50.3,24,1025.7,24,12.9,24,10.0,24,5.1,24,8.9,,70.0, ,52.0, ,0.0,G,,0,10,27,70.0,80.10000000000001
72591024216,2021-10-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.0,24,52.0,24,1023.1,24,10.3,24,10.0,24,6.5,24,9.9,,75.0, ,53.1, ,0.0,G,,0,10,28,75.0,99.0
72591024216,2021-10-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",60.7,24,53.0,24,1016.3,24,3.6,24,10.0,24,2.6,24,5.1,,75.0, ,51.1, ,0.0,G,,0,10,29,75.0,39.27000000000001
72591024216,2021-10-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.5,24,56.1,24,1011.8,20,999.3,24,9.5,24,3.3,24,13.0,,73.0, ,51.1, ,0.0,G,,0,10,30,73.0,83.19999999999999
72591024216,2021-10-31,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.0,24,50.1,24,1014.1,23,1.5,24,10.0,24,3.6,24,8.9,,69.1, ,46.9, ,0.0,G,,0,10,31,69.1,61.40999999999999
72591024216,2021-11-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.3,24,52.3,24,1016.0,23,3.3,24,9.2,24,3.3,24,14.0,,64.0, ,46.9, ,0.0,G,,10000,11,1,64.0,70.0
72591024216,2021-11-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",60.5,24,54.2,24,1021.9,13,8.7,24,9.3,24,6.6,24,15.0,,69.1, ,55.0, ,0.29,G,,0,11,2,40.099999999999994,94.49999999999996
72591024216,2021-11-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.5,24,49.1,24,1021.7,24,8.9,24,10.0,24,3.9,24,7.0,,70.0, ,48.0, ,0.0,G,,0,11,3,70.0,58.79999999999999
72591024216,2021-11-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.8,24,54.2,24,1016.8,23,3.9,24,9.9,24,13.9,24,25.1,31.1,70.0, ,48.0, ,0.0,G,,10000,11,4,70.0,240.95999999999987
72591024216,2021-11-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.3,24,47.4,24,1019.0,24,6.2,24,10.0,24,3.7,24,8.9,,69.1, ,46.9, ,0.0,G,,0,11,5,69.1,52.50999999999999
72591024216,2021-11-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.3,24,49.1,24,1018.2,16,5.7,24,10.0,24,2.2,24,6.0,,60.1, ,46.9, ,0.0,G,,10000,11,6,60.1,25.199999999999974
72591024216,2021-11-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.3,24,37.4,24,1021.9,24,9.1,24,10.0,24,7.1,24,12.0,,62.1, ,39.9, ,0.01,G,,10000,11,7,61.1,166.79999999999998
72591024216,2021-11-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.9,24,34.3,24,1019.6,24,6.7,24,10.0,24,3.8,24,8.0,,62.1, ,36.0, ,0.0,G,,0,11,8,62.1,108.80000000000001
72591024216,2021-11-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.1,24,47.1,24,1016.3,17,4.3,24,6.4,24,10.1,24,19.0,28.0,55.9, ,36.0, ,0.8,G,,10000,11,9,-24.1,95.0
72591024216,2021-11-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.1,24,51.8,24,1026.1,15,13.1,24,6.6,24,3.4,24,7.0,,63.0, ,48.9, ,0.14,G,,0,11,10,49.0,23.10000000000003
72591024216,2021-11-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.7,24,48.7,24,1025.9,24,13.1,24,10.0,24,6.3,24,8.0,,75.0, ,52.0, ,0.0,G,,0,11,11,75.0,80.0
72591024216,2021-11-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.0,24,50.7,24,1024.0,22,11.3,24,6.9,24,1.8,24,5.1,,75.0, ,46.0, ,0.0,G,,100000,11,12,75.0,21.929999999999986
72591024216,2021-11-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.2,24,49.8,24,1022.4,21,9.8,24,7.1,24,2.3,24,6.0,,72.0, ,46.0, ,0.0,G,,100000,11,13,72.0,32.400000000000034
72591024216,2021-11-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.1,24,51.1,24,1021.6,16,9.3,24,4.7,24,2.4,24,8.9,,72.0, ,46.0, ,0.0,G,,100000,11,14,72.0,35.6
72591024216,2021-11-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.4,24,51.2,24,1020.2,21,7.5,24,3.0,24,1.4,24,6.0,,66.9, ,48.9, ,0.0,G,,100000,11,15,66.9,13.199999999999974
72591024216,2021-11-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",56.5,24,46.9,24,1019.4,17,7.0,24,6.8,24,7.3,24,17.1,24.1,69.1, ,50.0, ,0.0,G,,10000,11,16,69.1,164.16000000000003
72591024216,2021-11-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.6,24,27.7,24,1018.0,24,5.3,24,10.0,24,7.5,24,15.0,21.0,69.1, ,46.0, ,0.0,G,,0,11,17,69.1,463.50000000000006
72591024216,2021-11-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.5,24,43.7,24,1019.1,23,6.3,24,9.0,24,3.4,24,7.0,,68.0, ,43.0, ,0.0,G,,0,11,18,68.0,40.59999999999998
72591024216,2021-11-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.3,24,48.4,24,1020.3,17,7.7,24,6.7,24,3.0,24,9.9,,60.1, ,43.0, ,0.08,G,,10000,11,19,52.1,38.609999999999985
72591024216,2021-11-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.1,24,39.7,24,1022.9,24,10.0,24,9.9,24,8.2,24,15.0,21.0,69.1, ,45.0, ,0.0,G,,0,11,20,69.1,215.99999999999997
72591024216,2021-11-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.3,24,28.5,24,1024.7,24,11.9,24,10.0,24,8.5,24,13.0,15.9,72.0, ,43.0, ,0.0,G,,0,11,21,72.0,387.4
72591024216,2021-11-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.1,24,33.8,24,1022.5,24,9.6,24,10.0,24,4.9,24,8.0,,72.0, ,37.9, ,0.0,G,,0,11,22,72.0,138.40000000000003
72591024216,2021-11-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.8,24,39.1,24,1018.2,24,5.3,24,10.0,24,4.9,24,15.0,19.0,66.0, ,37.9, ,0.0,G,,0,11,23,66.0,175.49999999999994
72591024216,2021-11-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.9,24,26.7,24,1023.2,24,10.3,24,10.0,24,10.5,24,17.1,22.9,66.9, ,39.9, ,0.0,G,,0,11,24,66.9,482.22
72591024216,2021-11-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.7,24,31.7,24,1027.5,24,14.6,24,10.0,24,3.6,24,7.0,,66.9, ,33.1, ,0.0,G,,0,11,25,66.9,119.00000000000003
72591024216,2021-11-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.8,24,36.6,24,1025.9,24,12.9,24,9.9,24,5.0,24,8.9,,71.1, ,33.1, ,0.0,G,,0,11,26,71.1,135.27999999999997
72591024216,2021-11-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.6,24,40.7,24,1021.0,24,8.2,24,10.0,24,2.9,24,7.0,,72.0, ,39.9, ,0.0,G,,0,11,27,72.0,83.29999999999998
72591024216,2021-11-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.8,24,45.7,24,1022.9,24,10.1,24,9.9,24,3.1,24,6.0,,72.0, ,41.0, ,0.0,G,,0,11,28,72.0,48.599999999999966
72591024216,2021-11-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.6,24,45.3,24,1022.4,24,9.6,24,10.0,24,4.0,24,8.0,,72.0, ,41.0, ,0.0,G,,0,11,29,72.0,66.40000000000003
72591024216,2021-11-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.6,24,42.4,24,1020.6,24,7.8,24,10.0,24,5.1,24,9.9,,78.1, ,37.9, ,0.0,G,,0,11,30,78.1,130.68000000000004
72591024216,2021-12-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.1,24,37.0,24,1020.0,24,7.4,24,10.0,24,5.3,24,9.9,,81.0, ,37.9, ,0.0,G,,0,12,1,81.0,248.49
72591024216,2021-12-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.0,24,43.0,24,1019.5,24,6.7,24,10.0,24,4.5,24,8.0,,81.0, ,41.0, ,0.0,G,,0,12,2,81.0,88.0
72591024216,2021-12-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.0,24,42.0,24,1018.8,24,5.9,24,10.0,24,3.4,24,6.0,,73.0, ,37.9, ,0.0,G,,0,12,3,73.0,54.0
72591024216,2021-12-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.5,24,41.9,24,1020.9,24,8.0,24,9.4,24,3.6,24,7.0,,68.0, ,37.0, ,0.0,G,,0,12,4,68.0,53.20000000000001
72591024216,2021-12-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.8,24,43.9,24,1024.2,23,11.6,24,5.6,24,3.8,24,7.0,,71.1, ,37.0, ,0.0,G,,100000,12,5,71.1,55.29999999999999
72591024216,2021-12-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.4,24,44.9,24,1021.9,16,9.0,24,4.0,24,3.9,24,8.0,,71.1, ,39.0, ,0.0,G,,110000,12,6,71.1,28.0
72591024216,2021-12-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.1,24,45.3,24,1016.4,22,3.8,24,7.3,24,4.8,24,12.0,,68.0, ,43.0, ,0.21,G,,110000,12,7,47.0,69.60000000000005
72591024216,2021-12-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.8,24,48.1,24,1015.9,9,4.1,24,4.2,24,3.4,24,12.0,,68.0, ,43.0, ,0.0,G,,0,12,8,68.0,44.39999999999995
72591024216,2021-12-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.1,24,42.4,24,1014.7,15,1.4,24,5.9,24,5.9,24,15.0,21.0,57.9, ,46.0, ,0.02,G,,10000,12,9,55.9,130.50000000000006
72591024216,2021-12-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.6,24,27.5,24,1020.8,24,7.9,24,10.0,24,7.4,24,17.1,,57.9, ,35.1, ,0.0,G,,0,12,10,57.9,309.51000000000005
72591024216,2021-12-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",39.6,24,30.9,24,1023.4,24,10.4,24,10.0,24,1.8,24,6.0,,57.0, ,33.1, ,0.0,G,,0,12,11,57.0,52.20000000000002
72591024216,2021-12-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.7,24,40.9,24,1015.7,15,2.2,24,6.3,24,12.3,24,27.0,35.0,48.0, ,33.1, ,0.2,G,,10000,12,12,28.0,129.6000000000001
72591024216,2021-12-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.9,24,44.3,24,1006.0,18,992.8,24,8.2,24,21.3,24,29.9,42.0,50.0, ,44.1, ,0.67,G,,10000,12,13,-17.0,107.64000000000004
72591024216,2021-12-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",44.5,24,38.4,24,1006.7,22,993.9,24,9.3,24,4.3,24,15.9,,50.0, ,37.0, ,1.04,G,,11000,12,14,-54.0,96.99000000000002
72591024216,2021-12-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",40.9,24,35.6,24,1016.8,20,4.6,24,9.3,24,10.8,24,31.1,40.0,50.0, ,34.0, ,0.66,G,,10000,12,15,-16.0,164.82999999999993
72591024216,2021-12-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.0,24,41.4,24,1016.4,18,3.4,24,7.9,24,12.1,24,28.0,39.0,48.0, ,34.0, ,0.84,G,,10000,12,16,-36.0,100.80000000000004
72591024216,2021-12-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",41.7,24,35.7,24,1024.4,24,11.3,24,9.1,24,4.2,24,8.0,,55.0, ,32.0, ,0.08,G,,100000,12,17,47.0,48.0
72591024216,2021-12-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",38.5,24,32.9,24,1025.9,22,13.1,24,8.0,24,2.2,24,5.1,,55.0, ,30.9, ,0.0,G,,100000,12,18,55.0,28.560000000000006
72591024216,2021-12-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",39.5,24,36.7,24,1021.0,13,8.0,24,3.9,24,3.7,24,8.0,,51.1, ,30.9, ,0.0,G,,100000,12,19,51.1,22.399999999999977
72591024216,2021-12-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",41.9,24,37.6,24,1021.4,20,8.4,24,8.3,24,2.8,24,5.1,,48.9, ,37.0, ,0.0,G,,0,12,20,48.9,21.929999999999986
72591024216,2021-12-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",38.5,24,34.3,24,1021.7,24,8.6,24,9.2,24,4.5,24,9.9,,48.9, ,33.1, ,0.0,G,,10000,12,21,48.9,41.58000000000003
72591024216,2021-12-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",42.7,24,40.2,24,1020.5,13,6.5,24,5.8,24,3.4,24,7.0,,45.0, ,33.1, ,0.56,G,,10000,12,22,-11.000000000000007,17.5
72591024216,2021-12-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.7,24,43.6,24,1007.3,8,995.6,24,3.4,24,3.6,24,8.9,,48.2,*,44.1,*,0.51,G,,10000,12,23,-2.799999999999997,18.690000000000012
72591024216,2021-12-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.5,24,43.0,24,1004.4,17,991.6,24,7.6,24,5.8,24,19.0,,55.9, ,44.1, ,0.1,G,,110000,12,24,45.9,123.5
72591024216,2021-12-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.8,24,41.5,24,1006.9,19,993.7,24,10.0,24,14.4,24,22.0,28.9,55.9, ,39.0, ,0.04,G,,10010,12,25,51.9,138.59999999999994
72591024216,2021-12-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",41.2,24,35.5,24,1009.1,24,995.9,24,9.6,24,9.4,24,22.9,29.9,51.1, ,33.1, ,0.46,G,,11000,12,26,5.100000000000001,130.53000000000006
72591024216,2021-12-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",44.8,24,36.4,24,1010.1,19,997.2,24,10.0,24,14.1,24,22.9,29.9,50.0, ,33.1, ,0.0,G,,0,12,27,50.0,192.35999999999996
72591024216,2021-12-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",39.1,24,28.6,24,1012.1,22,999.1,24,9.6,24,3.7,24,13.0,18.1,50.0, ,36.0, ,0.0,G,,10000,12,28,50.0,136.5
72591024216,2021-12-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",37.9,24,34.7,24,1010.2,10,996.8,24,8.2,24,3.0,24,8.0,,44.1,*,33.8,*,0.28,G,,11000,12,29,16.099999999999998,25.599999999999966
72591024216,2021-12-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",38.9,24,33.3,24,1013.3,24,0.4,24,10.0,24,3.7,24,7.0,,48.9, ,33.1, ,0.06,G,,0,12,30,42.9,39.20000000000001
72591024216,2021-12-31,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",38.9,24,31.9,24,1012.2,23,999.3,24,9.6,24,5.0,24,8.0,,54.0, ,30.0, ,0.0,G,,0,12,31,54.0,56.0
