fire_id,fire_date,fire_latitude,fire_longitude,fire_frp,confidence,station_id,station_name,station_distance_km,fire_month,fire_year,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
0,2012-08-13,32.5454,-114.724,25.4,74,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1188.119449603422,8,2012,81.42666666666666,109.0,99.76333333333332,0.0,30,5.263333333333334,21.0,46.443333333333335,814.2666666666665
1,2012-08-13,32.5466,-114.7294,74.3,92,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.6031242328609,8,2012,81.42666666666666,109.0,99.76333333333332,0.0,30,5.263333333333334,21.0,46.443333333333335,814.2666666666665
2,2012-08-13,32.5487,-114.7411,170.7,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.5242139484922,8,2012,81.42666666666666,109.0,99.76333333333332,0.0,30,5.263333333333334,21.0,46.443333333333335,814.2666666666665
3,2012-08-13,32.5498,-114.7465,108.8,97,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.0160919420284,8,2012,81.42666666666666,109.0,99.76333333333332,0.0,30,5.263333333333334,21.0,46.443333333333335,814.2666666666665
4,2012-05-05,32.554,-116.9487,8.9,51,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1028.664983465591,5,2012,60.403333333333336,91.0,74.21666666666667,2.37,23,6.283333333333332,22.9,43.81333333333332,24.454790823211876
5,2012-03-15,32.5599,-114.5744,112.0,99,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1198.7285343534231,3,2012,51.63666666666667,78.1,66.33999999999999,1.9500000000000002,24,8.890000000000002,34.0,32.24,25.18861788617886
6,2012-07-20,32.5611,-116.7687,20.8,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1039.5949201517017,7,2012,77.21333333333332,108.0,94.73666666666666,0.0,30,6.23,21.0,45.20333333333333,772.1333333333332
7,2012-02-28,32.5619,-114.575,21.2,54,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1198.5251080731052,2,2012,51.09333333333334,78.1,66.09333333333333,2.2199999999999998,24,6.070000000000001,27.0,33.47666666666667,22.022988505747133
8,2012-02-21,32.5628,-114.5714,84.9,80,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1198.7391535386116,2,2012,49.623333333333335,68.0,64.09333333333333,4.109999999999999,20,5.47,19.0,35.15666666666666,11.787015043547113
9,2012-02-21,32.5628,-114.5635,13.5,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1199.363191278922,2,2012,49.623333333333335,68.0,64.09333333333333,4.109999999999999,20,5.47,19.0,35.15666666666666,11.787015043547113
10,2012-02-21,32.5648,-114.5755,58.9,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1198.2593736785875,2,2012,49.623333333333335,68.0,64.09333333333333,4.109999999999999,20,5.47,19.0,35.15666666666666,11.787015043547113
11,2012-08-08,32.5808,-114.6582,13.4,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.4923470260612,8,2012,81.30000000000001,108.0,99.66666666666667,0.0,30,5.3166666666666655,21.0,47.62333333333333,813.0000000000001
12,2012-05-17,32.599000000000004,-116.2412,120.6,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1071.6464437216753,5,2012,67.69,95.0,83.69000000000001,0.91,28,6.620000000000001,24.1,43.773333333333326,67.01980198019801
13,2012-02-10,32.599000000000004,-114.6444,22.1,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.1538739178231,2,2012,47.26,70.0,62.34666666666667,4.85,22,5.453333333333334,20.0,32.353333333333325,9.547474747474748
14,2012-05-17,32.601,-116.2666,91.9,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1069.7186185512019,5,2012,67.69,95.0,83.69000000000001,0.91,28,6.620000000000001,24.1,43.773333333333326,67.01980198019801
15,2012-09-23,32.6015,-116.3748,575.9,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1062.2537670248716,9,2012,75.99666666666667,100.9,96.47999999999999,0.0,30,4.58,15.0,42.28333333333333,759.9666666666667
16,2012-11-16,32.6018,-114.6315,23.7,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.951914485132,11,2012,58.66333333333333,93.0,74.75333333333333,0.7600000000000001,21,5.266666666666667,22.0,42.05666666666666,68.21317829457362
17,2012-09-23,32.602,-116.3793,599.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1061.9031335537388,9,2012,75.99666666666667,100.9,96.47999999999999,0.0,30,4.58,15.0,42.28333333333333,759.9666666666667
18,2012-05-17,32.6023,-116.2575,22.3,66,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1070.2335623017213,5,2012,67.69,95.0,83.69000000000001,0.91,28,6.620000000000001,24.1,43.773333333333326,67.01980198019801
19,2012-05-17,32.6039,-116.2423,52.4,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1071.1449153367396,5,2012,67.69,95.0,83.69000000000001,0.91,28,6.620000000000001,24.1,43.773333333333326,67.01980198019801
20,2012-05-17,32.6049,-116.2465,106.8,86,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1070.7676650187937,5,2012,67.69,95.0,83.69000000000001,0.91,28,6.620000000000001,24.1,43.773333333333326,67.01980198019801
21,2012-11-19,32.6051,-114.6163,16.2,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.8938067989816,11,2012,56.67,84.9,71.81333333333333,2.33,19,4.95,22.9,43.739999999999995,23.320987654320987
