Date,Latitude,Longitude,FRP,Avg_Temp,Max_Temp,Total_Rain,Dry_Days,Max_Wind
2016-09-11,40.3631,-120.7758,7664.0,80.10333333333332,105.1,0.0,30,15.9
2016-09-11,40.3742,-120.7845,6258.7,80.10333333333332,105.1,0.0,30,15.9
2016-07-23,34.3932,-118.3563,5702.4,82.14000000000001,109.0,0.0,30,19.0
2016-08-17,34.3392,-117.5591,5557.4,83.11,109.9,0.0,30,15.9
2016-07-24,36.4167,-121.8334,5452.3,82.26333333333334,109.0,0.0,30,19.0
