"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0704900320","2017-01-01","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  41.2","17","  36.4","17","9999.9"," 0","010.9","17","  5.7","17","  3.4","17"," 13.0"," 19.0","  53.6","*","  32.0","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-02","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  41.2","24","  37.6","24","9999.9"," 0","012.4","24","  9.6","24","  3.1","24"," 13.0"," 21.0","  50.0","*","  35.6","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-03","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  44.1","24","  42.9","24","9999.9"," 0","014.6","24","  6.7","24","  3.7","24","  9.9"," 15.0","  48.2","*","  39.2","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-04","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  52.6","18","  50.5","18","9999.9"," 0","009.4","18","  5.6","18","  6.2","18"," 11.1"," 22.0","  57.2","*","  46.4","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-05","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  42.0","24","  38.6","24","9999.9"," 0","013.4","24","  6.6","24","  2.9","24","  8.0","999.9","  50.0","*","  32.0","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-06","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  35.2","24","  29.9","24","9999.9"," 0","016.9","24","  9.9","24","  1.7","24","  8.9","999.9","  48.2","*","  26.6","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-07","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  45.5","24","  40.5","24","9999.9"," 0","012.4","24","  7.6","24","  8.5","24"," 15.9"," 25.1","  57.2","*","  41.0","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-08","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  56.7","24","  55.7","24","9999.9"," 0","010.4","24","  5.6","24","  8.9","24"," 20.0"," 33.0","  60.8","*","  55.4","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-09","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  53.8","24","  51.0","24","9999.9"," 0","011.8","24","  8.8","24","  5.0","24"," 11.1"," 18.1","  59.0","*","  46.4","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-10","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  53.0","24","  50.7","24","9999.9"," 0","011.6","24","  5.4","24","  5.6","24"," 20.0"," 31.1","  57.2","*","  50.0","*"," 0.00","I","999.9","000000"
"A0704900320","2017-01-11","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  51.3","24","  48.3","24","9999.9"," 0","006.3","24","  8.1","24","  7.4","24"," 26.0"," 35.9","  57.2","*","  44.6","*"," 0.00","I","999.9","000000"
