"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72483323206","2017-01-01","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  43.9","15","  40.3","15","9999.9"," 0","009.9","10","  9.9","15","  8.0","15"," 11.1","999.9","  50.0","*","  37.4","*"," 0.00","I","999.9","000000"
"72483323206","2017-01-02","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  43.9","15","  39.3","15","9999.9"," 0","011.9","15","  9.2","15","  7.8","15"," 14.0"," 15.9","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"72483323206","2017-01-03","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  45.9","19","  43.5","19","9999.9"," 0","014.4","18","  8.5","19"," 10.4","19"," 27.2"," 36.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"72483323206","2017-01-04","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  50.7","22","  49.2","22","9999.9"," 0","009.7","22","  7.3","22"," 14.6","22"," 24.1"," 35.0","  53.6","*","  48.2","*","99.99"," ","999.9","010000"
"72483323206","2017-01-05","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  45.5","21","  41.3","21","9999.9"," 0","012.0","21","  7.7","21","  3.5","21","  8.0","999.9","  50.0","*","  39.2","*"," 0.00","I","999.9","000000"
"72483323206","2017-01-06","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  38.1","22","  31.2","22","9999.9"," 0","016.2","22"," 10.0","22","  3.4","22","  7.0","999.9","  46.4","*","  28.4","*"," 0.00","I","999.9","000000"
"72483323206","2017-01-07","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  46.2","20","  43.1","20","9999.9"," 0","012.8","20","  7.0","20","  8.1","20"," 24.1"," 33.0","  57.2","*","  41.0","*","99.99"," ","999.9","010000"
"72483323206","2017-01-08","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  59.6","16","  56.6","16","9999.9"," 0","009.5","16","  8.1","16"," 19.7","16"," 46.6"," 68.0","  62.6","*","  57.2","*","99.99"," ","999.9","010000"
"72483323206","2017-01-09","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  53.4","11","  49.3","11","9999.9"," 0","013.4","10","  9.6","11","  8.8","11"," 18.1","999.9","  59.0","*","  48.2","*","99.99"," ","999.9","010000"
"72483323206","2017-01-10","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  51.6","21","  50.3","21","9999.9"," 0","011.0","21","  4.9","21"," 14.7","21"," 28.0"," 39.0","  53.6","*","  50.0","*","99.99"," ","999.9","010000"
"72483323206","2017-01-11","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  52.3","20","  48.7","20","9999.9"," 0","005.8","19","  8.1","20"," 14.5","20"," 50.5"," 69.9","  55.4","*","  48.2","*"," 0.00","I","999.9","000000"
"72483323206","2017-01-12","38.56667","-121.3","30.2","SACRAMENTO MATHER AFB, CA US","  45.0","21","  43.0","21","9999.9"," 0","009.5","21","  8.1","21","  5.2","21","  8.9","999.9","  50.0","*","  41.0","*"," 0.00","I","999.9","000000"
