"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0704900320","2020-01-01","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  50.3","17","  49.6","17","9999.9"," 0","017.8","17","  8.1","17","  3.8","17"," 13.0"," 14.0","  60.8","*","  42.8","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-02","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  51.2","24","  48.0","24","9999.9"," 0","016.9","24","  9.7","24","  4.1","24"," 13.0"," 15.0","  64.4","*","  39.2","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-03","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  47.5","24","  46.0","24","9999.9"," 0","019.0","24","  9.2","24","  2.6","24","  8.0"," 14.0","  62.6","*","  35.6","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-04","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  47.9","24","  47.0","23","9999.9"," 0","023.4","24","  4.6","24","  1.8","24","  8.9"," 11.1","  59.0","*","  39.2","*"," 0.00","I","999.9","100000"
"A0704900320","2020-01-05","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  47.5","24","  44.2","24","9999.9"," 0","029.4","24"," 10.0","24","  4.7","24"," 13.0"," 15.0","  59.0","*","  37.4","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-06","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  45.7","24","  42.3","24","9999.9"," 0","030.4","24"," 10.0","24","  2.5","24"," 11.1","999.9","  59.0","*","  33.8","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-07","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  42.4","24","  39.0","24","9999.9"," 0","023.1","24","  9.9","24","  1.9","24"," 13.0"," 17.1","  57.2","*","  30.2","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-08","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  47.3","24","  46.7","24","9999.9"," 0","017.3","24","  4.9","24","  3.3","24"," 12.0"," 15.9","  53.6","*","  41.0","*"," 0.00","I","999.9","100000"
"A0704900320","2020-01-09","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  50.2","24","  46.3","24","9999.9"," 0","014.8","24","  9.2","24","  3.0","23","  9.9"," 14.0","  59.0","*","  41.0","*"," 0.00","I","999.9","000000"
"A0704900320","2020-01-10","38.25","-122.6","27.1","PETALUMA MUNICIPAL AIRPORT, CA US","  44.1","24","  41.3","24","9999.9"," 0","021.2","24","  9.7","24","  1.0","24","  8.9","999.9","  59.0","*","  33.8","*"," 0.00","I","999.9","000000"
