latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime
32.6836,-116.3672,2012-06-18,Terra,MODIS,20.0,0,293.1,100,2012,6,2012-06-18
32.6837,-114.0732,2012-01-17,Terra,MODIS,34.0,0,290.5,82,2012,1,2012-01-17
32.6854,-114.0882,2012-01-17,Terra,MODIS,6.7,0,290.1,50,2012,1,2012-01-17
32.6858,-116.8599,2012-11-06,Aqua,MODIS,16.0,0,308.5,67,2012,11,2012-11-06
32.6878,-115.648,2012-02-03,Aqua,MODIS,75.7,0,298.5,85,2012,2,2012-02-03
32.6883,-116.3563,2012-06-18,Aqua,MODIS,75.1,0,291.1,99,2012,6,2012-06-18
32.6883,-116.2696,2012-11-21,Terra,MODIS,18.2,0,301.2,78,2012,11,2012-11-21
32.6909,-114.3099,2012-02-22,Terra,MODIS,67.7,0,296.2,70,2012,2,2012-02-22
32.6914,-116.2694,2012-06-14,Terra,MODIS,21.8,0,323.8,83,2012,6,2012-06-14
32.6926,-116.369,2012-06-18,Terra,MODIS,15.9,0,294.4,94,2012,6,2012-06-18
32.6926,-115.6747,2012-02-05,Aqua,MODIS,66.4,0,297.6,69,2012,2,2012-02-05
32.6938,-115.6344,2012-02-03,Aqua,MODIS,22.9,0,299.1,62,2012,2,2012-02-03
32.6949,-116.3575,2012-05-20,Aqua,MODIS,277.5,0,307.0,78,2012,5,2012-05-20
32.695,-116.3613,2012-05-20,Aqua,MODIS,186.7,0,306.8,58,2012,5,2012-05-20
32.6962,-115.5461,2012-06-08,Aqua,MODIS,57.1,0,321.7,89,2012,6,2012-06-08
32.6973,-115.6476,2012-02-05,Aqua,MODIS,40.3,0,298.2,51,2012,2,2012-02-05
32.6987,-115.3786,2012-06-27,Aqua,MODIS,137.8,0,319.0,100,2012,6,2012-06-27
32.7016,-116.3707,2012-06-18,Terra,MODIS,10.5,0,292.3,76,2012,6,2012-06-18
32.7032,-115.5531,2012-06-08,Aqua,MODIS,31.7,0,315.4,67,2012,6,2012-06-08
32.7057,-115.5393,2012-06-08,Aqua,MODIS,74.4,0,315.7,95,2012,6,2012-06-08
32.7063,-115.5486,2012-06-08,Aqua,MODIS,72.8,0,313.4,94,2012,6,2012-06-08
32.7073,-114.2701,2012-07-05,Terra,MODIS,24.6,0,312.6,63,2012,7,2012-07-05
32.7087,-115.5348,2012-06-08,Aqua,MODIS,34.1,0,312.3,74,2012,6,2012-06-08
32.7091,-114.1396,2012-06-05,Aqua,MODIS,356.4,0,316.0,98,2012,6,2012-06-05
32.7095,-115.6282,2012-02-09,Aqua,MODIS,28.8,0,302.4,57,2012,2,2012-02-09
32.71,-114.2848,2012-07-05,Terra,MODIS,103.9,0,314.3,98,2012,7,2012-07-05
32.7114,-115.666,2012-11-12,Aqua,MODIS,55.5,0,295.3,57,2012,11,2012-11-12
32.7128,-114.1369,2012-06-05,Aqua,MODIS,408.1,0,317.5,100,2012,6,2012-06-05
32.7148,-114.2771,2012-07-05,Terra,MODIS,86.4,0,311.6,96,2012,7,2012-07-05
32.7164,-114.5707,2012-04-19,Aqua,MODIS,137.8,0,310.2,100,2012,4,2012-04-19
32.7169,-114.0704,2012-09-04,Terra,MODIS,29.6,0,304.5,81,2012,9,2012-09-04
32.7176,-114.5293,2012-06-30,Terra,MODIS,33.4,0,316.9,89,2012,6,2012-06-30
32.7176,-114.2918,2012-07-05,Terra,MODIS,23.3,0,310.4,64,2012,7,2012-07-05
32.7185,-114.0828,2012-09-04,Terra,MODIS,23.2,0,304.1,76,2012,9,2012-09-04
32.7191,-114.5399,2012-06-30,Terra,MODIS,25.2,0,318.6,84,2012,6,2012-06-30
32.7202,-115.3179,2012-07-20,Aqua,MODIS,32.1,0,315.9,61,2012,7,2012-07-20
32.7213,-115.4596,2012-02-12,Aqua,MODIS,497.6,0,299.3,100,2012,2,2012-02-12
32.7245,-115.3371,2012-07-24,Terra,MODIS,72.3,0,303.8,57,2012,7,2012-07-24
32.7272,-114.0273,2012-06-28,Terra,MODIS,24.0,0,314.8,61,2012,6,2012-06-28
32.7274,-114.5277,2012-08-23,Aqua,MODIS,17.9,0,308.1,71,2012,8,2012-08-23
32.7282,-115.4691,2012-02-12,Aqua,MODIS,353.5,0,299.4,100,2012,2,2012-02-12
32.7287,-115.3033,2012-07-07,Aqua,MODIS,111.5,0,320.0,52,2012,7,2012-07-07
32.731,-115.4106,2012-01-19,Aqua,MODIS,19.0,0,297.0,72,2012,1,2012-01-19
32.7333,-115.3746,2012-06-28,Aqua,MODIS,68.0,0,310.4,55,2012,6,2012-06-28
32.7333,-114.5249,2012-08-29,Aqua,MODIS,27.2,0,305.8,65,2012,8,2012-08-29
32.7377,-114.6069,2012-02-06,Aqua,MODIS,12.4,0,299.3,75,2012,2,2012-02-06
32.738,-115.4803,2012-06-13,Terra,MODIS,75.4,0,314.1,67,2012,6,2012-06-13
32.7386,-115.4749,2012-06-13,Terra,MODIS,81.8,0,314.2,72,2012,6,2012-06-13
32.7386,-114.5909,2012-04-03,Terra,MODIS,56.1,0,289.5,100,2012,4,2012-04-03
32.7398,-114.2977,2012-06-26,Terra,MODIS,35.5,0,315.0,64,2012,6,2012-06-26
32.7411,-115.7001,2012-01-17,Aqua,MODIS,14.6,0,294.8,53,2012,1,2012-01-17
32.7427,-115.3984,2012-01-19,Aqua,MODIS,17.5,0,297.2,71,2012,1,2012-01-19
32.7433,-114.3025,2012-06-26,Terra,MODIS,79.7,0,314.6,89,2012,6,2012-06-26
32.7434,-114.3156,2012-06-26,Terra,MODIS,141.1,0,311.3,99,2012,6,2012-06-26
32.7465,-115.4509,2012-07-01,Terra,MODIS,113.4,0,317.4,82,2012,7,2012-07-01
32.7468,-114.3204,2012-06-26,Terra,MODIS,86.4,0,311.5,91,2012,6,2012-06-26
32.7482,-114.5932,2012-04-03,Terra,MODIS,39.4,0,288.9,100,2012,4,2012-04-03
32.7547,-114.3776,2012-02-28,Terra,MODIS,11.8,0,295.2,53,2012,2,2012-02-28
32.76,-116.5454,2012-01-03,Terra,MODIS,38.2,0,292.4,63,2012,1,2012-01-03
32.7604,-115.3655,2012-10-12,Aqua,MODIS,8.7,0,303.9,59,2012,10,2012-10-12
32.761,-116.567,2012-01-03,Aqua,MODIS,26.8,0,298.5,81,2012,1,2012-01-03
32.7616,-116.5573,2012-01-05,Aqua,MODIS,17.8,0,290.5,78,2012,1,2012-01-05
32.7624,-116.5803,2012-01-03,Terra,MODIS,22.3,0,291.3,50,2012,1,2012-01-03
32.7624,-116.5549,2012-01-03,Aqua,MODIS,18.1,0,297.2,74,2012,1,2012-01-03
32.763000000000005,-114.548,2012-06-22,Terra,MODIS,67.1,0,313.8,50,2012,6,2012-06-22
32.7631,-116.5468,2012-01-05,Aqua,MODIS,115.8,0,293.0,100,2012,1,2012-01-05
32.765,-114.3748,2012-02-28,Terra,MODIS,16.1,0,292.5,68,2012,2,2012-02-28
32.7735,-114.5906,2012-06-22,Terra,MODIS,542.6,0,315.9,99,2012,6,2012-06-22
32.775,-115.35,2012-07-26,Terra,MODIS,122.5,0,317.7,89,2012,7,2012-07-26
32.7755,-115.3533,2012-07-26,Aqua,MODIS,30.4,0,319.8,80,2012,7,2012-07-26
32.7767,-114.5825,2012-06-22,Terra,MODIS,577.2,0,316.2,100,2012,6,2012-06-22
32.7788,-115.3543,2012-07-26,Terra,MODIS,106.1,0,316.1,87,2012,7,2012-07-26
32.7868,-115.3351,2012-06-24,Terra,MODIS,44.7,0,309.8,67,2012,6,2012-06-24
32.7874,-114.574,2012-07-26,Aqua,MODIS,14.3,0,318.7,66,2012,7,2012-07-26
32.7929,-116.5312,2012-01-05,Aqua,MODIS,9.1,0,290.5,64,2012,1,2012-01-05
32.7936,-115.4335,2012-06-06,Terra,MODIS,75.0,0,308.8,67,2012,6,2012-06-06
32.7972,-114.5939,2012-06-29,Aqua,MODIS,61.4,0,320.3,100,2012,6,2012-06-29
32.8007,-115.436,2012-06-06,Terra,MODIS,80.1,0,310.9,70,2012,6,2012-06-06
32.8008,-116.5359,2012-02-01,Aqua,MODIS,80.4,0,292.5,92,2012,2,2012-02-01
32.8019,-116.5324,2012-01-19,Aqua,MODIS,32.1,0,293.7,83,2012,1,2012-01-19
32.8027,-116.5369,2012-03-14,Aqua,MODIS,34.5,0,301.0,75,2012,3,2012-03-14
32.8037,-116.52,2012-02-01,Aqua,MODIS,11.9,0,289.6,56,2012,2,2012-02-01
32.8045,-116.5447,2012-03-14,Aqua,MODIS,23.3,0,298.5,59,2012,3,2012-03-14
32.8061,-116.5307,2012-03-14,Aqua,MODIS,33.1,0,299.2,73,2012,3,2012-03-14
32.8077,-114.5908,2012-07-24,Aqua,MODIS,20.3,0,315.6,83,2012,7,2012-07-24
32.8078,-116.5384,2012-04-19,Aqua,MODIS,36.1,0,306.4,84,2012,4,2012-04-19
32.8092,-114.5802,2012-07-24,Aqua,MODIS,15.7,0,314.0,74,2012,7,2012-07-24
32.82,-115.4594,2012-09-01,Terra,MODIS,71.6,0,301.7,76,2012,9,2012-09-01
32.8262,-115.5398,2012-12-12,Aqua,MODIS,18.5,0,288.4,57,2012,12,2012-12-12
32.8289,-115.5277,2012-11-29,Aqua,MODIS,16.1,0,301.3,78,2012,11,2012-11-29
32.8321,-115.5011,2012-02-04,Aqua,MODIS,25.1,0,297.5,76,2012,2,2012-02-04
32.8362,-115.52,2012-02-05,Aqua,MODIS,49.8,0,298.2,66,2012,2,2012-02-05
32.8382,-115.715,2012-11-11,Aqua,MODIS,41.6,0,301.1,90,2012,11,2012-11-11
32.8386,-115.5167,2012-02-05,Aqua,MODIS,82.0,0,298.2,76,2012,2,2012-02-05
32.8438,-115.4876,2012-02-05,Aqua,MODIS,204.4,0,297.7,90,2012,2,2012-02-05
32.8459,-115.4842,2012-02-05,Aqua,MODIS,173.2,0,297.0,87,2012,2,2012-02-05
32.855,-115.6401,2012-02-05,Aqua,MODIS,150.0,0,299.1,86,2012,2,2012-02-05
32.8575,-115.6334,2012-02-05,Aqua,MODIS,144.6,0,298.2,85,2012,2,2012-02-05
32.8614,-118.4378,2012-05-19,Aqua,MODIS,23.3,0,313.6,87,2012,5,2012-05-19
32.8623,-115.6123,2012-11-29,Aqua,MODIS,6.0,0,301.0,60,2012,11,2012-11-29
32.8787,-115.4465,2012-06-24,Aqua,MODIS,22.4,0,317.2,58,2012,6,2012-06-24
32.8814,-114.4922,2012-03-16,Terra,MODIS,71.3,0,290.4,100,2012,3,2012-03-16
32.8828,-114.4816,2012-03-16,Terra,MODIS,210.7,0,297.9,100,2012,3,2012-03-16
32.9214,-116.5665,2012-06-10,Terra,MODIS,36.6,0,306.9,78,2012,6,2012-06-10
32.9222,-116.573,2012-06-10,Terra,MODIS,23.3,0,305.6,62,2012,6,2012-06-10
32.9246,-115.5319,2012-09-13,Aqua,MODIS,52.5,0,314.1,71,2012,9,2012-09-13
32.9286,-115.5163,2012-09-13,Aqua,MODIS,35.7,0,316.6,70,2012,9,2012-09-13
32.9298,-115.5241,2012-09-14,Aqua,MODIS,38.9,0,319.2,75,2012,9,2012-09-14
32.9323,-115.532,2012-09-14,Aqua,MODIS,37.5,0,318.0,70,2012,9,2012-09-14
32.9324,-116.6223,2012-11-28,Aqua,MODIS,475.6,0,290.7,93,2012,11,2012-11-28
32.9327,-115.5447,2012-02-17,Aqua,MODIS,38.3,0,305.3,85,2012,2,2012-02-17
32.9334,-116.6185,2012-11-28,Aqua,MODIS,538.1,0,290.6,94,2012,11,2012-11-28
32.9341,-115.4128,2012-01-19,Aqua,MODIS,10.8,0,297.3,51,2012,1,2012-01-19
32.9351,-115.5311,2012-02-17,Aqua,MODIS,20.7,0,297.4,75,2012,2,2012-02-17
32.9356,-115.399,2012-01-19,Aqua,MODIS,11.8,0,296.1,55,2012,1,2012-01-19
32.9439,-116.5857,2012-11-28,Terra,MODIS,428.7,0,300.7,100,2012,11,2012-11-28
32.9454,-116.5962,2012-11-28,Terra,MODIS,233.0,0,294.2,100,2012,11,2012-11-28
32.9455,-116.5715,2012-11-28,Aqua,MODIS,463.9,0,290.3,93,2012,11,2012-11-28
32.9459,-116.5686,2012-11-28,Aqua,MODIS,433.9,0,290.3,92,2012,11,2012-11-28
32.9477,-115.4836,2012-06-26,Aqua,MODIS,38.3,0,318.8,62,2012,6,2012-06-26
32.9529,-116.584,2012-11-28,Terra,MODIS,14.3,0,293.6,73,2012,11,2012-11-28
32.9544,-116.5946,2012-11-28,Terra,MODIS,10.1,0,291.4,63,2012,11,2012-11-28
32.9628,-116.6366,2012-01-20,Aqua,MODIS,96.0,0,284.4,70,2012,1,2012-01-20
32.9673,-116.5992,2012-01-19,Aqua,MODIS,11.2,0,290.8,54,2012,1,2012-01-19
32.9713,-116.6309,2012-01-20,Aqua,MODIS,128.4,0,284.4,78,2012,1,2012-01-20
32.975,-116.5996,2012-01-20,Terra,MODIS,66.5,0,288.1,96,2012,1,2012-01-20
32.9753,-116.6126,2012-01-19,Aqua,MODIS,270.4,0,304.8,100,2012,1,2012-01-19
32.9766,-116.6101,2012-01-20,Terra,MODIS,154.9,0,291.0,100,2012,1,2012-01-20
32.9767,-116.6013,2012-01-19,Aqua,MODIS,901.0,0,317.2,100,2012,1,2012-01-19
32.9803,-116.605,2012-01-19,Terra,MODIS,56.3,0,289.3,67,2012,1,2012-01-19
32.9843,-116.6114,2012-01-19,Terra,MODIS,45.3,0,289.2,62,2012,1,2012-01-19
33.0061,-115.5951,2012-02-15,Aqua,MODIS,40.7,0,300.2,90,2012,2,2012-02-15
33.0105,-116.496,2012-08-13,Terra,MODIS,108.0,0,294.6,100,2012,8,2012-08-13
33.0111,-115.604,2012-06-22,Terra,MODIS,64.9,0,317.0,61,2012,6,2012-06-22
33.0133,-116.514,2012-08-14,Terra,MODIS,9.8,0,295.2,81,2012,8,2012-08-14
33.0185,-116.5038,2012-08-13,Terra,MODIS,121.3,0,294.4,100,2012,8,2012-08-13
33.0199,-116.4602,2012-05-25,Aqua,MODIS,58.1,0,303.2,57,2012,5,2012-05-25
33.0225,-116.4974,2012-08-13,Aqua,MODIS,8.0,0,296.4,62,2012,8,2012-08-13
33.0249,-116.4363,2012-05-25,Aqua,MODIS,47.0,0,304.9,60,2012,5,2012-05-25
33.0262,-115.4731,2012-05-19,Aqua,MODIS,433.9,0,326.6,100,2012,5,2012-05-19
33.0355,-115.4748,2012-05-19,Aqua,MODIS,20.6,0,319.5,61,2012,5,2012-05-19
33.037,-116.4433,2012-05-25,Terra,MODIS,79.4,0,306.7,95,2012,5,2012-05-25
33.038000000000004,-116.4388,2012-05-25,Aqua,MODIS,364.8,0,311.9,100,2012,5,2012-05-25
33.0398,-116.4496,2012-05-25,Aqua,MODIS,30.2,0,288.2,100,2012,5,2012-05-25
33.0417,-116.4855,2012-05-25,Aqua,MODIS,111.3,0,296.7,75,2012,5,2012-05-25
33.0417,-116.4774,2012-05-25,Terra,MODIS,192.9,0,289.5,100,2012,5,2012-05-25
33.0427,-116.4169,2012-05-25,Aqua,MODIS,289.8,0,305.6,100,2012,5,2012-05-25
33.0441,-115.5016,2012-02-12,Aqua,MODIS,62.8,0,295.8,75,2012,2,2012-02-12
33.0493,-116.4455,2012-05-25,Terra,MODIS,79.6,0,289.0,81,2012,5,2012-05-25
33.0497,-115.476,2012-02-12,Aqua,MODIS,213.4,0,297.2,95,2012,2,2012-02-12
33.0529,-116.4735,2012-05-25,Aqua,MODIS,63.9,0,286.9,100,2012,5,2012-05-25
33.0557,-115.4742,2012-05-27,Aqua,MODIS,82.2,0,305.5,59,2012,5,2012-05-27
33.0572,-116.483,2012-05-25,Terra,MODIS,173.1,0,287.9,100,2012,5,2012-05-25
33.0586,-116.4343,2012-05-25,Aqua,MODIS,23.3,0,286.7,68,2012,5,2012-05-25
33.0632,-116.4739,2012-05-25,Aqua,MODIS,34.4,0,287.5,97,2012,5,2012-05-25
33.0651,-116.4888,2012-05-24,Aqua,MODIS,50.4,0,311.3,81,2012,5,2012-05-24
33.0917,-116.5252,2012-12-07,Terra,MODIS,33.7,0,300.9,86,2012,12,2012-12-07
33.1006,-115.6214,2012-06-21,Aqua,MODIS,117.0,0,314.8,57,2012,6,2012-06-21
33.1059,-116.5171,2012-08-15,Aqua,MODIS,394.7,0,301.5,97,2012,8,2012-08-15
33.108000000000004,-116.4829,2012-08-15,Aqua,MODIS,116.1,0,301.9,71,2012,8,2012-08-15
33.1141,-116.5271,2012-08-15,Aqua,MODIS,350.7,0,298.6,95,2012,8,2012-08-15
33.1154,-116.4766,2012-08-15,Aqua,MODIS,130.3,0,299.9,81,2012,8,2012-08-15
33.1198,-116.4616,2012-08-15,Terra,MODIS,70.4,0,298.0,91,2012,8,2012-08-15
33.1216,-116.5218,2012-08-15,Aqua,MODIS,268.3,0,296.4,91,2012,8,2012-08-15
33.1227,-115.3809,2012-06-20,Aqua,MODIS,80.7,0,326.6,100,2012,6,2012-06-20
33.1237,-116.4873,2012-08-15,Aqua,MODIS,139.8,0,296.4,81,2012,8,2012-08-15
33.1256,-116.4822,2012-08-14,Aqua,MODIS,139.4,0,313.1,100,2012,8,2012-08-14
33.1258,-116.5153,2012-08-15,Terra,MODIS,78.4,0,296.7,100,2012,8,2012-08-15
33.1269,-116.504,2012-08-15,Terra,MODIS,94.6,0,296.3,88,2012,8,2012-08-15
33.1304,-116.4513,2012-08-14,Terra,MODIS,64.1,0,314.3,69,2012,8,2012-08-14
33.1311,-115.5312,2012-05-21,Aqua,MODIS,20.2,0,327.3,59,2012,5,2012-05-21
33.1323,-116.5082,2012-08-14,Aqua,MODIS,55.4,0,317.4,95,2012,8,2012-08-14
33.1324,-116.4839,2012-08-14,Terra,MODIS,125.2,0,314.4,80,2012,8,2012-08-14
33.1339,-116.4568,2012-08-14,Terra,MODIS,75.5,0,314.6,70,2012,8,2012-08-14
33.1347,-116.5135,2012-08-15,Terra,MODIS,34.2,0,293.1,87,2012,8,2012-08-15
33.1347,-116.5024,2012-08-14,Terra,MODIS,33.9,0,301.2,100,2012,8,2012-08-14
33.1361,-116.4893,2012-08-14,Terra,MODIS,95.0,0,314.6,60,2012,8,2012-08-14
33.1362,-116.4918,2012-08-14,Terra,MODIS,113.7,0,305.4,100,2012,8,2012-08-14
33.1377,-116.4813,2012-08-14,Terra,MODIS,98.5,0,304.5,100,2012,8,2012-08-14
33.1384,-115.5438,2012-05-21,Aqua,MODIS,187.9,0,322.2,100,2012,5,2012-05-21
33.1386,-116.4871,2012-08-14,Aqua,MODIS,35.7,0,297.6,94,2012,8,2012-08-14
33.1393,-116.4707,2012-08-14,Terra,MODIS,31.0,0,301.0,100,2012,8,2012-08-14
33.1394,-115.5425,2012-07-24,Aqua,MODIS,145.8,0,325.1,100,2012,7,2012-07-24
33.1404,-116.5222,2012-08-14,Aqua,MODIS,79.7,0,318.5,100,2012,8,2012-08-14
33.1418,-116.5103,2012-08-14,Aqua,MODIS,273.5,0,322.3,100,2012,8,2012-08-14
33.142,-116.5148,2012-08-14,Terra,MODIS,13.7,0,297.9,96,2012,8,2012-08-14
33.1436,-116.5042,2012-08-14,Terra,MODIS,45.7,0,301.2,100,2012,8,2012-08-14
33.1449,-116.4994,2012-08-16,Terra,MODIS,130.9,0,297.5,58,2012,8,2012-08-16
33.1451,-116.4937,2012-08-14,Terra,MODIS,26.8,0,300.9,100,2012,8,2012-08-14
33.1459,-116.4609,2012-08-14,Aqua,MODIS,41.3,0,298.4,100,2012,8,2012-08-14
33.1466,-116.4832,2012-08-14,Terra,MODIS,157.0,0,307.2,100,2012,8,2012-08-14
33.148,-116.4839,2012-08-14,Terra,MODIS,194.4,0,314.2,87,2012,8,2012-08-14
33.1482,-116.4726,2012-08-14,Terra,MODIS,43.6,0,301.1,100,2012,8,2012-08-14
33.1503,-116.4824,2012-08-14,Aqua,MODIS,21.4,0,296.7,58,2012,8,2012-08-14
33.151,-116.491,2012-08-16,Terra,MODIS,117.8,0,297.4,73,2012,8,2012-08-16
33.1513,-116.5124,2012-08-14,Aqua,MODIS,147.9,0,312.0,100,2012,8,2012-08-14
33.1516,-116.4892,2012-08-14,Terra,MODIS,196.6,0,312.6,88,2012,8,2012-08-14
33.1524,-116.5061,2012-08-14,Terra,MODIS,8.3,0,296.3,76,2012,8,2012-08-14
33.154,-116.4956,2012-08-14,Terra,MODIS,8.2,0,296.5,69,2012,8,2012-08-14
33.1546,-116.539,2012-08-16,Terra,MODIS,327.4,0,294.1,94,2012,8,2012-08-16
33.1555,-116.485,2012-08-14,Terra,MODIS,17.7,0,297.5,100,2012,8,2012-08-14
33.1556,-116.5355,2012-08-16,Aqua,MODIS,42.9,0,286.9,91,2012,8,2012-08-16
33.1571,-116.5249,2012-08-16,Aqua,MODIS,18.0,0,277.8,57,2012,8,2012-08-16
33.1581,-116.4587,2012-08-14,Aqua,MODIS,32.8,0,297.8,61,2012,8,2012-08-14
33.1604,-116.4925,2012-08-16,Terra,MODIS,103.9,0,295.9,57,2012,8,2012-08-16
33.1612,-115.4015,2012-06-01,Aqua,MODIS,59.2,0,328.7,90,2012,6,2012-06-01
33.1614,-116.5332,2012-08-16,Terra,MODIS,615.7,0,294.8,100,2012,8,2012-08-16
33.1616,-116.4427,2012-08-14,Terra,MODIS,18.5,0,300.7,100,2012,8,2012-08-14
