latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime,day,confidence_level,frp_category
32.8629,-118.4251,2017-06-27,Terra,MODIS,19.5,0,296.4,88,2017,6,2017-06-27,27,high,low
32.8632,-118.4309,2017-06-27,Terra,MODIS,9.1,0,296.0,61,2017,6,2017-06-27,27,medium,low
32.8638,-114.1589,2017-12-07,Terra,MODIS,8.7,0,295.5,67,2017,12,2017-12-07,7,medium,low
32.8653,-114.1717,2017-12-07,Terra,MODIS,7.7,0,295.7,66,2017,12,2017-12-07,7,medium,low
32.8659,-118.4164,2017-06-27,Terra,MODIS,15.2,0,294.1,81,2017,6,2017-06-27,27,high,low
32.8689,-115.4596,2017-08-19,Aqua,MODIS,27.4,0,320.9,71,2017,8,2017-08-19,19,high,medium-low
32.8702,-118.4259,2017-06-27,Aqua,MODIS,6.7,0,295.8,53,2017,6,2017-06-27,27,medium,low
32.8841,-116.4453,2017-03-09,Aqua,MODIS,18.1,0,296.3,53,2017,3,2017-03-09,9,medium,low
32.8909,-115.5707,2017-04-10,Aqua,MODIS,29.6,0,311.1,77,2017,4,2017-04-10,10,high,medium-low
32.8999,-115.5553,2017-02-24,Aqua,MODIS,21.2,0,304.3,71,2017,2,2017-02-24,24,high,medium-low
32.9016,-115.5385,2017-02-24,Aqua,MODIS,32.3,0,305.3,75,2017,2,2017-02-24,24,high,medium-low
32.9424,-115.3906,2017-07-12,Aqua,MODIS,70.3,0,310.6,66,2017,7,2017-07-12,12,medium,medium-high
32.9482,-115.3621,2017-07-12,Aqua,MODIS,251.8,0,310.1,95,2017,7,2017-07-12,12,high,high
32.9498,-115.3582,2017-07-12,Aqua,MODIS,253.7,0,310.4,95,2017,7,2017-07-12,12,high,high
32.9899,-115.555,2017-06-28,Terra,MODIS,93.4,0,297.4,100,2017,6,2017-06-28,28,high,medium-high
33.0651,-115.4037,2017-06-13,Terra,MODIS,407.2,0,314.5,100,2017,6,2017-06-13,13,high,high
33.0856,-115.7452,2017-02-14,Aqua,MODIS,17.1,0,299.9,68,2017,2,2017-02-14,14,medium,low
33.0935,-115.503,2017-02-01,Aqua,MODIS,25.8,0,300.9,74,2017,2,2017-02-01,1,high,medium-low
33.0986,-115.4775,2017-09-06,Aqua,MODIS,16.0,0,319.1,53,2017,9,2017-09-06,6,medium,low
33.1043,-115.5775,2017-06-13,Terra,MODIS,87.8,0,312.3,76,2017,6,2017-06-13,13,high,medium-high
33.1271,-115.353,2017-03-26,Terra,MODIS,27.9,0,298.1,75,2017,3,2017-03-26,26,high,medium-low
33.1287,-115.368,2017-03-26,Terra,MODIS,40.9,0,296.8,82,2017,3,2017-03-26,26,high,medium-low
33.132,-115.3602,2017-03-25,Aqua,MODIS,17.6,0,310.4,69,2017,3,2017-03-25,25,medium,low
33.1407,-115.5879,2017-06-29,Terra,MODIS,53.0,0,315.3,61,2017,6,2017-06-29,29,medium,medium-high
33.1469,-115.6164,2017-06-29,Terra,MODIS,64.6,0,316.1,54,2017,6,2017-06-29,29,medium,medium-high
33.1504,-115.6102,2017-06-29,Terra,MODIS,92.8,0,316.6,60,2017,6,2017-06-29,29,medium,medium-high
33.175,-114.682,2017-09-14,Aqua,MODIS,47.0,0,313.8,70,2017,9,2017-09-14,14,medium,medium-high
33.1772,-114.6867,2017-09-14,Terra,MODIS,31.9,0,295.4,70,2017,9,2017-09-14,14,medium,medium-low
33.1776,-114.6874,2017-09-14,Aqua,MODIS,49.5,0,314.2,71,2017,9,2017-09-14,14,high,medium-high
33.1793,-114.6922,2017-09-14,Terra,MODIS,37.7,0,295.4,71,2017,9,2017-09-14,14,high,medium-low
33.1816,-116.5295,2017-10-15,Aqua,MODIS,13.4,0,311.6,61,2017,10,2017-10-15,15,medium,low
33.1822,-114.6893,2017-09-13,Aqua,MODIS,161.4,0,318.2,100,2017,9,2017-09-13,13,high,high
33.1831,-116.5173,2017-10-15,Aqua,MODIS,36.7,0,314.0,86,2017,10,2017-10-15,15,high,medium-low
33.1839,-114.6738,2017-09-13,Aqua,MODIS,130.9,0,315.3,100,2017,9,2017-09-13,13,high,high
33.1856,-114.6749,2017-09-14,Terra,MODIS,38.1,0,312.9,88,2017,9,2017-09-14,14,high,medium-low
33.1876,-114.6868,2017-09-14,Terra,MODIS,29.4,0,316.6,84,2017,9,2017-09-14,14,high,medium-low
33.1889,-114.6866,2017-09-14,Aqua,MODIS,50.2,0,314.3,62,2017,9,2017-09-14,14,medium,medium-high
33.19,-114.6745,2017-09-14,Aqua,MODIS,11.5,0,295.3,74,2017,9,2017-09-14,14,high,low
33.1914,-114.6918,2017-09-14,Aqua,MODIS,45.3,0,314.4,70,2017,9,2017-09-14,14,medium,medium-high
33.1921,-114.6846,2017-09-13,Terra,MODIS,58.8,0,304.0,100,2017,9,2017-09-13,13,high,medium-high
33.1929,-114.6909,2017-09-13,Aqua,MODIS,36.6,0,315.7,79,2017,9,2017-09-13,13,high,medium-low
33.1936,-114.6734,2017-09-13,Terra,MODIS,47.4,0,302.1,100,2017,9,2017-09-13,13,high,medium-high
33.1945,-114.6753,2017-09-13,Aqua,MODIS,11.2,0,313.0,58,2017,9,2017-09-13,13,medium,low
33.1947,-114.6851,2017-09-13,Terra,MODIS,39.7,0,309.1,72,2017,9,2017-09-13,13,high,medium-low
33.1958,-114.6956,2017-09-15,Aqua,MODIS,28.8,0,317.3,84,2017,9,2017-09-15,15,high,medium-low
33.1969,-114.6845,2017-09-14,Terra,MODIS,17.5,0,315.4,66,2017,9,2017-09-14,14,medium,low
33.1973,-114.6844,2017-09-15,Aqua,MODIS,98.3,0,315.7,100,2017,9,2017-09-15,15,high,medium-high
33.1977,-114.6916,2017-09-12,Aqua,MODIS,128.0,0,311.4,97,2017,9,2017-09-12,12,high,high
33.2012,-114.6735,2017-09-12,Aqua,MODIS,59.7,0,311.1,84,2017,9,2017-09-12,12,high,medium-high
33.2035,-114.6924,2017-09-13,Aqua,MODIS,83.5,0,317.4,84,2017,9,2017-09-13,13,high,medium-high
33.2083,-114.6837,2017-09-13,Terra,MODIS,110.7,0,308.9,88,2017,9,2017-09-13,13,high,high
33.2104,-114.6881,2017-09-13,Terra,MODIS,66.5,0,304.2,100,2017,9,2017-09-13,13,high,medium-high
33.2119,-114.6769,2017-09-13,Terra,MODIS,67.9,0,304.9,100,2017,9,2017-09-13,13,high,medium-high
33.2141,-114.694,2017-09-13,Aqua,MODIS,317.3,0,323.1,87,2017,9,2017-09-13,13,high,high
33.2181,-119.4623,2017-06-26,Terra,MODIS,14.6,3,302.6,60,2017,6,2017-06-26,26,medium,low
33.2195,-114.6898,2017-09-13,Terra,MODIS,8.3,0,301.0,82,2017,9,2017-09-13,13,high,low
33.2197,-119.474,2017-06-26,Terra,MODIS,16.8,3,305.5,61,2017,6,2017-06-26,26,medium,low
33.2198,-114.6555,2017-09-13,Terra,MODIS,45.0,0,309.8,59,2017,9,2017-09-13,13,medium,medium-high
33.222,-114.6823,2017-09-13,Terra,MODIS,203.5,0,308.0,97,2017,9,2017-09-13,13,high,high
33.2227,-119.4978,2017-06-26,Terra,MODIS,15.4,3,304.2,61,2017,6,2017-06-26,26,medium,low
33.2247,-114.6956,2017-09-13,Aqua,MODIS,73.6,0,317.5,88,2017,9,2017-09-13,13,high,medium-high
33.2264,-114.6801,2017-09-13,Aqua,MODIS,615.9,0,316.3,87,2017,9,2017-09-13,13,high,high
33.2312,-115.5374,2017-02-01,Aqua,MODIS,10.1,0,301.9,52,2017,2,2017-02-01,1,medium,low
33.2413,-115.5391,2017-02-01,Aqua,MODIS,14.3,0,300.9,60,2017,2,2017-02-01,1,medium,low
33.2577,-115.527,2017-02-14,Aqua,MODIS,10.4,0,304.4,56,2017,2,2017-02-14,14,medium,low
33.2727,-117.2618,2017-12-08,Terra,MODIS,154.4,0,288.7,100,2017,12,2017-12-08,8,high,high
33.277,-117.2421,2017-12-08,Aqua,MODIS,16.9,0,284.5,81,2017,12,2017-12-08,8,high,low
33.2771,-117.2351,2017-12-08,Aqua,MODIS,15.3,0,284.2,61,2017,12,2017-12-08,8,medium,low
33.2787,-117.2479,2017-12-08,Aqua,MODIS,20.0,0,284.4,60,2017,12,2017-12-08,8,medium,low
33.2804,-117.202,2017-12-07,Aqua,MODIS,79.0,0,297.2,88,2017,12,2017-12-07,7,high,medium-high
33.2805,-117.2285,2017-12-08,Terra,MODIS,460.3,0,292.7,100,2017,12,2017-12-08,8,high,high
33.2824,-117.1813,2017-12-07,Aqua,MODIS,19.7,0,300.0,56,2017,12,2017-12-07,7,medium,low
33.2845,-117.2093,2017-12-07,Aqua,MODIS,74.8,0,296.8,87,2017,12,2017-12-07,7,high,medium-high
33.2854,-117.2207,2017-12-08,Aqua,MODIS,28.0,0,285.5,100,2017,12,2017-12-08,8,high,medium-low
33.2863,-117.1889,2017-12-07,Aqua,MODIS,362.5,0,304.8,100,2017,12,2017-12-07,7,high,high
33.2869,-117.2334,2017-12-08,Aqua,MODIS,50.1,0,290.0,100,2017,12,2017-12-08,8,high,medium-high
33.2877,-117.2658,2017-12-08,Terra,MODIS,73.1,0,288.1,86,2017,12,2017-12-08,8,high,medium-high
33.2881,-117.1687,2017-12-07,Aqua,MODIS,30.8,0,299.3,75,2017,12,2017-12-07,7,high,medium-low
33.2953,-117.2331,2017-12-08,Terra,MODIS,273.7,0,291.6,100,2017,12,2017-12-08,8,high,high
33.2967,-117.2318,2017-12-08,Aqua,MODIS,42.6,0,288.6,100,2017,12,2017-12-08,8,high,medium-high
33.2968,-117.2108,2017-12-07,Aqua,MODIS,54.7,0,297.3,83,2017,12,2017-12-07,7,high,medium-high
33.2982,-117.2444,2017-12-08,Aqua,MODIS,38.9,0,286.2,100,2017,12,2017-12-08,8,high,medium-low
33.2986,-117.1904,2017-12-07,Aqua,MODIS,816.3,0,312.7,100,2017,12,2017-12-07,7,high,high
33.3004,-117.17,2017-12-07,Aqua,MODIS,313.8,0,305.2,100,2017,12,2017-12-07,7,high,high
33.3029,-117.2003,2017-12-08,Terra,MODIS,47.5,0,288.9,70,2017,12,2017-12-08,8,medium,medium-high
33.311,-117.1913,2017-12-07,Aqua,MODIS,294.2,0,302.5,100,2017,12,2017-12-07,7,high,high
33.3128,-117.1707,2017-12-07,Aqua,MODIS,529.3,0,306.2,100,2017,12,2017-12-07,7,high,high
33.3146,-117.1501,2017-12-07,Aqua,MODIS,56.6,0,299.3,84,2017,12,2017-12-07,7,high,medium-high
33.3249,-116.3734,2017-05-02,Terra,MODIS,33.1,0,321.9,91,2017,5,2017-05-02,2,high,medium-low
33.3295,-117.4014,2017-05-26,Aqua,MODIS,14.9,0,298.2,55,2017,5,2017-05-26,26,medium,low
33.346,-116.7957,2017-03-08,Terra,MODIS,32.2,0,298.0,83,2017,3,2017-03-08,8,high,medium-low
33.3475,-116.8082,2017-03-08,Terra,MODIS,23.4,0,296.8,77,2017,3,2017-03-08,8,high,medium-low
33.3517,-116.821,2017-03-15,Terra,MODIS,11.9,0,289.4,58,2017,3,2017-03-15,15,medium,low
33.3537,-116.8447,2017-03-29,Aqua,MODIS,146.4,0,297.5,82,2017,3,2017-03-29,29,high,high
33.3542,-116.8284,2017-05-03,Aqua,MODIS,44.2,0,307.7,86,2017,5,2017-05-03,3,high,medium-high
33.3549,-116.8456,2017-04-03,Aqua,MODIS,72.7,0,295.6,87,2017,4,2017-04-03,3,high,medium-high
33.3585,-116.8335,2017-04-03,Terra,MODIS,35.3,0,293.5,60,2017,4,2017-04-03,3,medium,medium-low
33.3591,-116.8218,2017-05-02,Terra,MODIS,19.7,0,309.1,67,2017,5,2017-05-02,2,medium,low
33.3607,-116.819,2017-03-15,Terra,MODIS,25.0,0,290.7,82,2017,3,2017-03-15,15,high,medium-low
33.3624,-116.8297,2017-03-29,Terra,MODIS,46.7,0,301.4,90,2017,3,2017-03-29,29,high,medium-high
33.3634,-116.8301,2017-05-03,Aqua,MODIS,33.2,0,303.9,77,2017,5,2017-05-03,3,high,medium-low
33.3789,-117.4465,2017-12-15,Aqua,MODIS,55.9,0,304.1,86,2017,12,2017-12-15,15,high,medium-high
33.3791,-117.4495,2017-08-30,Aqua,MODIS,17.2,0,315.8,62,2017,8,2017-08-30,30,medium,low
33.3824,-117.4284,2017-12-15,Aqua,MODIS,31.2,0,301.5,79,2017,12,2017-12-15,15,high,medium-low
33.3881,-117.4514,2017-08-30,Aqua,MODIS,92.0,0,316.9,100,2017,8,2017-08-30,30,high,medium-high
33.3896,-117.503,2017-11-09,Aqua,MODIS,12.3,0,293.9,71,2017,11,2017-11-09,9,high,low
33.3995,-117.3981,2017-10-17,Terra,MODIS,14.4,0,294.8,61,2017,10,2017-10-17,17,medium,low
33.4029,-117.4163,2017-10-17,Aqua,MODIS,31.0,0,301.7,85,2017,10,2017-10-17,17,high,medium-low
33.4064,-117.4249,2017-09-12,Terra,MODIS,17.4,0,300.5,71,2017,9,2017-09-12,12,high,low
33.4064,-117.406,2017-10-17,Terra,MODIS,20.4,0,295.2,95,2017,10,2017-10-17,17,high,low
33.4066,-114.7294,2017-11-16,Aqua,MODIS,30.9,0,299.0,75,2017,11,2017-11-16,16,high,medium-low
33.4072,-117.4145,2017-10-17,Terra,MODIS,27.9,0,295.1,100,2017,10,2017-10-17,17,high,medium-low
33.4119,-117.4184,2017-10-17,Aqua,MODIS,48.7,0,294.5,92,2017,10,2017-10-17,17,high,medium-high
33.4166,-117.4083,2017-10-17,Terra,MODIS,26.1,0,294.8,100,2017,10,2017-10-17,17,high,medium-low
33.4173,-117.4733,2017-06-27,Aqua,MODIS,14.5,0,319.3,56,2017,6,2017-06-27,27,medium,low
33.4271,-117.5891,2017-06-29,Terra,MODIS,24.9,0,286.0,56,2017,6,2017-06-29,29,medium,medium-low
33.4348,-117.5818,2017-06-29,Aqua,MODIS,25.4,0,310.3,64,2017,6,2017-06-29,29,medium,medium-low
33.4396,-117.5924,2017-06-29,Terra,MODIS,40.9,0,286.6,84,2017,6,2017-06-29,29,high,medium-low
33.4407,-117.555,2017-08-16,Aqua,MODIS,18.2,0,287.1,96,2017,8,2017-08-16,16,high,low
33.4445,-117.5705,2017-07-05,Aqua,MODIS,59.1,0,297.6,62,2017,7,2017-07-05,5,medium,medium-high
33.4467,-114.7059,2017-08-03,Aqua,MODIS,28.1,0,304.7,52,2017,8,2017-08-03,3,medium,medium-low
33.4497,-117.5532,2017-08-16,Aqua,MODIS,12.9,0,284.8,77,2017,8,2017-08-16,16,high,low
33.4501,-117.5754,2017-07-05,Aqua,MODIS,68.9,0,297.5,69,2017,7,2017-07-05,5,medium,medium-high
33.511,-117.2913,2017-05-25,Terra,MODIS,24.3,0,303.7,79,2017,5,2017-05-25,25,high,medium-low
33.5199,-117.2896,2017-05-25,Terra,MODIS,12.3,0,303.1,56,2017,5,2017-05-25,25,medium,low
33.5431,-116.1982,2017-09-14,Terra,MODIS,10.5,0,312.8,59,2017,9,2017-09-14,14,medium,low
33.5521,-116.6468,2017-12-13,Aqua,MODIS,14.8,0,302.2,75,2017,12,2017-12-13,13,high,low
33.5526,-116.649,2017-12-29,Aqua,MODIS,6.8,0,302.8,61,2017,12,2017-12-29,29,medium,low
33.5583,-116.92,2017-06-13,Terra,MODIS,39.2,0,311.5,67,2017,6,2017-06-13,13,medium,medium-low
33.5618,-116.9379,2017-06-13,Terra,MODIS,63.8,0,312.2,78,2017,6,2017-06-13,13,high,medium-high
33.563,-116.9426,2017-06-13,Terra,MODIS,68.9,0,312.3,80,2017,6,2017-06-13,13,high,medium-high
33.5644,-116.0583,2017-04-13,Aqua,MODIS,39.1,0,285.7,74,2017,4,2017-04-13,13,high,medium-low
33.5659,-116.0322,2017-11-03,Terra,MODIS,8.2,0,298.5,62,2017,11,2017-11-03,3,medium,low
33.5696,-116.9117,2017-06-13,Terra,MODIS,27.9,0,309.9,52,2017,6,2017-06-13,13,medium,medium-low
33.5704,-116.0847,2017-04-13,Aqua,MODIS,56.2,0,287.1,89,2017,4,2017-04-13,13,high,medium-high
33.5713,-116.0613,2017-04-13,Aqua,MODIS,56.6,0,286.6,87,2017,4,2017-04-13,13,high,medium-high
33.5744,-116.9342,2017-06-13,Terra,MODIS,92.8,0,310.1,85,2017,6,2017-06-13,13,high,medium-high
33.5764,-117.2999,2017-10-27,Aqua,MODIS,119.3,0,288.6,87,2017,10,2017-10-27,27,high,high
33.5768,-116.0822,2017-11-23,Aqua,MODIS,15.6,0,297.2,53,2017,11,2017-11-23,23,medium,low
33.577,-116.0877,2017-04-13,Aqua,MODIS,38.4,0,287.4,71,2017,4,2017-04-13,13,high,medium-low
33.5785,-116.0664,2017-11-23,Aqua,MODIS,29.8,0,297.3,74,2017,11,2017-11-23,23,high,medium-low
33.581,-117.3517,2017-10-26,Aqua,MODIS,30.0,0,308.7,82,2017,10,2017-10-26,26,high,medium-low
33.5819,-116.0739,2017-11-23,Aqua,MODIS,38.3,0,297.5,79,2017,11,2017-11-23,23,high,medium-low
33.5826,-117.3317,2017-10-27,Terra,MODIS,15.9,0,290.2,69,2017,10,2017-10-27,27,medium,low
33.5829,-117.3401,2017-10-26,Aqua,MODIS,401.8,0,320.5,100,2017,10,2017-10-26,26,high,high
33.5843,-117.3146,2017-10-27,Terra,MODIS,39.3,0,292.9,100,2017,10,2017-10-27,27,high,medium-low
33.5845,-116.0625,2017-03-24,Terra,MODIS,6.4,0,305.4,54,2017,3,2017-03-24,24,medium,low
