latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime
32.848,-115.5274,2020-10-20,Aqua,MODIS,52.7,0,317.1,88,2020,10,2020-10-20
32.8504,-116.4712,2020-02-06,Aqua,MODIS,40.1,0,290.5,58,2020,2,2020-02-06
32.8525,-116.4445,2020-02-06,Aqua,MODIS,232.9,0,290.5,93,2020,2,2020-02-06
32.8532,-115.7381,2020-01-25,Aqua,MODIS,17.2,0,303.1,75,2020,1,2020-01-25
32.8547,-116.4342,2020-03-06,Aqua,MODIS,210.0,0,306.0,100,2020,3,2020-03-06
32.8557,-116.4485,2020-02-07,Aqua,MODIS,32.8,0,292.6,75,2020,2,2020-02-07
32.8562,-116.4233,2020-03-06,Aqua,MODIS,51.0,0,297.1,91,2020,3,2020-03-06
32.8568,-116.452,2020-02-06,Aqua,MODIS,242.5,0,291.7,94,2020,2,2020-02-06
32.8662,-116.4517,2020-02-07,Aqua,MODIS,23.8,0,292.5,68,2020,2,2020-02-07
32.8687,-115.3816,2020-02-17,Aqua,MODIS,134.6,0,306.6,97,2020,2,2020-02-17
32.873000000000005,-115.3004,2020-02-05,Aqua,MODIS,29.4,0,277.7,86,2020,2,2020-02-05
32.8746,-115.2898,2020-02-05,Aqua,MODIS,5.8,0,275.5,50,2020,2,2020-02-05
32.8819,-115.3023,2020-02-05,Aqua,MODIS,9.3,0,273.8,66,2020,2,2020-02-05
32.8826,-115.6902,2020-01-27,Aqua,MODIS,10.1,0,304.8,75,2020,1,2020-01-27
32.8841,-115.6796,2020-01-27,Aqua,MODIS,103.8,0,308.9,100,2020,1,2020-01-27
32.8861,-114.4536,2020-02-25,Aqua,MODIS,178.1,2,303.5,100,2020,2,2020-02-25
32.893,-115.3172,2020-08-14,Terra,MODIS,16.7,0,318.7,50,2020,8,2020-08-14
32.8959,-115.5564,2020-02-17,Aqua,MODIS,40.8,2,307.0,82,2020,2,2020-02-17
32.897,-115.5962,2020-02-09,Aqua,MODIS,18.2,0,295.2,54,2020,2,2020-02-09
32.8976,-115.5396,2020-02-17,Aqua,MODIS,29.4,0,308.0,68,2020,2,2020-02-17
32.899,-115.5468,2020-02-17,Aqua,MODIS,40.3,2,307.5,63,2020,2,2020-02-17
32.9335,-115.6091,2020-04-05,Terra,MODIS,18.2,0,288.0,93,2020,4,2020-04-05
32.935,-115.5974,2020-04-05,Terra,MODIS,14.7,0,289.0,86,2020,4,2020-04-05
32.9458,-115.5875,2020-04-05,Terra,MODIS,15.3,0,288.7,87,2020,4,2020-04-05
32.9566,-115.5776,2020-04-05,Terra,MODIS,20.7,0,289.4,98,2020,4,2020-04-05
32.9658,-116.6195,2020-05-22,Terra,MODIS,91.9,0,283.0,95,2020,5,2020-05-22
32.9707,-116.5904,2020-05-22,Terra,MODIS,33.5,0,298.6,50,2020,5,2020-05-22
32.9731,-116.5872,2020-05-22,Terra,MODIS,190.7,0,283.6,100,2020,5,2020-05-22
32.9733,-116.5893,2020-05-22,Aqua,MODIS,57.6,0,283.5,100,2020,5,2020-05-22
32.9754,-116.5906,2020-05-21,Terra,MODIS,269.5,0,303.7,87,2020,5,2020-05-21
32.9758,-116.589,2020-05-21,Aqua,MODIS,60.9,0,298.0,57,2020,5,2020-05-21
32.9772,-116.6084,2020-05-21,Terra,MODIS,91.4,0,297.1,82,2020,5,2020-05-21
32.9828,-116.5876,2020-05-22,Aqua,MODIS,12.0,0,282.2,53,2020,5,2020-05-22
32.9865,-115.35,2020-06-09,Terra,MODIS,58.6,0,312.9,91,2020,6,2020-06-09
32.9938,-115.5397,2020-09-17,Terra,MODIS,80.7,2,315.9,99,2020,9,2020-09-17
32.9953,-115.5524,2020-09-17,Terra,MODIS,326.5,0,317.2,100,2020,9,2020-09-17
33.0302,-114.5203,2020-10-10,Aqua,MODIS,48.9,0,307.7,50,2020,10,2020-10-10
33.0568,-115.4003,2020-05-09,Terra,MODIS,5.5,0,292.5,57,2020,5,2020-05-09
33.0624,-115.4856,2020-08-06,Aqua,MODIS,26.0,0,295.6,96,2020,8,2020-08-06
33.0696,-115.4905,2020-08-06,Aqua,MODIS,44.5,0,296.5,100,2020,8,2020-08-06
33.0723,-115.5056,2020-08-06,Aqua,MODIS,29.6,0,295.4,100,2020,8,2020-08-06
33.1067,-115.8232,2020-11-28,Aqua,MODIS,7.3,0,300.4,58,2020,11,2020-11-28
33.1151,-115.5351,2020-11-19,Aqua,MODIS,28.3,0,301.5,85,2020,11,2020-11-19
33.132,-115.3836,2020-10-20,Aqua,MODIS,15.1,0,314.2,58,2020,10,2020-10-20
33.1339,-115.5619,2020-05-13,Aqua,MODIS,10.6,0,290.3,79,2020,5,2020-05-13
33.1363,-115.3768,2020-10-30,Aqua,MODIS,14.6,0,298.8,55,2020,10,2020-10-30
33.1371,-115.4535,2020-01-11,Aqua,MODIS,15.3,0,295.5,78,2020,1,2020-01-11
33.2071,-115.5569,2020-01-31,Aqua,MODIS,19.9,0,294.3,61,2020,1,2020-01-31
33.2317,-115.4502,2020-11-12,Aqua,MODIS,5.2,0,303.5,59,2020,11,2020-11-12
33.2427,-115.5012,2020-11-12,Aqua,MODIS,7.5,0,303.0,57,2020,11,2020-11-12
33.2778,-115.4795,2020-09-09,Aqua,MODIS,62.0,0,298.9,100,2020,9,2020-09-09
33.2868,-115.4775,2020-09-09,Aqua,MODIS,8.5,0,296.2,76,2020,9,2020-09-09
33.3197,-117.3125,2020-09-30,Aqua,MODIS,34.1,2,317.5,76,2020,9,2020-09-30
33.3475,-117.3521,2020-06-10,Aqua,MODIS,11.8,0,287.7,56,2020,6,2020-06-10
33.3475,-117.3436,2020-06-10,Aqua,MODIS,15.9,0,326.6,60,2020,6,2020-06-10
33.3493,-116.8979,2020-01-16,Aqua,MODIS,13.2,0,284.1,56,2020,1,2020-01-16
33.3497,-117.3595,2020-06-10,Terra,MODIS,68.2,0,296.0,100,2020,6,2020-06-10
33.3517,-117.3475,2020-06-10,Terra,MODIS,129.0,0,302.2,100,2020,6,2020-06-10
33.3537,-117.3355,2020-06-10,Terra,MODIS,13.2,0,293.2,83,2020,6,2020-06-10
33.354,-117.3449,2020-06-10,Aqua,MODIS,50.7,0,292.5,100,2020,6,2020-06-10
33.3591,-117.3616,2020-06-10,Terra,MODIS,58.1,0,295.6,100,2020,6,2020-06-10
33.3611,-117.3496,2020-06-10,Terra,MODIS,71.7,0,300.3,100,2020,6,2020-06-10
33.3615,-117.3276,2020-06-10,Aqua,MODIS,12.9,0,289.3,66,2020,6,2020-06-10
33.3631,-117.3376,2020-06-10,Terra,MODIS,26.2,0,292.9,100,2020,6,2020-06-10
33.3643,-117.3425,2020-06-10,Aqua,MODIS,19.7,0,292.6,86,2020,6,2020-06-10
33.3741,-117.4281,2020-06-09,Terra,MODIS,47.9,0,319.4,92,2020,6,2020-06-09
33.3843,-117.4881,2020-08-12,Terra,MODIS,40.1,0,306.3,89,2020,8,2020-08-12
33.3985,-117.4198,2020-06-10,Terra,MODIS,6.1,0,293.3,57,2020,6,2020-06-10
33.4005,-117.4781,2020-06-09,Terra,MODIS,11.7,0,315.5,62,2020,6,2020-06-09
33.4061,-117.2872,2020-12-25,Aqua,MODIS,17.9,0,283.5,67,2020,12,2020-12-25
33.4089,-117.4928,2020-06-10,Aqua,MODIS,19.1,0,322.9,57,2020,6,2020-06-10
33.4094,-117.3001,2020-06-03,Aqua,MODIS,25.4,0,311.2,76,2020,6,2020-06-03
33.4164,-117.4562,2020-06-10,Terra,MODIS,12.8,0,293.9,85,2020,6,2020-06-10
33.4224,-117.4403,2020-06-09,Terra,MODIS,14.9,0,315.2,61,2020,6,2020-06-09
33.4226,-117.459,2020-06-09,Aqua,MODIS,121.0,0,308.8,70,2020,6,2020-06-09
33.4228,-117.5088,2020-12-05,Aqua,MODIS,13.6,0,299.2,71,2020,12,2020-12-05
33.425,-117.4965,2020-06-08,Aqua,MODIS,23.1,0,313.4,78,2020,6,2020-06-08
33.4266,-117.4111,2020-06-11,Terra,MODIS,20.2,0,290.7,53,2020,6,2020-06-11
33.4268,-117.3937,2020-06-10,Terra,MODIS,7.3,0,291.1,64,2020,6,2020-06-10
33.4313,-117.4385,2020-06-09,Terra,MODIS,18.0,0,316.1,65,2020,6,2020-06-09
33.4322,-117.5114,2020-12-05,Aqua,MODIS,10.8,0,299.1,64,2020,12,2020-12-05
33.4417,-114.6336,2020-01-28,Terra,MODIS,16.7,0,294.2,77,2020,1,2020-01-28
33.4432,-114.6443,2020-01-28,Terra,MODIS,64.6,0,297.3,96,2020,1,2020-01-28
33.4443,-117.4298,2020-06-10,Aqua,MODIS,8.8,0,290.6,51,2020,6,2020-06-10
33.4701,-114.639,2020-01-28,Terra,MODIS,30.7,0,296.5,86,2020,1,2020-01-28
33.4754,-114.696,2020-02-06,Terra,MODIS,9.0,0,292.4,60,2020,2,2020-02-06
33.4927,-116.1424,2020-02-20,Terra,MODIS,9.0,0,303.3,71,2020,2,2020-02-20
33.5112,-114.6362,2020-07-22,Terra,MODIS,15.5,0,315.9,52,2020,7,2020-07-22
33.5396,-116.7573,2020-07-09,Aqua,MODIS,90.2,0,319.6,89,2020,7,2020-07-09
33.5496,-115.9948,2020-11-27,Terra,MODIS,9.0,0,293.5,62,2020,11,2020-11-27
33.5516,-116.1517,2020-12-14,Terra,MODIS,12.5,0,290.8,53,2020,12,2020-12-14
33.5519,-116.6406,2020-12-18,Terra,MODIS,10.0,0,289.1,67,2020,12,2020-12-18
33.5529,-116.6425,2020-12-21,Aqua,MODIS,20.7,0,300.4,80,2020,12,2020-12-21
33.5529,-116.1594,2020-12-14,Aqua,MODIS,8.0,0,295.4,59,2020,12,2020-12-14
33.5552,-114.5191,2020-07-18,Terra,MODIS,169.1,0,318.1,100,2020,7,2020-07-18
33.5569,-116.6499,2020-12-05,Aqua,MODIS,6.6,0,297.2,63,2020,12,2020-12-05
33.5584,-114.5356,2020-07-18,Terra,MODIS,40.5,0,313.1,57,2020,7,2020-07-18
33.5584,-114.5207,2020-07-18,Aqua,MODIS,113.1,0,323.6,98,2020,7,2020-07-18
33.5598,-116.1593,2020-12-11,Terra,MODIS,4.4,2,292.2,59,2020,12,2020-12-11
33.561,-116.6385,2020-12-18,Terra,MODIS,12.6,0,289.5,73,2020,12,2020-12-18
33.5624,-116.1824,2020-12-29,Terra,MODIS,5.2,0,288.6,53,2020,12,2020-12-29
33.5661,-114.5161,2020-07-18,Terra,MODIS,266.4,0,320.7,94,2020,7,2020-07-18
33.5693,-114.5326,2020-07-18,Terra,MODIS,171.0,0,316.1,87,2020,7,2020-07-18
33.5698,-116.1873,2020-12-18,Terra,MODIS,3.7,0,292.7,57,2020,12,2020-12-18
33.5701,-114.6081,2020-01-30,Terra,MODIS,9.8,0,295.6,54,2020,1,2020-01-30
33.5715,-114.6144,2020-01-30,Terra,MODIS,15.3,0,295.2,71,2020,1,2020-01-30
33.5717,-116.1989,2020-12-18,Terra,MODIS,7.3,0,293.1,67,2020,12,2020-12-18
