event_id,start_date,end_date,duration_days,num_detections,latitude,longitude,max_frp,avg_frp,total_frp,max_confidence,avg_confidence,year,month,day
18,2015-01-02,2015-01-02,1,1,36.301,-119.1076,23.1,23.1,23.1,72,72.0,2015,1,2
19,2015-01-14,2015-01-14,1,1,36.4169,-119.1277,21.2,21.2,21.2,61,61.0,2015,1,14
20,2015-01-06,2015-01-06,1,1,37.0284,-119.2925,8.8,8.8,8.8,62,62.0,2015,1,6
21,2015-01-06,2015-01-06,1,1,37.0673,-120.4459,12.7,12.7,12.7,61,61.0,2015,1,6
22,2015-01-31,2015-01-31,1,1,38.0157,-121.5026,7.4,7.4,7.4,56,56.0,2015,1,31
23,2015-01-13,2015-01-13,1,1,38.1392,-121.8079,6.8,6.8,6.8,56,56.0,2015,1,13
24,2015-01-30,2015-01-30,1,2,38.1488,-121.6006,31.1,28.950000000000003,57.900000000000006,71,67.5,2015,1,30
25,2015-01-14,2015-01-14,1,1,38.2406,-122.2349,27.1,27.1,27.1,71,71.0,2015,1,14
26,2015-01-20,2015-01-20,1,2,38.4709,-122.3962,10.6,8.6,17.2,68,62.0,2015,1,20
27,2015-01-13,2015-01-30,18,2,38.5017,-121.9945,31.7,20.2,40.4,78,69.5,2015,1,30
28,2015-01-13,2015-01-13,1,2,38.5399,-120.3013,18.6,17.35,34.7,71,64.5,2015,1,13
29,2015-01-30,2015-01-31,2,3,38.7156,-122.1018,22.2,18.433333333333334,55.3,71,70.0,2015,1,31
30,2015-01-31,2015-01-31,1,1,38.7337,-122.8249,5.3,5.3,5.3,60,60.0,2015,1,31
31,2015-01-31,2015-01-31,1,1,38.7689,-122.4716,34.2,34.2,34.2,72,72.0,2015,1,31
32,2015-01-31,2015-01-31,1,1,38.8033,-123.043,5.0,5.0,5.0,56,56.0,2015,1,31
33,2015-01-03,2015-01-03,1,1,38.8307,-119.0749,15.0,15.0,15.0,73,73.0,2015,1,3
34,2015-01-07,2015-01-07,1,2,38.8901,-122.9681,28.3,27.55,55.1,81,81.0,2015,1,7
35,2015-01-31,2015-01-31,1,1,38.9049,-122.7945,6.5,6.5,6.5,60,60.0,2015,1,31
36,2015-01-21,2015-01-21,1,1,38.9283,-120.4429,74.1,74.1,74.1,77,77.0,2015,1,21
37,2015-01-24,2015-01-25,2,2,38.9539,-120.6445,22.9,18.9,37.8,90,79.5,2015,1,24
38,2015-01-30,2015-01-31,2,3,39.1181,-122.1541,16.1,12.6,37.8,68,61.666666666666664,2015,1,31
39,2015-01-12,2015-01-12,1,3,39.1576,-120.6349,140.0,77.13333333333333,231.39999999999998,82,72.0,2015,1,12
40,2015-01-20,2015-01-20,1,4,39.1865,-123.6053,21.9,17.375,69.5,74,69.5,2015,1,20
41,2015-01-29,2015-01-29,1,5,39.4017,-122.5874,66.6,28.639999999999997,143.2,94,80.4,2015,1,29
42,2015-01-06,2015-01-06,1,1,39.5364,-118.5678,20.0,20.0,20.0,60,60.0,2015,1,6
43,2015-01-13,2015-01-24,12,2,39.7076,-122.1308,9.2,6.8,13.6,62,57.0,2015,1,13
44,2015-01-07,2015-01-07,1,1,39.7633,-122.0368,13.0,13.0,13.0,61,61.0,2015,1,7
45,2015-01-13,2015-01-13,1,4,39.934,-120.7438,40.3,27.775,111.1,88,77.25,2015,1,13
46,2015-01-23,2015-01-23,1,1,40.0979,-123.2931,15.1,15.1,15.1,71,71.0,2015,1,23
47,2015-01-25,2015-01-25,1,2,40.1954,-122.767,28.1,16.5,33.0,87,76.0,2015,1,25
48,2015-01-31,2015-01-31,1,1,40.5074,-122.3184,7.8,7.8,7.8,66,66.0,2015,1,31
49,2015-01-13,2015-01-13,1,2,40.9124,-121.5655,15.2,12.0,24.0,72,63.5,2015,1,13
50,2015-01-28,2015-01-28,1,1,41.3691,-114.1801,9.0,9.0,9.0,61,61.0,2015,1,28
51,2015-01-23,2015-01-23,1,1,41.3777,-117.5471,50.7,50.7,50.7,70,70.0,2015,1,23
52,2015-01-13,2015-01-22,10,2,41.5687,-120.3563,24.9,22.85,45.7,69,67.5,2015,1,22
53,2015-01-21,2015-01-22,2,10,41.7487,-121.228,105.4,53.46,534.6,91,64.2,2015,1,22
54,2015-02-06,2015-02-08,3,4,32.6294,-114.5308,177.4,55.325,221.3,100,81.25,2015,2,8
55,2015-02-07,2015-02-07,1,1,32.673,-114.0946,17.5,17.5,17.5,78,78.0,2015,2,7
56,2015-02-03,2015-02-12,10,2,32.7198,-115.6044,166.7,103.39999999999999,206.79999999999998,100,91.0,2015,2,12
57,2015-02-13,2015-02-13,1,1,32.7121,-114.7611,19.7,19.7,19.7,69,69.0,2015,2,13
58,2015-02-04,2015-02-05,2,3,32.8479,-116.4417,67.8,35.96666666666667,107.9,96,77.66666666666667,2015,2,5
59,2015-02-13,2015-02-13,1,3,32.9099,-115.5942,88.8,71.46666666666665,214.39999999999998,78,68.33333333333333,2015,2,13
60,2015-02-04,2015-02-05,2,8,32.9581,-116.6139,163.9,67.9375,543.5,98,79.125,2015,2,4
61,2015-02-03,2015-02-13,11,2,33.1062,-115.4902,137.5,103.7,207.4,89,84.5,2015,2,13
62,2015-02-14,2015-02-14,1,2,33.1207,-115.4443,152.3,118.4,236.8,100,100.0,2015,2,14
63,2015-02-02,2015-02-19,18,12,33.3142,-116.761,83.7,40.99166666666667,491.90000000000003,94,69.83333333333333,2015,2,6
64,2015-02-05,2015-02-06,2,2,33.5399,-114.6723,17.1,16.9,33.8,76,67.5,2015,2,6
65,2015-02-06,2015-02-06,1,2,33.5488,-114.6704,129.7,69.6,139.2,100,81.5,2015,2,6
66,2015-02-25,2015-02-25,1,4,33.6388,-117.4173,147.8,89.35,357.4,98,89.5,2015,2,25
67,2015-02-02,2015-02-02,1,1,33.6593,-114.5999,24.1,24.1,24.1,70,70.0,2015,2,2
68,2015-02-04,2015-02-04,1,1,33.8094,-115.4173,13.2,13.2,13.2,60,60.0,2015,2,4
69,2015-02-04,2015-02-04,1,1,33.909,-114.5023,23.2,23.2,23.2,54,54.0,2015,2,4
70,2015-02-11,2015-02-11,1,1,34.0143,-119.685,15.8,15.8,15.8,55,55.0,2015,2,11
71,2015-02-02,2015-02-02,1,1,34.2239,-119.2334,6.4,6.4,6.4,62,62.0,2015,2,2
72,2015-02-06,2015-02-25,20,2,34.3837,-118.921,19.8,13.3,26.6,77,68.0,2015,2,6
73,2015-02-09,2015-02-26,18,2,34.3886,-118.8371,26.7,21.05,42.1,79,76.5,2015,2,26
74,2015-02-27,2015-02-27,1,1,34.4978,-115.4976,14.0,14.0,14.0,75,75.0,2015,2,27
75,2015-02-05,2015-02-05,1,1,34.8541,-120.3782,9.6,9.6,9.6,70,70.0,2015,2,5
76,2015-02-09,2015-02-09,1,4,34.8804,-114.5806,53.4,30.375,121.5,79,66.0,2015,2,9
77,2015-02-05,2015-02-05,1,2,34.9074,-120.5071,9.9,9.3,18.6,70,69.0,2015,2,5
78,2015-02-18,2015-02-18,1,1,34.9618,-114.6698,40.0,40.0,40.0,80,80.0,2015,2,18
79,2015-02-24,2015-02-25,2,4,35.0757,-118.9602,23.6,15.85,63.4,80,64.75,2015,2,25
80,2015-02-08,2015-02-25,18,6,35.1287,-118.8683,32.6,27.683333333333334,166.1,82,74.0,2015,2,25
81,2015-02-06,2015-02-06,1,3,35.1283,-120.4043,44.8,26.866666666666664,80.6,83,73.0,2015,2,6
82,2015-02-25,2015-02-25,1,2,35.2167,-118.824,18.1,14.450000000000001,28.900000000000002,76,72.5,2015,2,25
83,2015-02-25,2015-02-25,1,1,35.2361,-119.1031,14.8,14.8,14.8,68,68.0,2015,2,25
84,2015-02-09,2015-02-09,1,1,35.3589,-118.9791,7.7,7.7,7.7,58,58.0,2015,2,9
85,2015-02-24,2015-02-25,2,8,35.456,-119.094,26.1,19.075000000000003,152.60000000000002,80,67.75,2015,2,24
86,2015-02-10,2015-02-10,1,2,35.5616,-119.2371,35.7,31.200000000000003,62.400000000000006,85,83.0,2015,2,10
87,2015-02-10,2015-02-10,1,1,35.6397,-119.8839,7.7,7.7,7.7,60,60.0,2015,2,10
88,2015-02-02,2015-02-02,1,1,35.6874,-118.2372,9.6,9.6,9.6,66,66.0,2015,2,2
89,2015-02-04,2015-02-04,1,1,35.7003,-118.5605,12.8,12.8,12.8,73,73.0,2015,2,4
90,2015-02-09,2015-02-28,20,5,35.8328,-119.2736,85.1,23.759999999999998,118.8,70,63.4,2015,2,28
91,2015-02-25,2015-02-25,1,1,35.9856,-120.0884,21.6,21.6,21.6,79,79.0,2015,2,25
92,2015-02-09,2015-02-09,1,5,36.0118,-119.2044,19.8,11.02,55.1,71,64.0,2015,2,9
93,2015-02-09,2015-02-09,1,2,36.0425,-119.3369,11.8,10.3,20.6,72,70.0,2015,2,9
94,2015-02-09,2015-02-24,16,4,36.2831,-120.1628,25.8,15.7,62.8,76,68.0,2015,2,24
95,2015-02-10,2015-02-10,1,1,36.2606,-119.25,6.3,6.3,6.3,58,58.0,2015,2,10
96,2015-02-09,2015-02-28,20,5,36.3496,-119.7622,27.2,9.58,47.9,87,62.6,2015,2,28
97,2015-02-09,2015-02-09,1,1,36.3812,-120.1183,5.2,5.2,5.2,55,55.0,2015,2,9
98,2015-02-25,2015-02-25,1,1,36.3879,-119.015,7.1,7.1,7.1,55,55.0,2015,2,25
99,2015-02-10,2015-02-10,1,1,36.4223,-119.1549,9.0,9.0,9.0,59,59.0,2015,2,10
100,2015-02-24,2015-02-24,1,1,36.4255,-119.292,20.0,20.0,20.0,60,60.0,2015,2,24
101,2015-02-09,2015-02-25,17,3,36.4413,-119.4346,9.8,7.866666666666667,23.6,70,64.66666666666667,2015,2,9
102,2015-02-09,2015-02-09,1,1,36.4876,-119.9909,6.3,6.3,6.3,66,66.0,2015,2,9
103,2015-02-09,2015-02-09,1,2,36.5191,-120.1209,5.8,5.65,11.3,59,58.5,2015,2,9
104,2015-02-09,2015-02-09,1,1,36.5836,-119.4115,6.3,6.3,6.3,65,65.0,2015,2,9
105,2015-02-09,2015-02-24,16,3,36.5937,-119.7378,9.6,7.533333333333334,22.6,68,61.666666666666664,2015,2,24
106,2015-02-24,2015-02-24,1,2,36.6346,-120.1573,16.8,14.600000000000001,29.200000000000003,72,64.0,2015,2,24
107,2015-02-09,2015-02-24,16,4,36.661,-120.6235,66.7,41.5,166.0,89,80.75,2015,2,24
108,2015-02-09,2015-02-09,1,1,36.6944,-120.0014,5.1,5.1,5.1,64,64.0,2015,2,9
109,2015-02-09,2015-02-09,1,1,36.7382,-119.483,18.2,18.2,18.2,78,78.0,2015,2,9
110,2015-02-09,2015-02-09,1,1,36.7535,-120.1446,10.5,10.5,10.5,61,61.0,2015,2,9
111,2015-02-09,2015-02-09,1,3,36.7787,-120.7331,7.2,6.333333333333333,19.0,67,64.66666666666667,2015,2,9
112,2015-02-09,2015-02-24,16,3,36.8438,-119.9762,17.5,13.666666666666666,41.0,71,65.33333333333333,2015,2,24
113,2015-02-25,2015-02-25,1,1,36.8596,-120.1468,5.7,5.7,5.7,60,60.0,2015,2,25
114,2015-02-24,2015-02-28,5,2,36.8628,-119.8961,17.5,12.95,25.9,65,61.0,2015,2,24
115,2015-02-09,2015-02-14,6,3,36.9431,-120.3228,7.1,5.333333333333333,15.999999999999998,64,57.333333333333336,2015,2,9
116,2015-02-28,2015-02-28,1,2,36.9428,-119.8022,13.1,9.95,19.9,78,73.5,2015,2,28
117,2015-02-09,2015-02-09,1,4,36.9571,-119.9488,9.6,7.7,30.8,67,55.75,2015,2,9
118,2015-02-07,2015-02-25,19,5,36.9598,-120.162,20.4,10.52,52.6,77,64.8,2015,2,7
119,2015-02-09,2015-02-09,1,2,37.1483,-121.0212,6.3,6.0,12.0,62,60.5,2015,2,9
120,2015-02-10,2015-02-24,15,2,37.1883,-119.7104,12.1,9.95,19.9,56,53.5,2015,2,24
121,2015-02-05,2015-02-05,1,4,37.3289,-119.2544,80.3,66.17500000000001,264.70000000000005,99,85.25,2015,2,5
122,2015-02-07,2015-02-24,18,2,37.3802,-120.8219,13.1,10.85,21.7,70,64.5,2015,2,24
123,2015-02-27,2015-02-27,1,1,37.4611,-120.6134,6.6,6.6,6.6,64,64.0,2015,2,27
124,2015-02-24,2015-02-24,1,1,37.4807,-121.1904,14.8,14.8,14.8,69,69.0,2015,2,24
125,2015-02-07,2015-02-07,1,2,37.5131,-118.6307,128.8,79.25,158.5,100,87.0,2015,2,7
126,2015-02-23,2015-02-23,1,3,37.5632,-120.7984,16.4,12.366666666666665,37.099999999999994,71,64.33333333333333,2015,2,23
127,2015-02-27,2015-02-27,1,1,37.5734,-121.1787,12.2,12.2,12.2,65,65.0,2015,2,27
128,2015-02-24,2015-02-24,1,1,37.5999,-120.9041,7.5,7.5,7.5,50,50.0,2015,2,24
129,2015-02-23,2015-02-23,1,1,37.6962,-120.5333,14.8,14.8,14.8,67,67.0,2015,2,23
130,2015-02-05,2015-02-05,1,2,37.7914,-118.9883,33.8,26.799999999999997,53.599999999999994,88,84.0,2015,2,5
131,2015-02-23,2015-02-24,2,2,37.9923,-121.0677,9.1,8.95,17.9,64,61.5,2015,2,24
132,2015-02-25,2015-02-25,1,1,38.0057,-121.5984,11.1,11.1,11.1,68,68.0,2015,2,25
133,2015-02-23,2015-02-27,5,4,38.1652,-121.3954,23.2,16.700000000000003,66.80000000000001,79,70.5,2015,2,23
134,2015-02-16,2015-02-16,1,3,38.2302,-114.0358,45.0,31.03333333333333,93.1,84,79.0,2015,2,16
135,2015-02-16,2015-02-16,1,1,38.405,-121.6127,13.1,13.1,13.1,61,61.0,2015,2,16
136,2015-02-17,2015-02-17,1,1,38.439,-121.7898,5.9,5.9,5.9,57,57.0,2015,2,17
137,2015-02-12,2015-02-12,1,3,38.5796,-120.586,18.9,13.666666666666666,41.0,78,64.33333333333333,2015,2,12
138,2015-02-24,2015-02-24,1,1,38.7287,-122.4688,11.7,11.7,11.7,61,61.0,2015,2,24
139,2015-02-25,2015-02-25,1,1,38.7598,-115.4391,9.8,9.8,9.8,61,61.0,2015,2,25
140,2015-02-12,2015-02-12,1,1,38.7749,-119.0152,27.2,27.2,27.2,66,66.0,2015,2,12
141,2015-02-24,2015-02-24,1,1,38.9002,-122.0444,6.5,6.5,6.5,60,60.0,2015,2,24
142,2015-02-05,2015-02-22,18,8,38.9498,-120.398,374.0,124.4375,995.5,100,82.875,2015,2,5
143,2015-02-16,2015-02-16,1,1,38.9755,-121.3016,17.7,17.7,17.7,79,79.0,2015,2,16
144,2015-02-27,2015-02-27,1,2,39.0184,-121.6175,6.0,5.95,11.9,64,64.0,2015,2,27
145,2015-02-25,2015-02-25,1,1,39.1664,-120.587,22.8,22.8,22.8,62,62.0,2015,2,25
146,2015-02-21,2015-02-21,1,2,39.1934,-121.9672,11.5,8.85,17.7,66,65.0,2015,2,21
147,2015-02-25,2015-02-27,3,5,39.2286,-122.2306,185.1,143.61999999999998,718.0999999999999,87,84.0,2015,2,27
148,2015-02-12,2015-02-12,1,1,39.2368,-121.7263,5.1,5.1,5.1,58,58.0,2015,2,12
149,2015-02-01,2015-02-25,25,3,39.5469,-122.1611,61.4,31.866666666666664,95.6,96,81.0,2015,2,25
150,2015-02-23,2015-02-23,1,1,39.6616,-122.7127,19.7,19.7,19.7,65,65.0,2015,2,23
151,2015-02-05,2015-02-05,1,2,39.8358,-120.606,45.1,43.45,86.9,91,84.5,2015,2,5
152,2015-02-25,2015-02-25,1,1,39.9828,-122.1129,4.8,4.8,4.8,57,57.0,2015,2,25
153,2015-02-25,2015-02-25,1,1,40.0559,-121.6559,10.2,10.2,10.2,69,69.0,2015,2,25
154,2015-02-19,2015-02-19,1,4,40.1014,-123.2894,31.8,18.8,75.2,70,64.75,2015,2,19
155,2015-02-17,2015-02-17,1,2,40.2031,-122.5342,6.9,5.800000000000001,11.600000000000001,59,55.0,2015,2,17
156,2015-02-24,2015-02-24,1,1,40.7654,-122.9347,22.4,22.4,22.4,76,76.0,2015,2,24
157,2015-02-17,2015-02-17,1,1,41.2371,-123.3779,17.2,17.2,17.2,75,75.0,2015,2,17
158,2015-02-19,2015-02-19,1,3,41.3175,-123.2298,29.4,22.23333333333333,66.69999999999999,87,76.0,2015,2,19
159,2015-02-06,2015-02-06,1,1,41.3867,-117.5381,7.9,7.9,7.9,57,57.0,2015,2,6
160,2015-02-24,2015-02-24,1,1,41.4834,-121.8675,50.7,50.7,50.7,84,84.0,2015,2,24
161,2015-02-24,2015-02-24,1,2,41.626000000000005,-121.9125,19.8,18.200000000000003,36.400000000000006,69,68.0,2015,2,24
162,2015-03-24,2015-03-30,7,4,32.7189,-114.5576,62.9,39.45,157.8,78,71.5,2015,3,24
163,2015-03-30,2015-03-30,1,4,32.7513,-115.7105,106.9,82.875,331.5,90,76.25,2015,3,30
164,2015-03-09,2015-03-09,1,1,32.805,-116.6265,13.2,13.2,13.2,61,61.0,2015,3,9
165,2015-03-03,2015-03-26,24,5,33.5953,-114.6877,15.2,11.919999999999998,59.599999999999994,77,59.4,2015,3,3
166,2015-03-24,2015-03-24,1,1,33.6388,-116.0884,15.9,15.9,15.9,75,75.0,2015,3,24
167,2015-03-09,2015-03-09,1,1,34.0882,-117.535,5.9,5.9,5.9,68,68.0,2015,3,9
168,2015-03-20,2015-03-20,1,1,34.2634,-118.9271,16.5,16.5,16.5,66,66.0,2015,3,20
169,2015-03-19,2015-03-20,2,3,34.3959,-118.8492,43.8,27.799999999999997,83.39999999999999,69,58.333333333333336,2015,3,19
170,2015-03-06,2015-03-06,1,4,34.4909,-115.4958,321.2,145.725,582.9,100,91.0,2015,3,6
171,2015-03-31,2015-03-31,1,4,34.5085,-117.2773,109.0,72.025,288.1,87,70.25,2015,3,31
172,2015-03-24,2015-03-24,1,2,34.7946,-120.434,11.3,9.3,18.6,73,69.5,2015,3,24
173,2015-03-24,2015-03-24,1,2,35.2784,-118.8509,37.4,25.549999999999997,51.099999999999994,90,82.0,2015,3,24
174,2015-03-19,2015-03-19,1,1,35.4473,-119.1769,19.9,19.9,19.9,61,61.0,2015,3,19
175,2015-03-13,2015-03-13,1,1,35.5601,-120.8109,11.0,11.0,11.0,63,63.0,2015,3,13
176,2015-03-19,2015-03-24,6,4,35.5639,-119.1832,48.7,30.675,122.7,93,81.25,2015,3,24
177,2015-03-16,2015-03-29,14,7,35.7534,-119.1089,38.5,21.842857142857145,152.9,87,72.0,2015,3,29
178,2015-03-19,2015-03-19,1,2,35.8143,-118.9832,35.1,25.5,51.0,80,74.5,2015,3,19
179,2015-03-04,2015-03-24,21,11,35.8254,-119.1994,41.1,20.62727272727273,226.90000000000003,85,74.9090909090909,2015,3,7
180,2015-03-02,2015-03-02,1,1,35.999,-119.1466,9.5,9.5,9.5,54,54.0,2015,3,2
181,2015-03-02,2015-03-24,23,2,36.2185,-119.1225,11.0,7.9,15.8,70,61.0,2015,3,24
182,2015-03-29,2015-03-29,1,2,36.2364,-119.5105,19.3,18.15,36.3,73,71.0,2015,3,29
183,2015-03-02,2015-03-02,1,2,36.2801,-119.1245,30.6,18.900000000000002,37.800000000000004,87,71.5,2015,3,2
184,2015-03-25,2015-03-25,1,2,36.3358,-121.1903,20.5,18.35,36.7,80,78.0,2015,3,25
185,2015-03-22,2015-03-22,1,1,36.3585,-119.6864,34.2,34.2,34.2,68,68.0,2015,3,22
186,2015-03-02,2015-03-24,23,3,36.5048,-119.5363,19.6,14.800000000000002,44.400000000000006,83,78.0,2015,3,24
187,2015-03-02,2015-03-02,1,1,36.5052,-119.2911,8.9,8.9,8.9,52,52.0,2015,3,2
188,2015-03-29,2015-03-29,1,1,36.5764,-119.7542,20.8,20.8,20.8,82,82.0,2015,3,29
189,2015-03-03,2015-03-03,1,1,36.5958,-120.4481,26.6,26.6,26.6,68,68.0,2015,3,3
190,2015-03-01,2015-03-29,29,15,36.6729,-120.6221,291.3,64.50666666666667,967.6,100,78.46666666666667,2015,3,29
191,2015-03-13,2015-03-13,1,1,36.662,-120.0657,14.9,14.9,14.9,55,55.0,2015,3,13
192,2015-03-29,2015-03-29,1,1,36.6624,-119.7132,6.4,6.4,6.4,55,55.0,2015,3,29
193,2015-03-22,2015-03-22,1,1,36.8268,-120.0597,11.3,11.3,11.3,78,78.0,2015,3,22
194,2015-03-22,2015-03-29,8,5,36.9403,-120.2079,19.2,12.379999999999999,61.9,80,64.0,2015,3,29
195,2015-03-01,2015-03-01,1,1,37.0068,-120.7126,21.3,21.3,21.3,75,75.0,2015,3,1
196,2015-03-16,2015-03-24,9,4,37.0812,-120.1007,31.3,17.25,69.0,85,68.75,2015,3,24
197,2015-03-03,2015-03-03,1,1,37.1992,-120.7997,24.2,24.2,24.2,70,70.0,2015,3,3
198,2015-03-24,2015-03-24,1,2,37.2053,-119.3436,10.4,10.15,20.3,66,65.5,2015,3,24
199,2015-03-05,2015-03-05,1,1,37.3313,-119.2793,25.0,25.0,25.0,62,62.0,2015,3,5
200,2015-03-16,2015-03-25,10,2,37.4306,-120.7533,17.6,11.75,23.5,83,75.0,2015,3,16
201,2015-03-25,2015-03-25,1,1,37.4161,-120.5987,6.7,6.7,6.7,65,65.0,2015,3,25
202,2015-03-16,2015-03-16,1,1,37.5026,-120.7077,4.2,4.2,4.2,51,51.0,2015,3,16
203,2015-03-30,2015-03-30,1,1,37.5383,-121.2404,32.9,32.9,32.9,88,88.0,2015,3,30
204,2015-03-02,2015-03-22,21,3,37.6867,-120.7444,17.7,11.6,34.8,81,63.666666666666664,2015,3,22
205,2015-03-17,2015-03-29,13,2,37.8359,-120.9844,21.3,15.600000000000001,31.200000000000003,59,57.5,2015,3,29
206,2015-03-16,2015-03-16,1,1,37.7722,-120.7535,5.5,5.5,5.5,62,62.0,2015,3,16
207,2015-03-29,2015-03-29,1,1,37.8307,-121.0081,22.3,22.3,22.3,63,63.0,2015,3,29
208,2015-03-09,2015-03-09,1,2,38.1561,-121.5563,18.3,17.700000000000003,35.400000000000006,81,80.5,2015,3,9
209,2015-03-03,2015-03-03,1,1,38.2022,-121.3174,11.6,11.6,11.6,62,62.0,2015,3,3
210,2015-03-25,2015-03-25,1,1,38.2529,-122.5363,14.8,14.8,14.8,68,68.0,2015,3,25
211,2015-03-31,2015-03-31,1,1,38.2942,-121.055,13.2,13.2,13.2,79,79.0,2015,3,31
212,2015-03-13,2015-03-27,15,3,38.3392,-121.6093,46.2,21.566666666666666,64.7,91,80.0,2015,3,27
213,2015-03-27,2015-03-27,1,1,38.3388,-121.6136,18.1,18.1,18.1,76,76.0,2015,3,27
214,2015-03-13,2015-03-14,2,5,38.4276,-121.2547,61.1,32.22,161.1,89,76.0,2015,3,14
215,2015-03-29,2015-03-29,1,1,38.4471,-121.7922,7.0,7.0,7.0,70,70.0,2015,3,29
216,2015-03-03,2015-03-03,1,1,38.5336,-120.2318,50.3,50.3,50.3,61,61.0,2015,3,3
217,2015-03-09,2015-03-09,1,1,38.6436,-121.1765,36.4,36.4,36.4,90,90.0,2015,3,9
218,2015-03-04,2015-03-05,2,5,38.6525,-120.3385,65.7,46.239999999999995,231.2,88,82.0,2015,3,4
219,2015-03-23,2015-03-23,1,1,38.6992,-121.5561,36.6,36.6,36.6,90,90.0,2015,3,23
220,2015-03-06,2015-03-12,7,4,38.7074,-122.0561,55.2,25.875000000000004,103.50000000000001,89,77.0,2015,3,12
221,2015-03-02,2015-03-02,1,1,38.7261,-122.9351,6.7,6.7,6.7,54,54.0,2015,3,2
222,2015-03-13,2015-03-13,1,1,38.7757,-120.516,14.2,14.2,14.2,72,72.0,2015,3,13
223,2015-03-21,2015-03-27,7,5,38.8536,-121.457,110.3,55.96,279.8,81,75.2,2015,3,21
224,2015-03-28,2015-03-28,1,2,38.8487,-122.8775,19.4,15.6,31.2,74,69.5,2015,3,28
225,2015-03-23,2015-03-23,1,1,38.895,-122.0099,6.4,6.4,6.4,67,67.0,2015,3,23
226,2015-03-18,2015-03-18,1,2,38.9371,-121.3886,8.6,8.0,16.0,66,64.5,2015,3,18
227,2015-03-03,2015-03-21,19,2,39.0193,-121.7773,11.9,11.8,23.6,75,71.5,2015,3,3
228,2015-03-04,2015-03-27,24,4,38.9948,-121.5744,13.6,7.6,30.4,77,66.75,2015,3,27
229,2015-03-21,2015-03-29,9,3,39.0526,-121.7043,22.3,15.800000000000002,47.400000000000006,79,72.0,2015,3,21
230,2015-03-05,2015-03-05,1,3,39.062,-122.0455,18.1,14.1,42.3,80,77.33333333333333,2015,3,5
231,2015-03-03,2015-03-03,1,1,39.0693,-121.4726,16.1,16.1,16.1,65,65.0,2015,3,3
232,2015-03-07,2015-03-12,6,3,39.1097,-121.8884,22.3,12.6,37.8,79,68.33333333333333,2015,3,12
233,2015-03-25,2015-03-26,2,3,39.1031,-119.1251,179.2,105.16666666666667,315.5,86,85.0,2015,3,26
234,2015-03-17,2015-03-17,1,1,39.1436,-120.604,8.7,8.7,8.7,53,53.0,2015,3,17
235,2015-03-01,2015-03-12,12,5,39.2166,-122.2482,67.0,40.7,203.5,95,75.4,2015,3,1
236,2015-03-18,2015-03-18,1,1,39.1603,-121.7034,11.3,11.3,11.3,76,76.0,2015,3,18
237,2015-03-04,2015-03-18,15,2,39.2404,-121.5313,8.7,7.25,14.5,70,65.5,2015,3,18
238,2015-03-14,2015-03-14,1,1,39.212,-123.0234,16.2,16.2,16.2,50,50.0,2015,3,14
239,2015-03-03,2015-03-31,29,15,39.31,-122.2051,102.8,32.24,483.6,100,81.93333333333334,2015,3,9
