latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime
32.7529,-115.6807,2015-12-29,Aqua,MODIS,72.7,0,292.5,94,2015,12,2015-12-29
32.7532,-115.6727,2015-12-29,Aqua,MODIS,34.1,0,291.9,85,2015,12,2015-12-29
32.7538,-115.3868,2015-08-20,Terra,MODIS,32.2,0,312.2,66,2015,8,2015-08-20
32.7545,-115.6673,2015-12-29,Aqua,MODIS,29.4,0,293.1,83,2015,12,2015-12-29
32.7578,-115.4634,2015-12-15,Aqua,MODIS,5.8,0,291.9,60,2015,12,2015-12-15
32.758,-115.391,2015-08-20,Terra,MODIS,38.7,0,312.1,71,2015,8,2015-08-20
32.7596,-115.6481,2015-10-07,Terra,MODIS,23.1,0,306.6,60,2015,10,2015-10-07
32.7616,-115.6541,2015-10-07,Terra,MODIS,34.6,0,306.4,73,2015,10,2015-10-07
32.7617,-115.6876,2015-12-29,Aqua,MODIS,32.9,0,292.3,80,2015,12,2015-12-29
32.7632,-115.6743,2015-12-29,Aqua,MODIS,76.7,0,291.4,95,2015,12,2015-12-29
32.7645,-115.671,2015-10-07,Terra,MODIS,21.5,0,305.3,56,2015,10,2015-10-07
32.767,-115.5374,2015-07-10,Aqua,MODIS,18.1,0,292.9,96,2015,7,2015-07-10
32.7671,-115.7335,2015-12-15,Aqua,MODIS,16.6,0,297.8,79,2015,12,2015-12-15
32.7873,-115.4092,2015-08-08,Terra,MODIS,18.7,0,319.4,76,2015,8,2015-08-08
32.805,-116.6265,2015-03-09,Aqua,MODIS,13.2,0,300.0,61,2015,3,2015-03-09
32.8111,-114.4511,2015-08-16,Aqua,MODIS,35.6,0,298.9,97,2015,8,2015-08-16
32.8119,-114.458,2015-08-16,Aqua,MODIS,117.5,0,299.6,100,2015,8,2015-08-16
32.8157,-114.4729,2015-08-16,Aqua,MODIS,276.3,0,300.4,100,2015,8,2015-08-16
32.8164,-114.4799,2015-08-16,Aqua,MODIS,189.3,0,299.5,100,2015,8,2015-08-16
32.8473,-116.4335,2015-01-20,Aqua,MODIS,10.0,0,287.4,60,2015,1,2015-01-20
32.8479,-116.4417,2015-02-05,Aqua,MODIS,67.8,0,300.6,96,2015,2,2015-02-05
32.8493,-116.4423,2015-02-04,Terra,MODIS,10.0,0,292.4,55,2015,2,2015-02-04
32.8493,-116.4308,2015-02-05,Aqua,MODIS,30.1,0,297.0,82,2015,2,2015-02-05
32.8523,-116.4343,2015-01-05,Terra,MODIS,8.6,0,279.7,52,2015,1,2015-01-05
32.8722,-116.1244,2015-08-21,Aqua,MODIS,24.5,0,315.6,72,2015,8,2015-08-21
32.8741,-116.105,2015-08-21,Aqua,MODIS,117.7,0,316.9,97,2015,8,2015-08-21
32.8797,-116.1132,2015-08-21,Terra,MODIS,112.9,0,313.2,95,2015,8,2015-08-21
32.8972,-115.5832,2015-02-13,Aqua,MODIS,38.8,0,303.2,50,2015,2,2015-02-13
32.9099,-115.5942,2015-02-13,Aqua,MODIS,88.8,0,300.9,78,2015,2,2015-02-13
32.9118,-115.5881,2015-02-13,Aqua,MODIS,86.8,0,300.7,77,2015,2,2015-02-13
32.9581,-116.6139,2015-02-04,Aqua,MODIS,163.9,0,294.7,87,2015,2,2015-02-04
32.9648,-116.5842,2015-02-04,Aqua,MODIS,80.3,0,295.6,74,2015,2,2015-02-04
32.968,-116.5995,2015-02-04,Terra,MODIS,24.9,0,294.3,80,2015,2,2015-02-04
32.9712,-115.4089,2015-06-06,Terra,MODIS,122.5,0,307.8,79,2015,6,2015-06-06
32.9713,-115.404,2015-06-06,Terra,MODIS,101.2,0,307.6,73,2015,6,2015-06-06
32.9715,-116.6069,2015-02-05,Terra,MODIS,16.4,0,280.1,84,2015,2,2015-02-05
32.9716,-116.6219,2015-02-04,Aqua,MODIS,113.0,0,295.4,81,2015,2,2015-02-04
32.9753,-116.5857,2015-02-04,Terra,MODIS,17.8,0,295.9,74,2015,2,2015-02-04
32.9772,-116.5977,2015-02-04,Terra,MODIS,86.6,0,297.9,98,2015,2,2015-02-04
32.9772,-115.6131,2015-12-15,Aqua,MODIS,9.5,0,292.6,70,2015,12,2015-12-15
32.9786,-115.6024,2015-12-15,Aqua,MODIS,4.9,0,290.2,56,2015,12,2015-12-15
32.9791,-116.5884,2015-02-04,Aqua,MODIS,40.6,0,295.5,55,2015,2,2015-02-04
32.9829,-115.4558,2015-06-06,Terra,MODIS,121.7,0,307.9,80,2015,6,2015-06-06
32.9832,-115.4508,2015-06-06,Terra,MODIS,157.4,0,307.7,79,2015,6,2015-06-06
32.9837,-115.423,2015-05-25,Terra,MODIS,38.1,0,306.5,69,2015,5,2015-05-25
32.9973,-115.5497,2015-06-17,Aqua,MODIS,8.2,0,295.1,78,2015,6,2015-06-17
33.0241,-115.5271,2015-02-03,Aqua,MODIS,69.9,0,304.7,89,2015,2,2015-02-03
33.0515,-115.5589,2015-08-10,Terra,MODIS,44.1,0,315.4,92,2015,8,2015-08-10
33.053000000000004,-115.5698,2015-08-10,Terra,MODIS,30.0,0,313.4,84,2015,8,2015-08-10
33.1007,-116.0068,2015-11-17,Aqua,MODIS,21.9,0,301.4,77,2015,11,2015-11-17
33.103,-116.0008,2015-11-17,Aqua,MODIS,18.4,0,300.6,73,2015,11,2015-11-17
33.1042,-115.9891,2015-11-17,Aqua,MODIS,8.7,0,300.7,68,2015,11,2015-11-17
33.1062,-115.4902,2015-02-13,Aqua,MODIS,137.5,0,305.5,80,2015,2,2015-02-13
33.1192,-115.4551,2015-02-14,Aqua,MODIS,84.5,0,310.6,100,2015,2,2015-02-14
33.1207,-115.4443,2015-02-14,Aqua,MODIS,152.3,0,308.5,100,2015,2,2015-02-14
33.1593,-115.5839,2015-12-29,Aqua,MODIS,29.9,0,294.3,83,2015,12,2015-12-29
33.1609,-115.5702,2015-12-29,Aqua,MODIS,57.5,0,295.9,91,2015,12,2015-12-29
33.1681,-115.8603,2015-11-20,Aqua,MODIS,26.6,0,304.5,84,2015,11,2015-11-20
33.1685,-115.8641,2015-11-06,Aqua,MODIS,29.3,0,304.6,87,2015,11,2015-11-06
33.1701,-115.867,2015-10-26,Aqua,MODIS,48.3,0,312.5,90,2015,10,2015-10-26
33.2144,-117.2971,2015-11-19,Terra,MODIS,7.1,0,301.0,61,2015,11,2015-11-19
33.2276,-115.5196,2015-10-14,Aqua,MODIS,11.5,0,312.4,63,2015,10,2015-10-14
33.2509,-115.5398,2015-05-25,Aqua,MODIS,24.3,0,313.5,50,2015,5,2015-05-25
33.2539,-115.5115,2015-06-05,Aqua,MODIS,90.4,0,319.3,71,2015,6,2015-06-05
33.2554,-115.5074,2015-06-05,Aqua,MODIS,84.5,0,319.2,69,2015,6,2015-06-05
33.2718,-115.5604,2015-09-19,Aqua,MODIS,14.0,0,314.0,70,2015,9,2015-09-19
33.3055,-118.3222,2015-09-07,Terra,MODIS,13.5,3,305.6,66,2015,9,2015-09-07
33.312,-116.7601,2015-02-02,Aqua,MODIS,28.8,0,295.7,68,2015,2,2015-02-02
33.3142,-116.761,2015-02-06,Aqua,MODIS,83.7,0,295.8,60,2015,2,2015-02-06
33.3143,-116.7501,2015-02-03,Aqua,MODIS,11.9,0,297.9,57,2015,2,2015-02-03
33.316,-116.7402,2015-02-02,Aqua,MODIS,25.3,0,295.3,66,2015,2,2015-02-02
33.3205,-116.7465,2015-02-02,Terra,MODIS,53.8,0,293.4,86,2015,2,2015-02-02
33.3245,-116.7528,2015-02-03,Aqua,MODIS,13.4,0,294.5,62,2015,2,2015-02-03
33.3276,-116.7583,2015-02-06,Terra,MODIS,58.0,0,298.3,94,2015,2,2015-02-06
33.3284,-116.7518,2015-02-05,Terra,MODIS,71.9,0,293.9,58,2015,2,2015-02-05
33.329,-116.7691,2015-02-06,Terra,MODIS,50.5,0,297.5,92,2015,2,2015-02-06
33.3311,-116.7797,2015-02-19,Terra,MODIS,36.3,0,294.1,63,2015,2,2015-02-19
33.3311,-116.7435,2015-02-02,Terra,MODIS,15.8,0,290.6,64,2015,2,2015-02-02
33.3349,-116.7723,2015-02-19,Terra,MODIS,42.5,0,293.6,68,2015,2,2015-02-19
33.3458,-117.4813,2015-08-16,Aqua,MODIS,15.7,0,320.0,69,2015,8,2015-08-16
33.3516,-117.4725,2015-08-13,Aqua,MODIS,124.4,0,304.5,84,2015,8,2015-08-13
33.3823,-117.494,2015-08-05,Aqua,MODIS,140.3,0,315.3,100,2015,8,2015-08-05
33.384,-117.4998,2015-08-05,Aqua,MODIS,39.4,0,314.2,73,2015,8,2015-08-05
33.3841,-117.4779,2015-08-05,Aqua,MODIS,125.7,0,314.6,100,2015,8,2015-08-05
33.3856,-117.4837,2015-08-05,Aqua,MODIS,144.7,0,315.6,100,2015,8,2015-08-05
33.3924,-117.5268,2015-04-30,Terra,MODIS,26.0,0,285.8,52,2015,4,2015-04-30
33.3946,-117.5275,2015-04-30,Aqua,MODIS,35.9,0,312.6,62,2015,4,2015-04-30
33.3972,-117.5333,2015-04-30,Terra,MODIS,28.2,0,285.5,53,2015,4,2015-04-30
33.4007,-117.5079,2015-04-30,Terra,MODIS,208.8,0,311.2,100,2015,4,2015-04-30
33.404,-117.5253,2015-04-30,Terra,MODIS,141.2,0,308.9,98,2015,4,2015-04-30
33.4124,-114.7311,2015-12-23,Terra,MODIS,48.7,0,296.3,93,2015,12,2015-12-23
33.414,-114.7418,2015-12-23,Terra,MODIS,33.3,0,295.2,88,2015,12,2015-12-23
33.4177,-117.4906,2015-04-28,Aqua,MODIS,22.5,0,320.7,80,2015,4,2015-04-28
33.4197,-117.4785,2015-04-28,Aqua,MODIS,51.4,0,318.8,93,2015,4,2015-04-28
33.4217,-117.4664,2015-04-28,Aqua,MODIS,45.9,0,315.0,91,2015,4,2015-04-28
33.4262,-117.4179,2015-06-15,Aqua,MODIS,20.9,0,318.2,63,2015,6,2015-06-15
33.4271,-117.4927,2015-04-28,Aqua,MODIS,33.0,0,319.2,87,2015,4,2015-04-28
33.4291,-117.4806,2015-04-28,Aqua,MODIS,53.8,0,318.5,94,2015,4,2015-04-28
33.4311,-117.4685,2015-04-28,Aqua,MODIS,117.0,0,318.3,100,2015,4,2015-04-28
33.4324,-117.4867,2015-04-28,Aqua,MODIS,28.9,0,318.1,82,2015,4,2015-04-28
33.4344,-117.4746,2015-04-28,Aqua,MODIS,33.0,0,317.0,85,2015,4,2015-04-28
33.4365,-117.4625,2015-04-28,Aqua,MODIS,27.7,0,314.5,75,2015,4,2015-04-28
33.4503,-114.7219,2015-01-20,Aqua,MODIS,54.1,0,296.9,92,2015,1,2015-01-20
33.4519,-114.709,2015-01-20,Aqua,MODIS,49.4,0,296.9,90,2015,1,2015-01-20
33.4536,-114.7163,2015-01-20,Aqua,MODIS,82.0,0,299.5,96,2015,1,2015-01-20
33.4569,-114.7002,2015-02-05,Aqua,MODIS,16.7,0,305.9,59,2015,2,2015-02-05
33.4633,-114.718,2015-01-20,Aqua,MODIS,14.3,0,292.3,71,2015,1,2015-01-20
33.494,-115.8487,2015-01-20,Aqua,MODIS,9.6,0,283.2,72,2015,1,2015-01-20
33.5072,-116.1719,2015-11-14,Terra,MODIS,13.3,0,302.5,73,2015,11,2015-11-14
33.5167,-116.1132,2015-07-07,Aqua,MODIS,69.6,0,313.3,64,2015,7,2015-07-07
33.5209,-116.1107,2015-07-07,Aqua,MODIS,63.6,0,313.0,62,2015,7,2015-07-07
33.5399,-114.6723,2015-02-06,Terra,MODIS,17.1,0,296.8,76,2015,2,2015-02-06
33.5488,-114.6704,2015-02-06,Terra,MODIS,129.7,0,300.7,100,2015,2,2015-02-06
33.5664,-116.1822,2015-06-01,Aqua,MODIS,174.8,0,319.2,100,2015,6,2015-06-01
33.5675,-116.6005,2015-08-10,Aqua,MODIS,465.7,0,312.8,100,2015,8,2015-08-10
33.5691,-116.1678,2015-06-01,Aqua,MODIS,213.8,0,317.1,100,2015,6,2015-06-01
33.5697,-116.5637,2015-08-10,Aqua,MODIS,1832.9,0,318.7,100,2015,8,2015-08-10
33.5713,-116.1782,2015-06-01,Aqua,MODIS,463.3,0,319.2,100,2015,6,2015-06-01
33.5738,-116.1637,2015-06-01,Aqua,MODIS,105.9,0,311.9,99,2015,6,2015-06-01
33.5774,-114.7015,2015-06-02,Terra,MODIS,48.3,0,320.5,56,2015,6,2015-06-02
33.5802,-116.0355,2015-12-21,Aqua,MODIS,15.3,0,285.6,50,2015,12,2015-12-21
33.5804,-116.573,2015-08-10,Aqua,MODIS,839.4,0,310.1,100,2015,8,2015-08-10
33.5875,-116.042,2015-12-21,Terra,MODIS,7.2,0,290.5,56,2015,12,2015-12-21
33.5926,-114.6924,2015-11-23,Terra,MODIS,23.9,0,299.1,81,2015,11,2015-11-23
33.5941,-114.7041,2015-11-23,Terra,MODIS,12.9,0,299.6,72,2015,11,2015-11-23
33.5952,-114.6853,2015-03-05,Terra,MODIS,11.4,0,298.2,51,2015,3,2015-03-05
33.5953,-114.6877,2015-03-03,Terra,MODIS,15.2,0,293.2,77,2015,3,2015-03-03
33.5976,-114.7042,2015-07-06,Terra,MODIS,55.0,0,312.2,71,2015,7,2015-07-06
33.5979,-114.6898,2015-03-10,Terra,MODIS,12.9,0,307.3,65,2015,3,2015-03-10
33.5988,-114.6853,2015-04-29,Terra,MODIS,23.8,0,317.7,63,2015,4,2015-04-29
33.5996,-114.7005,2015-03-10,Terra,MODIS,8.4,0,308.5,53,2015,3,2015-03-10
33.6011,-114.6781,2015-03-26,Terra,MODIS,11.7,0,311.2,51,2015,3,2015-03-26
33.6016,-114.677,2015-05-04,Terra,MODIS,22.3,0,305.7,59,2015,5,2015-05-04
33.6038,-114.6912,2015-01-14,Terra,MODIS,6.2,0,292.9,64,2015,1,2015-01-14
33.6042,-114.6742,2015-04-18,Terra,MODIS,16.6,0,316.3,56,2015,4,2015-04-18
33.6067,-114.6853,2015-02-06,Terra,MODIS,9.5,0,300.1,63,2015,2,2015-02-06
33.6266,-116.1574,2015-06-18,Aqua,MODIS,30.9,0,330.3,71,2015,6,2015-06-18
33.6285,-116.1375,2015-06-18,Aqua,MODIS,341.2,0,329.9,100,2015,6,2015-06-18
33.6328,-116.1435,2015-06-18,Aqua,MODIS,196.6,0,330.5,100,2015,6,2015-06-18
33.6332,-117.4076,2015-02-25,Terra,MODIS,72.4,0,293.1,87,2015,2,2015-02-25
33.6355,-117.4344,2015-02-25,Aqua,MODIS,60.3,0,296.6,85,2015,2,2015-02-25
33.6366,-117.425,2015-02-25,Terra,MODIS,76.9,0,293.7,88,2015,2,2015-02-25
33.6388,-117.4173,2015-02-25,Aqua,MODIS,147.8,0,297.1,98,2015,2,2015-02-25
33.6388,-116.0884,2015-03-24,Terra,MODIS,15.9,0,306.7,75,2015,3,2015-03-24
33.6531,-116.1236,2015-05-29,Terra,MODIS,13.2,0,319.8,60,2015,5,2015-05-29
33.6593,-114.5999,2015-02-02,Terra,MODIS,24.1,0,291.3,70,2015,2,2015-02-02
33.6643,-117.2916,2015-09-25,Terra,MODIS,11.7,0,311.8,60,2015,9,2015-09-25
33.7641,-117.7295,2015-07-13,Aqua,MODIS,23.3,0,315.0,70,2015,7,2015-07-13
33.7705,-114.4376,2015-12-21,Terra,MODIS,30.8,0,286.9,81,2015,12,2015-12-21
33.773,-114.4513,2015-12-21,Terra,MODIS,24.8,0,287.3,78,2015,12,2015-12-21
33.7759,-118.2836,2015-01-21,Terra,MODIS,14.8,0,294.8,73,2015,1,2015-01-21
33.8094,-115.4173,2015-02-04,Terra,MODIS,13.2,0,300.0,60,2015,2,2015-02-04
33.81,-114.4397,2015-11-03,Aqua,MODIS,30.7,0,298.2,74,2015,11,2015-11-03
33.8246,-114.5284,2015-11-22,Aqua,MODIS,12.7,0,302.5,62,2015,11,2015-11-22
33.8252,-114.4771,2015-08-29,Terra,MODIS,36.6,0,310.5,54,2015,8,2015-08-29
33.8287,-114.5233,2015-11-21,Aqua,MODIS,45.8,0,297.4,68,2015,11,2015-11-21
33.8303,-114.5308,2015-11-22,Terra,MODIS,42.3,0,289.5,100,2015,11,2015-11-22
33.8322,-114.5639,2015-11-21,Aqua,MODIS,87.5,0,300.4,81,2015,11,2015-11-21
33.8323,-114.5187,2015-11-22,Terra,MODIS,25.7,0,285.8,100,2015,11,2015-11-22
33.8336,-114.5302,2015-11-22,Aqua,MODIS,12.5,0,304.0,62,2015,11,2015-11-22
33.8357,-114.5617,2015-11-21,Aqua,MODIS,109.4,0,300.3,83,2015,11,2015-11-21
33.8397,-114.5331,2015-11-22,Terra,MODIS,11.4,0,285.1,66,2015,11,2015-11-22
33.8401,-114.5309,2015-11-21,Aqua,MODIS,224.0,0,299.8,92,2015,11,2015-11-21
33.8435,-114.5284,2015-11-21,Aqua,MODIS,182.9,0,299.0,89,2015,11,2015-11-21
33.8451,-118.2896,2015-12-12,Terra,MODIS,12.3,0,293.6,76,2015,12,2015-12-12
33.847,-118.3009,2015-12-12,Terra,MODIS,60.4,0,293.4,95,2015,12,2015-12-12
33.8731,-117.6706,2015-07-15,Terra,MODIS,10.0,0,290.8,71,2015,7,2015-07-15
33.8992,-117.6312,2015-04-19,Terra,MODIS,40.9,0,290.9,100,2015,4,2015-04-19
33.901,-117.6134,2015-04-19,Aqua,MODIS,18.8,0,284.7,89,2015,4,2015-04-19
33.9018,-117.6168,2015-04-19,Terra,MODIS,334.5,0,299.4,100,2015,4,2015-04-19
33.9044,-117.6024,2015-04-19,Terra,MODIS,93.8,0,291.7,100,2015,4,2015-04-19
33.9046,-117.6057,2015-04-19,Aqua,MODIS,10.8,0,283.9,66,2015,4,2015-04-19
33.9066,-117.6175,2015-04-19,Aqua,MODIS,14.9,0,285.4,81,2015,4,2015-04-19
33.909,-114.5023,2015-02-04,Aqua,MODIS,23.2,0,296.7,54,2015,2,2015-02-04
33.9094,-117.6339,2015-04-19,Terra,MODIS,38.1,0,290.3,100,2015,4,2015-04-19
33.912,-117.6195,2015-04-19,Terra,MODIS,214.6,0,296.2,100,2015,4,2015-04-19
33.9145,-117.6051,2015-04-19,Terra,MODIS,169.2,0,292.6,100,2015,4,2015-04-19
33.9159,-117.6153,2015-04-19,Aqua,MODIS,14.7,0,286.0,81,2015,4,2015-04-19
33.921,-117.6126,2015-04-19,Terra,MODIS,54.2,0,287.5,100,2015,4,2015-04-19
33.9487,-114.464,2015-06-15,Aqua,MODIS,25.4,0,322.0,77,2015,6,2015-06-15
34.0082,-117.6312,2015-01-25,Terra,MODIS,26.4,0,288.4,100,2015,1,2015-01-25
34.0097,-117.6197,2015-01-25,Terra,MODIS,10.9,0,287.7,73,2015,1,2015-01-25
34.0101,-117.6233,2015-01-25,Aqua,MODIS,30.4,0,284.6,57,2015,1,2015-01-25
34.014,-117.6265,2015-01-25,Terra,MODIS,18.2,0,297.4,60,2015,1,2015-01-25
34.0143,-119.685,2015-02-11,Terra,MODIS,15.8,0,295.8,55,2015,2,2015-02-11
34.0152,-117.5376,2015-05-27,Terra,MODIS,5.0,0,304.4,55,2015,5,2015-05-27
34.0175,-117.6161,2015-01-25,Aqua,MODIS,32.6,0,286.3,62,2015,1,2015-01-25
34.0178,-118.0805,2015-08-16,Aqua,MODIS,45.1,0,321.1,95,2015,8,2015-08-16
34.0267,-118.0824,2015-08-16,Aqua,MODIS,382.4,0,328.8,100,2015,8,2015-08-16
34.0277,-118.4765,2015-11-02,Aqua,MODIS,7.5,0,297.3,66,2015,11,2015-11-02
34.0282,-118.0717,2015-08-16,Aqua,MODIS,111.0,0,316.7,94,2015,8,2015-08-16
34.0336,-114.3885,2015-11-28,Terra,MODIS,11.6,0,289.5,68,2015,11,2015-11-28
34.0356,-118.0842,2015-08-16,Aqua,MODIS,10.5,0,319.5,59,2015,8,2015-08-16
34.0374,-117.3762,2015-08-02,Aqua,MODIS,9.9,0,318.1,65,2015,8,2015-08-02
34.0428,-117.3731,2015-07-14,Terra,MODIS,9.8,0,317.1,76,2015,7,2015-07-14
34.0434,-117.3741,2015-05-11,Terra,MODIS,5.6,0,305.9,52,2015,5,2015-05-11
34.0436,-117.3757,2015-07-30,Terra,MODIS,9.3,0,309.8,75,2015,7,2015-07-30
34.0441,-117.3679,2015-05-27,Terra,MODIS,6.4,0,307.4,61,2015,5,2015-05-27
34.0769,-116.8092,2015-06-24,Aqua,MODIS,77.9,0,309.0,95,2015,6,2015-06-24
34.0792,-116.7959,2015-06-24,Aqua,MODIS,500.0,0,321.9,100,2015,6,2015-06-24
34.0808,-116.7819,2015-06-26,Aqua,MODIS,18.6,0,280.5,90,2015,6,2015-06-26
34.0813,-116.7837,2015-06-24,Aqua,MODIS,67.0,0,306.5,93,2015,6,2015-06-24
34.0846,-116.7765,2015-06-26,Aqua,MODIS,12.0,0,275.9,73,2015,6,2015-06-26
34.0849,-116.7677,2015-06-25,Terra,MODIS,97.0,0,311.1,92,2015,6,2015-06-25
34.086,-116.8074,2015-06-25,Aqua,MODIS,126.6,0,306.4,89,2015,6,2015-06-25
34.086,-116.7877,2015-06-26,Aqua,MODIS,14.9,0,275.8,80,2015,6,2015-06-26
34.0864,-116.7834,2015-06-25,Terra,MODIS,259.1,0,313.5,100,2015,6,2015-06-25
34.0867,-117.5359,2015-01-13,Aqua,MODIS,3.5,0,294.9,56,2015,1,2015-01-13
34.087,-116.8094,2015-06-24,Aqua,MODIS,791.4,0,325.3,100,2015,6,2015-06-24
34.0879,-116.7986,2015-06-25,Terra,MODIS,54.5,0,309.0,76,2015,6,2015-06-25
34.088,-116.8277,2015-06-23,Aqua,MODIS,181.5,0,304.6,79,2015,6,2015-06-23
34.088,-116.7978,2015-06-25,Terra,MODIS,70.5,0,291.0,100,2015,6,2015-06-25
34.0882,-117.535,2015-03-09,Aqua,MODIS,5.9,0,307.0,68,2015,3,2015-03-09
34.0883,-116.7933,2015-06-26,Terra,MODIS,80.9,0,288.7,99,2015,6,2015-06-26
