fire_id,fire_date,fire_latitude,fire_longitude,fire_frp,confidence,station_id,station_name,station_distance_km,fire_month,fire_year,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
12,2019-06-25,32.6517,-114.6249,24.5,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.583127017911,6,2019,78.91333333333331,107.1,96.11999999999999,0.54,27,7.413333333333331,24.1,48.62333333333334,123.3020833333333
13,2019-06-25,32.6565,-114.6376,23.2,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.204462516863,6,2019,78.91333333333331,107.1,96.11999999999999,0.54,27,7.413333333333331,24.1,48.62333333333334,123.3020833333333
14,2019-01-07,32.6584,-116.2738,11.0,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1064.2351239734442,1,2019,42.38333333333333,57.0,54.949999999999996,0.94,5,7.066666666666666,28.9,29.316666666666666,40.753205128205124
15,2019-11-23,32.6613,-115.6377,15.1,61,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.4128591762585,11,2019,59.839285714285715,88.0,78.91071428571429,0.0,28,5.664285714285714,25.1,30.85,598.3928571428571
16,2019-11-23,32.6739,-115.6576,165.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1106.9024950492217,11,2019,59.839285714285715,88.0,78.91071428571429,0.0,28,5.664285714285714,25.1,30.85,598.3928571428571
17,2019-06-26,32.6891,-115.3949,14.3,62,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1125.1630427909856,6,2019,79.66,107.1,96.69,0.37,28,7.3199999999999985,24.1,48.436666666666675,169.48936170212767
18,2019-02-23,32.6949,-115.6076,51.5,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.8408566554865,2,2019,47.516666666666666,73.0,58.70000000000001,5.869999999999999,21,6.976666666666666,31.1,35.39333333333334,7.95924064768286
19,2019-02-23,32.6964,-115.5943,65.7,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.6995802590363,2,2019,47.516666666666666,73.0,58.70000000000001,5.869999999999999,21,6.976666666666666,31.1,35.39333333333334,7.95924064768286
20,2019-06-09,32.7232,-115.6407,35.0,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1104.0513523894992,6,2019,68.93,102.0,83.89,3.06,20,8.003333333333334,29.9,47.79,21.81329113924051
21,2019-06-02,32.7403,-115.5926,56.0,94,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1106.196528728736,6,2019,66.43333333333332,97.0,81.60333333333332,3.0599999999999996,20,7.336666666666667,29.9,47.78,21.02320675105485
22,2019-10-23,32.7406,-114.4539,10.6,50,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1194.3749764573101,10,2019,66.03448275862068,100.9,83.2,0.16999999999999998,27,6.568965517241378,21.0,37.296551724137935,244.57215836526177
23,2019-02-08,32.7551,-115.4735,119.6,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1113.8661510560662,2,2019,50.11666666666667,73.0,61.836666666666666,8.28,16,6.2233333333333345,34.0,40.77333333333333,5.980509148766906
24,2019-02-08,32.7627,-115.4406,45.0,66,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1115.7169545792233,2,2019,50.11666666666667,73.0,61.836666666666666,8.28,16,6.2233333333333345,34.0,40.77333333333333,5.980509148766906
25,2019-01-25,32.7672,-114.4051,36.2,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1196.2827931175705,1,2019,47.74583333333334,70.0,58.387499999999996,6.27,11,6.675,34.0,38.949999999999996,7.495421245421247
26,2019-01-26,32.7696,-115.7064,16.8,84,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1095.357107473892,1,2019,47.888000000000005,73.0,58.972,6.27,12,6.648,34.0,38.70399999999999,7.517739403453691
27,2019-01-25,32.7782,-114.3613,44.1,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1198.994687985825,1,2019,47.74583333333334,70.0,58.387499999999996,6.27,11,6.675,34.0,38.949999999999996,7.495421245421247
28,2019-01-25,32.7815,-114.4019,102.7,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1195.4546991343936,1,2019,47.74583333333334,70.0,58.387499999999996,6.27,11,6.675,34.0,38.949999999999996,7.495421245421247
29,2019-01-25,32.792,-114.3587,53.7,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1198.1606472414728,1,2019,47.74583333333334,70.0,58.387499999999996,6.27,11,6.675,34.0,38.949999999999996,7.495421245421247
30,2019-02-17,32.8348,-114.4625,258.8,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.5011896260703,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
31,2019-02-16,32.8363,-114.4664,41.1,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.071650407891,2,2019,48.476666666666674,73.0,59.510000000000005,8.01,18,6.4,34.0,38.63666666666667,5.977394163584054
32,2019-02-17,32.837,-114.4235,102.3,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1189.493957387685,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
33,2019-02-16,32.8379,-114.4737,19.3,56,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.359519632845,2,2019,48.476666666666674,73.0,59.510000000000005,8.01,18,6.4,34.0,38.63666666666667,5.977394163584054
34,2019-02-17,32.8456,-114.4416,25.0,61,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.3743046844584,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
35,2019-02-17,32.8475,-114.4617,26.1,64,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.6014436603969,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
36,2019-11-10,32.8504,-115.6961,72.1,97,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1089.4275458979148,11,2019,61.214285714285715,90.0,80.32142857142857,0.02,27,5.917857142857143,25.1,29.139285714285712,510.1190476190476
37,2019-02-17,32.851,-114.4639,78.8,74,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.157598409762,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
38,2019-11-10,32.8524,-115.6842,7.5,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1090.145674980544,11,2019,61.214285714285715,90.0,80.32142857142857,0.02,27,5.917857142857143,25.1,29.139285714285712,510.1190476190476
39,2019-02-17,32.8576,-114.44,33.7,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.5947525141496,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
40,2019-02-17,32.8586,-114.4714,139.5,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1183.9732966069337,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
41,2019-02-17,32.8596,-114.4602,33.2,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.8049386258326,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
42,2019-02-17,32.8607,-114.4324,75.0,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.9769469228156,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
43,2019-02-19,32.8615,-114.4565,8.2,59,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.960846416474,2,2019,48.03000000000001,73.0,59.35,6.27,19,6.583333333333334,31.1,37.22666666666667,7.540031397174257
44,2019-02-17,32.8672,-114.4652,128.4,97,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1183.8233413213868,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
45,2019-02-17,32.8696,-114.4383,48.5,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.8243321595564,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
46,2019-04-10,32.8698,-116.4429,70.2,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1034.1861539954682,4,2019,55.626666666666665,75.9,67.77333333333334,2.6299999999999994,17,7.633333333333332,26.0,42.34666666666667,20.37606837606838
47,2019-02-17,32.8716,-114.4586,75.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.0251333360532,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
48,2019-02-17,32.8773,-114.4524,92.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.0966653307567,2,2019,48.25,73.0,59.413333333333334,6.380000000000001,18,6.1833333333333345,31.1,38.309999999999995,7.445987654320987
49,2019-04-10,32.8814,-116.4443,51.2,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1033.0830672467155,4,2019,55.626666666666665,75.9,67.77333333333334,2.6299999999999994,17,7.633333333333332,26.0,42.34666666666667,20.37606837606838
50,2019-01-23,32.8989,-115.6161,75.3,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1091.404365319373,1,2019,47.59090909090909,64.9,57.649999999999984,6.27,9,6.768181818181817,34.0,39.42272727272727,7.471100328243187
51,2019-01-23,32.9066,-115.5828,121.6,84,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1093.2745488822773,1,2019,47.59090909090909,64.9,57.649999999999984,6.27,9,6.768181818181817,34.0,39.42272727272727,7.471100328243187
52,2019-10-06,32.9143,-116.5709,14.9,62,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1021.4941475002041,10,2019,70.48666666666666,100.9,87.36666666666666,0.43000000000000005,25,6.596666666666667,21.0,44.413333333333334,132.99371069182388
53,2019-10-24,32.9265,-115.5479,52.0,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1094.282489535012,10,2019,66.1448275862069,100.9,83.2,0.16999999999999998,27,6.727586206896549,21.0,36.94137931034483,244.9808429118774
54,2019-01-24,32.9344,-115.472,38.5,90,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1099.3922889828639,1,2019,47.5304347826087,64.9,57.88260869565216,6.27,10,6.656521739130433,34.0,39.08695652173913,7.461606716265103
55,2019-01-24,32.9358,-115.4613,18.5,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1100.0928404817996,1,2019,47.5304347826087,64.9,57.88260869565216,6.27,10,6.656521739130433,34.0,39.08695652173913,7.461606716265103
56,2019-12-19,32.9504,-116.5934,13.7,70,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1016.8002890268839,12,2019,49.366666666666674,78.1,60.34666666666668,3.92,18,6.486666666666666,35.0,40.086666666666666,12.280265339966835
57,2019-01-29,32.9528,-116.6078,37.9,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1015.6035851932008,1,2019,48.660714285714285,73.0,60.475,6.27,15,6.489285714285714,34.0,38.55714285714286,7.639044628840548
58,2019-01-29,32.9544,-116.5925,138.8,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1016.5130389351872,1,2019,48.660714285714285,73.0,60.475,6.27,15,6.489285714285714,34.0,38.55714285714286,7.639044628840548
59,2019-02-07,33.0232,-115.3318,30.4,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1103.015246363256,2,2019,50.39333333333333,73.0,61.86,8.290000000000001,15,6.266666666666668,34.0,41.22666666666666,6.006356773937227
60,2019-02-18,33.0251,-115.3361,15.6,76,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1102.5314419343506,2,2019,48.2,73.0,59.31666666666667,6.370000000000001,19,6.300000000000001,31.1,37.96666666666667,7.449768160741885
61,2019-10-25,33.0381,-115.6265,9.8,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1079.2698279391564,10,2019,65.92068965517241,100.9,82.72413793103446,0.16999999999999998,27,6.779310344827585,21.0,36.07241379310344,244.15070242656446
62,2019-03-13,33.0492,-115.3343,49.9,94,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1100.7530486428034,3,2019,47.98333333333333,68.0,56.84333333333333,6.59,13,9.396666666666667,38.1,37.029999999999994,7.1723966118584945
63,2019-10-25,33.0526,-116.7472,11.8,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",997.3517085658815,10,2019,65.92068965517241,100.9,82.72413793103446,0.16999999999999998,27,6.779310344827585,21.0,36.07241379310344,244.15070242656446
64,2019-08-12,33.0527,-115.5898,10.1,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1080.868911226993,8,2019,82.84666666666668,107.1,99.09666666666666,0.02,29,5.593333333333332,18.1,53.260000000000005,690.3888888888889
65,2019-03-13,33.0582,-115.336,23.9,76,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1099.9059893371632,3,2019,47.98333333333333,68.0,56.84333333333333,6.59,13,9.396666666666667,38.1,37.029999999999994,7.1723966118584945
66,2019-02-07,33.0765,-115.3883,10.9,56,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1094.4018344543829,2,2019,50.39333333333333,73.0,61.86,8.290000000000001,15,6.266666666666668,34.0,41.22666666666666,6.006356773937227
67,2019-01-23,33.0802,-115.4408,175.7,89,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1090.0555973900214,1,2019,47.59090909090909,64.9,57.649999999999984,6.27,9,6.768181818181817,34.0,39.42272727272727,7.471100328243187
68,2019-01-23,33.0819,-115.4374,220.6,92,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1090.181652765073,1,2019,47.59090909090909,64.9,57.649999999999984,6.27,9,6.768181818181817,34.0,39.42272727272727,7.471100328243187
69,2019-01-23,33.0878,-115.4085,153.9,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1091.9404254283108,1,2019,47.59090909090909,64.9,57.649999999999984,6.27,9,6.768181818181817,34.0,39.42272727272727,7.471100328243187
70,2019-01-23,33.0892,-115.405,101.4,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1092.0992799576436,1,2019,47.59090909090909,64.9,57.649999999999984,6.27,9,6.768181818181817,34.0,39.42272727272727,7.471100328243187
71,2019-10-23,33.0899,-115.7576,15.6,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1065.1641606780966,10,2019,66.03448275862068,100.9,83.2,0.16999999999999998,27,6.568965517241378,21.0,37.296551724137935,244.57215836526177
72,2019-07-30,33.0899,-115.7515,32.7,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1065.6227189140632,7,2019,82.53333333333332,107.1,97.96666666666667,0.0,30,5.596666666666668,17.1,52.276666666666664,825.3333333333331
73,2019-10-23,33.0914,-115.747,7.9,50,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1065.8387154146444,10,2019,66.03448275862068,100.9,83.2,0.16999999999999998,27,6.568965517241378,21.0,37.296551724137935,244.57215836526177
74,2019-08-31,33.139,-115.56,8.9,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1076.186557666275,8,2019,82.4,109.9,99.78,0.02,29,5.323333333333333,18.1,53.836666666666666,686.6666666666666
75,2019-07-05,33.1437,-115.3344,68.4,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1093.2568345194686,7,2019,79.99333333333334,107.1,96.56666666666668,0.0,30,7.353333333333334,24.1,45.71333333333335,799.9333333333334
76,2019-07-05,33.1451,-115.3274,79.6,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1093.6924087782643,7,2019,79.99333333333334,107.1,96.56666666666668,0.0,30,7.353333333333334,24.1,45.71333333333335,799.9333333333334
77,2019-02-09,33.1728,-115.5653,59.5,96,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1073.0687606292684,2,2019,49.733333333333334,73.0,61.53666666666666,6.640000000000001,17,5.783333333333334,34.0,40.21333333333333,7.378832838773492
78,2019-02-09,33.1743,-115.5546,73.7,98,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1073.7708543144138,2,2019,49.733333333333334,73.0,61.53666666666666,6.640000000000001,17,5.783333333333334,34.0,40.21333333333333,7.378832838773492
79,2019-05-11,33.1898,-115.462,49.1,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1079.6833663934121,5,2019,66.90333333333334,93.0,83.61333333333333,0.05,28,6.246666666666667,18.1,44.57000000000001,446.0222222222222
80,2019-05-11,33.192,-115.4681,54.8,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1079.0357709112707,5,2019,66.90333333333334,93.0,83.61333333333333,0.05,28,6.246666666666667,18.1,44.57000000000001,446.0222222222222
81,2019-02-08,33.229,-115.5184,118.3,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1072.1979834717856,2,2019,50.11666666666667,73.0,61.836666666666666,8.28,16,6.2233333333333345,34.0,40.77333333333333,5.980509148766906
82,2019-08-26,33.2292,-115.551,23.0,67,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1069.661610576094,8,2019,82.46666666666667,109.9,99.89000000000001,0.02,29,5.363333333333332,18.1,53.02333333333332,687.2222222222222
83,2019-08-26,33.2387,-115.5487,25.2,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1069.0820819575977,8,2019,82.46666666666667,109.9,99.89000000000001,0.02,29,5.363333333333332,18.1,53.02333333333332,687.2222222222222
84,2019-02-11,33.2566,-117.0261,18.0,52,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",960.5426223901829,2,2019,49.22666666666667,73.0,61.03999999999999,6.680000000000001,17,5.963333333333334,34.0,39.45333333333334,7.260570304818092
85,2019-02-08,33.2581,-117.0371,15.1,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",959.6725910631814,2,2019,50.11666666666667,73.0,61.836666666666666,8.28,16,6.2233333333333345,34.0,40.77333333333333,5.980509148766906
86,2019-10-25,33.2609,-117.0271,10.2,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",960.095254933167,10,2019,65.92068965517241,100.9,82.72413793103446,0.16999999999999998,27,6.779310344827585,21.0,36.07241379310344,244.15070242656446
87,2019-10-25,33.2625,-117.0221,63.9,93,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",960.2893570724563,10,2019,65.92068965517241,100.9,82.72413793103446,0.16999999999999998,27,6.779310344827585,21.0,36.07241379310344,244.15070242656446
88,2019-10-25,33.2633,-117.0135,106.9,99,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",960.7963729067424,10,2019,65.92068965517241,100.9,82.72413793103446,0.16999999999999998,27,6.779310344827585,21.0,36.07241379310344,244.15070242656446
89,2019-10-25,33.2649,-117.0085,94.0,98,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",960.9912545041605,10,2019,65.92068965517241,100.9,82.72413793103446,0.16999999999999998,27,6.779310344827585,21.0,36.07241379310344,244.15070242656446
90,2019-01-21,33.2653,-117.0217,8.5,55,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",960.0687350650053,1,2019,47.57,64.9,57.30499999999999,6.06,8,6.9399999999999995,34.0,39.730000000000004,7.722402597402598
91,2019-06-10,33.296,-116.9951,131.6,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",959.1520857337914,6,2019,69.05666666666667,102.0,83.95666666666666,3.0599999999999996,20,8.073333333333334,29.9,47.64000000000001,21.853375527426163
92,2019-04-18,33.2996,-115.5634,37.9,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1063.099759979867,4,2019,57.22666666666666,82.0,68.83999999999999,2.66,17,7.963333333333335,26.0,44.49666666666667,20.73429951690821
93,2019-07-25,33.3011,-115.5303,14.7,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1065.5511117497874,7,2019,80.57,102.0,95.43333333333334,0.0,30,5.753333333333334,22.0,51.46666666666666,805.6999999999999
94,2019-08-20,33.3797,-117.4455,20.1,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",921.977286917668,8,2019,82.88666666666668,109.9,100.35333333333332,0.02,29,5.506666666666666,18.1,52.54,690.7222222222223
95,2019-10-21,33.3838,-117.3564,11.9,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",927.3700438934547,10,2019,66.23793103448276,100.9,83.31379310344828,0.16999999999999998,27,6.368965517241378,21.0,37.55862068965517,245.32567049808426
96,2019-08-20,33.386,-117.4648,32.0,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",920.1677056008537,8,2019,82.88666666666668,109.9,100.35333333333332,0.02,29,5.506666666666666,18.1,52.54,690.7222222222223
97,2019-08-20,33.3877,-117.4538,34.1,85,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",920.7198722144456,8,2019,82.88666666666668,109.9,100.35333333333332,0.02,29,5.506666666666666,18.1,52.54,690.7222222222223
98,2019-07-24,33.4078,-117.4792,50.3,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",917.2691682532552,7,2019,80.50666666666666,100.9,95.36666666666666,0.0,30,5.733333333333333,22.0,51.36999999999999,805.0666666666666
99,2019-07-24,33.4087,-117.4716,27.4,83,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",917.6754584585215,7,2019,80.50666666666666,100.9,95.36666666666666,0.0,30,5.733333333333333,22.0,51.36999999999999,805.0666666666666
100,2019-07-19,33.4273,-117.4886,12.3,50,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",914.8998094253295,7,2019,80.68666666666667,107.1,95.70333333333335,0.0,30,6.586666666666668,24.1,48.57333333333333,806.8666666666667
101,2019-08-02,33.4386,-117.4784,23.9,79,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",914.5326694459701,8,2019,82.88333333333334,107.1,98.64666666666666,0.0,30,5.593333333333332,17.1,53.2,828.8333333333334
102,2019-08-02,33.44,-117.4671,13.7,56,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",915.1338735233668,8,2019,82.88333333333334,107.1,98.64666666666666,0.0,30,5.593333333333332,17.1,53.2,828.8333333333334
103,2019-10-14,33.446,-116.0621,112.8,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1013.1925557182906,10,2019,68.46896551724139,100.9,85.49655172413792,0.43000000000000005,24,6.8034482758620705,21.0,40.0551724137931,129.18672739102146
104,2019-07-16,33.5153,-116.7874,74.8,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",954.4462183968545,7,2019,80.64333333333335,107.1,96.07333333333332,0.0,30,6.633333333333332,24.1,48.75666666666667,806.4333333333334
105,2019-09-05,33.5259,-117.2672,7.9,65,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",920.5594806926586,9,2019,81.97,109.9,99.52999999999999,0.02,29,5.336666666666667,18.1,52.81333333333335,683.0833333333333
106,2019-09-05,33.5263,-117.2756,16.3,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",919.9635454311795,9,2019,81.97,109.9,99.52999999999999,0.02,29,5.336666666666667,18.1,52.81333333333335,683.0833333333333
107,2019-09-05,33.5287,-117.2616,16.4,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",920.6852487350153,9,2019,81.97,109.9,99.52999999999999,0.02,29,5.336666666666667,18.1,52.81333333333335,683.0833333333333
108,2019-03-22,33.5291,-116.0853,42.0,92,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1004.6783684372064,3,2019,50.883333333333326,75.9,61.85000000000001,4.59,15,8.646666666666667,38.1,38.01333333333333,10.849324804548685
