Date,Latitude,Longitude,FRP,Avg_Temp,Max_Temp,Total_Rain,Dry_Days,Max_Wind
2015-06-21,38.6204,-119.6842,11944.2,79.25,109.9,0.01,29,22.9
2015-06-21,38.6245,-119.69,8106.7,79.25,109.9,0.01,29,22.9
2015-06-18,34.1568,-116.8471,5949.4,77.63666666666664,109.9,0.17,28,22.9
2015-08-13,40.9064,-123.3863,5567.1,82.70666666666666,111.9,0.0,30,17.1
2015-06-18,34.1488,-116.8287,5473.7,77.63666666666664,109.9,0.17,28,22.9
