fire_id,fire_date,fire_latitude,fire_longitude,fire_frp,confidence,station_id,station_name,station_distance_km,fire_month,fire_year,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
1,2016-06-15,32.5476,-114.7506,191.2,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.8701383229186,6,2016,76.08999999999999,106.0,92.16333333333333,0.22,28,7.159999999999999,22.0,45.120000000000005,237.78124999999997
4,2016-06-20,32.5843,-116.5993,44.9,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1048.6558286250374,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
5,2016-06-20,32.5858,-116.5875,22.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.3071743191126,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
6,2016-06-20,32.5862,-116.5366,33.7,64,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1052.6686258120865,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
7,2016-06-20,32.5881,-116.558,140.3,96,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.0695894685684,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
8,2016-06-20,32.5887,-116.5631,11.2,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.6758952393293,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
9,2016-06-19,32.5894,-116.6379,44.7,85,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1045.6420476787005,6,2016,74.28666666666666,106.0,89.92999999999999,1.49,26,6.9799999999999995,21.0,46.07999999999999,46.72117400419287
10,2016-06-20,32.5909,-116.5766,65.0,88,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.5802450537615,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
11,2016-06-19,32.5924,-116.6218,206.2,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1046.4415672641321,6,2016,74.28666666666666,106.0,89.92999999999999,1.49,26,6.9799999999999995,21.0,46.07999999999999,46.72117400419287
12,2016-06-20,32.5927,-116.5583,203.8,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.6417340421115,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
13,2016-06-20,32.5943,-116.541,210.2,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.6568750844935,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
14,2016-06-20,32.5961,-116.5228,200.9,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1052.7172579222101,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
15,2016-06-20,32.5967,-116.5776,26.4,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1048.998835210191,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
16,2016-06-20,32.5982,-116.5652,98.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.6932603170371,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
17,2016-06-20,32.5985,-116.5341,131.9,95,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.7472697733006,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
18,2016-06-19,32.6002,-116.6407,271.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1044.494446920443,6,2016,74.28666666666666,106.0,89.92999999999999,1.49,26,6.9799999999999995,21.0,46.07999999999999,46.72117400419287
19,2016-06-20,32.6004,-116.5552,628.2,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.166537628612,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
20,2016-06-20,32.6023,-116.5762,54.5,68,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1048.5953685241077,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
21,2016-06-19,32.6033,-116.624,529.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1045.3256169728754,6,2016,74.28666666666666,106.0,89.92999999999999,1.49,26,6.9799999999999995,21.0,46.07999999999999,46.72117400419287
22,2016-07-18,32.6037,-114.6771,126.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.2120888498935,7,2016,81.70666666666668,109.0,97.9,1.54,28,6.0299999999999985,19.0,49.20333333333333,49.82113821138212
23,2016-06-20,32.604,-116.5612,331.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.4464095943706,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
24,2016-07-18,32.6054,-114.6879,22.5,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.2297999934856,7,2016,81.70666666666668,109.0,97.9,1.54,28,6.0299999999999985,19.0,49.20333333333333,49.82113821138212
25,2016-06-20,32.6056,-116.5439,1614.7,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.462329381783,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
26,2016-06-20,32.6074,-116.5259,712.6,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.5101110181806,6,2016,74.61999999999999,106.0,90.13000000000001,1.81,25,6.826666666666666,21.0,46.31666666666667,39.06806282722512
27,2016-06-21,32.6161,-116.5196,249.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.164540297859,6,2016,75.28666666666668,106.0,91.13333333333334,1.6300000000000001,26,6.716666666666665,21.0,46.28666666666666,43.518304431599226
28,2016-05-18,32.6165,-114.6103,20.7,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1191.4790091566026,5,2016,66.51666666666668,91.9,81.47000000000001,0.8999999999999999,25,7.253333333333334,25.1,45.39666666666666,66.5166666666667
29,2016-06-21,32.6174,-116.5186,80.0,77,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.1169512339538,6,2016,75.28666666666668,106.0,91.13333333333334,1.6300000000000001,26,6.716666666666665,21.0,46.28666666666666,43.518304431599226
30,2016-06-21,32.6186,-116.5337,309.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.99641709897,6,2016,75.28666666666668,106.0,91.13333333333334,1.6300000000000001,26,6.716666666666665,21.0,46.28666666666666,43.518304431599226
31,2016-06-23,32.621,-116.5158,859.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.9873896072108,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
32,2016-06-23,32.6221,-116.5022,28.6,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1051.8060492176267,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
33,2016-06-23,32.6238,-116.5129,105.1,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.9353928309088,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
34,2016-07-07,32.6278,-114.654,32.3,62,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1187.1466112477144,7,2016,79.35333333333332,109.0,95.07666666666665,1.59,27,6.869999999999999,21.0,48.18,46.954635108481256
35,2016-06-23,32.628,-116.5214,680.5,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.992620627023,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
36,2016-07-07,32.6302,-114.6598,69.0,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1186.5016865880443,7,2016,79.35333333333332,109.0,95.07666666666665,1.59,27,6.869999999999999,21.0,48.18,46.954635108481256
37,2016-07-07,32.6312,-114.6714,40.3,75,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1185.5089919516672,7,2016,79.35333333333332,109.0,95.07666666666665,1.59,27,6.869999999999999,21.0,48.18,46.954635108481256
38,2016-06-23,32.6327,-116.511,130.3,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.2780805852676,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
39,2016-06-22,32.6331,-116.5132,74.3,99,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.0945715542548,6,2016,76.01666666666668,106.0,92.16333333333334,1.59,27,6.696666666666666,21.0,46.32,44.98027613412229
40,2016-06-23,32.6343,-116.5218,350.6,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.4095687323004,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
41,2016-06-22,32.6346,-116.5008,92.4,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1050.798276197248,6,2016,76.01666666666668,106.0,92.16333333333334,1.59,27,6.696666666666666,21.0,46.32,44.98027613412229
42,2016-11-01,32.636,-114.605,26.7,84,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1190.3800929660013,11,2016,62.13333333333334,91.0,75.22000000000001,2.9799999999999995,17,7.6433333333333335,33.0,48.606666666666676,20.173160173160177
43,2016-06-23,32.6369,-116.5206,102.3,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.260895314294,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
44,2016-05-25,32.6372,-114.4065,7.1,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1206.1038216262953,5,2016,67.07333333333334,98.1,81.77,0.51,25,7.386666666666667,25.1,44.61000000000001,109.95628415300547
45,2016-07-07,32.6424,-114.6684,24.0,50,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1184.870543739574,7,2016,79.35333333333332,109.0,95.07666666666665,1.59,27,6.869999999999999,21.0,48.18,46.954635108481256
46,2016-06-22,32.6426,-116.515,18.1,53,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1049.1353371586122,6,2016,76.01666666666668,106.0,92.16333333333334,1.59,27,6.696666666666666,21.0,46.32,44.98027613412229
47,2016-06-23,32.6433,-116.5199,28.3,72,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1048.743378039664,6,2016,76.62333333333335,106.0,92.99666666666666,1.59,27,6.713333333333334,21.0,46.47,45.33925049309665
48,2016-11-30,32.6478,-115.6531,12.2,51,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.4065202914696,11,2016,54.06666666666667,78.1,65.80333333333333,4.130000000000001,17,5.226666666666666,20.0,47.31666666666667,12.781717888100866
49,2016-06-08,32.6481,-115.5825,75.6,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1114.5734050380245,6,2016,74.69666666666667,106.0,91.42333333333335,0.22,28,6.623333333333332,22.0,45.84,233.42708333333334
50,2016-06-08,32.6496,-115.5719,43.6,96,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1115.231258564268,6,2016,74.69666666666667,106.0,91.42333333333335,0.22,28,6.623333333333332,22.0,45.84,233.42708333333334
51,2016-10-14,32.6514,-114.5627,35.9,87,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1192.5398788430916,10,2016,70.36999999999999,105.1,88.65,0.36,28,5.49,19.0,42.86000000000001,152.97826086956522
52,2016-10-17,32.6528,-114.1928,15.4,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1222.1670734558686,10,2016,69.55,105.1,86.48,1.15,25,6.679999999999998,33.0,44.16333333333334,55.64
53,2016-10-17,32.6544,-114.2055,64.6,94,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1221.014202720578,10,2016,69.55,105.1,86.48,1.15,25,6.679999999999998,33.0,44.16333333333334,55.64
54,2016-11-30,32.6642,-115.6381,19.2,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.1422296359733,11,2016,54.06666666666667,78.1,65.80333333333333,4.130000000000001,17,5.226666666666666,20.0,47.31666666666667,12.781717888100866
55,2016-01-20,32.6706,-116.4997,23.6,71,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1047.702399139695,1,2016,47.38947368421053,59.0,54.9,6.4,6,7.6000000000000005,31.1,40.77894736842105,7.290688259109312
56,2016-01-13,32.6807,-116.5078,10.8,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1046.2655971979507,1,2016,45.64166666666667,57.9,53.67499999999999,3.8,6,5.966666666666666,20.0,37.25,11.702991452991455
57,2016-02-02,32.6827,-116.5115,10.0,58,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1045.839244811909,2,2016,49.14,66.9,56.96666666666668,9.030000000000001,9,7.4733333333333345,31.1,43.50666666666666,5.382256297918948
58,2016-08-29,32.6866,-115.4611,81.4,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1120.4084809809362,8,2016,82.00333333333333,108.0,99.95333333333333,0.0,30,5.363333333333334,15.9,51.71666666666666,820.0333333333333
59,2016-08-29,32.6885,-115.4494,54.8,96,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1121.127142105798,8,2016,82.00333333333333,108.0,99.95333333333333,0.0,30,5.363333333333334,15.9,51.71666666666666,820.0333333333333
60,2016-05-29,32.6915,-115.6164,74.0,60,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.4730346840352,5,2016,68.73000000000002,98.1,83.79333333333334,0.51,25,7.096666666666667,25.1,45.843333333333334,112.67213114754101
61,2016-05-29,32.6971,-115.6251,96.7,76,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1107.366751335238,5,2016,68.73000000000002,98.1,83.79333333333334,0.51,25,7.096666666666667,25.1,45.843333333333334,112.67213114754101
62,2016-05-29,32.6972,-115.5897,75.4,69,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1109.9736212136584,5,2016,68.73000000000002,98.1,83.79333333333334,0.51,25,7.096666666666667,25.1,45.843333333333334,112.67213114754101
63,2016-06-13,32.7008,-114.1038,94.0,91,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1225.8178348372003,6,2016,75.65,106.0,91.89333333333335,0.22,28,7.279999999999999,22.0,45.31000000000001,236.40625
64,2016-05-17,32.7029,-114.13,40.9,82,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1223.5153690316808,5,2016,66.25666666666667,91.9,81.37666666666668,0.9,25,7.12,25.1,45.33666666666667,66.25666666666667
65,2016-05-29,32.703,-115.5984,262.6,98,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.8500548583127,5,2016,68.73000000000002,98.1,83.79333333333334,0.51,25,7.096666666666667,25.1,45.843333333333334,112.67213114754101
66,2016-05-16,32.703,-114.1548,130.8,63,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1221.480188954082,5,2016,65.91333333333334,91.9,81.31,0.8999999999999999,25,7.03,25.1,45.129999999999995,65.91333333333336
67,2016-08-04,32.7031,-115.6069,157.3,84,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1108.2133159316722,8,2016,82.48333333333333,109.9,99.19666666666667,0.0,30,6.010000000000001,19.0,49.51666666666667,824.8333333333333
68,2016-05-16,32.7031,-114.1344,362.0,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1223.1404082046843,5,2016,65.91333333333334,91.9,81.31,0.8999999999999999,25,7.03,25.1,45.129999999999995,65.91333333333336
69,2016-06-13,32.7031,-114.0918,332.5,100,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1226.6291942758317,6,2016,75.65,106.0,91.89333333333335,0.22,28,7.279999999999999,22.0,45.31000000000001,236.40625
70,2016-05-16,32.7036,-114.147,177.6,81,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",1222.0725636734808,5,2016,65.91333333333334,91.9,81.31,0.8999999999999999,25,7.03,25.1,45.129999999999995,65.91333333333336
