event_id,fire_start_date,fire_end_date,fire_duration_days,fire_latitude,fire_longitude,fire_max_frp,fire_avg_frp,fire_total_frp,confidence,station_id,station_name,station_distance_km,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
894,2016-11-17,2016-11-29,13,36.5483,-119.6618,15.9,9.95,39.8,73,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",26.52090498398788,63.38,84.9,78.07333333333332,0.6699999999999999,25,3.5399999999999996,18.1,49.70000000000001,82.31168831168833
895,2016-11-22,2016-11-29,8,36.5368,-120.0529,13.0,9.133333333333333,27.4,74,74702023110,"LEMOORE REEVES NAS, CA US",25.309083419572747,60.556666666666665,87.1,77.60666666666665,2.17,26,5.469999999999999,21.0,46.333333333333336,26.676945668135094
896,2016-11-17,2016-11-29,13,36.627,-119.5427,48.3,15.37,153.7,86,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",26.007655713957178,63.38,84.9,78.07333333333332,0.6699999999999999,25,3.5399999999999996,18.1,49.70000000000001,82.31168831168833
897,2016-11-17,2016-11-17,1,36.5961,-120.4204,32.5,23.95,95.8,85,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",55.189282702975056,61.813333333333325,86.0,78.70666666666666,0.78,24,3.6833333333333327,20.0,49.98666666666667,70.24242424242424
898,2016-11-17,2016-11-17,1,36.601,-119.8629,13.9,11.02,55.1,69,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",15.342817555458861,64.06206896551723,84.2,76.31724137931033,0.0,29,,,53.837931034482764,640.6206896551722
899,2016-11-02,2016-11-22,21,36.6323,-119.3237,161.8,64.84,648.4,93,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",36.04407527728929,64.23666666666666,91.0,80.50666666666667,0.7899999999999999,26,3.8400000000000003,17.1,49.04,72.17602996254682
900,2016-11-15,2016-11-15,1,36.6061,-118.8593,16.3,12.25,24.5,74,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",67.86694639356874,62.96333333333333,86.0,79.68333333333334,0.61,26,3.6433333333333326,22.0,50.72666666666667,88.68075117370893
902,2016-11-02,2016-11-18,17,36.7345,-119.9917,103.1,33.3,233.1,95,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",19.07160683190833,66.18333333333332,91.4,78.5,0.0,30,,,51.163333333333334,661.8333333333331
903,2016-11-02,2016-11-17,16,36.74,-119.9795,99.6,31.2875,500.6,98,72389799999,"FRESNO CHANDLER EXECUTIVE, CA US",17.736197479722716,66.18333333333332,91.4,78.5,0.0,30,,,51.163333333333334,661.8333333333331
904,2016-11-17,2016-11-17,1,36.7461,-119.6176,101.6,47.1,188.4,97,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",11.989585602085153,63.38,84.9,78.07333333333332,0.6699999999999999,25,3.5399999999999996,18.1,49.70000000000001,82.31168831168833
905,2016-11-17,2016-11-17,1,36.758,-120.7171,10.7,9.75,19.5,67,99999993243,"MERCED 23 WSW, CA US",56.364961701131016,59.75666666666667,82.6,75.66666666666669,1.8900000000000001,26,,,9999.900000000001,30.028475711892796
906,2016-11-01,2016-11-29,29,36.7999,-120.1115,21.0,13.566666666666668,40.7,77,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",20.55185155558741,64.19999999999999,91.9,81.31666666666668,0.8200000000000001,23,4.829999999999999,22.9,47.33666666666667,69.78260869565216
907,2016-11-17,2016-11-17,1,36.8408,-120.4303,12.3,9.55,19.1,63,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",38.92366696516275,61.813333333333325,86.0,78.70666666666666,0.78,24,3.6833333333333327,20.0,49.98666666666667,70.24242424242424
908,2016-11-24,2016-11-29,6,36.9066,-120.057,143.7,63.71999999999999,318.6,99,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",10.551392188375289,59.33,84.9,75.27666666666666,1.77,24,3.8266666666666667,20.0,48.54333333333333,31.727272727272723
910,2016-11-17,2016-11-17,1,36.8972,-119.704,4.7,4.7,4.7,53,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",13.13338270339007,63.38,84.9,78.07333333333332,0.6699999999999999,25,3.5399999999999996,18.1,49.70000000000001,82.31168831168833
911,2016-11-17,2016-11-30,14,36.9437,-120.1406,132.4,42.17999999999999,210.9,97,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",5.665382694655713,61.813333333333325,86.0,78.70666666666666,0.78,24,3.6833333333333327,20.0,49.98666666666667,70.24242424242424
912,2016-11-16,2016-11-17,2,37.002,-119.9932,173.3,72.17142857142858,505.2000000000001,94,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",13.175308595281628,62.03,86.0,78.87666666666665,0.8200000000000001,23,3.5633333333333335,18.1,50.32000000000001,67.42391304347827
913,2016-11-17,2016-11-23,7,37.0469,-120.1893,99.2,33.67272727272727,370.4,98,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",11.103621838611991,61.813333333333325,86.0,78.70666666666666,0.78,24,3.6833333333333327,20.0,49.98666666666667,70.24242424242424
915,2016-11-14,2016-11-18,5,37.0625,-119.1944,52.6,21.2,254.4,93,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",66.25086656596866,64.23333333333333,84.9,78.53999999999999,0.6799999999999999,24,3.9799999999999995,20.0,50.29,82.35042735042737
916,2016-11-16,2016-11-29,14,37.1068,-120.1382,175.5,47.775000000000006,573.3000000000001,95,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",13.85518918459409,62.03,86.0,78.87666666666665,0.8200000000000001,23,3.5633333333333335,18.1,50.32000000000001,67.42391304347827
917,2016-11-03,2016-11-17,15,37.1913,-120.7762,25.6,18.125,72.5,86,99999993243,"MERCED 23 WSW, CA US",12.892223529321072,61.86333333333333,90.1,79.11999999999999,2.08,24,,,9999.900000000001,28.37767584097859
919,2016-11-23,2016-11-23,1,37.2277,-121.0691,16.3,16.3,16.3,62,99999993243,"MERCED 23 WSW, CA US",20.744744831403924,57.88333333333334,81.9,73.12333333333332,2.23,24,,,9999.900000000001,24.84263233190272
920,2016-11-08,2016-11-08,1,37.238,-115.1058,185.8,76.65,306.6,100,74614123141,"INDIAN SPRINGS, NV US",96.90329941981229,63.68,88.0,79.16666666666669,0.51,27,4.343333333333334,28.9,33.57,104.39344262295081
931,2016-11-17,2016-11-29,13,37.8075,-121.0948,15.3,10.35,20.700000000000003,64,72492023237,"STOCKTON AIRPORT, CA US",17.23611123837943,61.00666666666666,82.9,75.89333333333333,1.3800000000000001,24,3.7200000000000006,18.1,52.769999999999996,41.22072072072071
934,2016-11-08,2016-11-08,1,37.8101,-121.5882,5.9,5.85,11.7,59,72492723285,"LIVERMORE MUNICIPAL AIRPORT, CA US",28.31788832279108,61.083333333333336,91.9,75.02333333333333,3.7,21,4.383333333333332,19.0,49.21000000000001,16.07456140350877
935,2016-11-17,2016-11-17,1,37.8616,-121.0737,4.9,4.9,4.9,51,72492023237,"STOCKTON AIRPORT, CA US",17.23647580109689,61.00666666666666,82.9,75.89333333333333,1.3800000000000001,24,3.7200000000000006,18.1,52.769999999999996,41.22072072072071
936,2016-11-15,2016-11-15,1,37.8732,-120.309,24.3,17.6,35.2,83,72061500206,"COLUMBIA AIRPORT, CA US",21.408916199565713,56.55,80.6,71.9,0.0,30,1.7133333333333334,15.0,47.24,565.4999999999999
938,2016-11-16,2016-11-16,1,38.1416,-121.3836,23.3,21.8,43.6,68,72492023237,"STOCKTON AIRPORT, CA US",32.935203871629305,61.15666666666666,82.9,75.89333333333333,1.83,23,3.600000000000001,18.1,52.99999999999999,31.687392055267697
940,2016-11-17,2016-11-17,1,38.1979,-121.1313,14.5,13.4,26.8,73,72492023237,"STOCKTON AIRPORT, CA US",35.77218301314316,61.00666666666666,82.9,75.89333333333333,1.3800000000000001,24,3.7200000000000006,18.1,52.769999999999996,41.22072072072071
941,2016-11-24,2016-11-24,1,38.2036,-120.1932,30.6,30.6,30.6,69,72061500206,"COLUMBIA AIRPORT, CA US",31.23635456963545,53.63333333333334,80.6,68.11999999999999,0.0,30,1.4433333333333331,12.0,44.77,536.3333333333334
944,2016-11-18,2016-11-23,6,38.3149,-120.409,79.2,39.225,313.79999999999995,100,72061500206,"COLUMBIA AIRPORT, CA US",31.303497676937013,55.82333333333334,80.6,71.48,0.0,30,1.3966666666666667,12.0,46.323333333333345,558.2333333333333
946,2016-11-02,2016-11-02,1,38.3583,-122.4637,6.6,6.6,6.6,56,A0704900320,"PETALUMA MUNICIPAL AIRPORT, CA US",19.323751503783388,58.85333333333334,86.0,71.0,0.0,30,3.6899999999999995,15.9,50.82000000000001,588.5333333333333
947,2016-11-01,2016-11-09,9,38.4697,-121.9224,7.9,6.5,13.0,63,72482893241,"VACAVILLE NUT TREE AIRPORT ASOS, CA US",10.989229005190017,63.203333333333326,90.0,78.15666666666668,2.8000000000000003,20,4.663333333333333,20.0,47.856666666666676,21.794252873563213
949,2016-11-15,2016-11-15,1,38.4343,-120.2854,25.8,19.0,38.0,82,72061500206,"COLUMBIA AIRPORT, CA US",46.87831737861343,56.55,80.6,71.9,0.0,30,1.7133333333333334,15.0,47.24,565.4999999999999
950,2016-11-17,2016-11-17,1,38.4692,-122.4211,8.1,6.699999999999999,13.4,65,A0704900320,"PETALUMA MUNICIPAL AIRPORT, CA US",31.406105868922978,57.78666666666667,78.8,69.8,0.0,30,2.806666666666667,15.9,51.89,577.8666666666667
952,2016-11-18,2016-11-18,1,38.615,-121.5585,46.9,37.65,75.3,77,72483993225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",10.32940748563084,59.4,81.0,73.11666666666666,2.09,22,4.786666666666667,22.0,51.873333333333335,27.123287671232877
954,2016-11-15,2016-11-15,1,38.7313,-120.2283,41.4,41.4,41.4,89,72584793230,"SOUTH LAKE TAHOE AIRPORT, CA US",31.74678849772543,44.49333333333333,69.1,61.143333333333324,5.91,20,5.183333333333333,25.1,31.89333333333333,7.403216860787577
955,2016-11-04,2016-11-29,26,38.8282,-122.6924,153.6,37.50384615384615,975.1,98,72495723213,"SANTA ROSA SONOMA CO AIRPORT, CA US",38.35127461475302,59.03,91.0,73.75333333333334,7.069999999999999,17,3.65,18.1,50.926666666666684,8.232914923291494
959,2016-11-08,2016-11-12,5,38.8452,-122.7094,18.3,12.125,48.5,75,72495723213,"SANTA ROSA SONOMA CO AIRPORT, CA US",39.54992029291817,58.27333333333333,91.0,72.18,7.21,15,3.3833333333333324,18.1,52.06333333333334,7.971728226174191
962,2016-11-18,2016-11-18,1,38.866,-121.857,82.8,65.4,130.8,96,72483993225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",34.40668419862871,59.4,81.0,73.11666666666666,2.09,22,4.786666666666667,22.0,51.873333333333335,27.123287671232877
973,2016-11-08,2016-11-17,10,39.1485,-121.1996,9.2,7.324999999999999,29.3,63,74948600397,"NEVADA CO AIR PARK, CA US",23.37645505653101,57.38666666666666,80.6,64.28,0.0,30,3.2033333333333327,15.9,999.6033333333332,573.8666666666666
977,2016-11-14,2016-11-18,5,39.2895,-122.0571,35.4,26.975,107.9,80,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",53.35266303623202,60.90999999999999,80.1,72.64333333333335,2.9,20,4.799999999999999,20.0,52.01666666666667,20.30333333333333
979,2016-11-08,2016-11-18,11,39.4107,-121.2079,48.3,25.660000000000004,128.3,86,74948600397,"NEVADA CO AIR PARK, CA US",30.769412228705036,57.38666666666666,80.6,64.28,0.0,30,3.2033333333333327,15.9,999.6033333333332,573.8666666666666
980,2016-11-14,2016-11-14,1,39.3936,-122.0389,23.1,22.700000000000003,45.400000000000006,63,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",47.5786683930059,60.90999999999999,80.1,72.64333333333335,2.9,20,4.799999999999999,20.0,52.01666666666667,20.30333333333333
982,2016-11-18,2016-11-18,1,39.4978,-121.0841,16.0,16.0,16.0,82,74948600397,"NEVADA CO AIR PARK, CA US",31.69699215461969,57.556666666666665,77.0,64.82,0.0,30,2.6799999999999997,13.0,4327.643333333332,575.5666666666666
984,2016-11-04,2016-11-04,1,39.6294,-121.5902,5.3,5.3,5.3,64,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",15.412562285537788,62.766666666666666,89.1,75.49666666666667,2.9099999999999997,19,5.6033333333333335,22.0,48.98666666666667,20.852713178294575
985,2016-11-26,2016-11-26,1,39.6927,-120.3728,33.3,33.3,33.3,73,72584693201,"TRUCKEE AIRPORT, CA US",48.80999298147505,38.63666666666667,69.1,56.56333333333334,303.83000000000004,19,4.3933333333333335,28.9,28.43,0.12712357012031278
989,2016-11-13,2016-11-13,1,39.9531,-122.3308,4.9,4.9,4.9,55,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",23.620992475719554,60.01333333333333,82.0,71.72999999999999,3.35,16,7.399999999999998,33.0,51.85666666666666,17.3951690821256
990,2016-11-01,2016-11-01,1,40.1167,-122.1553,9.0,9.0,9.0,55,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",11.711681485422895,62.13333333333334,91.0,75.22000000000001,2.9799999999999995,17,7.6433333333333335,33.0,48.606666666666676,20.173160173160177
991,2016-11-13,2016-11-13,1,40.2044,-122.3254,8.5,8.5,8.5,54,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",9.77029288998082,60.01333333333333,82.0,71.72999999999999,3.35,16,7.399999999999998,33.0,51.85666666666666,17.3951690821256
992,2016-11-09,2016-11-09,1,40.2247,-115.4826,60.7,60.7,60.7,57,72582524121,"ELKO REGIONAL AIRPORT, NV US",74.58081036897383,48.34,78.1,67.28999999999999,2.4000000000000004,21,4.493333333333333,27.0,32.11,19.336
