Date,Latitude,Longitude,FRP,Avg_Temp,Max_Temp,Total_Rain,Dry_Days,Max_Wind
2017-09-01,41.3851,-123.2226,7486.9,83.62666666666668,111.0,0.0,30,15.0
2017-12-10,34.4147,-119.4099,6734.0,52.52333333333334,73.9,1.91,23,28.0
2017-12-10,34.5211,-119.4484,6067.0,52.52333333333334,73.9,1.91,23,28.0
2017-12-10,34.4109,-119.4183,5692.5,52.52333333333334,73.9,1.91,23,28.0
2017-09-01,41.4003,-123.223,5322.0,83.62666666666668,111.0,0.0,30,15.0
