Date,Latitude,Longitude,FRP,Avg_Temp,Max_Temp,Total_Rain,Dry_Days,Max_Wind
2018-08-08,33.7164,-117.5156,11233.2,85.96999999999998,111.9,0.0,30,15.9
2018-08-08,33.7184,-117.523,8075.6,85.96999999999998,111.9,0.0,30,15.9
2018-09-06,41.0176,-122.5109,7550.0,78.11999999999998,105.1,0.0,30,15.9
2018-09-06,41.0232,-122.5175,6775.5,78.11999999999998,105.1,0.0,30,15.9
2018-07-31,39.2076,-122.8457,6495.9,86.16333333333333,111.9,0.0,30,21.0
